,importance
vol_ratio_20_50,0.15302838969510443
macd_hist,0.14992144504352817
momentum_3m,0.13587198645474044
atr_14,0.1302810003902927
price_vs_52w_low,0.11112168044249549
momentum_1m,0.11063274676104522
volatility_20d,0.10993924130504207
bb_pct,0.09920350990775147
