,importance
pb_ratio,0.17511210411876502
pb_vs_5y_median,0.1597159660603216
ev_to_ebitda,0.14024165199037375
ps_ratio,0.12486338673725308
ev_ebitda_vs_5y_median,0.11373270640882355
fcf_yield,0.1055647949004439
earnings_yield,0.09239720527368114
pe_vs_5y_median,0.0883721845103379
