rule_col,n,spearman_ic,top_decile_hit_rate,bottom_decile_hit_rate,top_bottom_spread,quarter_ic_std,stability
bear_rule_signal,20304,-0.03387572203293282,0.4707040866568193,0.5178833904948554,-0.047179303838036146,0.07270676522189548,0.6364661738905226
fundamental_rule_signal,20304,0.023940635003654922,0.5071393402264894,0.45790251107828656,0.049236829148202876,0.10870987389401174,0.4564506305299414
momentum_rule_signal,20304,0.017107405559243068,0.5231299212598425,0.4741506646971935,0.048979256562648954,0.07151030740155995,0.6424484629922003
valuation_rule_signal,20304,0.017025762341135047,0.5012309207287051,0.48399803052683404,0.017232890201871076,0.0603935996518846,0.698032001740577
