ticker,final_score,label,fundamental_score,valuation_score,momentum_score,bear_score,sector_score,rank,selected,common_score,common_label,score_gap_vs_threshold,score_gap_vs_selected_cutoff,selected_cutoff_score,selected_rank,selection_reason,above_threshold,distance_to_threshold,selected_position
TFC,0.8256603326129905,1,0.4627294433133159,0.5920857864765885,0.5089845511233594,0.4435462013073779,0.6507034474158407,16,False,0.8256603326129905,Outperform,0.2556603326129906,0.06805738133666384,0.7576029512763267,,qualified_but_not_selected,True,0.2556603326129906,
APA,0.8239078594910392,0,0.49507395294269435,0.5598237020454815,0.49688684742620287,0.440956683755124,0.545321725067403,17,False,0.8239078594910392,Outperform,0.2539078594910392,0.06630490821471247,0.7576029512763267,,qualified_but_not_selected,True,0.2539078594910392,
VLO,0.822145610849378,0,0.5060740541571129,0.5058819446002766,0.4818121351827817,0.5003603442734157,0.545321725067403,18,False,0.822145610849378,Outperform,0.25214561084937803,0.06454265957305128,0.7576029512763267,,qualified_but_not_selected,True,0.25214561084937803,
WBD,0.8190480212069348,0,0.502137210855965,0.5540223523950434,0.5198526968459587,0.49283495979763764,0.6894235810868967,19,False,0.8190480212069348,Outperform,0.2490480212069348,0.061445069930608054,0.7576029512763267,,qualified_but_not_selected,True,0.2490480212069348,
BX,0.8177311057432163,1,0.5024333052813432,0.5714585086044596,0.5412774299541959,0.5607604013210908,0.7266748622723633,20,True,0.8177311057432163,Outperform,0.24773110574321633,0.06012815446688957,0.7576029512763267,7.0,selected_above_threshold,True,0.24773110574321633,20.0
APD,0.8146994900100257,1,0.4958590203289274,0.4476976761579519,0.5098472962151201,0.5823095483893984,0.6666422876475138,21,False,0.8146994900100257,Outperform,0.24469949001002578,0.05709653873369902,0.7576029512763267,,qualified_but_not_selected,True,0.24469949001002578,
NDAQ,0.8145395058323567,1,0.5825279675592144,0.46352656460076647,0.4672793546492726,0.6420000230257735,0.7266748622723633,22,False,0.8145395058323567,Outperform,0.24453950583235673,0.05693655455602997,0.7576029512763267,,qualified_but_not_selected,True,0.24453950583235673,
ABT,0.8127454764752777,0,0.5108452092326163,0.6140112585610663,0.465947264438745,0.5509118374994576,0.6882893128285323,23,False,0.8127454764752777,Outperform,0.24274547647527778,0.05514252519895102,0.7576029512763267,,qualified_but_not_selected,True,0.24274547647527778,
VRSN,0.8099099389688533,0,0.502896823132277,0.5087266694233686,0.4575754566424383,0.49780919711738203,0.6272732415340394,24,False,0.8099099389688533,Outperform,0.23990993896885338,0.05230698769252662,0.7576029512763267,,qualified_but_not_selected,True,0.23990993896885338,
EL,0.8097650882013188,0,0.522451630651578,0.5296637528521296,0.5690884424384602,0.5811215441904483,0.6993997388180282,25,False,0.8097650882013188,Outperform,0.2397650882013188,0.05216213692499205,0.7576029512763267,,qualified_but_not_selected,True,0.2397650882013188,
TSLA,0.8087560171341172,1,0.5017672115951651,0.4567472836156431,0.5038288416444102,0.5186548015102737,0.7893465652127648,26,False,0.8087560171341172,Outperform,0.2387560171341172,0.05115306585779045,0.7576029512763267,,qualified_but_not_selected,True,0.2387560171341172,
DLTR,0.8062186510419179,0,0.49185846031803654,0.5019992854782174,0.5111329184332587,0.4637536084090366,0.7893465652127648,27,False,0.8062186510419179,Outperform,0.23621865104191797,0.048615699765591214,0.7576029512763267,,qualified_but_not_selected,True,0.23621865104191797,
KR,0.8054005097232125,1,0.5295913418919376,0.513357908389134,0.4415053728732219,0.5302375401923863,0.7893465652127648,28,False,0.8054005097232125,Outperform,0.23540050972321258,0.047797558446885824,0.7576029512763267,,qualified_but_not_selected,True,0.23540050972321258,
CLX,0.8038905505089662,0,0.4855219250111234,0.5453576883114399,0.47432453698521165,0.5312177224352327,0.6993997388180282,29,False,0.8038905505089662,Outperform,0.23389055050896623,0.046287599232639476,0.7576029512763267,,qualified_but_not_selected,True,0.23389055050896623,
CHTR,0.8031023154198494,1,0.49136201087197856,0.4138749881417752,0.579740283742749,0.46566744129162513,0.6894235810868967,30,False,0.8031023154198494,Outperform,0.2331023154198495,0.045499364143522736,0.7576029512763267,,qualified_but_not_selected,True,0.2331023154198495,
IFF,0.8022864975528562,1,0.5582970562220528,0.5068460806592093,0.4942870553849411,0.5623202805026484,0.6666422876475138,31,False,0.8022864975528562,Outperform,0.23228649755285624,0.044683546276529484,0.7576029512763267,,qualified_but_not_selected,True,0.23228649755285624,
MU,0.8022046041521009,1,0.5684744930957233,0.50167742403723,0.5215504298833982,0.4739043404515652,0.6272732415340394,32,False,0.8022046041521009,Outperform,0.23220460415210098,0.04460165287577422,0.7576029512763267,,qualified_but_not_selected,True,0.23220460415210098,
ADM,0.8021525385772177,1,0.48867427231146576,0.5218719317935246,0.5810025407748252,0.5123620606365927,0.6652847513561813,33,False,0.8021525385772177,Outperform,0.23215253857721774,0.04454958730089098,0.7576029512763267,,qualified_but_not_selected,True,0.23215253857721774,
ON,0.7958909661153826,0,0.49303766294109647,0.43674797476375615,0.5271752389419653,0.5623396384893531,0.6272732415340394,34,False,0.7958909661153826,Outperform,0.22589096611538262,0.03828801483905586,0.7576029512763267,,qualified_but_not_selected,True,0.22589096611538262,
JBL,0.7957713100920725,0,0.5365301630324592,0.5468280180288286,0.5220168842869607,0.5749089052281805,0.6714189864444817,35,False,0.7957713100920725,Outperform,0.22577131009207252,0.03816835881574576,0.7576029512763267,,qualified_but_not_selected,True,0.22577131009207252,
DGX,0.7937505531737206,1,0.5155221289105058,0.5052478234874854,0.4749825719795765,0.5653312660807733,0.6882893128285323,36,False,0.7937505531737206,Outperform,0.2237505531737206,0.036147601897393855,0.7576029512763267,,qualified_but_not_selected,True,0.2237505531737206,
KEY,0.7879348852690538,1,0.4989563680920373,0.5387252072074438,0.5370587383836775,0.4462837664434512,0.6507034474158407,37,False,0.7879348852690538,Outperform,0.2179348852690538,0.030331933992727045,0.7576029512763267,,qualified_but_not_selected,True,0.2179348852690538,
GM,0.7860437648939483,1,0.5557558679238089,0.4686379613753828,0.5274144385146888,0.5153041063960646,0.7893465652127648,38,False,0.7860437648939483,Outperform,0.2160437648939484,0.02844081361762163,0.7576029512763267,,qualified_but_not_selected,True,0.2160437648939484,
NVDA,0.7858324637459213,1,0.4226605928749543,0.5182808548666741,0.5758374424705975,0.44970325423249374,0.6272732415340394,39,True,0.7858324637459213,Outperform,0.21583246374592135,0.028229512469594598,0.7576029512763267,4.0,selected_above_threshold,True,0.21583246374592135,39.0
EQT,0.7856022751598415,0,0.4987804488491758,0.46279903637574593,0.4841901235818811,0.5212982633002682,0.545321725067403,40,False,0.7856022751598415,Outperform,0.21560227515984154,0.027999323883514782,0.7576029512763267,,qualified_but_not_selected,True,0.21560227515984154,
ALL,0.78478778244476,1,0.4883672570075589,0.49139745092332027,0.5287827021174218,0.44948547857074234,0.7266748622723633,41,False,0.78478778244476,Outperform,0.21478778244476004,0.027184831168433288,0.7576029512763267,,qualified_but_not_selected,True,0.21478778244476004,
TECH,0.7839967222014881,0,0.5094750602170046,0.5347053909103824,0.5169883619539241,0.5195596865807632,0.6926683897767845,42,False,0.7839967222014881,Outperform,0.21399672220148813,0.026393770925161375,0.7576029512763267,,qualified_but_not_selected,True,0.21399672220148813,
ALB,0.7830788500105231,0,0.45579363619812896,0.43833965595092816,0.5407521654421026,0.5506697406743188,0.6666422876475138,43,False,0.7830788500105231,Outperform,0.21307885001052318,0.025475898734196423,0.7576029512763267,,qualified_but_not_selected,True,0.21307885001052318,
EBAY,0.7816318939613949,1,0.5121778273478944,0.5621152514462106,0.4774483809875641,0.45906236273663065,0.7893465652127648,44,False,0.7816318939613949,Outperform,0.21163189396139492,0.024028942685068166,0.7576029512763267,,qualified_but_not_selected,True,0.21163189396139492,
MOS,0.7772016048111451,0,0.49253108312348837,0.5209968520892326,0.4918596828284638,0.5448485598888148,0.6666422876475138,45,False,0.7772016048111451,Outperform,0.20720160481114513,0.019598653534818378,0.7576029512763267,,qualified_but_not_selected,True,0.20720160481114513,
MPC,0.7741649104106253,0,0.47994145591411747,0.6119156094091764,0.4991837484918419,0.49141898853321,0.545321725067403,46,True,0.7741649104106253,Outperform,0.20416491041062534,0.016561959134298587,0.7576029512763267,6.0,selected_above_threshold,True,0.20416491041062534,46.0
BG,0.7690637171388149,0,0.5042042774220994,0.4486923838145167,0.4749865866699384,0.5216490847737995,0.6652847513561813,47,False,0.7690637171388149,Outperform,0.199063717138815,0.011460765862488231,0.7576029512763267,,qualified_but_not_selected,True,0.199063717138815,
HAS,0.768406181699551,1,0.5868981683887504,0.4321556196302335,0.4897398251685699,0.5287359635616684,0.8501113942190366,48,False,0.768406181699551,Outperform,0.19840618169955104,0.010803230423224286,0.7576029512763267,,qualified_but_not_selected,True,0.19840618169955104,
WHR,0.7643160025998691,0,0.5375042007749224,0.4617294692869303,0.5120580355793742,0.5120097023369918,0.6993997388180282,49,False,0.7643160025998691,Outperform,0.19431600259986914,0.006713051323542385,0.7576029512763267,,qualified_but_not_selected,True,0.19431600259986914,
HUM,0.7633167907149085,0,0.5534933099372948,0.43505368166021846,0.5270607275231776,0.5555761417254248,0.6882893128285323,50,False,0.7633167907149085,Outperform,0.1933167907149086,0.005713839438581836,0.7576029512763267,,qualified_but_not_selected,True,0.1933167907149086,
TER,0.7598233857940448,1,0.483531008517163,0.6487843320623466,0.4969299848514379,0.4678231060547855,0.6272732415340394,51,False,0.7598233857940448,Outperform,0.1898233857940449,0.0022204345177181395,0.7576029512763267,,qualified_but_not_selected,True,0.1898233857940449,
MDLZ,0.7594116655615218,0,0.4785252444634878,0.4677588402691022,0.45682996836871925,0.512196803389897,0.6652847513561813,52,False,0.7594116655615218,Outperform,0.1894116655615219,0.0018087142851951343,0.7576029512763267,,qualified_but_not_selected,True,0.1894116655615219,
KLAC,0.7579745120457038,1,0.5407285014748535,0.6070368991766035,0.5440103877249628,0.5640438242131997,0.6272732415340394,53,False,0.7579745120457038,Outperform,0.1879745120457038,0.00037156076937705507,0.7576029512763267,,qualified_but_not_selected,True,0.1879745120457038,
DXCM,0.7576029512763267,0,0.5520931119965891,0.4340911785889933,0.5150916769201423,0.5635600592920378,0.6882893128285323,54,True,0.7576029512763267,Outperform,0.18760295127632676,0.0,0.7576029512763267,5.0,selected_above_threshold,True,0.18760295127632676,54.0
MTB,0.7543318999088331,1,0.4627294433133159,0.6366962170175394,0.4911428840530837,0.4245429590017453,0.6507034474158407,55,False,0.7543318999088331,Outperform,0.18433189990883314,-0.003271051367493616,0.7576029512763267,,qualified_but_not_selected,True,0.18433189990883314,
BWA,0.7535360033971937,1,0.5215454452827927,0.4358604602684098,0.48394829354219626,0.490905298740317,0.7786215677151929,56,False,0.7535360033971937,Outperform,0.18353600339719378,-0.004066947879132976,0.7576029512763267,,qualified_but_not_selected,True,0.18353600339719378,
CHRW,0.7532275712245171,1,0.5296541145966781,0.4802061368679328,0.492799924687487,0.5656167192427513,0.6912730141729242,57,False,0.7532275712245171,Outperform,0.18322757122451716,-0.0043753800518095964,0.7576029512763267,,qualified_but_not_selected,True,0.18322757122451716,
DVN,0.7509993209365029,0,0.5005311520014837,0.48862119606625626,0.47761405849089034,0.5464969782867051,0.545321725067403,58,False,0.7509993209365029,Outperform,0.18099932093650295,-0.006603630339823807,0.7576029512763267,,qualified_but_not_selected,True,0.18099932093650295,
INCY,0.7500367254393128,0,0.5475098559916848,0.43769563608043127,0.5051480298973249,0.5375900361580581,0.6272732415340394,59,False,0.7500367254393128,Outperform,0.18003672543931282,-0.00756622583701394,0.7576029512763267,,qualified_but_not_selected,True,0.18003672543931282,
PFG,0.7476304486247825,0,0.47982340145303953,0.46352656460076647,0.45012731532798395,0.5401671142682797,0.7266748622723633,60,False,0.7476304486247825,Outperform,0.1776304486247825,-0.009972502651544257,0.7576029512763267,,qualified_but_not_selected,True,0.1776304486247825,
LUV,0.7428202851893428,0,0.48469019467147306,0.4336755940558025,0.5284109945352428,0.5053541211241124,0.8372814064685314,61,False,0.7428202851893428,Outperform,0.1728202851893429,-0.014782666086983864,0.7576029512763267,,qualified_but_not_selected,True,0.1728202851893429,
KMX,0.7420765174374828,1,0.4895330014940918,0.45641935375520415,0.5054006353239616,0.4631886407527215,0.7893465652127648,62,False,0.7420765174374828,Outperform,0.17207651743748287,-0.01552643383884389,0.7576029512763267,,qualified_but_not_selected,True,0.17207651743748287,
HAL,0.7418198467271393,0,0.4850178119059006,0.4788733621836312,0.4787961765912722,0.47203112658608715,0.545321725067403,63,False,0.7418198467271393,Outperform,0.17181984672713935,-0.01578310454918741,0.7576029512763267,,qualified_but_not_selected,True,0.17181984672713935,
HOLX,0.7410801450521316,0,0.5100052302586648,0.47389636443516225,0.4502357463972761,0.5563296516856155,0.6882893128285323,64,False,0.7410801450521316,Outperform,0.17108014505213165,-0.016522806224195108,0.7576029512763267,,qualified_but_not_selected,True,0.17108014505213165,
DG,0.7399660029162162,0,0.5253421282317229,0.5062157923712227,0.5074425535273664,0.44898994961639516,0.7893465652127648,65,False,0.7399660029162162,Outperform,0.16996600291621622,-0.017636948360110538,0.7576029512763267,,qualified_but_not_selected,True,0.16996600291621622,
TTWO,0.7393906828978595,0,0.5417959693571678,0.42800108665698444,0.49340379476113805,0.4588545385442168,0.6894235810868967,66,False,0.7393906828978595,Outperform,0.16939068289785952,-0.018212268378467233,0.7576029512763267,,qualified_but_not_selected,True,0.16939068289785952,
LH,0.7363881650875044,0,0.510997157109161,0.4416988126486952,0.45838684759179404,0.5805357184045409,0.6882893128285323,67,False,0.7363881650875044,Outperform,0.16638816508750442,-0.021214786188822332,0.7576029512763267,,qualified_but_not_selected,True,0.16638816508750442,
AES,0.7352754436252857,1,0.45947254471345145,0.5728634951355418,0.5103456432862601,0.413222855811787,0.8111551932707517,68,False,0.7352754436252857,Outperform,0.1652754436252858,-0.022327507651040968,0.7576029512763267,,qualified_but_not_selected,True,0.1652754436252858,
LVS,0.7340104231119707,0,0.48511530538216713,0.4664077733732534,0.48495900797888103,0.45095856057176553,0.7168554066534465,69,False,0.7340104231119707,Outperform,0.16401042311197078,-0.023592528164355975,0.7576029512763267,,qualified_but_not_selected,True,0.16401042311197078,
SJM,0.731123625166147,0,0.49530132052204057,0.40728729916566137,0.4978156825440468,0.4960148067629552,0.6652847513561813,70,False,0.731123625166147,Outperform,0.1611236251661471,-0.02647932611017967,0.7576029512763267,,qualified_but_not_selected,True,0.1611236251661471,
ZION,0.7281322480578192,1,0.47005981833140975,0.5480300232311683,0.53055048115982,0.4200322128420687,0.6507034474158407,71,False,0.7281322480578192,Outperform,0.15813224805781922,-0.029470703218507532,0.7576029512763267,,qualified_but_not_selected,True,0.15813224805781922,
KDP,0.7277871151993605,1,0.46011080022428213,0.5045978391377763,0.455142037564175,0.4473166692228773,0.6652847513561813,72,False,0.7277871151993605,Outperform,0.1577871151993605,-0.02981583607696625,0.7576029512763267,,qualified_but_not_selected,True,0.1577871151993605,
SWK,0.7247154942242784,1,0.5246613446689333,0.47776366465919795,0.49455993944908494,0.5324983345242781,0.6454566712960224,73,False,0.7247154942242784,Outperform,0.15471549422427844,-0.03288745705204832,0.7576029512763267,,qualified_but_not_selected,True,0.15471549422427844,
FSLR,0.7244668362088904,1,0.4718241301599155,0.48981874454670293,0.5244107358169934,0.4765179537825368,0.6272732415340394,74,False,0.7244668362088904,Outperform,0.15446683620889046,-0.0331361150674363,0.7576029512763267,,qualified_but_not_selected,True,0.15446683620889046,
C,0.7232133484073187,0,0.4771446132161263,0.6284245170766014,0.5231797780614308,0.4524146736131096,0.6507034474158407,75,False,0.7232133484073187,Outperform,0.1532133484073187,-0.03438960286900805,0.7576029512763267,,qualified_but_not_selected,True,0.1532133484073187,
TRGP,0.721632683095099,1,0.5082605872793787,0.5586052486183342,0.48317029088303554,0.5667601676936226,0.545321725067403,76,False,0.721632683095099,Outperform,0.15163268309509903,-0.03597026818122773,0.7576029512763267,,qualified_but_not_selected,True,0.15163268309509903,
AMAT,0.7190830609306946,0,0.514444251416049,0.4500300749517573,0.5457817929496868,0.5643670765692425,0.6272732415340394,77,False,0.7190830609306946,Outperform,0.14908306093069468,-0.03851989034563208,0.7576029512763267,,qualified_but_not_selected,True,0.14908306093069468,
NTAP,0.7182376211166368,1,0.5551226148640599,0.6241028941026903,0.4980554573555703,0.566335343666355,0.6272732415340394,78,False,0.7182376211166368,Outperform,0.14823762111663685,-0.039365330159689904,0.7576029512763267,,qualified_but_not_selected,True,0.14823762111663685,
ORCL,0.7153538348536199,1,0.4920994840153799,0.5852113637212247,0.5011504209478795,0.4915717097434861,0.6272732415340394,79,False,0.7153538348536199,Outperform,0.14535383485361997,-0.04224911642270679,0.7576029512763267,,qualified_but_not_selected,True,0.14535383485361997,
TXN,0.714647803482382,1,0.45930152334457264,0.44809255563431394,0.48266548294214695,0.4812024035206041,0.6272732415340394,80,False,0.714647803482382,Outperform,0.14464780348238204,-0.042955147793944715,0.7576029512763267,,qualified_but_not_selected,True,0.14464780348238204,
XRAY,0.7133142224096636,0,0.5339577828449429,0.40232105051676353,0.5065100708003105,0.44053922265183626,0.6882893128285323,81,False,0.7133142224096636,Outperform,0.14331422240966363,-0.04428872886666313,0.7576029512763267,,qualified_but_not_selected,True,0.14331422240966363,
ROP,0.7125410277242223,0,0.5031497407122882,0.4766006450150104,0.4445944353141945,0.4928015910032582,0.6272732415340394,82,False,0.7125410277242223,Outperform,0.1425410277242224,-0.045061923552104366,0.7576029512763267,,qualified_but_not_selected,True,0.1425410277242224,
BLK,0.712309853376368,1,0.4876935936369589,0.5375620581026258,0.479709310158328,0.5606773195314934,0.7266748622723633,83,False,0.712309853376368,Outperform,0.14230985337636803,-0.04529309789995872,0.7576029512763267,,qualified_but_not_selected,True,0.14230985337636803,
BAX,0.7112054200992564,0,0.5260399662549091,0.41668015403137754,0.49536601235521494,0.548743490941402,0.6882893128285323,84,False,0.7112054200992564,Outperform,0.1412054200992564,-0.04639753117707035,0.7576029512763267,,qualified_but_not_selected,True,0.1412054200992564,
XOM,0.7110608934362409,1,0.4971448626853216,0.4766075601906645,0.4765917596876229,0.5379878590932874,0.545321725067403,85,False,0.7110608934362409,Outperform,0.14106089343624095,-0.046542057840085804,0.7576029512763267,,qualified_but_not_selected,True,0.14106089343624095,
NRG,0.7094579399024384,1,0.5864350556435901,0.5937397988890322,0.5045075409296252,0.5578101823988095,0.8111551932707517,86,False,0.7094579399024384,Outperform,0.1394579399024385,-0.04814501137388827,0.7576029512763267,,qualified_but_not_selected,True,0.1394579399024385,
RF,0.7090607688163731,1,0.46453350912272,0.5064224105862033,0.5099250530662768,0.418657638957624,0.6507034474158407,87,False,0.7090607688163731,Outperform,0.1390607688163732,-0.048542182459953565,0.7576029512763267,,qualified_but_not_selected,True,0.1390607688163732,
LOW,0.7076331920466394,1,0.49260281481425094,0.523609670115737,0.472932866524501,0.4684513189081724,0.7893465652127648,88,False,0.7076331920466394,Outperform,0.13763319204663949,-0.04996975922968727,0.7576029512763267,,qualified_but_not_selected,True,0.13763319204663949,
BDX,0.7068110244662893,0,0.4703405679772097,0.4354820462146808,0.45561374757578793,0.4629726280997679,0.6882893128285323,89,False,0.7068110244662893,Outperform,0.13681102446628934,-0.05079192681003741,0.7576029512763267,,qualified_but_not_selected,True,0.13681102446628934,
TSN,0.7066059211826622,1,0.5366635751725305,0.5269510504138046,0.49023253345579787,0.4936813210005397,0.6652847513561813,90,False,0.7066059211826622,Outperform,0.13660592118266224,-0.05099703009366452,0.7576029512763267,,qualified_but_not_selected,True,0.13660592118266224,
EOG,0.7060664463568846,1,0.4683894662299263,0.4251033371464536,0.47744010552010424,0.5299028509680943,0.545321725067403,91,False,0.7060664463568846,Outperform,0.1360664463568847,-0.05153650491944206,0.7576029512763267,,qualified_but_not_selected,True,0.1360664463568847,
DHI,0.70478885704187,1,0.45050420551593134,0.49611811746383283,0.5050410288044046,0.4453034292514847,0.6993997388180282,92,False,0.70478885704187,Outperform,0.13478885704187005,-0.05281409423445671,0.7576029512763267,,qualified_but_not_selected,True,0.13478885704187005,
TROW,0.7044947400333188,1,0.5013568663376337,0.46601164398219164,0.48598658141028267,0.5598053743588107,0.7266748622723633,93,False,0.7044947400333188,Outperform,0.13449474003331885,-0.05310821124300791,0.7576029512763267,,qualified_but_not_selected,True,0.13449474003331885,
GEN,0.7040943908381794,1,0.5469021867297291,0.5346461119931484,0.5047927648341137,0.5393461849367732,0.6272732415340394,94,False,0.7040943908381794,Outperform,0.13409439083817942,-0.053508560438147335,0.7576029512763267,,qualified_but_not_selected,True,0.13409439083817942,
FMC,0.7030980153979017,1,0.47007265818811683,0.4410181575086101,0.5575977843692582,0.43420382437008787,0.6666422876475138,95,False,0.7030980153979017,Outperform,0.13309801539790178,-0.054504935878424976,0.7576029512763267,,qualified_but_not_selected,True,0.13309801539790178,
LYB,0.6953027170233624,0,0.5142953140421181,0.44267575333809744,0.4465560107562137,0.5614118071682863,0.6666422876475138,96,False,0.6953027170233624,Outperform,0.1253027170233625,-0.06230023425296427,0.7576029512763267,,qualified_but_not_selected,True,0.1253027170233625,
BKR,0.6942038400550932,1,0.49808678842810844,0.4653542878639472,0.47604773190615396,0.5214798380644078,0.545321725067403,97,False,0.6942038400550932,Outperform,0.12420384005509322,-0.06339911122123354,0.7576029512763267,,qualified_but_not_selected,True,0.12420384005509322,
GILD,0.6936382939493424,0,0.5367856532718224,0.514968909106476,0.4939929054702987,0.5108716598646215,0.6272732415340394,98,False,0.6936382939493424,Outperform,0.12363829394934245,-0.06396465732698431,0.7576029512763267,,qualified_but_not_selected,True,0.12363829394934245,
AMT,0.6936248863302423,1,0.5002927884410601,0.5478194163655878,0.4653520270980552,0.4702792540074114,0.6308223517986503,99,False,0.6936248863302423,Outperform,0.12362488633024238,-0.06397806494608438,0.7576029512763267,,qualified_but_not_selected,True,0.12362488633024238,
BRK-B,0.693544376137932,1,0.4734361511906886,0.46352656460076647,0.4655476717093426,0.4605554108122892,0.7266748622723633,100,False,0.693544376137932,Outperform,0.12354437613793201,-0.06405857513839475,0.7576029512763267,,qualified_but_not_selected,True,0.12354437613793201,
BBY,0.6927908704931337,1,0.4837498697065967,0.4208760427040097,0.483958562267903,0.45310701591151736,0.7893465652127648,101,False,0.6927908704931337,Outperform,0.12279087049313375,-0.064812080783193,0.7576029512763267,,qualified_but_not_selected,True,0.12279087049313375,
HPQ,0.6926217938214958,1,0.5161489027583372,0.4502598986977298,0.473246623383191,0.49647578381987356,0.6272732415340394,102,False,0.6926217938214958,Outperform,0.12262179382149585,-0.0649811574548309,0.7576029512763267,,qualified_but_not_selected,True,0.12262179382149585,
BSX,0.6922558566475476,0,0.4946688469104346,0.5383359932717465,0.5042099244824807,0.4607283179001359,0.6882893128285323,103,False,0.6922558566475476,Outperform,0.12225585664754768,-0.06534709462877908,0.7576029512763267,,qualified_but_not_selected,True,0.12225585664754768,
AZO,0.6905039583239578,1,0.49049586156591657,0.5305053719853113,0.4746796648310204,0.5049984825435951,0.7893465652127648,104,False,0.6905039583239578,Outperform,0.12050395832395788,-0.06709899295236887,0.7576029512763267,,qualified_but_not_selected,True,0.12050395832395788,
KIM,0.6879490543824062,1,0.4389763538041578,0.42796237560523753,0.5000636542945253,0.4495373232753335,0.6308223517986503,105,False,0.6879490543824062,Outperform,0.11794905438240622,-0.06965389689392054,0.7576029512763267,,qualified_but_not_selected,True,0.11794905438240622,
PODD,0.6862011745438878,0,0.4877275205899135,0.6106401689527003,0.5429808529849135,0.46155274488921916,0.6882893128285323,106,False,0.6862011745438878,Outperform,0.1162011745438879,-0.07140177673243886,0.7576029512763267,,qualified_but_not_selected,True,0.1162011745438879,
