fold_id,ticker,entry_date,entry_price,tp_price,sl_price_original,event_type,event_date,days_from_entry,price,peak_price,trailing_stop,return_pct
2026Q1,AMZN,2026-02-17,201.1500,311.7825,179.0031,EXIT_TIME,2026-04-02,44,209.7700,218.9400,179.0031,4.2900
2026Q1,AMAT,2026-02-17,359.1300,556.6515,321.2701,EXIT_TIME,2026-04-02,44,348.4700,394.9500,321.2701,-2.9700
2026Q1,AVGO,2026-02-17,332.5400,515.4370,291.9927,EXIT_TIME,2026-04-02,44,314.5500,345.7500,291.9927,-5.4100
2026Q1,MSCI,2026-02-17,521.3300,808.0615,453.6057,EXIT_TIME,2026-04-02,44,544.7800,573.8800,453.6057,4.5000
2026Q1,MU,2026-02-17,399.7800,618.7058,340.7098,EXIT_TIME,2026-04-02,44,366.2400,461.7300,340.7098,-8.3900
2026Q1,GLW,2026-02-17,130.5200,202.3060,103.5055,EXIT_TIME,2026-04-02,44,147.9200,160.4300,103.5055,13.3300
2026Q1,ERIE,2026-02-17,283.8500,430.7647,232.9780,EXIT_TIME,2026-04-02,44,249.5100,283.8500,232.9780,-12.1000
