,strategy,benchmark
2020-05-18,0.018635034472730308,0.03150119163168075
2020-05-19,0.012375701905150973,-0.010484399194493177
2020-05-20,0.014304682385091486,0.01665110025908012
2020-05-21,-0.01987752209944556,-0.007773596407737116
2020-05-22,0.006754926187432781,0.002353711326488428
2020-05-26,-0.01448645568023929,0.012289184036080147
2020-05-27,0.014303763427566167,0.014827297215913804
2020-05-28,0.0035521778166058135,-0.0021079145460738413
2020-05-29,0.02056097421788057,0.004812335824971425
2020-06-01,-0.0008145097493396738,0.003751234813537785
2020-06-02,0.003207275221770311,0.008210832780053412
2020-06-03,-0.0007624985669120581,0.013648979133831007
2020-06-04,-0.005509464566486666,-0.0033687022311144066
2020-06-05,0.010215417912711565,0.026211650818398713
2020-06-08,0.011144043419798053,0.012041579421169235
2020-06-09,0.007739791666342413,-0.007799170822611612
2020-06-10,0.015137837995467194,-0.0053130910724373814
2020-06-11,-0.03742070786629233,-0.05894405927443824
2020-06-12,0.004127565454762773,0.013060843963234703
2020-06-15,0.019183504347239075,0.008312217041285264
2020-06-16,0.009702095123903244,0.01896239819380252
2020-06-17,0.014095453152279856,-0.0036002995561740248
2020-06-18,0.00732303990222064,0.0005942198825281686
2020-06-19,-0.0010120957424480707,-0.005649494809462974
2020-06-22,0.0032505277983553025,0.006495095537691675
2020-06-23,0.004000900328555429,0.004307419569164139
2020-06-24,-0.016111184125113198,-0.025855145939064572
2020-06-25,0.007477511554764657,0.010959447267809841
2020-06-26,-0.012888663456142807,-0.024226905044785974
2020-06-29,0.001828680850599633,0.014685678433118632
2020-06-30,0.019012172501438968,0.015409875731554612
2020-07-01,0.019164022926976207,0.005022132820864389
2020-07-02,0.00104121126995542,0.004541250844364075
2020-07-06,0.022870921715770536,0.01588172586745884
2020-07-07,-0.0049477367381349745,-0.010818532028197159
2020-07-08,0.013974800391261161,0.007827461915415501
2020-07-09,0.017561499549816992,-0.005643606159361103
2020-07-10,0.009465558099343145,0.01046620127324438
2020-07-13,-0.0273849176070397,-0.009362541127788226
2020-07-14,0.016502208049424455,0.013406370782667931
2020-07-15,-0.0038679627344717,0.009082050740923053
2020-07-16,-0.0008661383054445766,-0.0034061012455366413
2020-07-17,0.001832796531648535,0.002848612194617406
2020-07-20,0.029880702865970585,0.0084069387471426
2020-07-21,-0.009671902426428538,0.0016790373419135474
2020-07-22,-0.0010440136415108357,0.005747082068739751
2020-07-23,-0.020708110043263304,-0.012319859824193036
2020-07-24,0.0018658341746123914,-0.006190400054688405
2020-07-27,0.013951822687567785,0.007395138795039502
2020-07-28,-0.013059549494611923,-0.006473392152297919
2020-07-29,0.012361521654378132,0.01242838167815008
2020-07-30,0.012176274736711968,-0.003750251937389204
2020-07-31,0.02219227638477383,0.007670504990141325
2020-08-03,0.009250218642655014,0.00718102343932614
2020-08-04,0.022506636032575626,0.0036119303819721615
2020-08-05,0.0029185010631941665,0.006429743053199433
2020-08-06,0.0032279944854225594,0.00642769555966427
2020-08-07,-0.012524922732562258,0.0006330295486443038
2020-08-10,-0.004445832486667204,0.002742218294476073
2020-08-11,-0.02521370117226888,-0.007969132154236114
2020-08-12,0.02564266946012257,0.013996549490237653
2020-08-13,0.003898716418975717,-0.002047174350497949
2020-08-14,-0.0015388593956550194,-0.00017188262276812694
2020-08-17,0.010820047250368392,0.0027098425110787527
2020-08-18,0.011941096388913006,0.002303389154016955
2020-08-19,-0.007824805895982855,-0.0044043954214108005
2020-08-20,0.0023627630252077347,0.0031586327691348615
2020-08-21,-0.0016799385864327133,0.0034411070444764214
2020-08-24,0.003066350943275638,0.010043718303008653
2020-08-25,0.002961801461504583,0.0035963511532906
2020-08-26,0.012012723801074165,0.010195626139483993
2020-08-27,-0.010644239483687144,0.0016730440109038458
2020-08-28,0.005978251926591202,0.00673256535528588
2020-08-31,-0.0006804088702804991,-0.0021949627140287475
2020-09-01,0.010647252312121772,0.007525003016613407
2020-09-02,0.01974990196499594,0.015365910154807594
2020-09-03,-0.047299808086828446,-0.03512584371534122
2020-09-04,-0.013915554891621582,-0.008133027264274895
2020-09-08,-0.040856552127874785,-0.027756342102360998
2020-09-09,0.029556165012004053,0.02014498633677464
2020-09-10,-0.018503870814018504,-0.01758479659017942
2020-09-11,-0.008155348092263268,0.0005330721905940639
2020-09-14,0.013315977511631398,0.012741829089357504
2020-09-15,0.017341532969038582,0.005219359577689042
2020-09-16,-0.010937641622558203,-0.004618946596211537
2020-09-17,-0.008954848786498545,-0.008412365876402483
2020-09-18,-0.0014543315936376073,-0.011182581807410497
2020-09-21,0.0062379724252445735,-0.011571097930805796
2020-09-22,0.016718701472123856,0.010517945160813724
2020-09-23,-0.018769914191044755,-0.023721455093028143
2020-09-24,0.005209788814029609,0.0029874591429570607
2020-09-25,0.01107276771678241,0.0159767237756141
2020-09-28,0.01365944526828295,0.016110590199083896
2020-09-29,-0.005578517264951001,-0.0048126645432444715
2020-09-30,0.0006252969125725629,0.008253718228220741
2020-10-01,0.011547020844318641,0.005292907769290922
2020-10-02,-0.024090891187861847,-0.009577652178616392
2020-10-05,0.02066659323991,0.01797270867614209
2020-10-06,-0.01506682064441153,-0.013973515692226712
2020-10-07,0.003782484422421034,0.01739675486921799
2020-10-08,0.00694232351755857,0.008010123642494982
2020-10-09,0.007797122492685659,0.00879353312061526
2020-10-12,0.020528883011836453,0.01641581296364758
2020-10-13,0.004745711579073473,-0.006306918994084421
2020-10-14,-0.005095890291656597,-0.006623141753502759
2020-10-15,-0.003684078944900787,-0.0015277553060997207
2020-10-16,-0.0038748707230764966,0.00013491955745537076
2020-10-19,-0.012988763485299159,-0.016329861778318078
2020-10-20,-0.006281992932000158,0.004727334073110212
2020-10-21,-0.0019170887858717383,-0.0021956999281005363
2020-10-22,-0.0064934832246863255,0.005218925396392127
2020-10-23,-0.0015952798096020011,0.003445761353703114
2020-10-26,-0.010787751033557579,-0.018589516294535646
2020-10-27,0.001382494425810009,-0.0030256189119989285
2020-10-28,-0.017317381526811684,-0.035287878760604796
2020-10-29,0.004164046548275966,0.011947330894238384
2020-10-30,-0.0070979344143409975,-0.012129550130175693
2020-11-02,-0.0027977789979304665,0.01231820260127181
2020-11-03,0.012518762693743742,0.01779929009643455
2020-11-04,0.03137213983516992,0.02204704770168342
2020-11-05,0.022413465068371177,0.01946019413896294
2020-11-06,-0.007748007028838692,-0.00028771518741854685
2020-11-09,-0.023491056244606498,0.01169988923568721
2020-11-10,-0.001980702455123222,-0.0013997945931910616
2020-11-11,0.017621875008450756,0.007651855318760337
2020-11-12,-0.004460157425546422,-0.009978532303877019
2020-11-13,0.009290748355997523,0.013610335409063534
2020-11-16,0.0003788642410861968,0.011648051240012336
2020-11-17,-0.0018825143471487402,-0.004791925698091615
2020-11-18,-0.0032247279587013945,-0.011563829610944043
2020-11-19,0.013629521855091021,0.003946442467421596
2020-11-20,0.006233699917862736,-0.006792562915180156
2020-11-23,0.002049732202484757,0.005635930617216234
2020-11-24,-0.0006332422955966858,0.016161668273416252
2020-11-25,0.004807620049249143,-0.001584418237524976
2020-11-27,0.006517340732988596,0.002396979198154181
2020-11-30,0.012324205743350044,-0.004595548640170977
2020-12-01,0.006116036250794248,0.011271187194776155
2020-12-02,0.00783145188083056,0.0017911667548251575
2020-12-03,-0.00130487504240765,-0.000624157213091503
2020-12-04,0.007226422787779722,0.008836275129611826
2020-12-07,0.012253661616902178,-0.0019356376714373402
2020-12-08,-0.0017853781275541975,0.002787148065356293
2020-12-09,-0.009630023486605917,-0.007949201604598555
2020-12-10,0.006650923975532929,-0.0012851080682624305
2020-12-11,0.0002292486217960535,-0.0012649972997506032
2020-12-14,0.006701251212605067,-0.004359258971957769
2020-12-15,0.005490201546841916,0.012921249154708825
2020-12-16,0.001931192676861592,0.0017727951669590514
2020-12-17,0.001596154298996157,0.005757654753379748
2020-12-18,0.008105810746859694,-0.0035111185091528663
2020-12-21,-0.0033900961639223544,-0.0039062790518439305
2020-12-22,-0.006276904060716855,-0.002073092860288006
2020-12-23,0.001521451329802795,0.000745811250824957
2020-12-24,0.00714510494510018,0.0035365890047962534
2020-12-28,-0.004382405112839518,0.008722529021144565
2020-12-29,0.003396971137852216,-0.00222738052560012
2020-12-30,0.004509928828876183,0.0013415471654707467
2020-12-31,0.0038382490549166625,0.006438845522919845
2021-01-04,-0.015525988240284819,-0.014754827521051062
2021-01-05,0.00501442881199044,0.007082595157549276
2021-01-06,-0.0121223886623644,0.005709842747752214
2021-01-07,0.01947145028693655,0.014847403800101189
2021-01-08,0.0026111093006195656,0.005491862685268911
2021-01-11,0.0019205571898193545,-0.006554750898592476
2021-01-12,-0.008620871433080837,0.0004157884466327033
2021-01-13,-0.005909165764061225,0.0022756417379066196
2021-01-14,0.008752257965786124,-0.0037534511943366766
2021-01-15,-0.0009609802102719164,-0.007190027975370938
2021-01-19,0.01542877560184574,0.008136379515524483
2021-01-20,0.011484553141505012,0.013935625421946263
2021-01-21,0.0034999316337123625,0.0003167233075522802
2021-01-22,-0.002147831407493169,-0.0030106116552376383
2021-01-25,0.002297340398688593,0.0036158389430824833
2021-01-26,-0.005979082844603833,-0.0014888337468982327
2021-01-27,-0.024490086480489736,-0.025677883699462
2021-01-28,0.011879857068736965,0.009760625975629766
2021-01-29,-0.018727879844806748,-0.019311475173124593
2021-02-01,0.00880636519435132,0.016051767614439383
2021-02-02,0.018945905879835644,0.013898223484416938
2021-02-03,-0.020644811793259242,0.0010087690809532646
2021-02-04,0.004214306023399844,0.010853322230420792
2021-02-05,0.0034156542308405686,0.003897495164625342
2021-02-08,0.010298166640859434,0.007399348360373592
2021-02-09,-0.0013243867889958325,-0.0011135249921484514
2021-02-10,-0.005169075678136106,-0.00034518493235935477
2021-02-11,0.013491919225408166,0.0016624551635393559
2021-02-12,0.00477706010151697,0.0047110331133788375
2021-02-17,-0.005565187280681843,-0.0003204020092266724
2021-02-18,-0.003356726934960869,-0.004415835627354592
2021-02-19,-0.0016684731339125106,-0.0018548966445751658
2021-02-22,-0.03821685208271248,-0.0077328394581538396
2021-02-23,-0.007454810376760179,0.0012563181187927874
2021-02-24,0.012714001820099529,0.01135161376597904
2021-02-25,-0.04198865705928907,-0.02447880752512621
2021-02-26,0.01990708734139423,-0.004750214169902844
2021-03-01,0.023580052841487342,0.023790763506800205
2021-03-02,-0.01614297784756454,-0.008080851690870694
2021-03-03,-0.037115518940626244,-0.01306622187199813
2021-03-04,-0.020070957622776206,-0.013417213930100202
2021-03-05,0.01596775343325569,0.01949596819778221
2021-03-08,-0.04689430662581415,-0.005359231030161227
2021-03-09,0.04358726002188855,0.01415464230382213
2021-03-10,-0.011861424872715824,0.006030313342701321
2021-03-11,0.02650396590077654,0.010395487004435822
2021-03-12,-0.006698367203800215,0.0010153984958789497
2021-03-15,0.02123589284905365,0.006491921301497117
2021-03-16,-0.0005674249427066295,-0.0015696837343783798
2021-03-17,0.005730581309403151,0.00287938213053085
2021-03-18,-0.026605884095694303,-0.014760539319459198
2021-03-19,0.012775532310253678,-0.0006027039747036333
2021-03-22,0.015623370571608727,0.007025118077311765
2021-03-23,-0.011405628329033864,-0.007630854183940605
2021-03-24,-0.011251272553042578,-0.00546733601831495
2021-03-25,-0.004651448272298742,0.005240265846959469
2021-03-26,0.03192612242475471,0.016631202604519668
2021-03-29,-0.00875185691351666,-0.0008680126852336212
2021-03-30,-0.011834711493956271,-0.0031578329337678124
2021-03-31,0.018881065715518557,0.0036224990395776757
2021-04-01,0.02684949529697339,0.011825201774944727
2021-04-05,0.019489304201198498,0.014438226417743616
2021-04-06,-0.0017962200389707232,-0.0009735307519511682
2021-04-07,0.00026204690002880685,0.001475232784985625
2021-04-08,0.01692851124682277,0.0042206328286402695
2021-04-09,0.010077090981968224,0.007719934348738189
2021-04-12,0.00645235293322268,-0.00019607884876882142
2021-04-13,0.008333238025820979,0.0032944868090414303
2021-04-14,-0.01102097435247729,-0.004087726727828533
2021-04-15,0.02006213584828149,0.01109419052516647
2021-04-16,0.0001258859313303226,0.0036088195555097347
2021-04-19,-0.016154355652072915,-0.005306560094486046
2021-04-20,-0.007969607088210014,-0.006802319771775922
2021-04-21,0.014391208561278443,0.009306055472153574
2021-04-22,-0.009960917655532664,-0.009210657476561801
2021-04-23,0.017438838757722137,0.010928696540176919
2021-04-26,0.011388441403183154,0.001782270924804541
2021-04-27,-0.0010829473185684122,-0.00021489588801437698
2021-04-28,-0.005412424749614434,-0.0008455399168898481
2021-04-29,0.004561698974967269,0.006762806734045723
2021-04-30,-0.017308683130515132,-0.007194706699326425
2021-05-03,-0.012624232166925497,0.002748090747253684
2021-05-04,-0.01833799934326946,-0.006678337608227225
2021-05-05,-0.003521864825158757,0.0007034637617677753
2021-05-06,0.007345097131539521,0.008165456466051824
2021-05-07,0.011516980127574442,0.007373341616968343
2021-05-10,-0.0330578301419707,-0.010435647322188157
2021-05-11,0.003053568129154772,-0.00867391280271812
2021-05-12,-0.03246054650843047,-0.021449400664502738
2021-05-13,0.012317679456418838,0.012173141406923493
2021-05-14,0.021653966315350257,0.014917956876899785
2021-05-17,-0.008814678732648566,-0.0025300521932207776
2021-05-18,-0.006163006777504865,-0.008517292959364653
2021-05-19,0.004995521683073989,-0.002943411456817757
2021-05-20,0.02401572233150446,0.010554741756143349
2021-05-21,-0.0041882635537588055,-0.0007838806801412357
2021-05-24,0.016594207066513496,0.009911292190138532
2021-05-25,0.0010877203257316304,-0.0021252837802967495
2021-05-26,0.0006487609056286734,0.0018768165702687245
2021-05-27,0.0038468645183009948,0.0011653145418315525
2021-05-28,0.007576454371375418,0.0007688818911402162
2021-06-01,-0.009937649581686152,-0.0004923335226864056
2021-06-02,0.005377370128466827,0.0014469348384307246
2021-06-03,-0.011080028990907174,-0.0036287033416374515
2021-06-04,0.015898815152824517,0.008834095710505974
2021-06-07,-0.007346405782718252,-0.0007967387044511831
2021-06-08,0.0021304158805606505,0.00017502486450582388
2021-06-09,-2.905323370596801e-05,-0.0018238673194856947
2021-06-10,0.02197190744964963,0.004652243012262192
2021-06-11,0.0036062764883693513,0.0019484346695590737
2021-06-14,0.010890225954012981,0.0018152018730952513
2021-06-15,-0.002957799633742947,-0.0020116937805257917
2021-06-16,-0.00014601201208609162,-0.005390124612855707
2021-06-17,0.01721408522914842,-0.00043571559205179966
2021-06-18,-0.00921396767349303,-0.013124468779900589
2021-06-21,0.006026059046230676,0.014002289962720793
2021-06-22,0.005907503322313833,0.005124491902218642
2021-06-23,0.003111534855247141,-0.0010832833431588806
2021-06-24,0.008324576704001978,0.005811249724885448
2021-06-25,-0.007287999738753738,0.0033305973193167304
2021-06-28,0.0184209316628083,0.0023149642620619026
2021-06-29,0.004677749319507325,0.00027733619326086867
2021-06-30,-0.004407131926393341,0.0013281596467464851
2021-07-01,9.41378315455548e-05,0.0052216268542757405
2021-07-02,0.009731142804747333,0.007500081663913916
2021-07-06,0.00838179608116428,-0.0020218560598241897
2021-07-07,0.0012285669556742177,0.003358975310182588
2021-07-08,-0.001677100461091536,-0.008561024934316985
2021-07-09,0.009826461968505243,0.011277947808795874
2021-07-12,0.008495910950174662,0.0034511743312370946
2021-07-13,-0.0069994201619024785,-0.0035168126585656267
2021-07-14,-0.007220295588747001,0.0011649345752446916
2021-07-15,-0.007261574626244598,-0.0032622408541723713
2021-07-16,-0.010981805488222857,-0.007538854211077806
2021-07-19,-0.004538861051389507,-0.015869512427409305
2021-07-20,0.00833362771515092,0.015162609437855634
2021-07-21,0.013542401721885047,0.008241819990835397
2021-07-22,0.00876015836614456,0.0020166699583279435
2021-07-23,0.009881182949338898,0.010145452020822843
2021-07-26,-0.0003711188470072644,0.0023821998626283314
2021-07-27,-0.0036561461813884094,-0.0047124448070912095
2021-07-28,0.007180840741983635,-0.0001862618826539153
2021-07-29,0.009299937253536233,0.004206152980007483
2021-07-30,0.0026130350245462553,-0.0054060480514769305
2021-08-02,0.006102338420843757,-0.001842805614891363
2021-08-03,0.0081890504789983,0.0082034265474622
2021-08-04,0.009009034727209028,-0.004632387901412294
2021-08-05,0.0018538143180899024,0.006005446813494242
2021-08-06,-0.005779626168845279,0.001675266241764728
2021-08-09,-0.00263164095401773,-0.0009399082741974318
2021-08-10,-0.006341572821026421,0.0009926793341701323
2021-08-11,-0.005966964057761235,0.0012757437876824707
2021-08-12,0.0030185724808636538,0.004146380281677686
2021-08-13,0.003313468955565441,0.001607306655808216
2021-08-16,0.0024110228284636498,0.002620850702215849
2021-08-17,-0.01233078805019126,-0.00706069881494753
2021-08-18,-0.01804063267816238,-0.010748470745585936
2021-08-19,0.008063295788904464,0.0012566922329095842
2021-08-20,0.007385018660829866,0.008141567655737925
2021-08-23,0.0180618585134156,0.00852379036424833
2021-08-24,0.003759367571741303,0.0014957363013194946
2021-08-25,0.008307052146960417,0.002220118224179668
2021-08-26,-0.0035868202284324935,-0.005824918819612557
2021-08-27,0.013524353976517271,0.008807632480425154
2021-08-30,0.011719235338626219,0.004306570844779589
2021-08-31,-0.002220088002972486,-0.0013491160395050494
2021-09-01,0.005839054541556737,0.0003116886257619189
2021-09-02,0.002906601628156219,0.002842638410522902
2021-09-03,0.004257626870911364,-0.0003350311257153127
2021-09-07,-0.005111781888062058,-0.003395574405981705
2021-09-08,0.0012536588494413727,-0.001318566739775151
2021-09-09,-0.0037163243459158416,-0.004605608657393345
2021-09-10,0.003922352695110171,-0.007722578759925436
2021-09-13,-0.009187427649435814,0.0022764876184568905
2021-09-14,0.004907580101132476,-0.00574663850657553
2021-09-15,0.00205105710599279,0.008473996979569742
2021-09-16,0.0027244354467916357,-0.0015511404489350067
2021-09-17,-0.0075584775288970625,-0.009110872450405094
2021-09-20,-0.020180180792800873,-0.01697731100841482
2021-09-21,0.00016440245344719008,-0.0008123585165593639
2021-09-22,0.013371139144750268,0.009519611195260236
2021-09-23,0.01374789950674008,0.012134715784494876
2021-09-24,0.0022378649355775373,0.001461009046688222
2021-09-27,-0.01943056054926584,-0.0027763826213396126
2021-09-28,-0.036552078738272334,-0.020364110556098214
2021-09-29,-0.003135634441336718,0.0015691842194003325
2021-09-30,-0.0039869087408300734,-0.011909714125195148
2021-10-01,0.00032447004525725106,0.01149147763018199
2021-10-04,-0.029837185643751304,-0.012985898136748442
2021-10-05,0.013923638554821687,0.010524514660609219
2021-10-06,0.002942169408454393,0.004102792854185466
2021-10-07,0.012662008572832503,0.008298280656405366
2021-10-08,-0.01050826826302102,-0.0019137230947889883
2021-10-11,-0.005934276975803275,-0.006865763848056816
2021-10-12,-0.007571724703869706,-0.0024167805585421087
2021-10-13,-0.0017227043616500207,0.00302251448379387
2021-10-14,0.021198804577103474,0.01706310194558336
2021-10-15,0.007098614539504449,0.007460210377712606
2021-10-18,0.007420812247481069,0.00337476955709759
2021-10-19,0.007714481165367939,0.007393339551406308
2021-10-20,0.0002444041014702451,0.0036640298040166996
2021-10-21,0.008534962247909207,0.002995871849622578
2021-10-22,-0.0029825256874766856,-0.0010725536274130976
2021-10-25,0.007294396494940198,0.004748196569493546
2021-10-26,0.010981445776847698,0.0018197952535197182
2021-10-27,-0.005024128343170476,-0.005051568068462853
2021-10-28,0.024302591138854288,0.009829281576461124
2021-10-29,0.00199172515652087,0.001949334719149265
2021-11-01,0.0002218104718061378,0.0018000771431341267
2021-11-02,0.004189260466120642,0.0036803630854131963
2021-11-03,0.00599160053877627,0.006461279195357994
2021-11-04,0.02625491654697308,0.004181942361150437
2021-11-05,-0.006839831794390115,0.003732799652949259
2021-11-08,0.006625836897272091,0.0008877879113036169
2021-11-09,0.005046788685082294,-0.003498775895770745
2021-11-10,-0.018862394175813604,-0.008225823395229703
2021-11-11,0.009825023861997509,0.0005509400447352153
2021-11-12,0.011361854583206222,0.007222656026415475
2021-11-15,0.002358239872248029,-1.0739820344718431e-05
2021-11-16,0.011232968243667058,0.003865229864862485
2021-11-17,-0.002433678373367173,-0.002601625374463401
2021-11-18,0.012998772090941876,0.0033847802152713324
2021-11-19,0.0008675094853531373,-0.001398665559303236
2021-11-22,-0.023767296143486646,-0.0031971365563219223
2021-11-23,-0.004175128941141925,0.001657132912945114
2021-11-24,0.00499015681560037,0.0022938506357221833
2021-11-26,-0.019265801503893665,-0.022724822637582465
2021-11-29,0.02741484952187554,0.013200199537034996
2021-11-30,-0.015066529377425728,-0.01896131033450521
2021-12-01,-0.008183430809981187,-0.011815187417889228
2021-12-02,0.0016151754738418607,0.01419443613158311
2021-12-03,-0.013932398393982602,-0.008448563730297565
2021-12-06,0.007873617569431715,0.011730872577451423
2021-12-07,0.0414269005231304,0.020707080374404274
2021-12-08,0.007034255830497988,0.0030852853123166657
2021-12-09,-0.020630832751043923,-0.007181080169894716
2021-12-10,0.014166266773179295,0.009549073338481762
2021-12-13,-0.020496786475765052,-0.009136167611567658
2021-12-14,-0.022804391348073938,-0.0074706775774360246
2021-12-15,0.02248333308501535,0.016348464630746795
2021-12-16,-0.019501587586120073,-0.008743415379980468
2021-12-17,0.005285565738950267,-0.010287680637092622
2021-12-20,-0.007352382016192999,-0.01138805785140995
2021-12-21,0.02032613546311924,0.017777934551572505
2021-12-22,0.011029391630465917,0.010180197220578835
2021-12-23,0.00795243933639146,0.006223699921661829
2021-12-27,0.01294320889250112,0.01383893524747526
2021-12-28,-0.0074063456350421065,-0.0010101548486260992
2021-12-29,0.0015486138196064703,0.0014018951394270118
2021-12-30,-0.0013454577599558786,-0.0029897555945093135
2021-12-31,-0.0029721120268030106,-0.0026261799136575448
2022-01-03,-0.00741934294037358,0.006374052530970564
2022-01-04,-0.015614234441026683,-0.000629621957060511
2022-01-05,-0.030581736141223524,-0.019392757790687165
2022-01-06,-0.006972981174943249,-0.0009637690162076495
2022-01-07,-0.02354037288739917,-0.004050216740091761
2022-01-10,-0.0041138992742987225,-0.0014410312534549607
2022-01-11,0.012046044218491505,0.009159984668711818
2022-01-12,0.0023984486218564987,0.002817754443029452
2022-01-13,-0.027782103144063375,-0.0142436152864307
2022-01-14,0.0020835582484681134,0.0008199802697488323
2022-01-18,-0.028179589933616005,-0.018387945694007368
2022-01-19,-0.014488388546131721,-0.009689541868338813
2022-01-20,-0.016482800783377785,-0.01103737849414832
2022-01-21,-0.022419629864453287,-0.018914821867908604
2022-01-24,0.007593758502749532,0.002771738943381896
2022-01-25,-0.01627730858499432,-0.012171906253646725
2022-01-26,0.009588725587069883,-0.0014966358477518371
2022-01-27,-0.012770116674847934,-0.00538408875771057
2022-01-28,0.013420704837370984,0.024347646888076113
2022-01-31,0.024297367338605116,0.018885951732779516
2022-02-01,0.00526870829323743,0.00686300355780145
2022-02-02,0.009041229514023138,0.00942251544733641
2022-02-03,-0.014403096237653026,-0.024391082077444004
2022-02-04,0.006081266618898534,0.0051569298644233985
2022-02-07,-0.003640725469080528,-0.0037017126347429485
2022-02-08,0.0036773090848139945,0.008401207191663262
2022-02-09,0.014449735801472591,0.014517207887505545
2022-02-10,-0.013768181140267167,-0.01811572566845976
2022-02-11,-0.015771198823868213,-0.01896945434456343
2022-02-14,0.000972913844702045,-0.0038405967262932217
2022-02-15,0.01947976159472213,0.01576672117072042
2022-02-16,0.0006614020574658983,0.0008812077558950637
2022-02-17,-0.017476367143202557,-0.021173138152195015
2022-02-18,-0.011546391438407013,-0.0071661613961429005
2022-02-22,-0.020347587844678428,-0.010142945264832837
2022-02-23,-0.024113172461533362,-0.018412122845487655
2022-02-24,0.028220134614476363,0.014956856067329216
2022-02-25,0.018838701299938775,0.022372677655603468
2022-02-28,-0.005304025044407735,-0.002442603440647617
2022-03-01,-0.014490536720419302,-0.015473503680411893
2022-03-02,0.015732163584194776,0.018642691757321028
2022-03-03,-0.012303701170781361,-0.005254666430088317
2022-03-04,-0.013286167282076097,-0.007934042550334475
2022-03-07,-0.04142445300240332,-0.029518158313449172
2022-03-08,-0.0077297360732113945,-0.00723375351819977
2022-03-09,0.03882732543660527,0.02569824789143582
2022-03-10,0.006613468322791766,-0.004291813651667864
2022-03-11,-0.0062418100710691805,-0.012961545123475138
2022-03-14,-0.005968180692248146,-0.007421002465963666
2022-03-15,0.03333295192882544,0.021408574170870942
2022-03-16,0.032447453816066014,0.02238376135718223
2022-03-17,0.01671422467043411,0.01234781757145198
2022-03-18,0.012683785544104317,0.011662294827948783
2022-03-21,-0.00573762044758552,-0.00043466036210393355
2022-03-22,0.008860183273826238,0.0113041136006502
2022-03-23,-0.018140863287597866,-0.012272698789159042
2022-03-24,0.019194376379278007,0.01434391292056647
2022-03-25,-5.871199602662766e-05,0.005066170567449069
