fold_id,ticker,entry_date,entry_price,tp_price,sl_price_original,event_type,event_date,days_from_entry,price,peak_price,trailing_stop,return_pct
2021Q1,LRCX,2021-02-16,59.1790,91.7275,52.4014,EXIT_TIME,2022-02-15,364,59.3820,66.8000,52.4014,0.3400
2021Q1,AVGO,2021-02-16,48.9130,75.8151,43.2660,EXIT_TIME,2022-02-15,364,60.2770,48.9960,43.2660,23.2300
2021Q1,AMZN,2021-02-16,163.4475,253.3436,150.3717,EXIT_SL,2022-01-21,339,142.6430,186.5705,150.3717,-12.7300
2021Q1,NVDA,2021-02-16,15.3302,23.7619,14.1038,TRAILING_ACTIVATED,2021-10-26,252,24.7170,24.7170,22.2589,61.2300
2021Q1,NVDA,2021-02-16,15.3302,23.7619,14.1038,REVIEW,2021-11-26,283,31.5030,32.9850,29.7046,105.5000
2021Q1,NVDA,2021-02-16,15.3302,23.7619,14.1038,EXIT_TP_TRAIL,2021-12-13,300,28.1610,33.3760,29.7046,83.7000
2021Q1,ALGN,2021-02-16,614.2100,952.0255,548.1019,EXIT_SL,2022-01-07,325,546.9900,708.0100,548.1019,-10.9400
2021Q1,BIO,2021-02-16,649.6200,974.1907,579.9533,EXIT_SL,2022-01-25,343,574.9300,781.9800,579.9533,-11.5000
2021Q1,MSCI,2021-02-16,440.9200,683.4260,393.8907,EXIT_TIME,2022-02-15,364,546.3800,630.2100,393.8907,23.9200
