fold_id,ticker,entry_date,entry_price,tp_price,sl_price_original,event_type,event_date,days_from_entry,price,peak_price,trailing_stop,return_pct
2022Q1,AMZN,2022-02-15,156.5105,242.5913,142.4731,EXIT_SL,2022-08-17,183,142.1000,169.3150,142.4731,-9.2100
2022Q1,NVDA,2022-02-15,26.4950,41.0673,24.3754,EXIT_SL,2022-08-17,183,18.3350,28.6560,24.3754,-30.8000
2022Q1,ORLY,2022-02-15,44.9840,68.5070,38.9878,EXIT_TIME,2023-02-15,365,57.4153,49.5907,38.9878,27.6400
2022Q1,NFLX,2022-02-15,40.7460,61.6324,36.5012,EXIT_SL,2022-08-17,183,24.1150,40.7460,36.5012,-40.8200
2022Q1,REGN,2022-02-15,630.1500,976.7325,539.9543,EXIT_TIME,2023-02-15,365,752.4000,738.8400,539.9543,19.4000
2022Q1,CPRT,2022-02-15,31.6950,49.1272,26.5835,EXIT_SL,2022-09-22,219,26.2700,32.9075,26.5835,-17.1200
2022Q1,LRCX,2022-02-15,59.3820,89.2382,53.6248,EXIT_SL,2022-08-17,183,49.7560,59.3820,53.6248,-16.2100
