report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2023-03-31,378741000.0,41917000,77550000.0,9295169000,5003553000.0,3747816000.0,139711000.0,293456000.0,-32781000.0,-1150000.0,-142444000.0,108604000.0,108568000.0,32540000.0,349996000.0,4291616000.0,3747816000.0,20419000.0,0.008377446986171627,0.004509546840945011,0.11067457708566013,0.774819731689994,0.7490309386150201,0.09297249111418417,0.09297249111418417,0.008343043574570833,0.008861470702469522,0.38596184302603953,-64894000.0,-57.752889327210525
2023-06-30,389492000.0,91099000,83807000.0,9260403000,4991542000.0,3682430000.0,226931000.0,251895000.0,-33578000.0,-851000.0,-143054000.0,109392000.0,108663000.0,32447000.0,396720000.0,4268861000.0,3682430000.0,20326000.0,0.018250672838173054,0.00983747683551137,0.2338918386000226,0.646727018783441,0.7377339507510905,0.08178816293607583,0.08178816293607583,0.009050038103093353,0.009661894227926952,0.8327757057188826,-59247000.0,-62.15386433068341
2023-09-30,391855000.0,47963000,83513000.0,9214464000,4934979000.0,3653128000.0,236328000.0,251750000.0,-32942000.0,-752000.0,-144359000.0,108706000.0,108683000.0,26657000.0,451016000.0,4279485000.0,3653128000.0,14600000.0,0.00971898765931932,0.00520518610740679,0.12239986729785252,0.6424570312998431,0.7402519848615364,0.05910433332742076,0.05910433332742076,0.009063250993221092,0.009724261702840917,0.4412175960848527,-60846000.0,-60.038917923939124
