report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,41159000000.0,6836000000.0,7977000000.0,273403000000.0,203659000000.0,5016000000.0,,11451000000.0,,22177000000.0,-921000000.0,,14773820000.0,13729300000.0,147018000000.0,40189000000.0,69744000000.0,5016000000.0,,117229000000.0,,0.03356591164642859,0.025003383284016634,0.16608761145800433,0.538812896328871,0.024629405034886746,3.658165169573764,3.658165169573764,0.029176709838589922,0.03822690787109141,0.4627103890530682,,,
2020-06-30,38297000000.0,6959000000.0,6383000000.0,278492000000.0,207322000000.0,4018000000.0,,13993000000.0,,19744000000.0,-1318000000.0,,14667580000.0,13635360000.0,149069000000.0,43658000000.0,71170000000.0,4018000000.0,,121080000000.0,,0.03356614348694301,0.024988150467517917,0.1817113612032274,0.5155495208501971,0.01938048060504915,3.4144715745109715,3.4144715745109715,0.022919868434281773,0.030202517270748557,0.47444772757332837,,,
2020-09-30,46173000000.0,11247000000.0,11213000000.0,299243000000.0,212920000000.0,13902000000.0,,17003000000.0,,25056000000.0,-2112000000.0,,14639180000.0,13588980000.0,164369000000.0,48200000000.0,86323000000.0,13902000000.0,,132596000000.0,,0.05282265639676874,0.03758483907727165,0.24358391267623936,0.5426547982587226,0.06529212849896675,3.4101452282157676,3.4101452282157676,0.037471219042717795,0.049435239967904346,0.7682807370358176,,,
2020-12-31,56898000000.0,15227000000.0,15651000000.0,319616000000.0,222544000000.0,13932000000.0,,22677000000.0,,30818000000.0,-3462000000.0,,14576220000.0,13511640000.0,174296000000.0,56834000000.0,97072000000.0,13932000000.0,,136694000000.0,,0.06842242432957078,0.04764154485382459,0.26761924847973567,0.5416359098738093,0.06260335034869509,3.0667558151810534,3.0667558151810534,0.04896813676411694,0.06618430622980767,1.0446466916662893,,,
2021-03-31,55314000000.0,17930000000.0,16437000000.0,327095000000.0,230013000000.0,13887000000.0,,19289000000.0,,31211000000.0,-3353000000.0,,14558220000.0,13464400000.0,172137000000.0,55453000000.0,97082000000.0,13887000000.0,,135104000000.0,,0.07795211574997934,0.054815879178831836,0.32414940159814876,0.5642513649347363,0.06037484837813515,3.104196346455557,3.104196346455557,0.05025145599902169,0.06739237392373924,1.2316066112478037,,,
2021-06-30,61880000000.0,18525000000.0,19361000000.0,335387000000.0,237565000000.0,14328000000.0,,21890000000.0,,35653000000.0,-3460000000.0,,14504700000.0,13379160000.0,175697000000.0,55741000000.0,97822000000.0,14328000000.0,,135863000000.0,,0.07797865847241807,0.05523469901934183,0.29936974789915966,0.5761635423400129,0.06031191463388967,3.152024542078542,3.152024542078542,0.057727341846881365,0.07686200092896588,1.2771722269333388,,,
2021-09-30,65118000000.0,18936000000.0,21031000000.0,347403000000.0,244567000000.0,14288000000.0,,25539000000.0,,37497000000.0,-4128000000.0,,14438460000.0,13315160000.0,184110000000.0,61782000000.0,102836000000.0,14288000000.0,,142003000000.0,,0.07742663564585574,0.05450730131864146,0.290795171841887,0.5758315673085783,0.05842161861575765,2.9799941730601147,2.9799941730601147,0.06053776161979027,0.08124625755731973,1.311497209536197,,,
2021-12-31,75325000000.0,20642000000.0,21885000000.0,359268000000.0,251635000000.0,14817000000.0,,24934000000.0,,42337000000.0,-3760000000.0,,10620140000.0,13101920000.0,188143000000.0,64254000000.0,107633000000.0,14817000000.0,,139649000000.0,,0.08203151389909989,0.057455715510426754,0.2740391636242947,0.5620577497510787,0.05888290579609355,2.928113424845146,2.928113424845146,0.0609155282407562,0.0821348685691982,1.9436655260665114,,,
2022-03-31,68011000000.0,16436000000.0,20094000000.0,357096000000.0,254004000000.0,14791000000.0,,25106000000.0,,38412000000.0,-2498000000.0,,13449860000.0,13253260000.0,177853000000.0,61948000000.0,103092000000.0,14791000000.0,,133970000000.0,,0.0647076423993323,0.04602683872124023,0.24166678919586537,0.5647909896928438,0.05823136643517425,2.871004713630787,2.871004713630787,0.0562705827004503,0.07475585483360926,1.2220201548566305,,,
2022-06-30,69685000000.0,16002000000.0,19453000000.0,355185000000.0,255419000000.0,14734000000.0,,19422000000.0,,39581000000.0,-3012000000.0,,13239000000.0,13133000000.0,172371000000.0,61354000000.0,99766000000.0,14734000000.0,,124997000000.0,,0.06264999862970257,0.04505257823387812,0.22963335007533903,0.5679988519767525,0.057685606787278944,2.809450076604622,2.809450076604622,0.05476864169376522,0.07200734398655577,1.2087015635622025,,,
