report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,2021000000.0,-21000000,-42000000.0,19511000000,9258000000.0,7366000000.0,512000000.0,997000000.0,-2000000.0,-381000000.0,279933000.0,279933000.0,3249000000.0,1831000000.0,10253000000.0,7366000000.0,,1079000000.0,-0.002268308489954634,-0.0010763159243503664,-0.010390895596239486,0.4933201385452746,0.7956362065240873,1.7744401966138723,1.7744401966138723,-0.002152631848700733,-0.002526467757459095,-0.07501795072392323,-423000000.0,-17.41371158392435
2020-06-30,1817000000.0,-214000000,-144000000.0,21057000000,9055000000.0,9353000000.0,414000000.0,860000000.0,33000000.0,-380000000.0,279142000.0,279142000.0,5215000000.0,2992000000.0,12002000000.0,8004000000.0,1349000000.0,3266000000.0,-0.023633351739370513,-0.010162891200075984,-0.11777655476059438,0.4733076499724821,1.0329099944781888,1.7429812834224598,1.7429812834224598,-0.006838580994443653,-0.007822685788787484,-0.7666349026660266,-524000000.0,-17.849236641221374
2020-09-30,2267000000.0,-22000000,31000000.0,21122000000,9073000000.0,9356000000.0,527000000.0,1090000000.0,57000000.0,-418000000.0,279467000.0,279467000.0,5604000000.0,3411000000.0,12049000000.0,7607000000.0,1749000000.0,3566000000.0,-0.002424776810316323,-0.001041568033330177,-0.009704455227172474,0.48081164534627263,1.0311914471508872,1.642919964819701,1.642919964819701,0.0014676640469652494,0.0016821314233002333,-0.07872128015114485,-387000000.0,-24.175710594315245
2020-12-31,2507000000.0,309000000,459000000.0,19847000000,9151000000.0,7609000000.0,1029000000.0,1288000000.0,-5000000.0,-148000000.0,296694000.0,280510000.0,4324000000.0,2017000000.0,10696000000.0,7609000000.0,,2275000000.0,0.033766801442465307,0.01556910364286794,0.12325488631830873,0.5137614678899083,0.8314938258113868,2.1437778879524045,2.1437778879524045,0.023126920945231017,0.027386634844868734,1.0414770773928694,311000000.0,24.466237942122188
2021-03-31,2567000000.0,353000000,492000000.0,19392000000,8521000000.0,7611000000.0,732000000.0,1355000000.0,-40000000.0,-180000000.0,283263000.0,277526000.0,4024000000.0,2265000000.0,10871000000.0,7611000000.0,,1842000000.0,0.04142706255134374,0.01820338283828383,0.13751460849240357,0.5278535255161667,0.893205022884638,1.7766004415011039,1.7766004415011039,0.025371287128712873,0.030498388296553436,1.2461917017047761,312000000.0,24.39423076923077
2021-06-30,2596000000.0,397000000,573000000.0,20622000000,7669000000.0,9591000000.0,636000000.0,1422000000.0,-65000000.0,-139000000.0,279036000.0,272859000.0,5291000000.0,2336000000.0,12953000000.0,9591000000.0,,2910000000.0,0.051766853566305907,0.01925128503539909,0.15292758089368258,0.5477657935285054,1.2506193767114357,2.264982876712329,2.264982876712329,0.027785859761419843,0.0331981460023175,1.4227554867472298,434000000.0,22.099078341013826
2021-09-30,2861000000.0,519000000,711000000.0,20010000000,6972000000.0,9593000000.0,924000000.0,1583000000.0,-95000000.0,-137000000.0,271359000.0,266557000.0,4721000000.0,3438000000.0,13038000000.0,8594000000.0,999000000.0,2303000000.0,0.07444061962134252,0.025937031484257873,0.1814051031108004,0.553303040894792,1.3759323006310957,1.3731820826061665,1.3731820826061665,0.03553223388305847,0.04292182312103834,1.9125954915812633,574000000.0,16.71254355400697
2021-12-31,3039000000.0,602000000,807000000.0,20864000000,6770000000.0,10572000000.0,785000000.0,1707000000.0,-72000000.0,-136000000.0,240522000.0,245626000.0,5228000000.0,2452000000.0,14094000000.0,10572000000.0,,2830000000.0,0.08892171344165435,0.028853527607361963,0.1980914774596907,0.5616979269496545,1.5615952732644018,2.132137030995106,2.132137030995106,0.038679064417177916,0.04653442509514474,2.502889548565204,671000000.0,15.75558867362146
2022-03-31,3136000000.0,657000000,873000000.0,21321000000,6760000000.0,10573000000.0,856000000.0,1777000000.0,-114000000.0,-135000000.0,268545000.0,265642000.0,5275000000.0,2845000000.0,14561000000.0,10573000000.0,,2683000000.0,0.09718934911242604,0.030814689742507388,0.20950255102040816,0.5666454081632653,1.5640532544378698,1.8541300527240774,1.8541300527240774,0.04094554664415365,0.05036635319909998,2.4465173434619896,738000000.0,14.326558265582657
2022-06-30,3312000000.0,670000000,941000000.0,22539000000,7226000000.0,11160000000.0,819000000.0,1882000000.0,-129000000.0,-134000000.0,264692000.0,262579000.0,6320000000.0,2941000000.0,15313000000.0,11160000000.0,,3545000000.0,0.09272073069471354,0.029726252273836462,0.20229468599033817,0.5682367149758454,1.5444229172432882,2.1489289357361443,2.1489289357361443,0.0417498558054927,0.0511802458392255,2.5312438607891434,807000000.0,13.82899628252788
2022-09-30,3445000000.0,738000000,999000000.0,22940000000,7385000000.0,11162000000.0,1144000000.0,1967000000.0,-149000000.0,-131000000.0,264705000.0,262180000.0,6703000000.0,3219000000.0,15555000000.0,11162000000.0,,3759000000.0,0.0999322951929587,0.03217088055797733,0.21422351233671988,0.5709724238026125,1.5114421123899797,2.0823237030133583,2.0823237030133583,0.043548387096774194,0.053863158462285,2.7880092933643112,868000000.0,12.859447004608295
2022-12-31,3312000000.0,722000000,981000000.0,23236000000,7740000000.0,11165000000.0,1076000000.0,1891000000.0,-137000000.0,-109000000.0,258270000.0,257115000.0,6935000000.0,3271000000.0,15496000000.0,11165000000.0,,3845000000.0,0.09328165374677003,0.031072473747632983,0.2179951690821256,0.5709541062801933,1.4425064599483204,2.1201467441149497,2.1201467441149497,0.04221897056291961,0.051891034117958215,2.7955240639640686,872000000.0,12.803899082568808
2023-03-31,3121000000.0,615000000,828000000.0,23732000000,8248000000.0,11167000000.0,632000000.0,1770000000.0,-118000000.0,-85000000.0,261210000.0,259576000.0,7357000000.0,4213000000.0,15484000000.0,10169000000.0,998000000.0,3930000000.0,0.0745635305528613,0.02591437721220293,0.19705222685036847,0.5671259211791092,1.3539039767216294,1.7462615713268455,1.7462615713268455,0.03488960053935614,0.042647437548287405,2.3544274721488456,743000000.0,15.029609690444145
2023-06-30,3299000000.0,698000000,937000000.0,23795000000,8477000000.0,11170000000.0,756000000.0,1881000000.0,-158000000.0,-81000000.0,261303000.0,259160000.0,7447000000.0,4085000000.0,15318000000.0,10171000000.0,999000000.0,3863000000.0,0.0823404506311195,0.029333893675141838,0.21157926644437708,0.570172779630191,1.3176831426212103,1.8230110159118726,1.8230110159118726,0.039378020592561465,0.047691759556166335,2.6712284206457637,856000000.0,13.049065420560748
2023-09-30,3434000000.0,787000000,999000000.0,23996000000,8798000000.0,11172000000.0,988000000.0,1965000000.0,-123000000.0,-71000000.0,261095000.0,257488000.0,7616000000.0,3964000000.0,15198000000.0,10173000000.0,999000000.0,4042000000.0,0.08945214821550353,0.03279713285547591,0.22917880023296447,0.5722189866045428,1.2698340531939076,1.9212916246215943,1.9212916246215943,0.04163193865644274,0.0500250375563345,3.0142285375055056,928000000.0,12.038793103448276
2023-12-31,3422000000.0,697000000,912000000.0,24353000000,8960000000.0,11175000000.0,1137000000.0,1937000000.0,-124000000.0,-63000000.0,261872000.0,257300000.0,8856000000.0,4120000000.0,15393000000.0,10175000000.0,1000000000.0,4271000000.0,0.07779017857142857,0.028620703814725087,0.20368205727644653,0.5660432495616599,1.2472098214285714,2.1495145631067962,2.1495145631067962,0.03744918490535047,0.04529426371989074,2.6616056699456223,849000000.0,13.162544169611307
2024-03-31,3126000000.0,639000000,862000000.0,23320000000,9150000000.0,10178000000.0,851000000.0,1783000000.0,-141000000.0,-51000000.0,258954000.0,256567000.0,6894000000.0,2928000000.0,14170000000.0,10178000000.0,,3308000000.0,0.06983606557377049,0.027401372212692968,0.20441458733205375,0.5703774792066538,1.1123497267759563,2.3545081967213113,2.3545081967213113,0.03696397941680961,0.04459850993377484,2.467619731689798,811000000.0,12.549938347718866
2024-06-30,3127000000.0,658000000,900000000.0,23196000000,9345000000.0,10180000000.0,761000000.0,1792000000.0,-154000000.0,-28000000.0,258732000.0,255478000.0,6880000000.0,3112000000.0,13851000000.0,9681000000.0,499000000.0,3259000000.0,0.07041198501872659,0.028366959820658733,0.21042532779021425,0.5730732331307963,1.0893525949705725,2.210796915167095,2.210796915167095,0.0387997930677703,0.046094750320102434,2.54317208540111,872000000.0,11.674311926605505
2024-09-30,3250000000.0,718000000,995000000.0,23669000000,9744000000.0,10182000000.0,779000000.0,1866000000.0,-173000000.0,-29000000.0,257717000.0,254458000.0,7026000000.0,2992000000.0,13925000000.0,9683000000.0,499000000.0,3148000000.0,0.0736863711001642,0.030335037390679793,0.22092307692307692,0.5741538461538461,1.0449507389162562,2.3482620320855614,2.3482620320855614,0.04203810891883899,0.04993475860684533,2.7860016995386414,966000000.0,10.540372670807454
