report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,2102800000.0,-117000000,-5900000.0,28461100000,12946000000.0,9477100000.0,-18100000.0,623800000.0,-68900000.0,43300000.0,216700000.0,216700000.0,2372500000.0,4003400000.0,15515100000.0,8032100000.0,1445000000.0,666100000.0,-0.009037540553066584,-0.004110874140493516,-0.055640098915731406,0.2966520829370363,0.7320485091920285,0.5926212719188689,0.5926212719188689,-0.0002073004908453995,-0.00026312151308249083,-0.5399169358560222
2020-06-30,2503400000.0,195000000,522300000.0,28638800000,13268000000.0,8686700000.0,1078000000.0,1046800000.0,-69700000.0,-204500000.0,217000000.0,216900000.0,2542700000.0,3805700000.0,15370800000.0,8073700000.0,613000000.0,780800000.0,0.014697015375339162,0.006808944508848136,0.07789406407286091,0.41815131421267077,0.6547105818510702,0.6681293848700633,0.6681293848700633,0.018237495984468624,0.02378989464670435,0.8986175115207373
2020-09-30,2753500000.0,342800000,568000000.0,28675300000,13775599999.0,8371600000.0,433300000.0,1202500000.0,-67900000.0,-104000000.0,217000000.0,216900000.0,2640500000.0,4310500000.0,14899700000.0,7129500000.0,1242100000.0,731300000.0,0.02488457853196119,0.011954539272474918,0.12449609587797349,0.43671690575631017,0.6077121868091199,0.6125739473378958,0.6125739473378958,0.019807988059410014,0.02564658286490602,1.5797235023041474
2020-12-31,2294300000.0,-1369800000,-9000000.0,27331100000,12621300000.0,8228300000.0,202500000.0,895200000.0,-64800000.0,-36600000.0,216500000.0,216700000.0,2418800000.0,3909600000.0,14709800000.0,7208200000.0,1020100000.0,770100000.0,-0.10853081695229493,-0.05011872921324059,-0.5970448502811315,0.3901843699603365,0.6519375975533424,0.6186822181297319,0.6186822181297319,-0.00032929519851012214,-0.000431662957562735,-6.3270207852194
2021-03-31,1898400000.0,84100000,188100000.0,27163600000,12834000000.0,8244700000.0,-190900001.0,731000000.0,-65300000.0,-44300000.0,217400000.0,217000000.0,2365900000.0,3596300000.0,14329600000.0,7181200000.0,1063500000.0,532700000.0,0.006552906342527661,0.0030960550147992164,0.04430046354825116,0.38506110408765276,0.6424107838553841,0.657870589216695,0.657870589216695,0.0069247080652049065,0.00892370022819244,0.38684452621895127
2021-06-30,2939400000.0,388600000,589800000.0,28519900000,13236400001.0,8227000000.0,939400000.0,1271500000.0,-67900000.0,-132300000.0,217400000.0,217000000.0,3602100000.0,4891900000.0,15283500000.0,6701900000.0,1525100000.0,1308900000.0,0.02935843582625499,0.013625573722208002,0.13220385112608016,0.43257127304892157,0.621543622085949,0.7363396635254196,0.7363396635254196,0.02068029691548708,0.027479336916449427,1.7874885004599816
2021-09-30,2822700000.0,453000000,528800000.0,27643500000,13522500000.0,7220800000.0,519200001.0,1193600000.0,-63300000.0,-26800000.0,217600000.0,217200000.0,2919900000.0,3779800000.0,14121000000.0,6661000000.0,559800000.0,616300000.0,0.03349972268441486,0.01638721580118292,0.16048464236369434,0.42285754773798134,0.5339841005731188,0.772501190539182,0.772501190539182,0.01912927089550889,0.025492568684828354,2.0818014705882355
2021-12-31,2619200000.0,80000000,147700000.0,27619000000,13664100000.0,7162100000.0,305800000.0,857300000.0,-61800000.0,-27100000.0,217600000.0,217200000.0,2778700000.0,3622200000.0,13954900000.0,6647200000.0,514900000.0,637400000.0,0.005854758088714222,0.0028965567182012383,0.030543677458766034,0.3273136835675015,0.5241545363397516,0.767130473193087,0.767130473193087,0.005347767840979036,0.007092028310493513,0.36764705882352944
2022-03-31,2214600000.0,151500000,224500000.0,27721500000,13770500000.0,7313400000.0,-119300000.0,927800000.0,-63300000.0,-36400000.0,217600000.0,217200000.0,2870600000.0,3555300000.0,13951000000.0,6631500000.0,681900000.0,358700000.0,0.01100177916560764,0.0054650722363508465,0.06840964508263343,0.4189469881694211,0.5310918267310555,0.8074142829015836,0.8074142829015836,0.008098407373338383,0.010647935154312059,0.6962316176470589
2022-06-30,2921700000.0,47300000,111800000.0,27387900000,13500600000.0,6804800000.0,786100000.0,820000000.0,-66600000.0,-7000000.0,217800000.0,217000000.0,2871900000.0,3514300000.0,13887300000.0,6557800000.0,247000000.0,442100000.0,0.003503547990459683,0.0017270400432307699,0.016189204914946777,0.2806585207242359,0.5040368576211428,0.817203995105711,0.817203995105711,0.004082094647636365,0.005505924532390399,0.21717171717171718
2022-09-30,2935200000.0,216400000,329000000.0,26708500000,13396500000.0,6587700000.0,450700000.0,983700000.0,-58700000.0,-54900000.0,217600000.0,216800000.0,2749400000.0,3591200000.0,13312000000.0,6082700000.0,505000000.0,525200000.0,0.016153472922031873,0.008102289533294643,0.0737258108476424,0.33513900245298445,0.4917478445862725,0.7655936734239251,0.7655936734239251,0.012318175861617087,0.016463005774561904,0.9944852941176471
2022-12-31,2629500000.0,-590500000,332500000.0,25868300000,12915200000.0,6562300000.0,384500000.0,923700000.0,-57700000.0,-25700000.0,216600000.0,216600000.0,2638000000.0,3375400000.0,12953100000.0,6165200000.0,397100000.0,600000000.0,-0.04572132061446977,-0.022827166841269043,-0.2245674082525195,0.3512835139760411,0.5081067269573836,0.7815370030218641,0.7815370030218641,0.012853569813246328,0.017070979335130278,-2.7262234533702676
2023-03-31,2346300000.0,72500000,155200000.0,25852500000,12919000000.0,6590400000.0,3400000.0,770700000.0,-59100000.0,-28700000.0,800000.0,216500000.0,2551600000.0,3306200000.0,12933500000.0,6177700000.0,412700000.0,328200000.0,0.00561188946512888,0.00280437095058505,0.03089971444401824,0.3284746196138601,0.5101323631860051,0.7717621438509467,0.7717621438509467,0.006003287883183444,0.00795513957374394,90.625
2023-06-30,3266600000.0,342400000,484200000.0,26789600000,13256900000.0,6615100000.0,891000000.0,1218900000.0,-54600000.0,-95000000.0,217800000.0,216400000.0,3329200000.0,3829900000.0,13532700000.0,6191900000.0,423200000.0,960900000.0,0.025828059350225165,0.012781079224773792,0.10481846568297312,0.37314026816873813,0.49899297724204,0.8692655160709157,0.8692655160709157,0.018074178039239108,0.024365942028985507,1.5720844811753902
2023-09-30,3298400000.0,430700000,586700000.0,26568400000,13488000000.0,6179900000.0,710100000.0,1346200000.0,-48800000.0,-112400000.0,217600000.0,216100000.0,3087800000.0,4237700000.0,13080400000.0,5301100000.0,878800000.0,801700000.0,0.03193208778173191,0.016210987488896583,0.13057846228474412,0.4081372786805724,0.4581776393831554,0.7286499752224084,0.7286499752224084,0.022082624471176284,0.029830332674052645,1.9793198529411764
2023-12-31,2790800000.0,103300000,200100000.0,26375100000,13435100000.0,6223900000.0,474500000.0,1033000000.0,-46100000.0,-60000000.0,433000000.0,215000000.0,2848500000.0,4092600000.0,12940000000.0,5312100000.0,911800000.0,868900000.0,0.007688815118607231,0.003916572828159893,0.03701447613587502,0.3701447613587502,0.4632566932884757,0.6960123149098373,0.6960123149098373,0.0075867010930764246,0.010178544178238975,0.23856812933025404
2024-03-31,2596400000.0,207800000,315200000.0,26072300000,13358200000.0,6217700000.0,25400000.0,963500000.0,-48400000.0,-55500000.0,214200000.0,212700000.0,2677000000.0,3863000000.0,12714100000.0,5312200000.0,905500000.0,458400000.0,0.015555988082226647,0.007970144559551709,0.08003389308272993,0.37109074102603606,0.4654594181850848,0.6929847268961946,0.6929847268961946,0.012089458927674199,0.016101430840983047,0.9701213818860878
2024-06-30,3252300000.0,427000000,601500000.0,27394200000,13415700000.0,7055700000.0,869200000.0,1329900000.0,-51200000.0,-134600000.0,210800000.0,210000000.0,4037700000.0,4236300000.0,13978500000.0,6161500000.0,894200000.0,1647300000.0,0.03182838018142922,0.015587241094830293,0.13129170125757156,0.40891061710174337,0.5259285762203985,0.9531194674598116,0.9531194674598116,0.0219572026195326,0.029382455523315455,2.02561669829222
2024-09-30,3042700000.0,199800000,452000000.0,26635300000,13567700000.0,6240700000.0,521200000.0,1202500000.0,-93100000.0,-102600000.0,208000000.0,207200000.0,3229500000.0,3248200000.0,13067600000.0,6203000000.0,37700000.0,1021700000.0,0.014726151079401815,0.0075013234316865214,0.06566536299996713,0.39520820324054295,0.45996742262874324,0.9942429653346468,0.9942429653346468,0.016969960916528064,0.02281860220916379,0.9605769230769231
2024-12-31,2735600000.0,287800000,381800000.0,26064300000,13452700000.0,6146100000.0,494500000.0,1037500000.0,-54600000.0,-52600000.0,206600000.0,205300000.0,2848400000.0,3045200000.0,12611600000.0,6113900000.0,32200000.0,969300000.0,0.021393474915816155,0.011041923243670461,0.10520543939172394,0.37925866354730225,0.45686739464940124,0.9353737028766583,0.9353737028766583,0.014648388792332807,0.019480784537828845,1.3930300096805421
