report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,3001000000.0,173000000.0,159000000.0,7177000000.0,2030000000.0,3341000000.0,,244000000.0,,1121000000.0,-21000000.0,43000000.0,,53800000.0,53600000.0,4914000000.0,1500000000.0,5147000000.0,3303000000.0,38000000.0,1492000000.0,,0.08522167487684729,0.02410477915563606,0.05764745084971676,0.3735421526157947,1.6458128078817733,3.276,3.276,0.0221541033858158,0.029603425805250418,3.2156133828996283,,,
2020-06-30,2837000000.0,114000000.0,205000000.0,7194000000.0,2152000000.0,3337000000.0,,232000000.0,,1016000000.0,-28000000.0,-55000000.0,,53700000.0,53500000.0,4918000000.0,1388000000.0,5042000000.0,3301000000.0,36000000.0,1603000000.0,,0.05297397769516728,0.0158465387823186,0.04018329221008107,0.3581247796968629,1.5506505576208178,3.543227665706052,3.543227665706052,0.02849596886294134,0.037347422116961196,2.122905027932961,,,
2020-09-30,3018000000.0,240000000.0,380000000.0,6583000000.0,2375000000.0,2400000000.0,,311000000.0,,1074000000.0,-23000000.0,-106000000.0,,53900000.0,53600000.0,4273000000.0,1441000000.0,4208000000.0,2388000000.0,12000000.0,859000000.0,,0.10105263157894737,0.036457542154033115,0.07952286282306163,0.3558648111332008,1.0105263157894737,2.96530187369882,2.96530187369882,0.05772444174388577,0.07958115183246073,4.452690166975882,,,
2020-12-31,2941000000.0,168000000.0,275000000.0,6295000000.0,2093000000.0,2397000000.0,,336000000.0,,1027000000.0,-21000000.0,-74000000.0,,53400000.0,53300000.0,3919000000.0,1441000000.0,4202000000.0,2389000000.0,8000000.0,585000000.0,,0.0802675585284281,0.026687847498014297,0.05712342740564434,0.3492009520571234,1.1452460582895365,2.7196391394864676,2.7196391394864676,0.043685464654487687,0.061247216035634745,3.146067415730337,,,
2021-03-31,3084000000.0,238000000.0,358000000.0,6333000000.0,2080000000.0,2380000000.0,,294000000.0,,1093000000.0,-21000000.0,-88000000.0,,52600000.0,52300000.0,3934000000.0,1531000000.0,4253000000.0,2373000000.0,7000000.0,562000000.0,,0.11442307692307692,0.03758092531185852,0.07717250324254216,0.3544098573281453,1.1442307692307692,2.5695623775310255,2.5695623775310255,0.0565292910153166,0.08026905829596413,4.524714828897339,,,
2021-06-30,3207000000.0,225000000.0,334000000.0,6462000000.0,2141000000.0,2375000000.0,,269000000.0,,1124000000.0,-22000000.0,-76000000.0,,52500000.0,52200000.0,4057000000.0,1589000000.0,4321000000.0,2375000000.0,,547000000.0,,0.10509107893507706,0.034818941504178275,0.07015902712815715,0.3504833177424384,1.1092947220924803,2.553178099433606,2.553178099433606,0.051686784277313526,0.07395925597874226,4.285714285714286,,,
2021-09-30,3372000000.0,297000000.0,438000000.0,6390000000.0,2117000000.0,2372000000.0,,161000000.0,,1250000000.0,-22000000.0,-107000000.0,,52100000.0,51800000.0,4005000000.0,1550000000.0,4273000000.0,2372000000.0,,328000000.0,,0.14029286726499765,0.04647887323943662,0.08807829181494661,0.370699881376038,1.1204534718941899,2.5838709677419356,2.5838709677419356,0.06854460093896714,0.09757184228113165,5.700575815738963,,,
2021-12-31,3359000000.0,283000000.0,417000000.0,6592000000.0,2160000000.0,2362000000.0,,213000000.0,,1253000000.0,-22000000.0,-100000000.0,,51200000.0,50900000.0,4011000000.0,1528000000.0,4432000000.0,2362000000.0,,241000000.0,,0.1310185185185185,0.04293082524271845,0.08425126525751712,0.3730276868115511,1.0935185185185186,2.625,2.625,0.06325849514563107,0.09221583370190181,5.52734375,,,
2022-03-31,3647000000.0,366000000.0,534000000.0,6993000000.0,2370000000.0,2338000000.0,,334000000.0,,1383000000.0,-23000000.0,-132000000.0,,52100000.0,51800000.0,4439000000.0,1742000000.0,4623000000.0,2338000000.0,,364000000.0,,0.15443037974683543,0.05233805233805234,0.10035645736221552,0.37921579380312587,0.9864978902953586,2.548220436280138,2.548220436280138,0.07636207636207636,0.11342395921835174,7.024952015355086,,,
2022-06-30,3837000000.0,371000000.0,534000000.0,7049000000.0,2465000000.0,2326000000.0,,259000000.0,,1441000000.0,-22000000.0,-128000000.0,,51300000.0,51000000.0,4513000000.0,1750000000.0,4584000000.0,2309000000.0,17000000.0,262000000.0,,0.15050709939148074,0.05263157894736842,0.09669012249152985,0.3755538180870472,0.9436105476673428,2.5788571428571427,2.5788571428571427,0.07575542630160306,0.11145898559799625,7.23196881091618,,,
