report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,tax_expense,shares_diluted,shares_basic,total_liabilities,long_term_debt,cash,roe,roa,net_margin,debt_equity,roi,roic,eps
2024-06-30,2924900000.0,188700000,259600000.0,33773000000,5004300000.0,4594000000.0,710900000.0,-44200000.0,52717736.0,52500727.0,28768700000.0,4594000000.0,1713100000.0,0.03770757148851987,0.005587303467266751,0.06451502615474033,0.918010510960574,0.007686613567050603,0.02704645614327537,3.57944051315102
2024-09-30,2967700000.0,133800000,178200000.0,35332300000,5255300000.0,2082500000.0,436500000.0,-17700000.0,52464522.0,52204057.0,30077000000.0,2082500000.0,1813400000.0,0.025460011797613837,0.003786903201886093,0.04508541968527816,0.39626662607272656,0.005043543726278787,0.02428520810052059,2.550294844962087
2024-12-31,3104800000.0,201300000,276800000.0,35020600000,5106700000.0,2083100000.0,102800000.0,-48700000.0,52269896.0,51690267.0,29913900000.0,2083100000.0,1807700000.0,0.03941880274932931,0.0057480454361147435,0.0648350940479258,0.4079150919380422,0.00790391940743448,0.038498984672730815,3.8511651142370744
