report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,1025186906.0,-46000000,-94081088.0,19715000000,11958000000.0,5502000000.0,701000000.0,75879916.0,-64000000.0,3000000.0,-644000000.0,794000000.0,794000000.0,1909000000.0,1442000000.0,7757000000.0,5502000000.0,,817000000.0,-0.00384679712326476,-0.0023332487953335026,-0.04486986688064469,0.0740156897790109,0.46011038635223284,1.323855755894591,1.323855755894591,-0.004772056200862288,-0.005388378465063001,-0.05793450881612091,-738081088.0,-7.454465490924488
2020-06-30,488868628.0,-750000000,-485322005.0,18567000000,11175000000.0,5503000000.0,9000000.0,-340692306.0,-69000000.0,15000000.0,-597000000.0,790000000.0,790000000.0,1405000000.0,1065000000.0,7392000000.0,5503000000.0,,522000000.0,-0.06711409395973154,-0.040394247859104865,-1.534154488636976,-0.6968995073253095,0.4924384787472036,1.3192488262910798,1.3192488262910798,-0.026138956481930306,-0.029099532617819883,-0.9493670886075949,-1082322005.0,-5.084438803403983
2020-09-30,754000000.0,-317000000,-230895334.0,18663000000,10892000000.0,5905000000.0,345000000.0,-105119349.0,-62000000.0,-7000000.0,-554000000.0,790000000.0,790000000.0,1922000000.0,1566000000.0,7771000000.0,5405000000.0,500000000.0,1119000000.0,-0.029103929489533602,-0.016985479290574933,-0.4204244031830239,-0.1394155822281167,0.5421410209327947,1.227330779054917,1.227330779054917,-0.01237182307238922,-0.013746224563910222,-0.4012658227848101,-784895334.0,-7.523296093387147
2020-12-31,830000000.0,-338000000,-202917654.0,17956000000,10561000000.0,5404000000.0,418000000.0,0.0,-79153001.0,3000000.0,-521000000.0,794000000.0,794000000.0,1612000000.0,1213000000.0,7395000000.0,5404000000.0,,742000000.0,-0.03200454502414544,-0.018823791490309646,-0.4072289156626506,0.0,0.511693968374207,1.3289365210222588,1.3289365210222588,-0.01130082724437514,-0.012710156843094268,-0.4256926952141058,-723917654.0,-7.464937441627857
2021-03-31,1175212984.0,97000000,226839431.0,18233000000,10671000000.0,5405000000.0,622000000.0,408098589.0,-13000000.0,-10000000.0,-496000000.0,789000000.0,789000000.0,2150000000.0,1899000000.0,7562000000.0,4905000000.0,500000000.0,1125000000.0,0.009090057164277012,0.005320024132068228,0.08253823036386738,0.34725500360877565,0.5065129791022397,1.1321748288572933,1.1321748288572933,0.012441146876542533,0.01411043984822095,0.1229404309252218,-269160569.0,-20.080950267273362
2021-06-30,1256604705.0,16000000,266735334.0,17800000000,10634000000.0,4908000000.0,655000000.0,429030550.0,-59000000.0,-10000000.0,-532000000.0,795000000.0,795000000.0,2075000000.0,1575000000.0,7166000000.0,4875000000.0,33000000.0,970000000.0,0.0015046078615760768,0.0008988764044943821,0.01273272329503175,0.34142045489158024,0.46153846153846156,1.3174603174603174,1.3174603174603174,0.014985131123595506,0.017162227126495948,0.02012578616352201,-265264666.0,-18.502275761069512
2021-09-30,1453000000.0,184000000,360000000.0,17161000000,10796000000.0,4013000000.0,816000000.0,566128668.0,-57000000.0,-4000000.0,-522000000.0,789000000.0,789000000.0,1655000000.0,1676000000.0,6365000000.0,3977000000.0,36000000.0,485000000.0,0.017043349388662466,0.010721985898257678,0.12663454920853406,0.3896274384033035,0.37171174509077437,0.9874701670644391,0.9874701670644391,0.020977798496591107,0.0243095414950368,0.2332065906210393,-162000000.0,-24.771604938271604
2021-12-31,1800000000.0,649000000,675343942.0,16994000000,10686000000.0,4014000000.0,1132000000.0,872578432.0,-126808468.0,-34000000.0,-516000000.0,783000000.0,783000000.0,1821000000.0,1637000000.0,6308000000.0,3978000000.0,36000000.0,580000000.0,0.06073367022272132,0.03818994939390373,0.3605555555555556,0.48476579555555555,0.3756316676024705,1.112400733048259,1.112400733048259,0.039740140167117806,0.045941764761904764,0.8288633461047255,159343942.0,25.190791376304723
2022-03-31,1753000000.0,1304000000,805000000.0,17981000000,11366000000.0,4014000000.0,1067000000.0,1002718820.0,-22000000.0,517000000.0,-423000000.0,773000000.0,743000000.0,2230000000.0,2021000000.0,6615000000.0,3908000000.0,106000000.0,681000000.0,0.1147281365475981,0.0725209943829598,0.7438676554478038,0.5720016086708499,0.3531585430230512,1.103414151410193,1.103414151410193,0.04476947889438852,0.0523407022106632,1.6869340232858991,382000000.0,10.507853403141361
2022-06-30,2167234116.0,966000000,1173217010.0,18286000000,11532000000.0,3982000000.0,1678000000.0,1376368276.0,-54000000.0,-279000000.0,-436000000.0,705000000.0,703000000.0,2808000000.0,2377000000.0,6754000000.0,3709000000.0,273000000.0,1162000000.0,0.0837669094693028,0.05282729957344417,0.4457294174488715,0.635080569209718,0.3453000346860909,1.1813209928481279,1.1813209928481279,0.06415930274526961,0.07562311525074127,1.3702127659574468,737217010.0,5.401394631412534
