report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,386457000.0,53910000,86389000.0,4522175000,2168395000.0,1220260000.0,204897000.0,225881000.0,-14211000.0,-18214000.0,-100135000.0,399897000.0,398343000.0,541789000.0,387177000.0,2353780000.0,1045260000.0,175000000.0,202842000.0,0.024861706469531612,0.01192125470597666,0.13949805541108065,0.5844919357134171,0.5627480233075616,1.3993315718650643,1.3993315718650643,0.019103418156086398,0.025493595541593937,0.13480971350122656,-13746000.0,-88.77200640186236
2020-06-30,332348000.0,30374000,53957000.0,4527870000,2165979000.0,1220495000.0,136436000.0,179676000.0,-14543000.0,-8751000.0,-94622000.0,401279000.0,398576000.0,463934000.0,381388000.0,2361891000.0,1045495000.0,175000000.0,117164000.0,0.01402321998505064,0.006708231464242569,0.09139215521080313,0.5406260907241807,0.563484225839678,1.2164357557133418,1.2164357557133418,0.011916640716274981,0.01593309146918004,0.07569297172291597,-40665000.0,-30.013402188614286
2020-09-30,291041000.0,-14961000,-7564000.0,4419305000,2118488000.0,1161712000.0,129060000.0,123862000.0,-14389000.0,7018000.0,-99649000.0,398580000.0,398580000.0,322552000.0,385928000.0,2300817000.0,973712000.0,188000000.0,170000.0,-0.007062112223434827,-0.003385373944545579,-0.05140512848705165,0.42558264986720085,0.5483684590141649,0.8357828403225472,0.8357828403225472,-0.0017115813459356165,-0.002305956953844278,-0.03753575191931356,-107213000.0,-10.835551658847342
2020-12-31,456154000.0,131677000,163218000.0,4524000000,2216000000.0,1134000000.0,307607000.0,303286000.0,-10857000.0,-21053000.0,-96594000.0,402332000.0,398585000.0,416000000.0,390000000.0,2308000000.0,946000000.0,188000000.0,140000000.0,0.05942102888086643,0.02910632183908046,0.2886678621693551,0.6648763356234956,0.5117328519855595,1.0666666666666667,1.0666666666666667,0.036078249336870025,0.04872179104477612,0.32728443176282274,66624000.0,17.020893371757925
2021-03-31,460000000.0,126000000,175000000.0,4550852000,2305970000.0,1046123000.0,290000000.0,306000000.0,-12000000.0,-37000000.0,-94000000.0,401811000.0,399121000.0,411915000.0,315092000.0,2244882000.0,946123000.0,100000000.0,173659000.0,0.05464078023564921,0.027687123202424512,0.27391304347826084,0.6652173913043479,0.45365854716236553,1.3072848564863595,1.3072848564863595,0.038454337781145154,0.05220618879010815,0.31358026534863404,81000000.0,12.915098765432099
2021-06-30,324000000.0,30000000,54000000.0,4610567000,2299895000.0,1046316000.0,179000000.0,175000000.0,-13000000.0,-11000000.0,-92000000.0,401811000.0,399121000.0,396066000.0,378684000.0,2310672000.0,946316000.0,100000000.0,158147000.0,0.01304407375119299,0.006506791897829486,0.09259259259259259,0.5401234567901234,0.4549407690351081,1.0459010679088634,1.0459010679088634,0.011712225416093075,0.016137655395908983,0.07466196794015097,-38000000.0,-27.53463157894737
2021-09-30,440000000.0,64000000,97000000.0,4730697000,2326112000.0,946509000.0,247000000.0,270000000.0,-13000000.0,-20000000.0,-97000000.0,504000000.0,503000000.0,442723000.0,466010000.0,2404585000.0,946509000.0,,76270000.0,0.027513722469081455,0.01352866184412149,0.14545454545454545,0.6136363636363636,0.4069060303201222,0.950028969335422,0.950028969335422,0.020504378107496633,0.029639851360728907,0.12698412698412698,0.0,inf
2021-12-31,2225000000.0,938000000,1903000000.0,19900000000,11788000000.0,3125000000.0,951000000.0,2542000000.0,-24000000.0,-276000000.0,-410000000.0,504000000.0,503000000.0,2136000000.0,1220000000.0,8112000000.0,3125000000.0,,1036000000.0,0.07957244655581948,0.0471356783919598,0.42157303370786514,1.1424719101123595,0.26510010179843907,1.7508196721311475,1.7508196721311475,0.09562814070351759,0.12760678602561523,1.8611111111111112,1493000000.0,2.0931011386470195
2022-03-31,1679000000.0,608000000,797000000.0,20327000000,11768000000.0,3115000000.0,1322000000.0,1346000000.0,-21000000.0,-170000000.0,-360000000.0,504000000.0,503000000.0,2597000000.0,1659000000.0,8559000000.0,3090000000.0,25000000.0,1447000000.0,0.05166553365057784,0.029910955871500958,0.3621203097081596,0.8016676593210245,0.2647008837525493,1.5654008438818565,1.5654008438818565,0.039208933930240567,0.05355103137808238,1.2063492063492063,437000000.0,7.128146453089244
2022-06-30,2572000000.0,1229000000,1612000000.0,20647000000,12202000000.0,3105000000.0,879000000.0,2218000000.0,-21000000.0,-359000000.0,-414000000.0,504000000.0,503000000.0,2832000000.0,1570000000.0,8445000000.0,2981000000.0,124000000.0,1059000000.0,0.10072119324700869,0.059524386109362136,0.47783825816485226,0.8623639191290824,0.2544664809047697,1.8038216560509555,1.8038216560509555,0.07807429650796725,0.10531129548572549,2.4384920634920637,1198000000.0,2.5918196994991654
