report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,6161000000.0,1825000000.0,2355000000.0,61669000000.0,9485000000.0,31848000000.0,,2134000000.0,,4648000000.0,-346000000.0,-195000000.0,,594000000.0,590000000.0,18813000000.0,11827000000.0,52184000000.0,30008000000.0,1840000000.0,8012000000.0,,0.19240906694781235,0.029593474841492485,0.2962181464048044,0.7544229832819348,3.3577227200843436,1.5906823370254501,1.5906823370254501,0.038187744247514956,0.05697626593762853,3.0723905723905722,,,
2020-06-30,6206000000.0,1803000000.0,2323000000.0,65011000000.0,10659000000.0,34224000000.0,,2842000000.0,,4718000000.0,-296000000.0,-227000000.0,,592000000.0,588000000.0,22895000000.0,10523000000.0,54352000000.0,34133000000.0,91000000.0,11421000000.0,,0.16915282859555306,0.02773376813154697,0.29052529809861427,0.7602320335159523,3.21080776808331,2.1757103487598592,2.1757103487598592,0.035732414514466786,0.05175678987589956,3.045608108108108,,,
2020-09-30,6423000000.0,2021000000.0,2453000000.0,64637000000.0,10959000000.0,34287000000.0,,3368000000.0,,4862000000.0,-302000000.0,-185000000.0,,589000000.0,585000000.0,22661000000.0,9953000000.0,53678000000.0,34196000000.0,91000000.0,12360000000.0,,0.18441463637193176,0.03126692142271455,0.3146504748559863,0.7569671493071773,3.128661374212976,2.2768009645333067,2.2768009645333067,0.03795039992573913,0.05421473721433939,3.431239388794567,,,
2020-12-31,6634000000.0,1615000000.0,2008000000.0,62948000000.0,9409000000.0,32986000000.0,,2153000000.0,,5037000000.0,-318000000.0,-262000000.0,,585000000.0,581000000.0,21144000000.0,11653000000.0,53539000000.0,32895000000.0,91000000.0,10647000000.0,,0.17164417047507705,0.02565609709601576,0.24344287006331022,0.7592704250829062,3.505792326495908,1.814468377241912,1.814468377241912,0.03189934549151681,0.04736407595235287,2.7606837606837606,,,
2021-03-31,5901000000.0,1646000000.0,2129000000.0,62539000000.0,9334000000.0,32685000000.0,,2104000000.0,,4411000000.0,-285000000.0,-211000000.0,,581000000.0,577000000.0,21299000000.0,12869000000.0,53205000000.0,31129000000.0,1556000000.0,10566000000.0,,0.17634454681808442,0.02631957658421145,0.2789357735976953,0.7475004236570073,3.501714163274052,1.6550625534229544,1.6550625534229544,0.034042757319432675,0.05066755515362098,2.8330464716006887,,,
2021-06-30,6526000000.0,464000000.0,2333000000.0,59773000000.0,8247000000.0,32782000000.0,,1931000000.0,,4889000000.0,-281000000.0,-94000000.0,,577000000.0,572000000.0,19099000000.0,14585000000.0,51526000000.0,28458000000.0,4324000000.0,8082000000.0,,0.05626288347277798,0.0077627022234119086,0.07110021452650934,0.7491572172847073,3.9750212198375166,1.3094960575934178,1.3094960575934178,0.039031000619008584,0.05686221940578615,0.804159445407279,,,
2021-09-30,6706000000.0,1884000000.0,2378000000.0,64993000000.0,8217000000.0,37579000000.0,,2418000000.0,,5097000000.0,-296000000.0,-271000000.0,,570000000.0,567000000.0,24380000000.0,14842000000.0,56776000000.0,33291000000.0,4288000000.0,12921000000.0,,0.22928075940124132,0.02898773714092287,0.2809424396063227,0.7600656128839844,4.573323597419983,1.6426357633742084,1.6426357633742084,0.03658855569061283,0.05192593239584243,3.305263157894737,,,
2021-12-31,6846000000.0,1899000000.0,2304000000.0,61165000000.0,6700000000.0,33309000000.0,,2808000000.0,,5128000000.0,-335000000.0,-232000000.0,,552000000.0,552000000.0,19385000000.0,12184000000.0,54465000000.0,33222000000.0,87000000.0,8037000000.0,,0.2834328358208955,0.031047167497751983,0.2773882559158633,0.7490505404615834,4.971492537313432,1.5910210111621799,1.5910210111621799,0.03766860132428677,0.05758704291534405,3.4402173913043477,,,
2022-03-31,6238000000.0,1476000000.0,2500000000.0,59196000000.0,916000000.0,36854000000.0,,2164000000.0,,4677000000.0,-295000000.0,-199000000.0,,565000000.0,562000000.0,18520000000.0,12886000000.0,58280000000.0,36010000000.0,844000000.0,6544000000.0,,1.611353711790393,0.02493411717007906,0.23661429945495352,0.749759538313562,40.23362445414847,1.4372186869470744,1.4372186869470744,0.04223258328265423,0.06619009796134498,2.6123893805309732,,,
2022-06-30,6594000000.0,1317000000.0,2176000000.0,59294000000.0,2419000000.0,36522000000.0,,1930000000.0,,5084000000.0,-328000000.0,-214000000.0,,537000000.0,535000000.0,19322000000.0,12618000000.0,56875000000.0,35705000000.0,817000000.0,7183000000.0,,0.5444398511781728,0.022211353593955544,0.1997270245677889,0.7710039429784653,15.097974369574205,1.531304485655413,1.531304485655413,0.036698485512868084,0.055879407308492335,2.452513966480447,,,
2022-09-30,6652000000.0,2143000000.0,2660000000.0,63700000000.0,3653000000.0,38704000000.0,,2978000000.0,,5064000000.0,-368000000.0,-249000000.0,,538000000.0,535000000.0,24062000000.0,14331000000.0,60047000000.0,37161000000.0,1543000000.0,11478000000.0,,0.5866411168902272,0.03364207221350078,0.32215874924834637,0.7612748045700541,10.595127292636189,1.6790175144791013,1.6790175144791013,0.041758241758241756,0.0627995372665675,3.983271375464684,,,
2022-12-31,6839000000.0,1616000000.0,2230000000.0,65121000000.0,3661000000.0,38945000000.0,,2649000000.0,,5092000000.0,-415000000.0,-132000000.0,,524000000.0,520000000.0,22186000000.0,15687000000.0,61460000000.0,37354000000.0,1591000000.0,9305000000.0,,0.44140945096968043,0.024815343744721365,0.23629185553443485,0.7445532972656821,10.63780387872166,1.414292088990884,1.414292088990884,0.03424394588535189,0.05234004600291039,3.0839694656488548,,,
