report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,1786000000.0,162000000.0,177000000.0,5864000000.0,3037000000.0,488000000.0,,-65000000.0,,818000000.0,-13000000.0,-6000000.0,,1224000000.0,1170000000.0,4390000000.0,1985000000.0,2827000000.0,488000000.0,,1385000000.0,,0.05334211392821864,0.02762619372442019,0.09070548712206047,0.458006718924972,0.16068488640105366,2.211586901763224,2.211586901763224,0.030184174624829467,0.05021276595744681,0.1323529411764706,,,
2020-06-30,1932000000.0,157000000.0,173000000.0,6583000000.0,3305000000.0,690000000.0,,243000000.0,,848000000.0,-14000000.0,-4000000.0,,1227000000.0,1174000000.0,5109000000.0,2434000000.0,3278000000.0,490000000.0,200000000.0,1775000000.0,,0.04750378214826021,0.02384930882576333,0.08126293995859213,0.4389233954451346,0.2087745839636914,2.0990139687756777,2.0990139687756777,0.026279811636032203,0.04330413016270338,0.12795436022819887,,,
2020-09-30,2801000000.0,390000000.0,449000000.0,7023000000.0,3867000000.0,373000000.0,,339000000.0,,1230000000.0,-11000000.0,-12000000.0,,1215000000.0,1184000000.0,5500000000.0,2417000000.0,3156000000.0,373000000.0,,1771000000.0,,0.1008533747090768,0.055531824006834686,0.13923598714744734,0.4391288825419493,0.09645720196534781,2.2755482002482417,2.2755482002482417,0.0639327922540225,0.10589622641509434,0.32098765432098764,,,
2020-12-31,3244000000.0,1781000000.0,570000000.0,8962000000.0,5837000000.0,330000000.0,,554000000.0,,1451000000.0,-9000000.0,1232000000.0,,1162000000.0,1208000000.0,6143000000.0,2417000000.0,3125000000.0,330000000.0,,2290000000.0,,0.3051224944320713,0.19872796250836866,0.5490135635018496,0.4472872996300863,0.0565358917252013,2.5415804716590813,2.5415804716590813,0.06360187458156662,0.09242743635479163,1.5327022375215147,,,
2021-03-31,3445000000.0,555000000.0,658000000.0,10047000000.0,6477000000.0,313000000.0,,898000000.0,,1587000000.0,-9000000.0,-89000000.0,,1231000000.0,1213000000.0,7197000000.0,2864000000.0,3570000000.0,313000000.0,,3116000000.0,,0.0856878184344604,0.055240370259779036,0.16110304789550073,0.4606676342525399,0.04832484174772271,2.5129189944134076,2.5129189944134076,0.0654921867224047,0.09690721649484536,0.45085296506904954,,,
2021-06-30,3850000000.0,710000000.0,830000000.0,10691000000.0,7065000000.0,313000000.0,,952000000.0,,1830000000.0,-10000000.0,-113000000.0,,1231000000.0,1213000000.0,7818000000.0,2892000000.0,3626000000.0,313000000.0,,3793000000.0,,0.10049539985845718,0.06641099990646337,0.18441558441558442,0.4753246753246753,0.04430290162774239,2.703319502074689,2.703319502074689,0.07763539425685156,0.11249661154784495,0.5767668562144598,,,
2021-09-30,4313000000.0,923000000.0,945000000.0,11153000000.0,7136000000.0,313000000.0,,849000000.0,,2086000000.0,-7000000.0,-82000000.0,,1230000000.0,1214000000.0,7988000000.0,3564000000.0,4017000000.0,1000000.0,312000000.0,3608000000.0,,0.12934417040358745,0.08275800233121133,0.21400417342916764,0.48365406909343844,0.04386210762331839,2.2413019079685745,2.2413019079685745,0.08473056576705819,0.12686266612968183,0.7504065040650406,,,
2021-12-31,4826000000.0,974000000.0,1203000000.0,12419000000.0,7497000000.0,313000000.0,,822000000.0,,2426000000.0,-8000000.0,-229000000.0,,1230000000.0,1214000000.0,8583000000.0,4240000000.0,4922000000.0,1000000.0,312000000.0,3608000000.0,,0.1299186341203148,0.07842821483211208,0.2018234562784915,0.5026937422295897,0.041750033346672,2.024292452830189,2.024292452830189,0.09686770271358403,0.15403329065300897,0.791869918699187,,,
2022-03-31,5887000000.0,786000000.0,868000000.0,66915000000.0,55333000000.0,1787000000.0,,995000000.0,,2818000000.0,-13000000.0,-113000000.0,-293000000.0,1222000000.0,1208000000.0,13369000000.0,5581000000.0,11582000000.0,1475000000.0,312000000.0,6532000000.0,,0.01420490484882439,0.01174624523649406,0.13351452352641413,0.4786818413453372,0.03229537527334502,2.3954488442931376,2.3954488442931376,0.012971680490174102,0.015196078431372549,0.6432078559738135,575000000.0,,3.1078260869565217
2022-06-30,6550000000.0,447000000.0,520000000.0,67502000000.0,55169000000.0,2777000000.0,,1038000000.0,,3028000000.0,-25000000.0,-54000000.0,-616000000.0,1632000000.0,1618000000.0,13462000000.0,5523000000.0,12333000000.0,2465000000.0,312000000.0,5992000000.0,,0.0081023763345357,0.006622026014044029,0.0682442748091603,0.4622900763358779,0.05033623955482246,2.4374434184320117,2.4374434184320117,0.007703475452579183,0.00897387222586546,0.27389705882352944,-96000000.0,,-28.927083333333332
2022-09-30,5565000000.0,66000000.0,-72000000.0,67811000000.0,54542000000.0,2466000000.0,,965000000.0,,2354000000.0,-31000000.0,135000000.0,-590000000.0,1625000000.0,1615000000.0,14420000000.0,6691000000.0,13269000000.0,2466000000.0,,5591000000.0,,0.0012100766381870852,0.0009732934184719294,0.011859838274932614,0.4230008984725966,0.04521286348135382,2.155133761769541,2.155133761769541,-0.0010617746383330138,-0.0012629806342969408,0.040615384615384616,-662000000.0,,-3.7250755287009065
2022-12-31,5599000000.0,21000000.0,-154000000.0,67580000000.0,54750000000.0,2467000000.0,,567000000.0,,2403000000.0,-19000000.0,154000000.0,-601000000.0,1805000000.0,1803000000.0,15019000000.0,6369000000.0,12830000000.0,2467000000.0,,5855000000.0,,0.0003835616438356164,0.000310742823320509,0.0037506697624575818,0.42918378281836045,0.045059360730593606,2.358140995446695,2.358140995446695,-0.0022787807043503994,-0.0026915077686701506,0.011634349030470914,-755000000.0,,-3.2675496688741723
2023-03-31,5353000000.0,-139000000.0,-155000000.0,67634000000.0,54694000000.0,2467000000.0,,486000000.0,,2359000000.0,-25000000.0,-13000000.0,-518000000.0,1619000000.0,1611000000.0,15658000000.0,6577000000.0,12940000000.0,2467000000.0,,5939000000.0,,-0.0025414122207189087,-0.0020551793476653755,-0.025966747618158044,0.4406874649729124,0.04510549603247157,2.380720693325224,2.380720693325224,-0.002291746754590886,-0.0027116390546001643,-0.08585546633724521,-673000000.0,,-3.665676077265973
