report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-04-30,550360000.0,147487000,195101000.0,3161583000,2281011000.0,407196000.0,294048000.0,242613000.0,-5578000.0,-44313000.0,954364000.0,936532000.0,794152000.0,286568000.0,880572000.0,403653000.0,3543000.0,306387000.0,0.06465860971297377,0.0466497321120464,0.2679827749109674,0.44082600479686024,0.17851557927603154,2.7712515005164566,2.7712515005164566,0.061709909244830836,0.07257662821352671,0.15453956771210983
2020-07-31,525659000.0,165533000,205715000.0,3455261000,2489516000.0,0.0,255215000.0,250431000.0,-4803000.0,-36350000.0,954256000.0,930588000.0,963759000.0,356044000.0,965745000.0,,,477718000.0,0.06649204102323504,0.04790752420728854,0.31490567078657455,0.4764134163022035,0.0,2.706853647302019,2.706853647302019,0.05953674700695548,0.08263252776844977,0.17346812595362252
2020-10-31,592940000.0,200285000,248594000.0,3741188000,2710833000.0,411845000.0,258533000.0,296769000.0,-5032000.0,-46530000.0,959872000.0,943164000.0,1138176000.0,407536000.0,1030355000.0,411845000.0,,605732000.0,0.0738831938374662,0.05353513375965068,0.3377829122676831,0.5005042668735454,0.15192562581317257,2.7928232107102193,2.7928232107102193,0.06644787698453004,0.07960923284437268,0.20865802940392053
2021-01-31,617031000.0,193440000,258221000.0,3934438000,2942592000.0,402703000.0,134508000.0,307498000.0,-4849000.0,-59012000.0,961120000.0,944608000.0,1225467000.0,371015000.0,991846000.0,402703000.0,,,0.06573796163382488,0.04916585291215671,0.31350126654900645,0.4983509742622332,0.13685315531341077,3.303012007600771,3.303012007600771,0.06563097448733465,0.07718930617479176,0.20126519061095388
2021-04-30,733910000.0,286796000,328111000.0,4281946000,3249377000.0,397633000.0,369164000.0,381341000.0,-5346000.0,-36739000.0,960832000.0,945584000.0,1499371000.0,413045000.0,1032569000.0,397633000.0,,911890000.0,0.08826184219313425,0.06697795815267171,0.39077816080990857,0.5196018585385129,0.12237207316971838,3.630042731421516,3.630042731421516,0.07662660855601636,0.0899671237534309,0.2984871444747885
2021-07-31,748630000.0,255974000,301500000.0,4562143000,3529201000.0,0.0,228686000.0,357483000.0,-5020000.0,-43070000.0,960596000.0,944440000.0,1702611000.0,421031000.0,1032942000.0,,,1048260000.0,0.07253029793429164,0.05610828069177139,0.34192324646354005,0.4775162630404873,0.0,4.043908880818752,4.043908880818752,0.06608736289064153,0.0854301016009006,0.2664741473002178
2021-10-31,810132000.0,260363000,330121000.0,4918852000,3793821000.0,0.0,312540000.0,385030000.0,-5107000.0,-65463000.0,962856000.0,946716000.0,2039780000.0,491911000.0,1125031000.0,,,1298373000.0,0.0686281719669958,0.052931659663677626,0.3213834288733194,0.47526822789372597,0.0,4.146644413318669,4.146644413318669,0.06711342402658181,0.08701543905207969,0.27040699751572406
2022-01-31,867460000.0,287412000,347328000.0,5136956000,4089856000.0,0.0,134008000.0,403342000.0,-4433000.0,-54643000.0,962856000.0,946716000.0,2189373000.0,417860000.0,1047100000.0,,,1346517000.0,0.07027435684777165,0.05594986602960975,0.3313259401009845,0.4649689899246075,0.0,5.239489302637247,5.239489302637247,0.06761358282998725,0.08492426139208813,0.2984994640943194
2022-04-30,939941000.0,278620000,372755000.0,5443874000,4353054000.0,0.0,417306000.0,436277000.0,-4492000.0,-90985000.0,962896000.0,962896000.0,2457426000.0,449095000.0,1090820000.0,,,1679707000.0,0.0640056383403468,0.051180464500096806,0.2964228605838026,0.4641536011302837,0.0,5.471951368864048,5.471951368864048,0.06847237831000497,0.08563068595059928,0.2893562752363703
2022-07-31,883388000.0,263735000,324793000.0,5308864000,4625599000.0,0.0,312829000.0,381572000.0,-2656000.0,-39733000.0,964604000.0,964604000.0,2202455000.0,440889000.0,683265000.0,,,1384236000.0,0.05701639938957095,0.04967823624790539,0.29854944826056046,0.4319415704084728,0.0,4.9954863922665345,4.9954863922665345,0.061179378488505264,0.07021641953831277,0.2734127165137196
