report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,1655939000.0,176279000,225302000.0,8944253000,2980681000.0,3463018000.0,75863000.0,612243000.0,-26085000.0,-37221000.0,145782000.0,144259000.0,2706000000.0,2094361000.0,5963572000.0,2963018000.0,500000000.0,508907000.0,0.059140511849473325,0.019708633018319138,0.10645259275854968,0.3697255756401655,1.1618210737747514,1.2920408659252154,1.2920408659252154,0.025189582629203355,0.034964699623616806,1.2091959226790687
2020-06-30,1499175000.0,124766000,184858000.0,9114133000,3089527000.0,3505870000.0,271809000.0,551598000.0,-27983000.0,-32063000.0,144995000.0,143955000.0,2799445000.0,2113761000.0,6024606000.0,3000870000.0,505000000.0,649032000.0,0.04038352796398931,0.013689288931816115,0.08322310604165624,0.36793436390014506,1.1347594631799625,1.324390505832968,1.324390505832968,0.0202825655495701,0.028028335519453947,0.8604848443049761
2020-09-30,1748256000.0,200300000,276898000.0,8985971000,3246421000.0,3137716000.0,339247000.0,658729000.0,-26764000.0,-50697000.0,145289000.0,144032000.0,2604984000.0,1766371000.0,5739550000.0,3047216000.0,90500000.0,427501000.0,0.06169871375277575,0.022290301181697558,0.11457132136254644,0.37679207164168177,0.9665154334573366,1.4747660599047425,1.4747660599047425,0.030814477366997956,0.04337281609088276,1.3786315550385784
2020-12-31,1780390000.0,182106000,245929000.0,9152074000,3385773000.0,3108829000.0,417891000.0,651449000.0,-27534000.0,-38302000.0,145506000.0,143954000.0,2619187000.0,1738798000.0,5766301000.0,3108829000.0,,513075000.0,0.053785649540001645,0.01989778491738594,0.1022843309611939,0.3659024146394891,0.9182036125871403,1.5063204581555765,1.5063204581555765,0.026871395489153606,0.03786667758855739,1.2515360191332316
2021-03-31,1867901000.0,232769000,312550000.0,9270893000,3499144000.0,3063374000.0,177184000.0,721548000.0,-26143000.0,-56481000.0,144938000.0,143765000.0,2815085000.0,1775362000.0,5771749000.0,3063374000.0,,536512000.0,0.06652169787810962,0.025107505824951276,0.12461527671969767,0.3862881383970564,0.8754638277247235,1.5856399990537142,1.5856399990537142,0.0337130414513467,0.047626536033882116,1.6059901475113496
2021-06-30,2031676000.0,264508000,344130000.0,9630000000,3719304000.0,3083246000.0,260073000.0,772172000.0,-25719000.0,-58836000.0,145282000.0,143944000.0,3059532000.0,1901411000.0,5910696000.0,3083246000.0,,601359000.0,0.07111760695011755,0.027467082035306335,0.13019201880614822,0.3800665066674017,0.8289846702501328,1.609085042634128,1.609085042634128,0.03573520249221184,0.05058838229781479,1.820652248730056
2021-09-30,2018269000.0,263756000,342026000.0,9902983000,3891818000.0,3060184000.0,351329000.0,754579000.0,-24967000.0,-63763000.0,145440000.0,143976000.0,3299415000.0,2005881000.0,6011165000.0,3060184000.0,,739144000.0,0.06777192561419881,0.026633995029578462,0.13068426458514698,0.3738743447974477,0.7863122067887038,1.644870757537461,1.644870757537461,0.03453767415333339,0.04919820218693838,1.8135038503850385
2021-12-31,1989235000.0,362785000,282802000.0,10403627000,4189528000.0,3124416000.0,327279000.0,721487000.0,-25049000.0,-97928000.0,146100000.0,144219000.0,3061709000.0,2250341000.0,6214099000.0,3018714000.0,105702000.0,385504000.0,0.08659328688100426,0.0348710118115538,0.18237412874798603,0.36269570965723,0.745768019691001,1.3605533561358034,1.3605533561358034,0.027183019921802273,0.03866614237133891,2.4831279945242986
2022-03-31,2051901000.0,226153000,299351000.0,10501047000,4329776000.0,3095402000.0,23683000.0,743194000.0,-25777000.0,-49550000.0,145460000.0,144005000.0,3232484000.0,2246922000.0,6171271000.0,2981922000.0,113480000.0,289984000.0,0.05223203232684555,0.021536233482242293,0.11021633109979477,0.3621977863454426,0.7149104249272942,1.4386275981097698,1.4386275981097698,0.02850677651476086,0.040315666506580715,1.5547435721160456
2022-06-30,2158715000.0,289618000,356850000.0,10807421000,4388523000.0,3329778000.0,178773000.0,781283000.0,-26040000.0,-45738000.0,144669000.0,143832000.0,3590996000.0,2547635000.0,6418898000.0,2936124000.0,393654000.0,515371000.0,0.06599441315449411,0.026798067735123856,0.134162221506776,0.36192040172046797,0.7587468494525379,1.4095410056778148,1.4095410056778148,0.033018978348303446,0.04623426839663289,2.0019354526539894
