report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,total_liabilities,current_assets,current_liabilities,long_term_debt,short_term_debt,cash,shares_diluted,shares_basic,tax_expense,capex,depreciation,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2024-12-31,15242000000.0,-3865000000.0,-3823000000.0,156363000000.0,-3914000000.0,53625000000.0,-4098000000.0,-3450000000.0,16831000000.0,-1589000000.0,160277000000.0,127998000000.0,97078000000.0,52433000000.0,1192000000.0,26282000000.0,718100000.0,707875458.0,-232000000.0,-648000000.0,509000000.0,0.9874808380173735,-0.024718123852829635,-0.2535756462406508,-0.10425141057603989,-13.700817577925395,1.318506767753765,1.318506767753765,-0.02444951810850393,-0.07690450805656696,-5.382258738337279,-3314000000.0,-0.26886235402178194,-16.18135184067592
2025-03-31,19496000000.0,-37000000.0,461000000.0,156494000000.0,-3325000000.0,53618000000.0,-2290000000.0,-1616000000.0,17079000000.0,2417000000.0,159819000000.0,127662000000.0,103654000000.0,45688000000.0,7930000000.0,23674000000.0,753400000.0,753400000.0,107000000.0,-674000000.0,466000000.0,0.011127819548872181,-0.00023643078967883752,-0.0018978251949117767,0.12397414854329093,-16.125714285714285,1.2316167248731356,1.2316167248731356,0.002945799838971462,0.009166285566579842,-0.04911069816830369,927000000.0,-0.11745999179318835,57.8403451995685
2025-06-30,22749000000.0,-611000000.0,-268000000.0,155120000000.0,-3296000000.0,53323000000.0,-200000000.0,227000000.0,20314000000.0,2435000000.0,158416000000.0,127301000000.0,103376000000.0,44604000000.0,8719000000.0,22967000000.0,756600000.0,756600000.0,51000000.0,-427000000.0,460000000.0,0.185376213592233,-0.003938886023723569,-0.026858323442788695,0.10703767198558178,-16.178094660194176,1.2314366971057111,1.2314366971057111,-0.0017276946879834967,-0.005357107162132449,-0.8075601374570447,192000000.0,-0.008791595234955383,277.7239583333333
2025-09-30,23270000000.0,-5337000000.0,-4794000000.0,150023000000.0,-8253000000.0,53353000000.0,238000000.0,1123000000.0,25645000000.0,-2375000000.0,158276000000.0,122132000000.0,103324000000.0,44611000000.0,8742000000.0,22984000000.0,760100000.0,760100000.0,140000000.0,-885000000.0,491000000.0,0.6466739367502726,-0.03557454523639709,-0.22935109583154276,-0.1020627417275462,-6.464679510481037,1.1820293445859626,1.1820293445859626,-0.031955100217966576,-0.10629711751662971,-7.021444546770161,-4303000000.0,0.010227761065749892,-12.399023936788288
2025-12-31,23948000000.0,8220000000.0,-815000000.0,168235000000.0,5457000000.0,53848000000.0,366000000.0,1331000000.0,22136000000.0,1812000000.0,162778000000.0,128459000000.0,108115000000.0,45498000000.0,8350000000.0,29400000000.0,803800000.0,768083097.0,99000000.0,-965000000.0,536000000.0,1.5063221550302364,0.048860225280114127,0.3432436946717889,0.07566393853348923,9.86769287154114,1.1881700041622347,1.1881700041622347,-0.004844414063660951,-0.01374251749430908,10.226424483702413,-279000000.0,0.01528311341239352,-193.00358422939067
