report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,1828199999.0,624599999,700099999.0,15757500000,12133000000.0,450500000.0,698000000.0,1610899999.0,-6100000.0,-44000000.0,115100000.0,109800000.0,8644100000.0,2055200000.0,3624500000.0,450500000.0,4003400000.0,0.05147943616582873,0.03963826742820879,0.34164752179282765,0.8811399189810414,0.03713014093793786,4.205965356169716,4.205965356169716,0.04442963661748374,0.05563634910795884,5.426585569070373
2020-06-30,1951999999.0,897299999,656399999.0,14428700000,9057400000.0,715900000.0,943400000.0,1676499999.0,-9700000.0,-21600000.0,117900000.0,109600000.0,7860200000.0,3702400000.0,5371300000.0,715900000.0,3144200000.0,0.09906816514673085,0.06218855468614636,0.4596823767723783,0.8588627048457288,0.07904034270320401,2.1230012964563527,2.1230012964563527,0.04549266385745077,0.06716257548627383,7.610687014418999
2020-09-30,2294000000.0,842100000,1053100000.0,16084000000,10125500000.0,1978300000.0,-254300001.0,2020000000.0,-26300000.0,-156200000.0,113900000.0,105500000.0,9097600000.0,2337800000.0,5958500000.0,1978300000.0,3025900000.0,0.08316626339440028,0.05235637901019647,0.36708805579773324,0.8805579773321709,0.19537800602439387,3.8915219437077595,3.8915219437077595,0.06547500621735887,0.0870057337365125,7.39332748024583
2020-12-31,2422900000.0,1149200000,1255000000.0,17163300000,11025300000.0,1978500000.0,1231000001.0,2069800000.0,-14800000.0,-75400000.0,113500000.0,105500000.0,9779100000.0,2697400000.0,6138000000.0,1978500000.0,3587000000.0,0.10423299139252447,0.06695682065803196,0.47430764786000246,0.8542655495480622,0.17945089929525726,3.6253799955512718,3.6253799955512718,0.07312113637820233,0.09651025084975161,10.125110132158591
2021-03-31,2528700000.0,1115200000,1112700000.0,17772200000,11977000000.0,1978900000.0,668500000.0,2220700000.0,-14600000.0,-137800000.0,110500000.0,105400000.0,10055100000.0,3217800000.0,5795200000.0,1978900000.0,3503800000.0,0.09311179761208983,0.06274968771452043,0.4410171234231028,0.8781982837030885,0.1652250146113384,3.124836845049413,3.124836845049413,0.06260901857957935,0.07972972004671859,10.092307692307692
2021-06-30,5138500000.0,3098900000,3347200000.0,21485899999,15127300000.0,1979200000.0,626700000.0,4444800000.0,-14400000.0,-653900000.0,111000000.0,104900000.0,13337599999.0,3732400000.0,6358600000.0,1979200000.0,3910799999.0,0.20485479893966538,0.144229471427505,0.6030748272842269,0.8649995134766956,0.1308363025787814,3.573464794502197,3.573464794502197,0.15578588749625502,0.19566831321427527,27.918018018018017
2021-09-30,3452800000.0,1632200000,1847200000.0,23671500000,17258000000.0,1979600000.0,3413600000.0,2999600000.0,-14200000.0,-184400000.0,113900000.0,106200000.0,13775400000.0,3714800000.0,6413500000.0,1979600000.0,5787600000.0,0.09457642832309654,0.06895211541304945,0.47271779425393884,0.8687442075996293,0.1147062232008344,3.7082480887261764,3.7082480887261764,0.0780347675474727,0.09602029359171622,14.33011413520632
2021-12-31,4951700000.0,2229000000,2687700000.0,25434800000,18768800000.0,1980000000.0,2372500000.0,3969100000.0,-14100000.0,-274400000.0,120200000.0,108300000.0,14014900000.0,3932500000.0,6666000000.0,1980000000.0,5694700000.0,0.11876092238182516,0.08763583751395726,0.45014843387119574,0.8015630995415716,0.1054942244576105,3.5638652256834074,3.5638652256834074,0.10567018415713904,0.1295352020357804,18.544093178036604
2022-03-31,2965100000.0,973500000,1286600000.0,26348700000,19914700000.0,1980400000.0,2101700000.0,2560200000.0,-13600000.0,-87600000.0,113200000.0,106200000.0,14306000000.0,3007600000.0,6434000000.0,1980400000.0,7050600000.0,0.0488834880766469,0.036946794338999646,0.3283194495969782,0.8634447404809281,0.09944412921108528,4.756616571352573,4.756616571352573,0.04882973353524083,0.05876200611095633,8.599823321554771
2022-06-30,2857200000.0,852100000,1306900000.0,27205800000,20687800000.0,1980700000.0,564400000.0,2560100000.0,-13100000.0,-111100000.0,114000000.0,107900000.0,15529900000.0,3033900000.0,6518000000.0,1980700000.0,7566400000.0,0.04118852657121588,0.031320527240514894,0.29822903541929163,0.8960170796584068,0.09574241823683524,5.11879099508883,5.11879099508883,0.04803755081637004,0.05765268985596753,7.474561403508772
2022-09-30,2936200000.0,1315700000,1223700000.0,27677800000,21438800000.0,1981100000.0,628900000.0,2618400000.0,-15300000.0,-194100000.0,112800000.0,106900000.0,15428600000.0,2879200000.0,6239000000.0,1981100000.0,7021700000.0,0.061370039367875065,0.04753629262441379,0.44809617873441865,0.8917648661535318,0.09240722428494132,5.358641289247013,5.358641289247013,0.04421232901458931,0.05225043659452004,11.664007092198581
2022-12-31,3414400000.0,1197100000,1176800000.0,29214500000,22664000000.0,1981400000.0,1719900000.0,2873800000.0,-17400000.0,-127600000.0,114000000.0,107400000.0,22475900000.0,3211100000.0,6550500000.0,1981400000.0,14334100000.0,0.052819449346981996,0.04097622755823307,0.35060332708528585,0.8416705716963448,0.0874249911754324,6.999439444427144,6.999439444427144,0.04028136712933646,0.0477492757269105,10.500877192982456
2023-03-31,3162100000.0,817800000,1002800000.0,30059900000,23495200000.0,1981800000.0,1367600000.0,2704600000.0,-18000000.0,-40200000.0,114000000.0,107100000.0,16909200000.0,3100100000.0,6564700000.0,1981800000.0,8959700000.0,0.034807109537267185,0.027205679326943868,0.2586255969134436,0.8553176686379305,0.08434914365487418,5.45440469662269,5.45440469662269,0.03336005775135646,0.03936099226753542,7.173684210526316
2023-06-30,3158100000.0,968400000,1016500000.0,30657500000,24017900000.0,1982200000.0,1022400000.0,2753200000.0,-18900000.0,-114500000.0,113900000.0,107000000.0,16923000000.0,3104400000.0,6639600000.0,1982200000.0,8927700000.0,0.04031992805365998,0.03158770284595939,0.3066400683955543,0.8717900003166461,0.08253011295741926,5.4512949362195595,5.4512949362195595,0.03315665008562342,0.0390960034769097,8.502194907813871
2023-09-30,3362700000.0,1007800000,1211000000.0,32163300000,24904400000.0,1982600000.0,1114300000.0,2926300000.0,-17800000.0,-103000000.0,113400000.0,106300000.0,18634800000.0,3598600000.0,7258900000.0,1982600000.0,9913600000.0,0.04046674483223848,0.03133384944952788,0.29969964611770306,0.8702233324411931,0.07960842260805319,5.178347134996943,5.178347134996943,0.03765160913214751,0.045040354074459776,8.887125220458554
2023-12-31,3434300000.0,1159600000,1002900000.0,33080200000,25973100000.0,1982900000.0,1089700000.0,2917300000.0,-18300000.0,12000000.0,113500000.0,106400000.0,24875700000.0,3550100000.0,7107100000.0,1982900000.0,16241300000.0,0.04464619163673185,0.035054201607003586,0.3376525056052179,0.8494598608158868,0.07634437167685028,7.007042055153376,7.007042055153376,0.030317229037309327,0.03587423093432537,10.216740088105727
2024-03-31,3145000000.0,722000000,758500000.0,34369600000,26991100000.0,1983300000.0,1512500000.0,2711200000.0,-16100000.0,21300000.0,115100000.0,107800000.0,25850300000.0,3766700000.0,7378500000.0,1983300000.0,17498300000.0,0.026749558187698908,0.02100693636236674,0.22957074721780604,0.862066772655008,0.0734797766671236,6.862850771232113,6.862850771232113,0.022068921372375587,0.026178281517477496,6.272806255430061
2024-06-30,3547100000.0,1432300000,1093500000.0,36086800000,28205800000.0,1983600000.0,354000000.0,3066900000.0,-14800000.0,-195800000.0,115400000.0,108100000.0,26804000000.0,3714200000.0,7881000000.0,1983600000.0,17531400000.0,0.05078033595927079,0.039690413115044836,0.40379464915000984,0.8646218037269883,0.07032596132710293,7.216628076032523,7.216628076032523,0.03030193865901105,0.03622132271592016,12.411611785095321
2024-09-30,3720700000.0,1340600000,1235700000.0,37441900000,29325900000.0,1984000000.0,1291200000.0,3229600000.0,-13800000.0,-152400000.0,116200000.0,108100000.0,27824500000.0,3868400000.0,8116000000.0,1984000000.0,18287400000.0,0.045713857034225716,0.03580480691417903,0.36030854409116564,0.8680087080388099,0.06765350765023409,7.19276703546686,7.19276703546686,0.033003132853834875,0.03946675013334441,11.537005163511187
