report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,1354000000.0,-2433000000,-221000000.0,20717000000,8178000000.0,8930000000.0,445000000.0,-113000000.0,79000000.0,-561000000.0,304000000.0,304000000.0,4270000000.0,1947000000.0,12539000000.0,8781000000.0,149000000.0,2080000000.0,-0.297505502567865,-0.11743978375247381,-1.7968980797636631,1.0919540229885059,2.1931176168464304,2.1931176168464304,-0.010667567698025775,-0.012917933130699088,-8.00328947368421,-782000000.0,-11.419437340153452
2020-06-30,842000000.0,-320000000,-153000000.0,19546000000,7366000000.0,8896000000.0,266000000.0,-119000000.0,9000000.0,-509000000.0,305000000.0,305000000.0,3115000000.0,1564000000.0,12180000000.0,8783000000.0,113000000.0,1646000000.0,-0.04344284550638067,-0.01637163614038678,-0.38004750593824227,1.2077111050773826,1.991687979539642,1.991687979539642,-0.007827688529622429,-0.00940843684663633,-1.0491803278688525,-662000000.0,-13.438066465256798
2020-09-30,1159000000.0,-243000000,-77000000.0,18969000000,6882000000.0,8945000000.0,136000000.0,-118000000.0,-5000000.0,-518000000.0,305000000.0,305000000.0,3136000000.0,1426000000.0,12087000000.0,8838000000.0,107000000.0,1285000000.0,-0.03530950305143853,-0.012810374822078127,-0.20966350301984468,1.2997675094449288,2.1991584852734922,2.1991584852734922,-0.004059254573251094,-0.004865103936311367,-0.7967213114754098,-595000000.0,-15.033613445378151
2020-12-31,1321000000.0,-97000000,67000000.0,18821000000,6335000000.0,9075000000.0,486000000.0,-118000000.0,-72000000.0,-486000000.0,305200000.0,305200000.0,3081000000.0,1623000000.0,12486000000.0,8984000000.0,91000000.0,1739000000.0,-0.01531176006314128,-0.005153817544232506,-0.07342922028766086,1.4325177584846094,1.8983364140480592,1.8983364140480592,0.003559853355294618,0.004347826086956522,-0.317824377457405,-419000000.0,-21.65871121718377
2021-03-31,1898000000.0,252000000,555000000.0,18951000000,6643000000.0,9021000000.0,591000000.0,-117000000.0,-123000000.0,-396000000.0,307800000.0,305800000.0,3522000000.0,1690000000.0,12308000000.0,8925000000.0,96000000.0,1866000000.0,0.037934668071654375,0.013297451321829983,0.1327713382507903,1.3579707963269607,2.084023668639053,2.084023668639053,0.02928605350641127,0.03543156281920327,0.8187134502923976,159000000.0,56.735849056603776
2021-06-30,1579000000.0,-73000000,381000000.0,19166000000,6532000000.0,8944000000.0,785000000.0,-118000000.0,-122000000.0,-385000000.0,309600000.0,307400000.0,3969000000.0,2527000000.0,12634000000.0,8343000000.0,601000000.0,2430000000.0,-0.011175750153092467,-0.0038088281331524576,-0.04623179227359088,1.369259032455603,1.5706371191135735,1.5706371191135735,0.019878952311384743,0.024618764538640477,-0.23578811369509045,-4000000.0,-2236.0
2021-09-30,1759000000.0,115000000,401000000.0,19490000000,6256000000.0,9210000000.0,615000000.0,-125000000.0,-143000000.0,-349000000.0,309900000.0,308100000.0,3892000000.0,2749000000.0,13234000000.0,8608000000.0,602000000.0,2419000000.0,0.01838235294117647,0.005900461775269369,0.06537805571347356,1.4721867007672633,1.4157875591124045,1.4157875591124045,0.020574653668547972,0.0259278417173154,0.37108744756373024,52000000.0,177.1153846153846
2021-12-31,2237000000.0,265000000,671000000.0,20515000000,7026000000.0,9141000000.0,899000000.0,-121000000.0,-212000000.0,-398000000.0,312700000.0,317607576.0,4346000000.0,3064000000.0,13489000000.0,8535000000.0,606000000.0,2713000000.0,0.03771705095360091,0.012917377528637582,0.11846222619579794,1.3010247651579847,1.4184073107049608,1.4184073107049608,0.032707774798927614,0.041504298880435456,0.847457627118644,273000000.0,33.48351648351648
2022-03-31,2313000000.0,417000000,767000000.0,19798000000,7048000000.0,8623000000.0,-156000000.0,-123000000.0,-197000000.0,-337000000.0,310400000.0,308900000.0,3266000000.0,2303000000.0,12750000000.0,8510000000.0,113000000.0,1370000000.0,0.05916572077185017,0.0210627336094555,0.18028534370946822,1.223467650397276,1.4181502388189318,1.4181502388189318,0.03874128699868674,0.04894390913151681,1.3434278350515463,430000000.0,20.053488372093025
2022-06-30,2955000000.0,667000000,1170000000.0,21180000000,7758000000.0,9093000000.0,1509000000.0,-121000000.0,-328000000.0,-391000000.0,311262547.0,311262547.0,3969000000.0,2355000000.0,13422000000.0,8979000000.0,114000000.0,2159000000.0,0.0859757669502449,0.03149197355996223,0.2257191201353638,1.1720804331013148,1.6853503184713376,1.6853503184713376,0.05524079320113314,0.0694320811821257,2.1428855043070762,779000000.0,11.67265725288832
2022-09-30,3122000000.0,515000000,1032000000.0,21643000000,8194000000.0,9070000000.0,1339000000.0,-125000000.0,-282000000.0,-471000000.0,308900000.0,307600000.0,4123000000.0,2312000000.0,13449000000.0,8949000000.0,121000000.0,2384000000.0,0.0628508664876739,0.023795222473779052,0.1649583600256246,1.1069074932877716,1.7833044982698962,1.7833044982698962,0.04768285357852423,0.0597775718257646,1.6672062156037553,561000000.0,16.167557932263815
2022-12-31,2934000000.0,497000000,878000000.0,21695000000,8496000000.0,9150000000.0,1252000000.0,-124000000.0,-292000000.0,-504000000.0,309437453.0,311145029.0,3931000000.0,2396000000.0,13199000000.0,8926000000.0,224000000.0,2486000000.0,0.058498116760828625,0.02290850426365522,0.16939331970006816,1.0769774011299436,1.6406510851419032,1.6406510851419032,0.040470154413459324,0.04975631871245608,1.606140417656553,374000000.0,24.46524064171123
2023-03-31,2453000000.0,346000000,727000000.0,21938000000,8721000000.0,9220000000.0,638000000.0,-123000000.0,-176000000.0,-491000000.0,307300000.0,307050595.0,3799000000.0,2308000000.0,13217000000.0,8978000000.0,242000000.0,2100000000.0,0.039674349271872494,0.015771720302671165,0.14105177333876887,1.0572182089209954,1.6460138648180243,1.6460138648180243,0.033138845838271494,0.04052171004960704,1.1259355678490075,236000000.0,39.067796610169495
2023-06-30,2320000000.0,119000000,569000000.0,22230000000,8902000000.0,9264000000.0,974000000.0,-122000000.0,-160000000.0,-497000000.0,307500000.0,307051889.0,3704000000.0,2403000000.0,13328000000.0,9034000000.0,230000000.0,2226000000.0,0.013367782520781846,0.005353126405757985,0.05129310344827586,1.040665019096832,1.5414065751144403,1.5414065751144403,0.02559604138551507,0.0313222503578113,0.38699186991869916,72000000.0,128.66666666666666
2023-09-30,2835000000.0,500000000,932000000.0,23201000000,9299000000.0,9303000000.0,986000000.0,-117000000.0,-215000000.0,-499000000.0,307700000.0,307158815.0,3916000000.0,2996000000.0,13902000000.0,8796000000.0,507000000.0,2018000000.0,0.05376922249704269,0.021550795224343777,0.1763668430335097,1.0004301537799762,1.3070761014686247,1.3070761014686247,0.0401706822981768,0.05010213955488657,1.6249593760155996,433000000.0,21.484988452655887
