report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,58313000000.0,11249000000.0,12853000000.0,320400000000.0,78425000000.0,109507000000.0,,13311000000.0,,22370000000.0,-1886000000.0,,17618764000.0,17440404000.0,143753000000.0,185180000000.0,241975000000.0,,109507000000.0,94051000000.0,,0.1434364042078419,0.03510923845193508,0.1929072419529093,0.3836194330595236,1.3963277016257571,0.7762879360622097,0.7762879360622097,0.04011548064918852,0.06839175872123959,0.6384670343504232,,,
2020-06-30,59685000000.0,11253000000.0,13091000000.0,317344000000.0,72282000000.0,112723000000.0,,16271000000.0,,22680000000.0,-1884000000.0,,17419152000.0,17250292000.0,140065000000.0,189366000000.0,245062000000.0,,112723000000.0,93025000000.0,,0.15568191250933844,0.03545994252294041,0.18853983412917819,0.3799949736114602,1.5594892227663872,0.7396523135092888,0.7396523135092888,0.041251764646566505,0.07076024972298046,0.6460130780189529,,,
2020-09-30,64698000000.0,12673000000.0,14775000000.0,323888000000.0,65339000000.0,112436000000.0,,20576000000.0,,24689000000.0,-2228000000.0,,17256524000.0,17057620000.0,143713000000.0,204059000000.0,258549000000.0,,112436000000.0,90943000000.0,,0.19395766693705138,0.039127723163562715,0.19587931620761073,0.3816037590033695,1.720809929750991,0.7042718037430351,0.7042718037430351,0.045617620905992196,0.08311067360427507,0.73438891864897,,,
2020-12-31,111439000000.0,28755000000.0,33534000000.0,354054000000.0,66224000000.0,112043000000.0,,38763000000.0,,44328000000.0,-4824000000.0,,17113688000.0,16935119000.0,154106000000.0,231788000000.0,287830000000.0,,112043000000.0,76826000000.0,,0.43420814206330033,0.0812164246131946,0.25803354301456405,0.39777815665969724,1.6918790770717564,0.6648575422368717,0.6648575422368717,0.09471436560524665,0.18811109178928237,1.6802339741147554,,,
2021-03-31,89584000000.0,23630000000.0,27503000000.0,337158000000.0,69178000000.0,121645000000.0,,23981000000.0,,38079000000.0,-4381000000.0,,16929157000.0,16753476000.0,121465000000.0,215027000000.0,267980000000.0,,121645000000.0,69834000000.0,,0.3415825840585157,0.07008583512774426,0.2637747812109305,0.4250647437042329,1.7584347624967476,0.5648825496333019,0.5648825496333019,0.08157303104182609,0.1441283283461637,1.3958166966021994,,,
2021-06-30,81434000000.0,21744000000.0,24126000000.0,329840000000.0,64280000000.0,121791000000.0,,21094000000.0,,35255000000.0,-2625000000.0,,17021423000.0,16844298000.0,114423000000.0,213506000000.0,265560000000.0,,121791000000.0,61696000000.0,,0.3382700684505289,0.06592287169536745,0.2670137780288332,0.4329272785323084,1.8946950840074672,0.5359240489728626,0.5359240489728626,0.07314455493572641,0.12966018347834965,1.2774490123416826,,,
2021-09-30,83360000000.0,20551000000.0,23786000000.0,351002000000.0,63090000000.0,124719000000.0,,20200000000.0,,35174000000.0,-2697000000.0,,16519291000.0,16391724000.0,134836000000.0,125481000000.0,287912000000.0,109106000000.0,15613000000.0,62639000000.0,,0.32574100491361546,0.05854952393433656,0.2465331094049904,0.4219529750479846,1.9768426058012363,1.0745531195957954,1.0745531195957954,0.0677659956353525,0.12664994755309916,1.2440606561141152,,,
2021-12-31,123945000000.0,34630000000.0,41488000000.0,381191000000.0,71932000000.0,122798000000.0,,46966000000.0,,54243000000.0,-6611000000.0,,16519291000.0,16391724000.0,153154000000.0,254203000000.0,309259000000.0,,122798000000.0,63913000000.0,,0.4814269031863427,0.09084684580695766,0.2793981201339304,0.43763766186615033,1.7071400767391425,0.6024869887452154,0.6024869887452154,0.10883782670629684,0.21305397216658964,2.0963369432743812,,,
2022-03-31,97278000000.0,25010000000.0,29979000000.0,350662000000.0,67399000000.0,119981000000.0,,28166000000.0,,42559000000.0,-5129000000.0,,16519291000.0,16391724000.0,118180000000.0,230831000000.0,283263000000.0,,119981000000.0,51511000000.0,,0.37107375480348376,0.07132224193097626,0.25709821336787353,0.437498715022924,1.780159943025861,0.5119762943452136,0.5119762943452136,0.08549258260090914,0.15999039385206532,1.513987494983895,,,
2022-06-30,82959000000.0,19442000000.0,23076000000.0,336309000000.0,58107000000.0,119691000000.0,,22892000000.0,,35885000000.0,-3624000000.0,,16262203000.0,16162945000.0,112292000000.0,129873000000.0,278202000000.0,94700000000.0,24991000000.0,48231000000.0,,0.3345896363605073,0.057809930748210725,0.2343567304331055,0.4325630733253776,2.059837885280603,0.8646292916926536,0.8646292916926536,0.06861546970197051,0.12978773664495663,1.195532979141879,,,
2022-09-30,90146000000.0,20721000000.0,24894000000.0,352755000000.0,50672000000.0,120069000000.0,,24127000000.0,,38095000000.0,-3936000000.0,,16325819000.0,16215963000.0,135405000000.0,153982000000.0,302083000000.0,98959000000.0,21110000000.0,48304000000.0,,0.40892406062519737,0.05874048560615725,0.22986044860559537,0.4225922392563175,2.3695334701610355,0.8793560286267226,0.8793560286267226,0.07057022579410639,0.14579977861204982,1.2692165703907412,,,
