report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,766100000.0,181100000,200700000.0,4981900000,4142800000.0,0.0,280400000.0,375600000.0,,-21900000.0,-3100000.0,171100000.0,170000000.0,2220800000.0,362200000.0,839100000.0,,,1073900000.0,0.04371439606063532,0.03635159276581224,0.23639211591176088,0.4902754209633207,0.0,6.131419105466593,6.131419105466593,0.040285834721692525,0.04844549579994207,1.0584453535943892,197600000.0,0.0
2020-06-30,736800000.0,129700000,159300000.0,5072400000,4182400000.0,0.0,258700000.0,334100000.0,,-14300000.0,-2800000.0,168300000.0,167000000.0,2337400000.0,401100000.0,890000000.0,,,1138300000.0,0.031010902830910483,0.025569750019714534,0.1760314875135722,0.4534473398479913,0.0,5.8274744452754925,5.8274744452754925,0.03140525195173882,0.038088179035960214,0.7706476530005941,156500000.0,0.0
2020-09-30,956800000.0,246900000,267600000.0,5106800000,4164200000.0,0.0,267000000.0,458900000.0,,-19200000.0,-2800000.0,168600000.0,166800000.0,2317700000.0,448400000.0,942500000.0,,,974800000.0,0.05929110033139619,0.04834730163703298,0.25804765886287623,0.4796195652173913,0.0,5.168822479928635,5.168822479928635,0.05240072060781703,0.06426204312953268,1.4644128113879002,264800000.0,0.0
2020-12-31,1510000000.0,509300001,570700001.0,5419800000,4414900000.0,0.0,485100000.0,761700000.0,,-61600000.0,-2800000.0,167000000.0,165400000.0,2575200000.0,507600000.0,1004900000.0,,,1018600000.0,0.11535935151419058,0.09397025738957157,0.3372847688741722,0.5044370860927152,0.0,5.073286052009457,5.073286052009457,0.10529908871176058,0.12926680128655235,3.049700604790419,567900001.0,0.0
2021-03-31,1171800000.0,325000001,374700001.0,5734400000,4712300000.0,0.0,615700000.0,578400000.0,,-50500000.0,-2800000.0,166800000.0,165000000.0,2804700000.0,538400000.0,1022100000.0,,,1419600000.0,0.06896844449631814,0.056675502406529014,0.27735108465608466,0.4935995903737839,0.0,5.2093239227340264,5.2093239227340264,0.06534249459402902,0.07951531120684167,1.9484412529976018,371900001.0,0.0
2021-06-30,1116400000.0,337800000,340300000.0,7486199999,5002800000.0,1487100000.0,272900000.0,558600000.0,-2600000.0,1600000.0,-2400000.0,166900000.0,165200000.0,4521899999.0,578300000.0,2483400000.0,1487100000.0,,2974199999.0,0.06752218757495802,0.045123026374545565,0.3025797205302759,0.5003582945180939,0.2972535380187095,7.819297940515304,7.819297940515304,0.04545697417187051,0.05243532257815991,2.023966446974236,337900000.0,4.401006214856467
2021-09-30,1310900000.0,326300000,335900000.0,8590700000,5297100000.0,2235600000.0,398300000.0,613700000.0,-10800000.0,10100000.0,-28100000.0,166400000.0,165100000.0,2865400000.0,658500000.0,3293600000.0,2235600000.0,,1020100000.0,0.06159974325574371,0.03798293503439766,0.24891296056144632,0.4681516515371119,0.4220422495327632,4.351404707668944,4.351404707668944,0.039100422549966825,0.04459224448073068,1.9609375,307800000.0,7.2631578947368425
2021-12-31,1510400000.0,399900000,448300000.0,8618500000,5334200000.0,2186500000.0,581700000.0,714700000.0,-11000000.0,-36200000.0,-33300000.0,166400000.0,165100000.0,2863400000.0,681900000.0,3284300000.0,2186500000.0,,1013400000.0,0.07496906752652693,0.046400185647154375,0.2647643008474576,0.4731859110169492,0.4099021409021034,4.199149435401085,4.199149435401085,0.052016012067065034,0.05960881300942732,2.4032451923076925,415000000.0,5.268674698795181
2022-03-31,1335600000.0,305800000,372000000.0,8511600000,5188600000.0,2187300000.0,392800000.0,637600000.0,-11400000.0,-48300000.0,-21900000.0,166400000.0,165100000.0,2775500000.0,696600000.0,3323000000.0,2187300000.0,,774800000.0,0.058936900127201944,0.035927440199257483,0.22896076669661575,0.4773884396525906,0.42155880198897583,3.9843525696238875,3.9843525696238875,0.04370506132806993,0.05043452324462099,1.8377403846153846,350100000.0,6.24764353041988
2022-06-30,1232600000.0,267300000,327900000.0,8694600000,5294600000.0,2188200000.0,213800000.0,583300000.0,-11300000.0,-46800000.0,-21900000.0,161500000.0,160900000.0,2908000000.0,1226100000.0,3400000000.0,1689400000.0,498800000.0,659200000.0,0.05048540021909115,0.030743219929611484,0.21685867272432258,0.4732273243550219,0.41328901144562386,2.371747818285621,2.371747818285621,0.03771306328065696,0.043820495001870956,1.655108359133127,306000000.0,7.150980392156863
2022-09-30,1406900000.0,302200000,409500000.0,8873800000,5469000000.0,2189100000.0,236300000.0,668600000.0,-14300000.0,-70000000.0,-21900000.0,163300000.0,162400000.0,3229900000.0,1226900000.0,3404800000.0,1689900000.0,499200000.0,586300000.0,0.055256902541598096,0.0340553088868354,0.21479849314094818,0.47522922737934464,0.4002742731760834,2.6325698915967073,2.6325698915967073,0.04614708467623791,0.05347279351275121,1.8505817513778322,387600000.0,5.647832817337461
