report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,15651000000.0,1717000000.0,2091000000.0,49248000000.0,3487000000.0,12689000000.0,,2314000000.0,,2091000000.0,-148000000.0,-313000000.0,,282600000.0,281300000.0,19222000000.0,15652000000.0,45761000000.0,11439000000.0,1250000000.0,1988000000.0,,0.49240034413535994,0.0348643599740091,0.10970545013098204,0.13360168679317616,3.638944651562948,1.2280858676207513,1.2280858676207513,0.04245857699805068,0.12926557863501484,6.075725406935598,,,
2020-06-30,16220000000.0,1626000000.0,2213000000.0,49603000000.0,3786000000.0,12674000000.0,,2182000000.0,,2213000000.0,-149000000.0,-336000000.0,,280800000.0,279800000.0,19570000000.0,14888000000.0,45817000000.0,12174000000.0,500000000.0,2855000000.0,,0.4294770206022187,0.03278027538656936,0.1002466091245376,0.13643649815043157,3.347596407818278,1.3144814615797957,1.3144814615797957,0.04461423704211439,0.13444714459295262,5.7905982905982905,,,
2020-09-30,16495000000.0,1698000000.0,2136000000.0,50773000000.0,4986000000.0,12675000000.0,,1880000000.0,,2136000000.0,-145000000.0,-303000000.0,,280600000.0,279300000.0,20290000000.0,15201000000.0,45787000000.0,11675000000.0,1000000000.0,3585000000.0,,0.3405535499398315,0.033442971658164775,0.10294028493482874,0.12949378599575628,2.5421179302045727,1.3347806065390435,1.3347806065390435,0.042069603923345085,0.12094445388143367,6.051318602993585,,,
2020-12-31,17032000000.0,1792000000.0,2214000000.0,50710000000.0,6038000000.0,12169000000.0,,1807000000.0,,2214000000.0,-149000000.0,-395000000.0,,280800000.0,279600000.0,19378000000.0,13933000000.0,44672000000.0,11669000000.0,500000000.0,3160000000.0,,0.2967870155680689,0.03533819759416289,0.10521371535932363,0.1299906059182715,2.0154024511427626,1.390798822938348,1.390798822938348,0.04366002760796687,0.12160158180919427,6.381766381766382,,,
2021-03-31,16258000000.0,1837000000.0,2186000000.0,51437000000.0,6333000000.0,12163000000.0,,1748000000.0,,1711000000.0,-140000000.0,-374000000.0,,280000000.0,279000000.0,20252000000.0,14717000000.0,45104000000.0,11657000000.0,506000000.0,2933000000.0,,0.2900678983104374,0.03571359138363435,0.11299052774018944,0.10524049698609915,1.920574767093005,1.376095671672216,1.376095671672216,0.04249859050877773,0.11818771626297578,6.560714285714286,,,
2021-06-30,17029000000.0,1815000000.0,2151000000.0,52099000000.0,6530000000.0,12171000000.0,,1268000000.0,,2151000000.0,-142000000.0,-355000000.0,,278400000.0,277400000.0,20674000000.0,15242000000.0,45569000000.0,11665000000.0,506000000.0,2745000000.0,,0.277947932618683,0.03483752087372118,0.10658288801456339,0.12631393505197017,1.8638591117917305,1.35638367668285,1.35638367668285,0.041286780936294364,0.11502058713437784,6.519396551724138,,,
2021-09-30,16028000000.0,614000000.0,2302000000.0,51843000000.0,9631000000.0,11674000000.0,,1937000000.0,,2302000000.0,-141000000.0,-65000000.0,,277300000.0,276200000.0,21357000000.0,15026000000.0,42212000000.0,11668000000.0,6000000.0,2727000000.0,,0.06375246599522376,0.011843450417607006,0.03830796106813077,0.14362365859745446,1.2121275049319904,1.4213363503261014,1.4213363503261014,0.04440329456242887,0.10804975357897208,2.2142084385142446,,,
2021-12-31,17729000000.0,2049000000.0,2422000000.0,50873000000.0,10959000000.0,11670000000.0,,4268000000.0,,2422000000.0,-146000000.0,-441000000.0,,272300000.0,271400000.0,19815000000.0,13997000000.0,39914000000.0,11670000000.0,,3604000000.0,,0.18696961401587736,0.04027676763705698,0.1155733543911106,0.13661233008065882,1.0648781823159048,1.4156604986782881,1.4156604986782881,0.04760875120397853,0.107030801184321,7.524788835842821,,,
2022-03-31,14964000000.0,1733000000.0,1909000000.0,51510000000.0,10002000000.0,11645000000.0,,1410000000.0,,1909000000.0,-135000000.0,-328000000.0,,274300000.0,273300000.0,20390000000.0,16047000000.0,41508000000.0,11145000000.0,500000000.0,1883000000.0,,0.17326534693061388,0.033643952630557174,0.11581128040630848,0.12757284148623363,1.164267146570686,1.2706424876924036,1.2706424876924036,0.037060764900019416,0.08818773964059685,6.317900109369304,,,
2022-06-30,15446000000.0,309000000.0,1963000000.0,51758000000.0,11432000000.0,11644000000.0,,1331000000.0,,1956000000.0,-141000000.0,-21000000.0,,267900000.0,267000000.0,20973000000.0,16479000000.0,40326000000.0,11644000000.0,,1775000000.0,,0.027029391182645208,0.005970091580045597,0.020005179334455524,0.12663472743752427,1.0185444366689993,1.2727107227380303,1.2727107227380303,0.03792650411530585,0.08506673600277344,1.1534154535274357,,,
2022-09-30,16583000000.0,1778000000.0,2159000000.0,52030000000.0,11966000000.0,11480000000.0,,3133000000.0,,2120000000.0,-145000000.0,-321000000.0,,266900000.0,266000000.0,20960000000.0,16347000000.0,40064000000.0,11480000000.0,,2430000000.0,,0.14858766505097776,0.0341725927349606,0.10721823554242296,0.12784176566363142,0.959384923951195,1.2821924512142902,1.2821924512142902,0.041495291178166444,0.0920839375586454,6.661671037841888,,,
2022-12-31,18991000000.0,1912000000.0,2332000000.0,52880000000.0,9266000000.0,15547000000.0,,1316000000.0,,2402000000.0,-202000000.0,-278000000.0,,250900000.0,249700000.0,20991000000.0,15887000000.0,43614000000.0,15429000000.0,118000000.0,2547000000.0,,0.20634578027196201,0.03615733736762481,0.10067926912748144,0.12648096466747408,1.677854521908051,1.3212689620444389,1.3212689620444389,0.04409984871406959,0.09398299278603958,7.620565962534874,,,
2023-03-31,15126000000.0,1689000000.0,2046000000.0,54622000000.0,9646000000.0,15600000000.0,,2007000000.0,,2046000000.0,-202000000.0,-305000000.0,,255700000.0,254700000.0,22144000000.0,16982000000.0,44976000000.0,15485000000.0,115000000.0,2440000000.0,,0.17509848641924114,0.03092160667862766,0.11166203887346292,0.13526378421261404,1.6172506738544474,1.3039689082558004,1.3039689082558004,0.03745743473325766,0.08104254139269587,6.605396949550254,,,
2023-06-30,16693000000.0,1681000000.0,2090000000.0,56978000000.0,9240000000.0,17545000000.0,,770000000.0,,2090000000.0,-223000000.0,-325000000.0,,253600000.0,252800000.0,24087000000.0,17704000000.0,47738000000.0,17262000000.0,283000000.0,3673000000.0,,0.18192640692640694,0.029502615044403102,0.10070089258970825,0.12520218055472354,1.8988095238095237,1.3605399909624944,1.3605399909624944,0.03668082417775282,0.07802874743326489,6.628548895899054,,,
2023-09-30,16878000000.0,1684000000.0,2048000000.0,56666000000.0,9274000000.0,17389000000.0,,2516000000.0,,2048000000.0,-237000000.0,-269000000.0,,250200000.0,249300000.0,23322000000.0,17193000000.0,47392000000.0,17221000000.0,168000000.0,3551000000.0,,0.18158291999137374,0.02971799668231391,0.09977485484062093,0.12134139116009006,1.8750269570843217,1.3564822893037864,1.3564822893037864,0.036141601665901954,0.07681056145219968,6.7306155075939245,,,
2023-12-31,18874000000.0,1866000000.0,2387000000.0,52456000000.0,6835000000.0,17459000000.0,,2767000000.0,,1154000000.0,-254000000.0,-279000000.0,,244500000.0,243200000.0,20521000000.0,16937000000.0,45621000000.0,17291000000.0,168000000.0,1442000000.0,,0.27300658376005854,0.03557267042854964,0.09886616509483946,0.061142312175479496,2.5543525969275787,1.2116077227372026,1.2116077227372026,0.045504804026231506,0.09825471309788425,7.631901840490798,,,
2024-03-31,17195000000.0,1545000000.0,1993000000.0,54963000000.0,6650000000.0,19418000000.0,,1938000000.0,,1708000000.0,-255000000.0,-290000000.0,,241600000.0,240700000.0,22958000000.0,17699000000.0,48313000000.0,19250000000.0,168000000.0,2790000000.0,,0.23233082706766917,0.02810981933300584,0.08985170107589416,0.09933120093050306,2.92,1.297135431380304,1.297135431380304,0.0362607572366865,0.07645388982660734,6.3948675496688745,,,
2024-06-30,18122000000.0,1641000000.0,2217000000.0,55076000000.0,6175000000.0,19257000000.0,,1795000000.0,,2020000000.0,-261000000.0,-307000000.0,,239600000.0,238900000.0,22967000000.0,18493000000.0,48901000000.0,19115000000.0,142000000.0,2523000000.0,,0.265748987854251,0.02979519209819159,0.09055291910385167,0.11146672552698378,3.1185425101214577,1.2419293786838264,1.2419293786838264,0.040253467935216794,0.08717363950927964,6.848914858096828,,,
2024-09-30,17104000000.0,1623000000.0,2117000000.0,55520000000.0,7200000000.0,19321000000.0,,2161000000.0,,1868000000.0,-256000000.0,-295000000.0,,238600000.0,237500000.0,23211000000.0,17810000000.0,48320000000.0,19179000000.0,142000000.0,3151000000.0,,0.22541666666666665,0.02923270893371758,0.09489008419083256,0.10921421889616464,2.683472222222222,1.3032565974171813,1.3032565974171813,0.03813040345821326,0.0798235360657592,6.802179379715004,,,
2024-12-31,18622000000.0,527000000.0,696000000.0,55617000000.0,6333000000.0,20270000000.0,441000000.0,1023000000.0,17932000000.0,690000000.0,-264000000.0,-8000000.0,459000000.0,237000000.0,236000000.0,21849000000.0,19420000000.0,49284000000.0,19627000000.0,643000000.0,2483000000.0,-582000000.0,0.08321490604768672,0.009475520074797274,0.02829986038019547,0.03705294812587263,3.200694773409127,1.1250772399588054,1.1250772399588054,0.012514159339770214,0.026162462880126303,2.2236286919831225,1155000000.0,0.023681666845666416,17.549783549783548
2025-03-31,17963000000.0,1712000000.0,2372000000.0,56669000000.0,6683000000.0,20304000000.0,955000000.0,1409000000.0,15640000000.0,2323000000.0,,324000000.0,397000000.0,235300000.0,234400000.0,22801000000.0,21187000000.0,49986000000.0,18661000000.0,1643000000.0,1803000000.0,-454000000.0,0.25617237767469697,0.030210520743263514,0.0953070199855258,0.1293213828425096,3.0381565165344906,1.0761787888799736,1.0761787888799736,0.04185710000176463,0.08789417126764738,7.275818104547386,2769000000.0,0.053164838835383844,7.33261105092091
2025-06-30,18155000000.0,342000000.0,748000000.0,58870000000.0,5334000000.0,21638000000.0,-150000000.0,201000000.0,17421000000.0,734000000.0,,75000000.0,399000000.0,234300000.0,233500000.0,23988000000.0,24354000000.0,53536000000.0,18520000000.0,3118000000.0,1293000000.0,-351000000.0,0.06411698537682789,0.005809410565653134,0.01883778573395759,0.040429633709721836,4.056617922759655,0.9849716678984972,0.9849716678984972,0.012705962289791066,0.02773246329526917,1.4596670934699103,1147000000.0,-0.008262186725419994,18.864864864864863
2025-09-30,18609000000.0,1619000000.0,2280000000.0,60276000000.0,6181000000.0,22189000000.0,3347000000.0,3728000000.0,16369000000.0,2240000000.0,,319000000.0,428000000.0,232800000.0,231900000.0,25936000000.0,22974000000.0,54095000000.0,20520000000.0,1669000000.0,3470000000.0,-381000000.0,0.2619317262578871,0.02685977835290995,0.08700091353646085,0.12037186307700574,3.589872188966187,1.1289283537912422,1.1289283537912422,0.03782600039816843,0.08036658442016215,6.95446735395189,2708000000.0,0.179859207910151,8.193870014771049
2025-12-31,20321000000.0,1344000000.0,2331000000.0,59840000000.0,6721000000.0,21700000000.0,2756000000.0,3219000000.0,17999000000.0,2322000000.0,,187000000.0,463000000.0,231900000.0,230900000.0,25362000000.0,23335000000.0,53119000000.0,20532000000.0,1168000000.0,4121000000.0,-463000000.0,0.199970242523434,0.022459893048128343,0.066138477437134,0.11426603021504847,3.228686207409612,1.0868652239125778,1.0868652239125778,0.038953877005347595,0.08201681854966399,5.795601552393273,2794000000.0,0.13562324688745633,7.766642806012885
