report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2022-03-31,7999000000.0,1436300000,1874000000.0,26685299999,17117800000.0,5570000000.0,1476900000.0,2569100000.0,-441000000.0,360100000.0,356100000.0,10035200000.0,3997500000.0,9567500000.0,5570000000.0,,1663900000.0,0.0839068104546145,0.05382364073305616,0.17955994499312414,0.32117764720590075,0.32539228171844514,2.510368980612883,2.510368980612883,0.0702259296343015,0.08259945873993953,3.98861427381283
2022-06-30,8788100000.0,1647800000,2168200000.0,28869900000,18435500000.0,5975200000.0,1198300000.0,2908800000.0,-524000000.0,356300000.0,353100000.0,1684300000.0,4459200000.0,10434400000.0,5975200000.0,,1655700000.0,0.08938189905345664,0.05707674775458176,0.18750355594497103,0.3309930474163926,0.3241138021751512,0.3777134912091855,0.3777134912091855,0.07510244233613556,0.08882170523581871,4.62475442043222
2022-09-30,7053000000.0,1145000000,1450000000.0,30351100000,19785600000.0,6066900000.0,-174000000.0,2115000000.0,-351000000.0,1205762855.0,1191777205.0,11746000000.0,4498600000.0,10565500000.0,6066900000.0,,2540500000.0,0.05787037037037037,0.037725156584110624,0.16234226570253793,0.29987239472564864,0.306632096069869,2.6110345440803804,2.6110345440803804,0.047774215761537474,0.056087419011700994,0.9496062971686087
2022-12-31,7258000000.0,959000000,1230000000.0,30264500000,20552400000.0,5690300000.0,829000000.0,1967000000.0,-299000000.0,349700000.0,346900000.0,12511400000.0,4021800000.0,9712100000.0,5690300000.0,,2591100000.0,0.046661217181448396,0.03168729038973054,0.13213006337834113,0.2710112978782034,0.27686790837079855,3.1108956188771195,3.1108956188771195,0.040641675890895276,0.046870177230239264,2.7423505862167574
2023-03-31,7972900000.0,942200000,1203100000.0,31170800000,21121800000.0,5966900000.0,644600000.0,1976700000.0,-295700000.0,344900000.0,342100000.0,13015000000.0,4082100000.0,10049000000.0,5966900000.0,,3051100000.0,0.04460794061112216,0.03022700732737049,0.11817531889274918,0.24792735391137477,0.28249959757217663,3.1883099385120404,3.1883099385120404,0.03859702028821846,0.04441335316940274,2.731806320672659
2023-06-30,9725600000.0,1335100000,1731700000.0,32323100000,22082300000.0,6105300000.0,787500000.0,2583800000.0,-432200000.0,342300000.0,339900000.0,13648500000.0,4135500000.0,10240800000.0,6105300000.0,,3408000000.0,0.06046018757104106,0.04130482534162874,0.1372768775191248,0.2656699843711442,0.2764793522413879,3.3003264417845486,3.3003264417845486,0.053574688071379294,0.06143481530885921,3.9003797838153664
2023-09-30,10504000000.0,1509700000,1937100000.0,32582400000,23137900000.0,5094500000.0,2043000000.0,2823300000.0,-492800000.0,325900000.0,333900000.0,14522000000.0,9444500000.0,9444500000.0,,5094500000.0,3873600000.0,0.06524792656204755,0.046334831074445096,0.14372619954303123,0.2687833206397563,0.22017987803560393,1.5376144846206787,1.5376144846206787,0.05945234236888627,0.06861265779742423,4.6324025774777535
2023-12-31,7726000000.0,947000000,1171000000.0,33384000000,23603000000.0,5290000000.0,-153400000.0,2006000000.0,-292000000.0,336000000.0,333000000.0,27396000000.0,9777000000.0,9777000000.0,,5290000000.0,3323000000.0,0.040122018387493116,0.028366882338844955,0.12257312969194926,0.25964276469065495,0.22412405202728466,2.80208652961031,2.80208652961031,0.035076683441169425,0.04052884781781054,2.818452380952381
2024-03-31,9107200000.0,1172100000,1452300000.0,34398200000,24296400000.0,5937900000.0,-316700000.0,2332900000.0,-344800000.0,333300000.0,330900000.0,14992100000.0,10101800000.0,10101800000.0,,5937900000.0,3063100000.0,0.04824171482194893,0.03407445738439802,0.12870036893886155,0.2561599613492621,0.24439423124413492,1.484101843235859,1.484101843235859,0.04222023245402376,0.04803484783838224,3.5166516651665165
2024-06-30,9965700000.0,1353600000,1718400000.0,35151400000,25150700000.0,5691000000.0,698300000.0,2642000000.0,-432200000.0,330100000.0,328400000.0,3020000000.0,10000700000.0,10000700000.0,,5691000000.0,2992300000.0,0.053819575598293486,0.03850771235285081,0.1358258827779283,0.2651093249846975,0.22627600822243515,0.30197886147969644,0.30197886147969644,0.04888567738411557,0.05571677307022635,4.100575583156619
2024-09-30,10002600000.0,1283400000,1594000000.0,36104300000,25824400000.0,5917700000.0,1961600000.0,2554300000.0,-409900000.0,327000000.0,325700000.0,17492100000.0,4362200000.0,10279900000.0,5917700000.0,,4516400000.0,0.049697185607410044,0.035547012405724526,0.1283066402735289,0.25536360546257975,0.22915150013165844,4.009926184035578,4.009926184035578,0.04414986580545808,0.05021721940262301,3.924770642201835
2024-12-31,7613000000.0,844900000,1032100000.0,35029700000,25462900000.0,5097700000.0,646700000.0,1910200000.0,-258000000.0,323300000.0,321500000.0,17162500000.0,4469100000.0,9566800000.0,5097700000.0,,3050100000.0,0.033181609321797596,0.024119532853549987,0.11098121634047024,0.2509129121239984,0.2002010768608446,3.840258665055604,3.840258665055604,0.029463569485322454,0.03377224269157019,2.613362202288896
