report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2022-09-30,1624286000.0,322387000,417930000.0,8204805000,6815760000.0,0.0,458523000.0,833725000.0,,-97692000.0,1069622000.0,1057234000.0,4696691000.0,1121717000.0,1389045000.0,,2649829000.0,0.04730022770754839,0.039292463379690314,0.19847920871078123,0.5132870689028902,0.0,4.187055201980535,4.187055201980535,0.05093722519913636,0.061318180217613295,0.3014027385375394
2022-12-31,1512931000.0,301674000,394352000.0,8293105000,7025041000.0,0.0,298513000.0,784315000.0,,-91853000.0,1066442000.0,1053558000.0,4764897000.0,1225778000.0,1268064000.0,,2669455000.0,0.042942667523221574,0.03637648383807995,0.19939706437372226,0.5184076471431942,0.0,3.887243040746367,3.887243040746367,0.04755179151837581,0.05613518839249479,0.28287895638018756
2023-03-31,1698930000.0,397444000,485064000.0,8844362000,7395360000.0,0.0,424475000.0,897849000.0,,-100116000.0,1059069000.0,1044909000.0,5294609000.0,1187511000.0,1449002000.0,,3055688000.0,0.053742346552432874,0.044937554568661935,0.23393783145862396,0.5284791015521534,0.0,4.458576804762229,4.458576804762229,0.054844430836277394,0.06559031609008892,0.3752767761118492
2023-06-30,1854961000.0,413871000,523805000.0,9263338000,7841464000.0,0.0,338687000.0,974222000.0,,-125093000.0,1060093000.0,1047065000.0,5654113000.0,1162580000.0,1421874000.0,,3287013000.0,0.052779812545208395,0.04467838699181656,0.22311574205603243,0.5251981038954457,0.0,4.863418431419773,4.863418431419773,0.05654603124705155,0.06679938848153866,0.39041008666220794
2023-09-30,1856028000.0,452694000,510527000.0,9314338000,7873149000.0,0.0,520264000.0,983763000.0,,-129190000.0,1059966000.0,1047015000.0,5311515000.0,1178802000.0,1441189000.0,,3010601000.0,0.057498467258780446,0.04860184373811644,0.24390472557526072,0.5300367235839114,0.0,4.505858490229912,4.505858490229912,0.05481087330092595,0.06484406684034559,0.4270835102257997
2023-12-31,1730108000.0,366979000,433959000.0,9686522000,8228744000.0,0.0,434327000.0,938373000.0,,-83097000.0,1052796000.0,1040559000.0,5588996000.0,1365940000.0,1457778000.0,,3253280000.0,0.04459720705857419,0.03788552795317039,0.21211334783724484,0.542378279275051,0.0,4.091684847065025,4.091684847065025,0.04480029054804191,0.052736966905277405,0.3485756024908909
2024-03-31,1899098000.0,442049000,541991000.0,10098066000,8577789000.0,0.0,412142000.0,1027129000.0,,-135696000.0,1051282000.0,1041081000.0,6035514000.0,1427587000.0,1520277000.0,,3560725000.0,0.05153414242294838,0.043775610101973984,0.2327678719055046,0.5408509724090068,0.0,4.227773158483511,4.227773158483511,0.05367275278256252,0.06318539660977905,0.4204856546578368
2024-06-30,1900597000.0,425369000,527163000.0,8060904000,5866323000.0,748740000.0,436291000.0,1019506000.0,,-126170000.0,1037378000.0,1029268000.0,3954297000.0,1352877000.0,2194581000.0,748740000.0,1564734000.0,0.07251032716746078,0.05276939162158487,0.22380809819230485,0.536413558476626,0.12763361308267546,2.9228799070425473,2.9228799070425473,0.06539750380354362,0.07969130452725848,0.41004243390548095
2024-09-30,1880973000.0,370919000,479916000.0,8053301000,5779400000.0,748842000.0,618399000.0,999799000.0,,-103177000.0,983171000.0,975841000.0,3897758000.0,1431279000.0,2273901000.0,748842000.0,1625339000.0,0.06417949960203481,0.046058007766008,0.19719528137830794,0.5315328821838484,0.12957088971173478,2.7232691879081576,2.7232691879081576,0.05959245780084465,0.07351381888110153,0.37726804391097785
2024-12-31,1812041000.0,270711000,381224000.0,7719089000,5957718000.0,373951000.0,461701000.0,1002445000.0,,-115367000.0,980597000.0,972074000.0,3641504000.0,1097519000.0,1761371000.0,373951000.0,1533287000.0,0.045438706565164716,0.0350703301905186,0.14939562625790476,0.5532131999220768,0.0627674891627969,3.3179416483905975,3.3179416483905975,0.04938717509281212,0.06020908547177687,0.27606753844851656
