report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,tax_expense,shares_diluted,shares_basic,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,debt_equity,roi,roic,eps
2022-09-30,1410000000.0,-416000000,-563000000.0,28199000000,9431000000.0,887000000.0,666000000.0,161000000.0,159600000.0,159600000.0,18768000000.0,843000000.0,44000000.0,1083000000.0,-0.04410985049305482,-0.014752296180715628,-0.2950354609929078,0.09405153218110486,-0.019965246994574276,-0.0545648381469277,-2.606516290726817
2022-12-31,3115000000.0,1013000000,1300000000.0,29732000000,10562000000.0,891000000.0,631000000.0,-274000000.0,167000000.0,163136980.0,19170000000.0,841000000.0,50000000.0,1264000000.0,0.09590986555576596,0.0340710345755415,0.32520064205457466,0.0843590229123272,0.043723933808690975,0.11350737797956867,6.065868263473054
2023-03-31,2241000000.0,225000000,282000000.0,30474000000,10741000000.0,895000000.0,250000000.0,-43000000.0,158500000.0,157200000.0,19733000000.0,845000000.0,50000000.0,955000000.0,0.02094777022623592,0.007383343177790904,0.10040160642570281,0.08332557489991621,0.0092537901161646,0.024235132347885872,1.4195583596214512
2023-06-30,2605000000.0,534000000,679000000.0,31352000000,11030000000.0,867000000.0,575000000.0,-132000000.0,158000000.0,157000000.0,20322000000.0,842000000.0,25000000.0,748000000.0,0.04841341795104261,0.01703240622607808,0.20499040307101726,0.0786038077969175,0.021657310538402655,0.057073211734050604,3.3797468354430378
2023-09-30,1811000000.0,-99000000,-135000000.0,30915000000,10624000000.0,869000000.0,650000000.0,49000000.0,156900000.0,156900000.0,20291000000.0,844000000.0,25000000.0,899000000.0,-0.009318524096385542,-0.003202328966521106,-0.054665930425179456,0.08179593373493976,-0.004366812227074236,-0.011746280344557557,-0.6309751434034416
2023-12-31,3356000000.0,1183000000,1504000000.0,32769000000,11701000000.0,1271000000.0,577000000.0,-307000000.0,159000000.0,156900000.0,21068000000.0,1246000000.0,25000000.0,907000000.0,0.10110246987436972,0.036101193200891085,0.35250297973778305,0.10862319459875225,0.045897036833592725,0.11594202898550725,7.440251572327044
2024-03-31,2935000000.0,755000000,966000000.0,33727000000,12257000000.0,1270000000.0,353000000.0,-198000000.0,157900000.0,156800000.0,21470000000.0,1245000000.0,25000000.0,619000000.0,0.061597454515786895,0.022385625759777032,0.2572402044293015,0.10361426123847597,0.028641741038337238,0.07141273009536482,4.781507283090564
2024-06-30,2544000000.0,312000000,400000000.0,34802000000,12380000000.0,1271000000.0,742000000.0,-74000000.0,157500000.0,156300000.0,22422000000.0,1246000000.0,25000000.0,771000000.0,0.025201938610662358,0.008965002011378656,0.12264150943396226,0.10266558966074313,0.01149359232228033,0.029301882645960002,1.980952380952381
2024-09-30,3320000000.0,820000000,1053000000.0,37009000000,13407000000.0,1271000000.0,912000000.0,-220000000.0,157700000.0,156200000.0,23602000000.0,1246000000.0,25000000.0,1752000000.0,0.06116207951070336,0.022156772676916427,0.2469879518072289,0.09480122324159021,0.028452538571698775,0.07174001907616842,5.199746353836399
2024-12-31,2538000000.0,405000000,492000000.0,36501000000,13538000000.0,1272000000.0,642000000.0,-74000000.0,158100000.0,156300000.0,22963000000.0,1247000000.0,25000000.0,983000000.0,0.029915792583838086,0.0110955864222898,0.1595744680851064,0.09395774855960999,0.013479082764855757,0.03322079675894666,2.5616698292220113
