report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,626336000.0,111827000,144325000.0,1886245000,108055000.0,697363000.0,27871000.0,359590000.0,-7552000.0,-24917000.0,86705000.0,85427000.0,721351000.0,846241000.0,1778190000.0,697363000.0,,81395000.0,1.0349081486280136,0.05928551169121721,0.17854154958361007,0.5741167679967302,6.453778168525288,0.85241792822612,0.85241792822612,0.07651445066786128,0.17919266765828426,1.2897410760625108
2020-06-30,637592000.0,148940000,193248000.0,1960713000,273400000.0,899562000.0,208142000.0,379342000.0,-9426000.0,-34826000.0,86402000.0,85134000.0,779612000.0,540584000.0,1687313000.0,899562000.0,,105293000.0,0.5447695683979518,0.07596216274385899,0.233597661200266,0.5949604135560045,3.2902779809802487,1.4421662498335135,1.4421662498335135,0.09856006462955058,0.16475214030804067,1.723802689752552
2020-09-30,721789000.0,146219000,171856000.0,2047407000,441115000.0,903299000.0,193116000.0,422606000.0,-7902000.0,-17633000.0,86690000.0,85314000.0,868679000.0,526841000.0,1606292000.0,853316000.0,49983000.0,175587000.0,0.3314759189780443,0.07141667484774644,0.2025785929128873,0.5854979779409218,2.047763054985661,1.6488447178560515,1.6488447178560515,0.08393836691971845,0.12782967151487562,1.6866881993309493
2020-12-31,720938000.0,174790000,185095000.0,2294561000,632795000.0,908480000.0,218934000.0,409502000.0,-7659000.0,-2478000.0,87091000.0,85493000.0,1062738000.0,582761000.0,1661766000.0,858492000.0,49988000.0,383928000.0,0.27621899667348826,0.07617579136052605,0.24244803297925757,0.5680127833461407,1.4356624183187288,1.8236258088650408,1.8236258088650408,0.08066684651225224,0.12009213151449287,2.006981203568681
2021-03-31,777707000.0,204257000,247622000.0,2327385000,703435000.0,903718000.0,124422000.0,470782000.0,-7532000.0,-35801000.0,86917000.0,85530000.0,1097798000.0,620662000.0,1623950000.0,778747000.0,124971000.0,351163000.0,0.29037082317484914,0.08776244583513257,0.26264004310106503,0.6053462293640149,1.2847214028303966,1.7687533633443002,1.7687533633443002,0.10639494540009496,0.15407493872705336,2.35002358571971
2021-06-30,826142000.0,202582000,259253000.0,2412149000,748223000.0,905061000.0,233955000.0,489308000.0,-7522000.0,-49125000.0,86917000.0,85530000.0,1001226000.0,651809000.0,1663926000.0,780079000.0,124982000.0,232134000.0,0.27075083230534214,0.08398403249550504,0.24521450307574244,0.5922807459250347,1.2096139787202478,1.5360726838690475,1.5360726838690475,0.10747802063637031,0.15681092903578575,2.3307523269325907
2021-09-30,810421000.0,175235000,225962000.0,2385744000,755460000.0,853015000.0,187205000.0,472921000.0,-7012000.0,-43772000.0,86511000.0,85123000.0,938037000.0,633849000.0,1630284000.0,778025000.0,74990000.0,145203000.0,0.23195801233685437,0.0734508815698583,0.21622712145909348,0.5835497846181182,1.1291332433219496,1.4799060975090281,1.4799060975090281,0.0947134311141514,0.14048213369806806,2.0255805620094556
2021-12-31,801090000.0,162771000,199191000.0,2437203000,689992000.0,923701000.0,209964000.0,456421000.0,-7308000.0,-29112000.0,86511000.0,85123000.0,955655000.0,763579000.0,1747211000.0,775205000.0,148496000.0,144454000.0,0.23590273510417512,0.06678598376909925,0.20318690783807064,0.5697499656717722,1.3387126227550465,1.2515469912085062,1.2515469912085062,0.08172934302148815,0.1234379773600059,1.8815063980303084
2022-03-31,836549000.0,193965000,248344000.0,2592689000,639798000.0,1173381000.0,114706000.0,498753000.0,-6853000.0,-47526000.0,86142000.0,84828000.0,1089772000.0,971341000.0,1952891000.0,773381000.0,400000000.0,204618000.0,0.3031659992685191,0.07481228948014976,0.23186328595216776,0.5962029719717554,1.8339866645409957,1.1219252559090989,1.1219252559090989,0.09578626669068292,0.13696606898712152,2.25168907153305
2022-06-30,860546000.0,131979000,179066000.0,2607185000,457008000.0,1378995000.0,65850000.0,514032000.0,-7983000.0,-39104000.0,85564000.0,84410000.0,1042825000.0,1166547000.0,2150177000.0,767995000.0,611000000.0,114362000.0,0.28878925533032246,0.050621263930254276,0.15336658354114713,0.5973323912957588,3.017441707803802,0.8939416928764979,0.8939416928764979,0.06868173911709373,0.09753034172602114,1.5424594455612173
