report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2022-09-30,45199000000.0,2757000000.0,2060000000.0,144209000000.0,45133000000.0,31578000000.0,,3283000000.0,,,-713000000.0,,315122000.0,315122000.0,,,99076000000.0,28090000000.0,3488000000.0,7079000000.0,,0.06108612323576983,0.019118085556379977,0.06099692471072369,,0.6996654332749873,,,0.01428482272257626,0.026854036578847884,8.748992453716339,,,
2022-12-31,46246000000.0,1193000000.0,2242000000.0,143885000000.0,44754000000.0,31093000000.0,,2099000000.0,,,-136000000.0,,377865000.0,383073000.0,,,99131000000.0,28100000000.0,2993000000.0,5924000000.0,,0.02665683514322742,0.008291343781492164,0.02579682567140942,,0.6947535415828753,,,0.015581888313583765,0.029559507956807785,3.157212231881757,,,
2023-03-31,46461000000.0,1267000000.0,1959000000.0,147976000000.0,44596000000.0,32542000000.0,,5028000000.0,,,-295000000.0,,298999000.0,298999000.0,,,103380000000.0,29124000000.0,3418000000.0,7935000000.0,,0.028410619786527938,0.008562199275558199,0.027270183594842987,,0.7297067001524801,,,0.01323863329188517,0.02539604345458788,4.237472366128315,,,
2023-06-30,48586000000.0,1460000000.0,2221000000.0,150054000000.0,45526000000.0,32733000000.0,,2492000000.0,,,-374000000.0,,296879000.0,296879000.0,,,104528000000.0,28115000000.0,4618000000.0,9585000000.0,,0.032069586609849314,0.009729830594319379,0.030049808586835713,,0.7189957386987655,,,0.014801338184920096,0.028380122414035445,4.917828475574224,,,
2023-09-30,49034000000.0,1408000000.0,2226000000.0,149645000000.0,45766000000.0,31140000000.0,,2826000000.0,,,-391000000.0,,297131000.0,294058000.0,,,103879000000.0,28094000000.0,3046000000.0,8497000000.0,,0.030765196871039638,0.009408934478265229,0.028714769343720685,,0.6804177773893283,,,0.014875204651007385,0.028944425662497074,4.738650628847209,,,
2023-12-31,51158000000.0,1029000000.0,2104000000.0,152761000000.0,46351000000.0,30930000000.0,,1467000000.0,,,919000000.0,,294519000.0,294519000.0,,,106410000000.0,28155000000.0,2775000000.0,7822000000.0,,0.022200168281158984,0.006736012463914219,0.020114156143711637,,0.6672995188884814,,,0.01377314890580711,0.027225320583325784,3.493832316421012,,,
2024-03-31,57255000000.0,-277000000.0,2256000000.0,153119000000.0,41350000000.0,32768000000.0,,4840000000.0,,,-291000000.0,,286465000.0,286465000.0,,,111769000000.0,31053000000.0,1715000000.0,8439000000.0,,-0.006698911729141476,-0.0018090504770799183,-0.00483800541437429,,0.7924546553808948,,,0.014733638542571464,0.030437950295474782,-0.9669593144014103,,,
2024-06-30,60523000000.0,1548000000.0,2091000000.0,155446000000.0,41527000000.0,31892000000.0,,265000000.0,54007000000.0,6195000000.0,-360000000.0,,284052000.0,284052000.0,,,113919000000.0,30175000000.0,1717000000.0,6788000000.0,,0.03727695234425795,0.009958442159978384,0.025577053351618393,0.10235778133932555,0.7679822765911335,,,0.013451616638575454,0.028480366117762432,5.449706391787419,,,
2024-09-30,62773000000.0,739000000.0,1568000000.0,157639000000.0,42298000000.0,32802000000.0,-353000000.0,46000000.0,,,367000000.0,650000000.0,281396000.0,281396000.0,,,115341000000.0,30230000000.0,2572000000.0,6752000000.0,-399000000.0,0.017471275237599886,0.004687926211153331,0.011772577381995443,,0.7754976594638044,,,0.00994677713002493,0.020878828229027962,2.6261922699683007,2218000000.0,-0.005623436827935578,14.788999098286745
2024-12-31,65717000000.0,1424000000.0,2371000000.0,155881000000.0,41243000000.0,31972000000.0,4875000000.0,5212000000.0,,,473000000.0,646000000.0,277784000.0,277784000.0,,,114638000000.0,28937000000.0,3035000000.0,8215000000.0,-337000000.0,0.03452707126057755,0.009135173626035244,0.02166867020710014,,0.7752103387241471,,,0.015210320693349414,0.03238407430171413,5.126285171212165,3017000000.0,0.07418171858118904,10.597282068279748
2025-03-31,65500000000.0,1323000000.0,2010000000.0,150658000000.0,40414000000.0,30448000000.0,1593000000.0,1920000000.0,,,239000000.0,674000000.0,270867000.0,270867000.0,,,110244000000.0,26455000000.0,3993000000.0,9061000000.0,-327000000.0,0.03273618053149899,0.008781478580626318,0.020198473282442748,,0.753402286336418,,,0.013341475394602344,0.0283649911094804,4.884315918882699,2684000000.0,0.0243206106870229,11.344262295081966
2025-06-30,66942000000.0,1532000000.0,2070000000.0,151651000000.0,40430000000.0,30768000000.0,-2171000000.0,-1886000000.0,61017000000.0,5925000000.0,389000000.0,682000000.0,268154000.0,266181000.0,44723000000.0,56779000000.0,111221000000.0,26480000000.0,4288000000.0,5037000000.0,-285000000.0,0.037892653969824386,0.010102142419107028,0.02288548295539422,0.08850945594693914,0.7610190452634182,0.7876679758361366,0.7876679758361366,0.013649761623728166,0.029073850389055873,5.713134989595531,2752000000.0,-0.03243105972334259,11.180232558139535
2025-09-30,69774000000.0,1868000000.0,2642000000.0,157919000000.0,42014000000.0,34040000000.0,3140000000.0,3418000000.0,,,322000000.0,697000000.0,267530000.0,267530000.0,,,115905000000.0,30947000000.0,3093000000.0,6808000000.0,-278000000.0,0.044461370019517304,0.011828848966875423,0.02677215008455872,,0.8102061217689341,,,0.016730095808610745,0.03473847529387015,6.982394497813329,3339000000.0,0.04500243643764153,10.19466906259359
2025-12-31,,,,,,0.0,,,,,,,265699000.0,265699000.0,,,,,,,,,,,,,,,,,,,,
