report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2023-06-30,5582000000.0,1553000000,2410000000.0,41487000000,26257000000.0,3814000000.0,2057000000.0,-35000000.0,-433000000.0,-2322000000.0,584000000.0,580000000.0,8906000000.0,3731000000.0,15230000000.0,3780000000.0,34000000.0,4764000000.0,0.05914613245991545,0.0374334128763227,0.2782156932998925,0.14525650302776402,2.3870276065398017,2.3870276065398017,0.058090486176392606,0.08014366000465564,2.6592465753424657,88000000.0,43.34090909090909
2023-09-30,6177000000.0,2030000000,2982000000.0,43647000000,27758000000.0,3806000000.0,2653000000.0,-36000000.0,-543000000.0,-2281000000.0,583000000.0,579000000.0,10258000000.0,4225000000.0,15889000000.0,3772000000.0,34000000.0,5326000000.0,0.07313207003386411,0.04650949664352647,0.3286384976525822,0.13711362490092946,2.42792899408284,2.42792899408284,0.06832084679359406,0.09447471803320238,3.481989708404803,701000000.0,5.429386590584879
2023-12-31,6452000000.0,1988000000,1481000000.0,43857000000,28090000000.0,3799000000.0,3287000000.0,113000000.0,-547000000.0,3270000000.0,582000000.0,581000000.0,9935000000.0,3788000000.0,15767000000.0,3765000000.0,34000000.0,5278000000.0,0.07077251690993236,0.04532913787992795,0.30812151270923743,0.1352438590245639,2.622756071805702,2.622756071805702,0.03376883963791413,0.046442346890777385,3.415807560137457,4751000000.0,0.7996211323931803
2024-03-31,6097000000.0,1789000000,2677000000.0,44796000000,28636000000.0,3791000000.0,3077000000.0,-33000000.0,-511000000.0,-2478000000.0,577000000.0,575000000.0,9928000000.0,4273000000.0,16160000000.0,3757000000.0,34000000.0,5292000000.0,0.06247380919122782,0.0399366014822752,0.29342299491553225,0.13238580807375333,2.323426164287386,2.323426164287386,0.05975979998214126,0.08255466123909089,3.10051993067591,199000000.0,19.050251256281406
2024-06-30,6005000000.0,1690000000,2614000000.0,45224000000,29159000000.0,3784000000.0,2937000000.0,-36000000.0,-470000000.0,-2474000000.0,572000000.0,569000000.0,9803000000.0,4628000000.0,16065000000.0,3250000000.0,534000000.0,5431000000.0,0.057958091841284,0.03736953829824872,0.28143213988343047,0.12977125415823587,2.11819360414866,2.11819360414866,0.05780116752166991,0.07934917888474032,2.9545454545454546,140000000.0,27.02857142857143
2024-09-30,5972000000.0,1673000000,2556000000.0,46151000000,29574000000.0,3776000000.0,3171000000.0,-31000000.0,-461000000.0,-2531000000.0,568000000.0,564000000.0,10165000000.0,4406000000.0,16577000000.0,3742000000.0,34000000.0,6122000000.0,0.05656996010008791,0.03625056878507508,0.2801406563965171,0.1276797186718063,2.3070812528370404,2.3070812528370404,0.05538341531061082,0.07664167916041979,2.9454225352112675,25000000.0,151.04
2024-12-31,5624000000.0,1251000000,626000000.0,47186000000,29351000000.0,4752000000.0,2958000000.0,100000000.0,-373000000.0,3375000000.0,559000000.0,556000000.0,11230000000.0,5354000000.0,17835000000.0,4220000000.0,532000000.0,7092000000.0,0.042622057170113456,0.026512101046920696,0.22243954480796585,0.16190249054546693,2.0974971983563693,2.0974971983563693,0.013266646886788453,0.01835615634988124,2.2379248658318427,4001000000.0,1.187703074231442
