report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,1128700000.0,310600000,368400000.0,6076100000,3901100000.0,594600000.0,207100000.0,863600000.0,4500000.0,-53900000.0,635100000.0,624600000.0,2507900000.0,746900000.0,2175000000.0,594600000.0,1031100000.0,0.07961856912152983,0.05111831602508188,0.2751838398157172,0.7651280233897404,0.15241854861449336,3.3577453474360692,3.3577453474360692,0.060630996856536265,0.08194496963765376,0.48905684144229256
2020-06-30,925000000.0,-121900000,229800000.0,6424100000,3839100000.0,594700000.0,231300000.0,686800000.0,1800000.0,46300000.0,620300000.0,620300000.0,2690300000.0,873200000.0,2585000000.0,594700000.0,1163800000.0,-0.031752233596415824,-0.01897542068149624,-0.13178378378378378,0.7424864864864865,0.15490609778333464,3.0809665597801192,3.0809665597801192,0.03577154776544574,0.05182913076818981,-0.1965178139609866
2020-09-30,1140900000.0,325200000,357200000.0,6800800000,4210300000.0,594900000.0,216100001.0,859900000.0,800000.0,-39100000.0,631000000.0,622100000.0,2980400000.0,846300000.0,2590500000.0,594900000.0,1295300000.0,0.07723915160439873,0.04781790377602635,0.28503812779384696,0.7537032167586992,0.14129634467852648,3.521682618456812,3.521682618456812,0.05252323256087519,0.0743361358528261,0.5153724247226624
2020-12-31,1191700000.0,309500000,361200000.0,7237100000,4574300000.0,595000000.0,399799999.0,895400000.0,500000.0,-46600000.0,641200000.0,623400000.0,3091000000.0,893900000.0,2662800000.0,595000000.0,1402600000.0,0.06766062566950135,0.04276574871150046,0.2597130150205589,0.7513635982210288,0.13007454692521261,3.457881194764515,3.457881194764515,0.049909494134390844,0.06987406418664036,0.4826887086712414
2021-03-31,1216600000.0,338200000,385400000.0,7213700000,4658400000.0,595200000.0,300500000.0,923200000.0,300000.0,-51100000.0,631300000.0,623200000.0,3069200000.0,799000000.0,2555299999.0,595200000.0,1330600000.0,0.07260003434655676,0.046883014264524445,0.2779878349498603,0.7588361006082525,0.12776919113858837,3.841301627033792,3.841301627033792,0.053426119744375285,0.07335922034414497,0.5357199429748138
2021-06-30,1376000000.0,489500000,441900000.0,7662100000,5133300000.0,595400000.0,526100000.0,1041700000.0,-1000000.0,-56000000.0,630000000.0,622200000.0,3322900000.0,886200000.0,2528799999.0,595400000.0,1561200000.0,0.09535776206339003,0.06388587985017162,0.35574127906976744,0.7570494186046511,0.11598776615432568,3.749605055292259,3.749605055292259,0.05767348377076781,0.07713791959781452,0.776984126984127
2021-09-30,1310200000.0,340100000,396100000.0,8160299999,5541300000.0,595500000.0,531900000.0,998500000.0,-800000.0,-50800000.0,631700000.0,623600000.0,3515500000.0,966500000.0,2619000000.0,595500000.0,1794700000.0,0.061375489506072585,0.041677389316774796,0.2595786902762937,0.7620973897114944,0.10746575713280278,3.637351267459907,3.637351267459907,0.048539882118125544,0.06454503976013558,0.5383884755421877
2021-12-31,1329700000.0,335300000,363400000.0,8502600000,5835900000.0,595700000.0,392100000.0,1020200000.0,500000.0,-41000000.0,633800000.0,625400000.0,3180700000.0,1032300000.0,2666700000.0,595700000.0,1466800000.0,0.057454719923233775,0.03943499635405641,0.2521621418365045,0.7672407309919531,0.10207508696173684,3.081177952145694,3.081177952145694,0.042739867805141954,0.05650227004166926,0.5290312401388451
2022-03-31,1341200000.0,373600000,443000000.0,8419900000,5844900000.0,595900000.0,293300000.0,1041900000.0,600000.0,-62500000.0,632000000.0,624100000.0,3241300000.0,949900000.0,2575000000.0,595900000.0,1495900000.0,0.06391897209533097,0.044371073290656655,0.2785565165523412,0.776841634357292,0.10195212920665879,3.4122539214654175,3.4122539214654175,0.052613451466169435,0.06878027574214383,0.5911392405063292
2022-06-30,1373900000.0,406400000,444700000.0,8425100000,5943600000.0,596000000.0,332200000.0,1104500000.0,900000.0,-58300000.0,626700000.0,620900000.0,3263100000.0,969100000.0,2481500000.0,596000000.0,1515800000.0,0.06837606837606838,0.04823681618022338,0.29580027658490426,0.8039158599606958,0.10027592704758059,3.367144773501187,3.367144773501187,0.0527827562877592,0.0680011009847697,0.6484761448859103
2022-09-30,1319000000.0,343500000,454300000.0,8638200000,6217800000.0,596200000.0,309900000.0,1065200000.0,6900000.0,-63800000.0,624500000.0,619800000.0,3513900000.0,917900000.0,2420400000.0,596200000.0,1738700000.0,0.05524462028370163,0.039765228867125094,0.2604245640636846,0.8075815011372252,0.0958860046961948,3.828194792461052,3.828194792461052,0.05259197518001436,0.06667155855591429,0.5500400320256205
2022-12-31,429900000.0,398400000,197100000.0,8292500000,5806700000.0,596300000.0,334800000.0,528700000.0,7900000.0,-10900000.0,613600000.0,611200000.0,3095800000.0,1283300000.0,2485800000.0,596300000.0,1215300000.0,0.0686103983329602,0.04804341272233947,0.9267271458478716,1.2298208885787392,0.10269171818761086,2.4123743473856463,2.4123743473856463,0.023768465480856194,0.030782445728564735,0.6492829204693612
2023-03-31,1459600000.0,340500000,432600000.0,8651200000,6062000000.0,596500000.0,307900000.0,1130100000.0,8600000.0,-58100000.0,610900000.0,607500000.0,3257200000.0,1082000000.0,2589200000.0,596500000.0,1254200000.0,0.05616958099637084,0.03935870168300351,0.23328309125787888,0.7742532200602905,0.09839986803035301,3.010351201478743,3.010351201478743,0.050004623636027375,0.06496958774498761,0.5573743656899657
