report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,18025000000.0,460000000.0,1361000000.0,,,0.0,,,,6088000000.0,-300000000.0,-523000000.0,-1334000000.0,1816000000.0,1808000000.0,,,,,,,,,,0.025520110957004162,0.33775312066574203,,,,,inf,0.2533039647577093,27000000.0,,0.0
2020-04-30,,,,206294000000.0,103973000000.0,55446000000.0,,3157000000.0,,,,,,,,33274000000.0,35473000000.0,102321000000.0,42770000000.0,12676000000.0,14339000000.0,,,,,,0.5332730612755234,0.9380091900882361,0.9380091900882361,,,,,,
2020-06-30,11779000000.0,-4721000000.0,51000000.0,,,0.0,,,,3883000000.0,-412000000.0,331000000.0,-1377000000.0,1809000000.0,1809000000.0,,,,,,,,,,-0.40079803039307244,0.3296544698191697,,,,,inf,-2.6097291321171916,-1326000000.0,,-0.0
2020-07-31,,,,207649000000.0,99625000000.0,64421000000.0,,1162000000.0,,,,,,,,41330000000.0,30917000000.0,108024000000.0,54197000000.0,10224000000.0,23115000000.0,,,,,,0.6466348808030113,1.336804994016237,1.336804994016237,,,,,,
2020-09-30,14707000000.0,-710000000.0,-453000000.0,201549000000.0,97512000000.0,58628000000.0,,1839000000.0,,3694000000.0,-496000000.0,-49000000.0,-1335000000.0,1790000000.0,1810000000.0,35251000000.0,26628000000.0,104037000000.0,52917000000.0,5711000000.0,17914000000.0,,-0.0072811551398802195,-0.003522716560240934,-0.04827633099884409,0.25117291085877474,0.6012388218885881,1.3238320564818988,1.3238320564818988,-0.002247592396886117,-0.0029012424747021904,-0.39664804469273746,-1788000000.0,,-32.789709172259506
2020-12-31,16249000000.0,17000000.0,259000000.0,201888000000.0,98058000000.0,58275000000.0,,75000000.0,,4474000000.0,-324000000.0,-16000000.0,-1298000000.0,1823000000.0,1812000000.0,34874000000.0,26546000000.0,103830000000.0,52878000000.0,5397000000.0,17068000000.0,,0.00017336678292439168,8.420510381993977e-05,0.0010462182288140808,0.2753400209243646,0.5942911338187603,1.313719581104498,1.313719581104498,0.0012828895229037881,0.0016567199503623674,0.009325287986834888,-1039000000.0,,-56.08758421559192
2021-03-31,15613000000.0,901000000.0,1446000000.0,200250000000.0,99196000000.0,56146000000.0,,1393000000.0,,5831000000.0,-320000000.0,-108000000.0,-1272000000.0,1829000000.0,1817000000.0,32877000000.0,26642000000.0,101054000000.0,50903000000.0,5243000000.0,15890000000.0,,0.009083027541433123,0.004499375780274656,0.05770831998975213,0.37347082559405625,0.5660107262389612,1.2340289768035433,1.2340289768035433,0.007220973782771535,0.009308493517529066,0.4926189174412247,174000000.0,,322.67816091954023
2021-06-30,17022000000.0,918000000.0,1355000000.0,202221000000.0,100614000000.0,55838000000.0,,1466000000.0,,5789000000.0,-445000000.0,133000000.0,-1266000000.0,1830000000.0,1818000000.0,33966000000.0,27413000000.0,101607000000.0,51110000000.0,4728000000.0,16070000000.0,,0.00912397877035005,0.004539587876630023,0.053930207966161436,0.3400892962049113,0.5549724690400938,1.2390471674023273,1.2390471674023273,0.006700589948620568,0.008660803313476339,0.5016393442622951,89000000.0,,627.3932584269663
2021-09-30,18534000000.0,159000000.0,599000000.0,203609000000.0,102224000000.0,54406000000.0,,2632000000.0,,6193000000.0,-317000000.0,-34000000.0,-1275000000.0,1830000000.0,1817000000.0,33657000000.0,31077000000.0,101385000000.0,48540000000.0,5866000000.0,15959000000.0,,0.0015554077320394427,0.0007809085060090664,0.008578828099708644,0.3341426567389662,0.5322233526373454,1.0830195964861473,1.0830195964861473,0.0029419131767259798,0.003824299304092447,0.08688524590163935,-676000000.0,,-80.48224852071006
2021-12-31,21819000000.0,1104000000.0,2196000000.0,203311000000.0,103593000000.0,54132000000.0,,-209000000.0,,7252000000.0,-311000000.0,-488000000.0,-1269000000.0,1830000000.0,1818000000.0,32913000000.0,30037000000.0,99718000000.0,47349000000.0,6783000000.0,14444000000.0,,0.010657090730068633,0.005430104618048212,0.05059810257115358,0.33237086942572985,0.5225449596015175,1.095748576755335,1.095748576755335,0.010801186359813291,0.013922967189728958,0.6032786885245902,927000000.0,,58.394822006472495
