report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,1353360000.0,438439000,654869000.0,34121114000,2723147000.0,27553413000.0,741307000.0,1105762000.0,-187627000.0,5783000.0,-328262000.0,306504084.0,306504084.0,4518343000.0,3844554000.0,31397967000.0,27553413000.0,3724853000.0,0.16100452895124648,0.012849492545876433,0.32396332091978486,0.8170494177454631,10.118224612920272,1.1752580403344575,1.1752580403344575,0.019192485919422207,0.02162957086274002,1.430450760323311,326607000.0,84.36259173869513
2020-06-30,1062041000.0,255047000,450868000.0,34026170000,2522831000.0,27268883000.0,73005000.0,860120000.0,-197061000.0,62000.0,-324140000.0,305882326.0,305882326.0,4763795000.0,4234456000.0,31503339000.0,27268883000.0,3306100000.0,0.10109555495393865,0.007495612935572825,0.24014797922114117,0.8098745716973262,10.808842526510892,1.125007557051012,1.125007557051012,0.01325062444583096,0.015134006724151555,0.8338075734392055,126728000.0,215.17646455400543
2020-09-30,1060674000.0,146760000,404024000.0,31661575000,2203409000.0,25139682000.0,617309000.0,838156000.0,-201858000.0,-2779000.0,-333755000.0,305913431.0,305913431.0,2534608000.0,4318484000.0,29458166000.0,25139682000.0,1082313000.0,0.06660588206728756,0.004635271618673424,0.13836485102868554,0.790210752785493,11.409448722411499,0.5869207805331685,0.5869207805331685,0.012760704418526243,0.0147760909693787,0.4797435651002849,70269000.0,357.7634803398369
2020-12-31,1131429000.0,272317000,462048000.0,34786846000,3658238000.0,26723361000.0,895077000.0,1373453000.0,-197855000.0,1572000.0,-331851000.0,316650659.0,316650659.0,2248347000.0,4405247000.0,31128608000.0,26723361000.0,1011613000.0,0.07443938857996664,0.007828160103965734,0.24068412600348763,1.2139100199835784,7.304981523892104,0.5103793271977712,0.5103793271977712,0.01328226192164705,0.015208152803280696,0.8599918940955055,130197000.0,205.2532777252932
2021-03-31,1239951000.0,446694000,604612000.0,34411504000,4027534000.0,26156520000.0,875762000.0,1015965000.0,-202016000.0,5898000.0,-315738000.0,328514497.0,328514497.0,1952739000.0,4227450000.0,30383970000.0,26156520000.0,935837000.0,0.11091005066623895,0.012980949626613239,0.36025133251233316,0.8193589907988299,6.49442562123622,0.4619188872724692,0.4619188872724692,0.017570054479455473,0.020030841450257145,1.3597390802513047,288874000.0,90.54646662558763
2021-06-30,1254146000.0,618091000,604723000.0,34827856000,4214853000.0,26231704000.0,1001987000.0,1139037000.0,-200419000.0,-47003000.0,-315732000.0,328595285.0,328595285.0,2243530000.0,4381299000.0,30613003000.0,26231704000.0,1290799000.0,0.14664592098467016,0.017747029848750952,0.4928381544094547,0.9082172251077626,6.223634371115671,0.512069593972016,0.512069593972016,0.01736319915874236,0.019861786014096765,1.8810099481494387,288991000.0,90.76996861493957
2021-09-30,1296554000.0,680770000,612324000.0,33946139000,4427717000.0,25584372000.0,874722000.0,1166263000.0,-199772000.0,-67262000.0,-311381000.0,328619163.0,328619163.0,1373476000.0,3934050000.0,29518422000.0,25584372000.0,438423000.0,0.15375192226603462,0.02005441620326836,0.5250610464353972,0.8995097774562417,5.778231083874601,0.34912520176408535,0.34912520176408535,0.018038104421831302,0.020402578440974234,2.0716077351825035,300943000.0,85.01401262033009
2021-12-31,1326137000.0,829204000,591532000.0,33777379000,4400725000.0,25321022000.0,884931000.0,1167400000.0,-193505000.0,-48832000.0,-319864000.0,328747055.0,328747055.0,1453590000.0,4055632000.0,29376654000.0,25321022000.0,533936000.0,0.18842440734197205,0.0245490924562264,0.625277780500808,0.8803012056823691,5.753829653068529,0.3584126962209589,0.3584126962209589,0.017512667279483113,0.01990232942902044,2.522316131470744,271668000.0,93.20575849934478
2022-03-31,1295922000.0,427464000,620391000.0,33451427000,4290872000.0,25169837000.0,791869000.0,1169954000.0,-185159000.0,1435000.0,-310163000.0,328619000.0,328619000.0,1334758000.0,3990718000.0,29160555000.0,25169837000.0,514929000.0,0.09962170859443022,0.012778647679215598,0.3298531856083931,0.9027966189323123,5.8659025484796565,0.33446562748858727,0.33446562748858727,0.018546024957320953,0.021058250838430263,1.300789059670926,310228000.0,81.13335031009451
2022-06-30,1279842000.0,497577000,626761000.0,33079036000,4097002000.0,24885968000.0,1100942000.0,1147384000.0,-187316000.0,-24346000.0,-298273000.0,328619000.0,328619000.0,1370116000.0,4096066000.0,28982034000.0,24885968000.0,541240000.0,0.12144904981740307,0.015042064708294401,0.38878002128387723,0.8965044122633887,6.07418985882848,0.33449558674103397,0.33449558674103397,0.01894737803120986,0.021625147457282674,1.5141455606644778,328488000.0,75.75913884221038
2022-09-30,1315786000.0,539872000,652196000.0,32795363000,4036561000.0,24640370000.0,941651000.0,1173289000.0,-187878000.0,-8256000.0,-301754000.0,328619000.0,328619000.0,1396119000.0,4118432000.0,28758802000.0,24640370000.0,601520000.0,0.13374553239750372,0.016461839437483892,0.41030380320204046,0.8917019940932644,6.104297693011452,0.3389928497059075,0.3389928497059075,0.019886835831028918,0.022742879982519747,1.6428508394219445,350442000.0,70.31226279955028
2022-12-31,1399897000.0,984732000,684205000.0,33011274000,3823891000.0,24960286000.0,932142000.0,1243089000.0,-200900000.0,-52344000.0,-317181000.0,328619000.0,326953791.0,1445168000.0,4227097000.0,29187383000.0,24960286000.0,621628000.0,0.2575209387506077,0.029830172564681994,0.7034317524789324,0.8879860446875735,6.527457503365028,0.3418819109190066,0.3418819109190066,0.020726403955206335,0.023770177622240162,2.9965765826078226,367024000.0,68.00723113474868
2023-03-31,1350849000.0,452661000,662723000.0,33297796000,3677291000.0,25569968000.0,828681000.0,1216927000.0,-199429000.0,13453000.0,-307059000.0,326954000.0,326954000.0,1935125000.0,4050537000.0,29620505000.0,25569968000.0,1155423000.0,0.12309632280937244,0.013594323179828479,0.33509370773491337,0.9008608660183337,6.9534796131173735,0.4777452964878484,0.4777452964878484,0.019902908889224982,0.022659319972514348,1.3844791622063042,355664000.0,71.89360744972784
2023-06-30,1369601000.0,487177000,657925000.0,32818996000,3527230000.0,24990480000.0,1129491000.0,1228336000.0,-218086000.0,-10487000.0,-319534000.0,374423000.0,374423000.0,1575635000.0,4301286000.0,29291766000.0,24990480000.0,837465000.0,0.13811886381097915,0.014844360260137147,0.35570724612496635,0.8968568218043065,7.0850157205512545,0.3663171897892863,0.3663171897892863,0.020047078832027648,0.02307075147338268,1.3011406884726633,338391000.0,73.85090028990133
2023-09-30,1410948000.0,594973000,694234000.0,32964602000,3612873000.0,24916760000.0,935867000.0,1251747000.0,-212210000.0,-43218000.0,-315259000.0,327159000.0,327159000.0,1526643000.0,4434969000.0,29351729000.0,24916760000.0,769031000.0,0.16468140452210747,0.018048845243149,0.42168315203678663,0.8871673513127344,6.896660912243525,0.34422856168780436,0.34422856168780436,0.021059984282534337,0.024333786557997433,1.8186050208002837,378975000.0,65.74776700310046
2023-12-31,1527438000.0,1083542000,792139000.0,34283495000,3687598000.0,26033423000.0,1036754000.0,1375225000.0,-224923000.0,-41622000.0,-320256000.0,325933832.0,325933832.0,2995117000.0,4562474000.0,30595897000.0,26033423000.0,2168991000.0,0.2938340892906439,0.03160535412156783,0.7093852581905125,0.9003475100134998,7.059723700902322,0.6564677409668527,0.6564677409668527,0.023105549769648633,0.026652482766322195,3.324423222195602,471883000.0,55.16923262757929
2024-03-31,1442590000.0,732536000,735180000.0,33696691000,3762124000.0,25519340000.0,773103000.0,1290748000.0,-230623000.0,-47603000.0,-307369000.0,325911525.0,325911525.0,3344542000.0,4415227000.0,29934567000.0,25519340000.0,2551105000.0,0.19471341189179303,0.02173910785483358,0.5077922347999085,0.8947434822090823,6.783226709167481,0.7575017094251326,0.7575017094251326,0.02181757253256707,0.025107351189817557,2.2476529481429046,427811000.0,59.6509673664305
2024-06-30,1458266000.0,494299000,754101000.0,33376971000,3586713000.0,25287745000.0,1063151000.0,1302450000.0,-221338000.0,-4961000.0,-310016000.0,326038544.0,326038544.0,3327540000.0,4502513000.0,29790258000.0,25287745000.0,2534433000.0,0.1378139260096919,0.014809582331482387,0.33896353614498315,0.8931498094312011,7.050395445635043,0.7390406202047612,0.7390406202047612,0.022593452233877064,0.026116542170246105,1.516075350894709,444085000.0,56.943479288874876
2024-09-30,1480710000.0,475995000,767769000.0,33275918000,3322236000.0,25417558000.0,892852000.0,1316577000.0,-226424000.0,-2605000.0,-320365000.0,326157686.0,326157686.0,3237858000.0,4536124000.0,29953682000.0,25417558000.0,2470102000.0,0.14327549277053164,0.014304488909967864,0.32146402739226454,0.8891525011649817,7.650738237741088,0.7137939791769361,0.7137939791769361,0.0230728119957502,0.0267144921080506,1.4594014503769812,447404000.0,56.81119972105748
2024-12-31,1582232000.0,1027831000,835746000.0,32405691000,3599452000.0,24264495000.0,1085549000.0,1419251000.0,-227415000.0,31908000.0,-327591000.0,326278138.0,326278138.0,2196858000.0,4541744000.0,28806239000.0,24264495000.0,1400345000.0,0.28555207848305797,0.03171760787325905,0.6496082748926832,0.8969929820658412,6.741163654911914,0.48370361693657765,0.48370361693657765,0.025790099646386185,0.029993812434397756,3.1501681549990947,508155000.0,47.75018449095256
