report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,3195000000.0,-456000000,519000000.0,19367000000,9171000000.0,4355000000.0,481000000.0,1029000000.0,-6000000.0,-42000000.0,334000000.0,334000000.0,5715000000.0,3959000000.0,10196000000.0,3752000000.0,603000000.0,796000000.0,-0.049721949623814196,-0.023545205762379305,-0.14272300469483568,0.3220657276995305,0.47486642678006763,1.4435463500884063,1.4435463500884063,0.026798161821655394,0.03837054561585095,-1.3652694610778444
2020-06-30,2548000000.0,-41000000,240000000.0,18840000000,9144000000.0,4086000000.0,380000000.0,707000000.0,-11000000.0,-185000000.0,330000000.0,330000000.0,5319000000.0,3727000000.0,9696000000.0,3395000000.0,691000000.0,474000000.0,-0.004483814523184602,-0.002176220806794055,-0.01609105180533752,0.2774725274725275,0.4468503937007874,1.4271532063321706,1.4271532063321706,0.012738853503184714,0.018140589569160998,-0.12424242424242424
2020-09-30,3261000000.0,230000000,469000000.0,19242000000,9495000000.0,4146000000.0,720000000.0,969000000.0,-10000000.0,-109000000.0,327000000.0,329000000.0,5784000000.0,3690000000.0,9747000000.0,3452000000.0,694000000.0,945000000.0,0.02422327540810953,0.011953019436648997,0.07053051211284882,0.297148114075437,0.436650868878357,1.5674796747967479,1.5674796747967479,0.024373765720819042,0.034381643574518,0.7033639143730887
2020-12-31,3522000000.0,381000000,623000000.0,20266000000,9979000000.0,4201000000.0,640000000.0,1146000000.0,-12000000.0,-60000000.0,333000000.0,331000000.0,6481000000.0,4083000000.0,10287000000.0,3516000000.0,685000000.0,1098000000.0,0.038180178374586635,0.01879996052501727,0.10817717206132879,0.32538330494037476,0.4209840665397334,1.5873132500612295,1.5873132500612295,0.030741142800750024,0.043935119887165024,1.1441441441441442
2021-03-31,3738000000.0,506000000,635000000.0,20967000000,9783000000.0,4521000000.0,580000000.0,1210000000.0,-5000000.0,-106000000.0,334000000.0,331000000.0,7422000000.0,5039000000.0,11184000000.0,3602000000.0,919000000.0,1748000000.0,0.05172237554942247,0.02413316163495016,0.135366506153023,0.32370251471375067,0.4621281815394051,1.4729112919230005,1.4729112919230005,0.03028568703200267,0.04439317673378076,1.5149700598802396
2021-06-30,3845000000.0,580000000,734000000.0,21058000000,10162000000.0,4134000000.0,682000000.0,1268000000.0,-11000000.0,-124000000.0,333000000.0,331000000.0,7394000000.0,4662000000.0,10896000000.0,3629000000.0,505000000.0,1416000000.0,0.05707537886242865,0.02754297654098205,0.1508452535760728,0.329778933680104,0.4068096831332415,1.586014586014586,1.586014586014586,0.034856111691518664,0.051343033016228314,1.7417417417417418
2021-09-30,3818000000.0,794000000,706000000.0,21462000000,10748000000.0,4092000000.0,774000000.0,1263000000.0,-11000000.0,167000000.0,333000000.0,330000000.0,7263000000.0,4656000000.0,10714000000.0,3589000000.0,503000000.0,1203000000.0,0.07387420915519166,0.03699562016587457,0.2079622839182818,0.3308014667365113,0.38072199478972835,1.5599226804123711,1.5599226804123711,0.03289534992079023,0.04757412398921833,2.3843843843843846
2021-12-31,3818000000.0,566000000,692000000.0,21409000000,11128000000.0,4003000000.0,532000000.0,1230000000.0,-10000000.0,-110000000.0,330000000.0,327000000.0,7244000000.0,4274000000.0,10281000000.0,3519000000.0,484000000.0,982000000.0,0.050862688713156,0.026437479564669065,0.14824515453116816,0.322158198009429,0.3597232207045291,1.6948993916705661,1.6948993916705661,0.03232285487411836,0.04573392373273412,1.715151515151515
2022-03-31,4007000000.0,560000000,736000000.0,21451000000,10549000000.0,4051000000.0,413000000.0,1337000000.0,-14000000.0,-136000000.0,330000000.0,327000000.0,7417000000.0,5046000000.0,10902000000.0,3441000000.0,610000000.0,749000000.0,0.05308560053085601,0.02610600904386742,0.13975542800099824,0.3336660843523833,0.384017442411603,1.469877130400317,1.469877130400317,0.03431075474336861,0.05041095890410959,1.696969696969697
2022-06-30,4097000000.0,594000000,756000000.0,21348000000,10537000000.0,4202000000.0,579000000.0,1328000000.0,-15000000.0,-116000000.0,324000000.0,322000000.0,7583000000.0,5058000000.0,10811000000.0,3380000000.0,822000000.0,820000000.0,0.05637278162664895,0.02782462057335582,0.14498413473273128,0.32413961435196487,0.39878523298851665,1.4992091735863977,1.4992091735863977,0.03541315345699832,0.05129248931406473,1.8333333333333333
