report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,5425000000.0,-10227000000,80000000.0,37229000000,17985000000.0,6495000000.0,478000000.0,755000000.0,-59000000.0,-5000000.0,653000000.0,653000000.0,14653000000.0,10141000000.0,19244000000.0,6285000000.0,210000000.0,3010000000.0,-0.5686405337781485,-0.2747052029331972,-1.8851612903225807,0.1391705069124424,0.3611342785654712,1.4449265358445913,1.4449265358445913,0.002148862445942679,0.0032679738562091504,-15.66156202143951
2020-06-30,4736000000.0,-195000000,88000000.0,37523000000,17565000000.0,7700000000.0,230000000.0,678000000.0,-69000000.0,21000000.0,655000000.0,655000000.0,15502000000.0,10567000000.0,19958000000.0,6766000000.0,934000000.0,4132000000.0,-0.011101622544833475,-0.005196812621592091,-0.041173986486486486,0.14315878378378377,0.43837176202675776,1.467019967824359,1.467019967824359,0.002345228260000533,0.0034830793587967545,-0.29770992366412213
2020-09-30,5049000000.0,-170000000,192000000.0,37339000000,17249000000.0,7689000000.0,219000000.0,757000000.0,-66000000.0,-6000000.0,676000000.0,676000000.0,15208000000.0,10639000000.0,20090000000.0,6754000000.0,935000000.0,4061000000.0,-0.009855643805437997,-0.004552880366372961,-0.03367003367003367,0.14993067934244406,0.445764971882428,1.4294576557947176,1.4294576557947176,0.005142076649080051,0.007699093752506215,-0.2514792899408284
2020-12-31,5495000000.0,652000000,435000000.0,38007000000,18242000000.0,7633000000.0,377000000.0,1009000000.0,-69000000.0,-569000000.0,716000000.0,716000000.0,16455000000.0,10227000000.0,19765000000.0,6744000000.0,889000000.0,4132000000.0,0.035741694989584474,0.017154734654142658,0.1186533212010919,0.18362147406733395,0.418429996710887,1.6089762393663831,1.6089762393663831,0.011445260083668798,0.01681159420289855,0.9106145251396648
2021-03-31,4782000000.0,-452000000,271000000.0,36836000000,17424000000.0,7620000000.0,678000000.0,858000000.0,-74000000.0,-69000000.0,740000000.0,740000000.0,15786000000.0,9958000000.0,19412000000.0,6733000000.0,887000000.0,4382000000.0,-0.02594123048668503,-0.012270604843088282,-0.0945211208699289,0.1794228356336261,0.43732782369146006,1.585258083952601,1.585258083952601,0.0073569334346834615,0.010820955118990576,-0.6108108108108108
2021-06-30,5142000000.0,-68000000,334000000.0,36669000000,17400000000.0,6773000000.0,506000000.0,976000000.0,-65000000.0,-143000000.0,740000000.0,740000000.0,15512000000.0,9805000000.0,19269000000.0,6722000000.0,51000000.0,3913000000.0,-0.003908045977011494,-0.0018544274455261937,-0.013224426293271101,0.1898094126798911,0.3892528735632184,1.5820499745028047,1.5820499745028047,0.009108511276555127,0.013817068630289992,-0.0918918918918919
2021-09-30,5093000000.0,8000000,403000000.0,35772000000,17036000000.0,6764000000.0,416000000.0,1010000000.0,-67000000.0,-193000000.0,675000000.0,675000000.0,14887000000.0,9354000000.0,18736000000.0,6708000000.0,56000000.0,3926000000.0,0.00046959380136182204,0.00022363860002236387,0.0015707834282348322,0.19831140781464757,0.3970415590514205,1.5915116527688689,1.5915116527688689,0.01126579447612658,0.0169327731092437,0.011851851851851851
2021-12-31,5485000000.0,293000000,571000000.0,35308000000,16746000000.0,6727000000.0,774000000.0,1205000000.0,-94000000.0,-352000000.0,675000000.0,675000000.0,15065000000.0,9128000000.0,18562000000.0,6687000000.0,40000000.0,3853000000.0,0.01749671563358414,0.008298402628299536,0.05341841385597083,0.21969006381039197,0.40170787053624746,1.6504163014899211,1.6504163014899211,0.01617197235753937,0.024325821156222043,0.43407407407407406
2022-03-31,4835000000.0,72000000,349000000.0,34994000000,16447000000.0,6685000000.0,72000000.0,970000000.0,-64000000.0,-107000000.0,906000000.0,896000000.0,14707000000.0,9142000000.0,18547000000.0,6650000000.0,35000000.0,3191000000.0,0.0043776980604365535,0.0020574955706692574,0.014891416752843847,0.20062047569803515,0.4064571046391439,1.608728943338438,1.608728943338438,0.009973138252271817,0.015087324917862702,0.07947019867549669
2022-06-30,5047000000.0,-839000000,346000000.0,33753000000,15086000000.0,6659000000.0,321000000.0,970000000.0,-60000000.0,-182000000.0,1001000000.0,1001000000.0,14199000000.0,9375000000.0,18667000000.0,6625000000.0,34000000.0,2928000000.0,-0.0556144769985417,-0.024857049743726482,-0.16623736873390133,0.19219338220725182,0.44140262495028504,1.51456,1.51456,0.010250940657126773,0.01591170383996321,-0.8381618381618382
2022-09-30,5369000000.0,-17000000,504000000.0,33165000000,14367000000.0,6655000000.0,597000000.0,1124000000.0,-65000000.0,-153000000.0,1008000000.0,1008000000.0,14335000000.0,9465000000.0,18798000000.0,6612000000.0,43000000.0,2851000000.0,-0.001183267209577504,-0.0005125885722900649,-0.003166325200223505,0.20934997206183648,0.4632143105728405,1.514527205493925,1.514527205493925,0.01519674355495251,0.023974883455427646,-0.016865079365079364
2022-12-31,5905000000.0,182000000,692000000.0,34181000000,14525000000.0,6657000000.0,898000000.0,1337000000.0,-64000000.0,-157000000.0,1033000000.0,1043000000.0,14592000000.0,11075000000.0,19656000000.0,5980000000.0,677000000.0,2488000000.0,0.01253012048192771,0.005324595535531436,0.030821337849280272,0.22641828958509738,0.45831325301204817,1.3175620767494356,1.3175620767494356,0.020245165442789852,0.03266924747427061,0.17618586640851888
2023-03-31,5716000000.0,576000000,494000000.0,35042000000,14849000000.0,6659000000.0,461000000.0,1149000000.0,-64000000.0,-179000000.0,1018000000.0,1010000000.0,15386000000.0,11618000000.0,20193000000.0,5975000000.0,684000000.0,2415000000.0,0.038790490942150986,0.016437417955596143,0.10076976906927922,0.2010146955913226,0.44844770691629066,1.3243243243243243,1.3243243243243243,0.014097368871639747,0.022968197879858657,0.5658153241650294
2023-06-30,6315000000.0,410000000,616000000.0,36093000000,15262000000.0,6644000000.0,859000000.0,1311000000.0,-58000000.0,-200000000.0,1015000000.0,1010000000.0,15806000000.0,12311000000.0,20831000000.0,5847000000.0,797000000.0,2805000000.0,0.026864106932250033,0.011359543401767655,0.06492478226444973,0.20760095011876484,0.4353295767265103,1.2838924539030137,1.2838924539030137,0.017067021306070428,0.0281201497306674,0.4039408866995074
2023-09-30,6641000000.0,518000000,716000000.0,36550000000,15395000000.0,6659000000.0,810000000.0,1343000000.0,-49000000.0,-235000000.0,1017000000.0,1009000000.0,16161000000.0,12681000000.0,21155000000.0,5857000000.0,802000000.0,3201000000.0,0.03364728808054563,0.014172366621067032,0.07800030115946394,0.20222858003312755,0.4325430334524196,1.2744263070735746,1.2744263070735746,0.019589603283173735,0.032465765847465314,0.5093411996066863
2023-12-31,6835000000.0,440000000,813000000.0,36945000000,15519000000.0,6020000000.0,932000000.0,2098000000.0,-45000000.0,-71000000.0,1010000000.0,1003000000.0,16301000000.0,12991000000.0,21426000000.0,5872000000.0,148000000.0,2646000000.0,0.028352342290096012,0.011909595344430911,0.06437454279444038,0.306949524506218,0.38791159224176813,1.2547917789238703,1.2547917789238703,0.022005684125050752,0.03774548493430521,0.43564356435643564
2024-03-31,6418000000.0,455000000,660000000.0,37141000000,15550000000.0,6006000000.0,784000000.0,1442000000.0,-41000000.0,-178000000.0,1004000000.0,998000000.0,16420000000.0,13179000000.0,21591000000.0,5859000000.0,147000000.0,2717000000.0,0.029260450160771705,0.012250612530626532,0.07089435961358678,0.22468058585229042,0.3862379421221865,1.2459215418468776,1.2459215418468776,0.017770119275194528,0.030617925403599925,0.4531872509960159
2024-06-30,7139000000.0,579000000,845000000.0,36656000000,15721000000.0,5895000000.0,348000000.0,1646000000.0,-47000000.0,-243000000.0,1001000000.0,996000000.0,15930000000.0,12586000000.0,20935000000.0,5861000000.0,34000000.0,2284000000.0,0.03682971821130971,0.015795504146660845,0.08110379604986692,0.2305645048326096,0.3749761465555626,1.2656920387732402,1.2656920387732402,0.023052160628546488,0.03909141376757957,0.5784215784215784
2024-09-30,6908000000.0,766000000,930000000.0,37530000000,16343000000.0,6036000000.0,1010000000.0,1700000000.0,-55000000.0,-235000000.0,999000000.0,993000000.0,16568000000.0,12790000000.0,21187000000.0,5984000000.0,52000000.0,2664000000.0,0.04687021966591201,0.02041033839594991,0.11088592935726693,0.2460914881297047,0.36933243590528053,1.2953870211102423,1.2953870211102423,0.02478017585931255,0.041556816658474466,0.7667667667667668
2024-12-31,7364000000.0,1179000000,948000000.0,38363000000,17055000000.0,6023000000.0,1190000000.0,1696000000.0,-55000000.0,399000000.0,1000000000.0,989000000.0,17211000000.0,12991000000.0,21308000000.0,5970000000.0,53000000.0,3364000000.0,0.06912928759894459,0.030732737272893152,0.16010320478001086,0.23030961434003258,0.3531515684549985,1.324840274035871,1.324840274035871,0.024711310377186352,0.04107808302279227,1.179
