report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,,,,21214000000.0,10465000000.0,4113000000.0,,,,,,,,,,6455000000.0,5228000000.0,10749000000.0,4113000000.0,,4171000000.0,,,,,,0.39302436693741044,1.234697781178271,1.234697781178271,,,,,,
2020-05-31,3128000000.0,1100000000.0,1016000000.0,,,0.0,,,,2713000000.0,-28000000.0,100000000.0,-40000000.0,485000000.0,481000000.0,,,,,,,,,,0.3516624040920716,0.8673273657289002,,,,,inf,2.268041237113402,976000000.0,,0.0
2020-06-30,,,,21603000000.0,10881000000.0,4114000000.0,,1184000000.0,,,,,,,,6649000000.0,5164000000.0,10722000000.0,4114000000.0,,4351000000.0,,,,,,0.378090249057991,1.2875677769171185,1.2875677769171185,,,,,,
2020-08-31,3225000000.0,955000000.0,1069000000.0,,,0.0,,,,2798000000.0,-28000000.0,-105000000.0,-41000000.0,486000000.0,482000000.0,,,,,,,,,,0.2961240310077519,0.8675968992248062,,,,,inf,1.9650205761316872,1028000000.0,,0.0
2020-09-30,,,,22414000000.0,11713000000.0,4116000000.0,,1436000000.0,,,,,,,,7387000000.0,5130000000.0,10701000000.0,4116000000.0,,5264000000.0,,,,,,0.3514044224366089,1.439961013645224,1.439961013645224,,,,,,
2020-11-30,3424000000.0,2250000000.0,1215000000.0,24284000000.0,13264000000.0,4117000000.0,,1782000000.0,,2996000000.0,-27000000.0,1053000000.0,-39000000.0,485000000.0,481000000.0,8146000000.0,5512000000.0,11020000000.0,4117000000.0,,5992000000.0,,0.16963208685162848,0.09265359907758194,0.657126168224299,0.875,0.31038902291917975,1.477866473149492,1.477866473149492,0.05003294350189425,0.06990391807145734,4.639175257731959,1176000000.0,,3.5008503401360542
2021-02-28,3905000000.0,1261000000.0,1454000000.0,24985000000.0,13546000000.0,4119000000.0,,1772000000.0,,3458000000.0,-30000000.0,-172000000.0,-45000000.0,483000000.0,479000000.0,7384000000.0,5806000000.0,11439000000.0,4119000000.0,,4963000000.0,,0.09309021113243762,0.05047028216930158,0.3229193341869398,0.8855313700384123,0.30407500369112656,1.2717878057182226,1.2717878057182226,0.0581949169501701,0.08230965185394848,2.610766045548654,1409000000.0,,2.923349893541519
2021-05-31,3835000000.0,1116000000.0,1406000000.0,25582000000.0,13852000000.0,4120000000.0,,1988000000.0,,3391000000.0,-28000000.0,-270000000.0,-44000000.0,483000000.0,479000000.0,8078000000.0,6145000000.0,11730000000.0,4120000000.0,,5768000000.0,,0.08056598325151602,0.0436244234227191,0.2910039113428944,0.8842242503259452,0.29742997401097315,1.3145646867371847,1.3145646867371847,0.054960519115002736,0.07823280658802582,2.31055900621118,1362000000.0,,3.02496328928047
2021-08-31,3935000000.0,1212000000.0,1441000000.0,26144000000.0,14414000000.0,4122000000.0,,1404000000.0,,3468000000.0,-27000000.0,-206000000.0,-43000000.0,481000000.0,477000000.0,8619000000.0,6191000000.0,11730000000.0,4122000000.0,,6164000000.0,,0.08408491744137644,0.04635862913096695,0.308005082592122,0.8813214739517153,0.2859719716941862,1.392182199967695,1.392182199967695,0.05511780905752754,0.07774061286145878,2.5197505197505197,1398000000.0,,2.948497854077253
2021-11-30,4110000000.0,1233000000.0,1501000000.0,27241000000.0,14797000000.0,4123000000.0,,2066000000.0,,3603000000.0,-28000000.0,-235000000.0,-40000000.0,481000000.0,477000000.0,8669000000.0,6932000000.0,12444000000.0,4123000000.0,,5798000000.0,,0.08332770156112726,0.04526265555596344,0.3,0.8766423357664234,0.27863756166790565,1.2505770340450086,1.2505770340450086,0.05510076722587277,0.07933403805496829,2.5634095634095635,1461000000.0,,2.8220396988364134
2022-02-28,4262000000.0,1266000000.0,1580000000.0,25976000000.0,13775000000.0,4125000000.0,,1769000000.0,,3750000000.0,-28000000.0,-277000000.0,-42000000.0,475000000.0,473000000.0,7476000000.0,7197000000.0,12201000000.0,3626000000.0,499000000.0,4701000000.0,,0.09190562613430127,0.04873729596550662,0.2970436414828719,0.8798686062881277,0.29945553539019965,1.038766152563568,1.038766152563568,0.06082537727132738,0.08826815642458101,2.665263157894737,1538000000.0,,2.6820546163849155
2022-05-31,4386000000.0,1178000000.0,1529000000.0,26326000000.0,13985000000.0,4126000000.0,,2040000000.0,,3847000000.0,-28000000.0,-314000000.0,-42000000.0,475000000.0,473000000.0,7908000000.0,7385000000.0,12341000000.0,3627000000.0,499000000.0,5299000000.0,,0.08423310690025027,0.044746638304337914,0.26858185134518925,0.877108983128135,0.29503038970325346,1.0708192281651998,1.0708192281651998,0.058079465167515006,0.08442383082104798,2.48,1487000000.0,,2.7747141896435776
2022-08-31,4433000000.0,1136000000.0,1484000000.0,26744000000.0,14373000000.0,4127000000.0,,1704000000.0,,3887000000.0,-28000000.0,-320000000.0,-43000000.0,469000000.0,469000000.0,8489000000.0,7438000000.0,12371000000.0,3627000000.0,500000000.0,5764000000.0,,0.07903708342030195,0.0424768172300329,0.25625986916309496,0.8768328445747801,0.28713560147498784,1.1413014251142781,1.1413014251142781,0.05548908166317679,0.08021621621621622,2.422174840085288,1441000000.0,,2.8639833448993754
2022-11-30,4525000000.0,1176000000.0,1505000000.0,27165000000.0,14051000000.0,4129000000.0,,2325000000.0,,3957000000.0,-28000000.0,-341000000.0,-42000000.0,471000000.0,470000000.0,8996000000.0,8188000000.0,13114000000.0,4129000000.0,,6096000000.0,,0.08369511066827984,0.04329099944781888,0.25988950276243095,0.874475138121547,0.2938580883922852,1.0986809965803614,1.0986809965803614,0.05540217191238726,0.08278327832783278,2.4968152866242037,1463000000.0,,2.822282980177717
2023-02-28,4655000000.0,1247000000.0,1586000000.0,26667000000.0,14206000000.0,3630000000.0,,1693000000.0,,4087000000.0,-32000000.0,-351000000.0,-42000000.0,460000000.0,459000000.0,8342000000.0,7437000000.0,12461000000.0,3630000000.0,,5653000000.0,,0.08777981134731803,0.04676191547605655,0.2678839957035446,0.8779806659505908,0.2555258341545826,1.1216888530321367,1.1216888530321367,0.05947425657179285,0.08892128279883382,2.7108695652173913,1544000000.0,,2.3510362694300517
