report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,3427180000.0,-92087000,167778000.0,13134613000,5612983000.0,3099456000.0,152154000.0,648135000.0,-14169000.0,61122000.0,160226003.0,160226003.0,5166854000.0,2624884000.0,7521630000.0,3099456000.0,0.0,1655879000.0,-0.016406071424053842,-0.00701101737828134,-0.026869612917909184,0.18911612462724456,0.5521940828967413,1.9684123184110232,1.9684123184110232,0.012773729991131067,0.019257294082632888,-0.5747319303721257
2020-06-30,3260057000.0,244929000,194376000.0,12611766000,5884994000.0,2155166000.0,359508000.0,629026000.0,-16944000.0,-67674000.0,158693029.0,157426029.0,4612311000.0,2728474000.0,6726772000.0,2155166000.0,0.0,1024810000.0,0.041619243791922306,0.019420674313177077,0.07513028146440384,0.19294938708126882,0.3662137973292751,1.6904361192373465,1.6904361192373465,0.015412274537919591,0.02417563829575531,1.543413731172779
2020-09-30,3519689000.0,81990000,22473000.0,12354353000,5855667000.0,1676941000.0,432373000.0,664936000.0,-12494000.0,19721000.0,160154674.0,157378879.0,4539599000.0,2941597000.0,6498686000.0,1676941000.0,,1209934000.0,0.01400182080026067,0.006636527222429212,0.023294671773557266,0.1889189641471164,0.28637916056360446,1.5432430071148426,1.5432430071148426,0.0018190349587712121,0.0029834288469544677,0.5119425986905634
2020-12-31,3381836000.0,257048000,213940000.0,12767625000,6143367000.0,1797069000.0,112618000.0,632060000.0,-16189000.0,-87023000.0,158556416.0,157127413.0,4786853000.0,2888697000.0,6624258000.0,1797069000.0,,1377369000.0,0.04184155040713016,0.020132796820082042,0.07600841672984733,0.186898477631677,0.29252183696660156,1.657097646447516,1.657097646447516,0.016756444522767547,0.02694310488743943,1.6211769065213986
2021-03-31,3547873000.0,11045000,-41112000.0,15562068000,6630711000.0,3479665000.0,237614000.0,767013000.0,-14856000.0,20772000.0,157482850.0,157482850.0,5077918000.0,3402839000.0,8931357000.0,3425852000.0,53813000.0,1344689000.0,0.0016657338858532668,0.0007097385771608247,0.0031131328545300242,0.2161895310232356,0.5247800726045819,1.4922592576375198,1.4922592576375198,-0.002641808273810396,-0.004066317612717865,0.07013462100793832
2021-06-30,3576436000.0,165794000,263746000.0,15209284000,6787792000.0,3121558000.0,173341000.0,816935000.0,-19010000.0,-109186000.0,158564878.0,157305132.0,4742281000.0,3243220000.0,8421492000.0,3067745000.0,53813000.0,1416259000.0,0.02442532122374993,0.01090084188052508,0.04635732332411373,0.22842153473457935,0.4598782638006586,1.462213787532144,1.462213787532144,0.017341118753519232,0.026615872887727248,1.0455909410153237
2021-09-30,3586488000.0,43145000,251517000.0,14632609000,6632559000.0,2893389000.0,202703000.0,827765000.0,-19156000.0,-99344000.0,158882837.0,157631553.0,4291895000.0,3209924000.0,8000050000.0,2839933000.0,53456000.0,1014249000.0,0.00650503071288171,0.002948551416907265,0.01202987435061821,0.23080099529121526,0.436240220403618,1.337070597310092,1.337070597310092,0.017188800712162815,0.026403356390356108,0.2715523011462843
2021-12-31,3380625000.0,134034000,177333000.0,14804094000,6737609000.0,3126467000.0,321645000.0,796474000.0,-17925000.0,-15889000.0,158882837.0,157631553.0,4372003000.0,3125583000.0,8066485000.0,3073067000.0,53400000.0,1245024000.0,0.019893407290331035,0.009053846861550596,0.03964769828064337,0.23559963024588648,0.464032121780887,1.398780003602528,1.398780003602528,0.011978645907003833,0.01797765953952504,0.8436027611969189
2022-03-31,3834059000.0,88816000,166215000.0,15183292000,6791505000.0,3249285000.0,124611000.0,870410000.0,-21614000.0,-46166000.0,157521537.0,156370598.0,4691279000.0,3764692000.0,8391787000.0,3196374000.0,52911000.0,1235422000.0,0.013077513746952995,0.005849587823246764,0.02316500606798174,0.2270205022927399,0.47843371977197985,1.2461255794630743,1.2461255794630743,0.010947230679618097,0.016553976330547695,0.5638340108375148
2022-06-30,3827093000.0,195983000,265762000.0,14722210000,6644933000.0,3572124000.0,-249087000.0,824475000.0,-25087000.0,-59491000.0,157133458.0,156359717.0,4554155000.0,3189333000.0,8077277000.0,3520494000.0,51630000.0,1102284000.0,0.02949360061267736,0.013312063881713411,0.051209364392242364,0.2154311379420359,0.5375711086928943,1.4279333641234704,1.4279333641234704,0.01805177347694402,0.026011600013585125,1.2472391462294428
2022-09-30,-1258703000.0,225207000,-69426000.0,14660419000,6736914000.0,3407671000.0,277540000.0,88600000.0,-31259000.0,55217000.0,156451599.0,159240693.0,4721994000.0,3250845000.0,7923505000.0,3357256000.0,50415000.0,1140479000.0,0.03342880731444694,0.015361566405434934,-0.178919888170601,-0.07038991724020678,0.5058207660065128,1.4525435694411761,1.4525435694411761,-0.004735608170544103,-0.00684365107099009,1.439467550600106
2022-12-31,3798668000.0,135647000,237805000.0,14918173000,6861507000.0,3485961000.0,296137000.0,814713000.0,-37070000.0,-50103000.0,155445736.0,154456798.0,4807746000.0,3241262000.0,8056666000.0,3434318000.0,51643000.0,1211102000.0,0.019769272260452404,0.009092735417399973,0.03570909592520326,0.21447333644319536,0.5080459729910645,1.4832944698700692,1.4832944698700692,0.015940624900917827,0.02298195075355633,0.8726324921514733
2023-03-31,4078332000.0,216512000,289863000.0,15002631000,7094031000.0,3454206000.0,129728000.0,890294000.0,-32983000.0,-19060000.0,153973210.0,153401367.0,4907881000.0,3211426000.0,7908600000.0,3402471000.0,51735000.0,1223331000.0,0.03052030643790533,0.014431602030337212,0.05308837044164134,0.21829855931297404,0.48691724070560166,1.5282559834789904,1.5282559834789904,0.019320811129727847,0.027479757991785737,1.4061666961414911
2023-06-30,4186702000.0,164239000,269741000.0,14936699000,7216763000.0,3201272000.0,317107000.0,856743000.0,-35957000.0,-54166000.0,153706028.0,153111215.0,4823747000.0,3299986000.0,7719936000.0,3145529000.0,55743000.0,1092127000.0,0.02275798720284981,0.010995669123412074,0.039228729439066835,0.20463433986942467,0.4435883511762822,1.461747716505464,1.461747716505464,0.018058943277895603,0.025891734861708565,1.0685267333822457
2023-09-30,-1212282000.0,149380000,-120924000.0,14617109000,7233061000.0,2874901000.0,231791000.0,149111000.0,-37100000.0,21993000.0,50819586.0,50522900.0,4690353000.0,3422561000.0,7384048000.0,2813471000.0,61430000.0,770853000.0,0.020652390460968048,0.010219531098796622,-0.1232221545811948,-0.12300025901564157,0.397466715682337,1.3704220319228788,1.3704220319228788,-0.008272771312028937,-0.011963242441948239,2.939417885065022
2023-12-31,2810227000.0,171610000,142000000.0,14952204000,7388926000.0,2890719000.0,418361000.0,664730000.0,-35831000.0,31610000.0,153313113.0,152457162.0,4975268000.0,3644546000.0,7563278000.0,2834880000.0,55839000.0,1142227000.0,0.023225296883471292,0.011477237736991818,0.06106624126805415,0.23653961050121575,0.3912231628791519,1.3651269595719193,1.3651269595719193,0.009496927677016712,0.01381370660173576,1.119343261916546
2024-03-31,2847179000.0,162112000,183244000.0,14897577000,7404292000.0,3002103000.0,-42823000.0,711962000.0,-35530000.0,-43364000.0,152585313.0,151982037.0,4995458000.0,4273323000.0,7493285000.0,2164843000.0,837260000.0,1033519000.0,0.021894328316603397,0.010881769565614596,0.05693776190397583,0.25005874235515224,0.4054544310246003,1.1689867580803042,1.1689867580803042,0.012300255269699228,0.017608787673348936,1.0624351506229175
2024-06-30,2883384000.0,146934000,170986000.0,15048290000,7410895000.0,2916622000.0,482603000.0,720942000.0,-36071000.0,-45272000.0,151865976.0,151318312.0,5137609000.0,4504255000.0,7637395000.0,2091456000.0,825166000.0,1208661000.0,0.01982675506804509,0.00976416589526119,0.05095887332384448,0.2500332942126335,0.3935586727379082,1.1406123765195355,1.1406123765195355,0.01136248703341044,0.0165563513475698,0.9675241543240732
2024-09-30,2960150000.0,325436000,196205000.0,11759005000,5387485000.0,2224354000.0,196532000.0,735121000.0,-27171000.0,-74467000.0,50794839.0,50551449.0,4895580000.0,4079741000.0,6371520000.0,1348594000.0,875760000.0,1894263000.0,0.06040592224386704,0.027675470841282915,0.10993902336030269,0.24833910443727514,0.4128742817845433,1.1999732335949758,1.1999732335949758,0.016685510381192967,0.025776294007269464,6.406871375259207
2024-12-31,2932956000.0,-18130000,208418000.0,11610849000,5021559000.0,2535815000.0,107456000.0,721267000.0,-25164000.0,-57149000.0,123404760.0,125295550.0,4946964000.0,3943095000.0,6589290000.0,1717270000.0,818545000.0,1897596000.0,-0.0036104325369870193,-0.001561470655591163,-0.006181476980902543,0.2459181112843152,0.5049856030766541,1.2545890981576655,1.2545890981576655,0.017950280810645286,0.027578097894850776,-0.14691491641003152
