report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,32709000000.0,294000000,657000000.0,246624000000,44317000000.0,126500000000.0,1561000000.0,2627000000.0,-193000000.0,-357000000.0,1440000000.0,1433000000.0,97699000000.0,91292000000.0,202307000000.0,81439000000.0,45061000000.0,46126000000.0,0.006634023061127784,0.0011920980926430518,0.008988351829771623,0.08031428658778929,2.854435092628111,1.0701813959602156,1.0701813959602156,0.002663974309069677,0.003846221394826042,0.20416666666666666
2020-06-30,16778000000.0,-758000000,-1214000000.0,237535000000,43493000000.0,127173000000.0,-2815000000.0,96000000.0,-303000000.0,112000000.0,1432000000.0,1432000000.0,87497000000.0,77904000000.0,194042000000.0,87150000000.0,40023000000.0,37482000000.0,-0.017428091876853746,-0.0031911086787210306,-0.04517820956013827,0.005721778519489808,2.923987768146598,1.1231387348531525,1.1231387348531525,-0.005110825773043973,-0.0071133090363634235,-0.5293296089385475
2020-09-30,35480000000.0,4045000000,4424000000.0,239671000000,48008000000.0,55320000000.0,11231000000.0,6052000000.0,-327000000.0,-887000000.0,1439000000.0,1432000000.0,89177000000.0,80603000000.0,191663000000.0,55320000000.0,,36901000000.0,0.08425679053491085,0.016877302635696433,0.11400789177001128,0.1705749718151071,1.1523079486752208,1.1063732119151892,1.1063732119151892,0.018458637048287027,0.04281511303809229,2.810979847116053
2020-12-31,37518000000.0,2846000000,2767000000.0,235194000000,49677000000.0,56788000000.0,6693000000.0,16171000000.0,-275000000.0,-642000000.0,1457000000.0,1435000000.0,80924000000.0,79910000000.0,185517000000.0,56788000000.0,,29038000000.0,0.05729009400728707,0.012100648826075495,0.07585692201076817,0.43101977717362333,1.1431447148579825,1.0126892754348642,1.0126892754348642,0.011764755903636997,0.02598976189358005,1.9533287577213452
2021-03-31,32474000000.0,3022000000,3277000000.0,238411000000,54443000000.0,93695000000.0,1266000000.0,5080000000.0,-250000000.0,-1177000000.0,1464000000.0,1447000000.0,82091000000.0,76323000000.0,183968000000.0,59773000000.0,33922000000.0,29380000000.0,0.05550759509946182,0.012675589633028677,0.09305906263472316,0.15643283857855514,1.720974229928549,1.0755735492577598,1.0755735492577598,0.013745171154015544,0.022121265306673507,2.064207650273224
2021-06-30,34167000000.0,2836000000,2882000000.0,241803000000,57876000000.0,93570000000.0,7162000000.0,5007000000.0,-243000000.0,-971000000.0,1470000000.0,1451000000.0,82609000000.0,74811000000.0,183927000000.0,60276000000.0,33294000000.0,29131000000.0,0.049001313152256545,0.011728555890538993,0.08300406825299265,0.14654491175695847,1.616732324279494,1.104236008073679,1.104236008073679,0.011918793397931374,0.019029885239623363,1.929251700680272
2021-09-30,26779000000.0,2420000000,1645000000.0,238557000000,60321000000.0,92105000000.0,-49000000.0,3793000000.0,-230000000.0,-152000000.0,1467000000.0,1452000000.0,77791000000.0,71951000000.0,178236000000.0,57762000000.0,34343000000.0,23940000000.0,0.04011869829744202,0.010144326093973349,0.09036931924269016,0.14164083797005117,1.5269143416057427,1.0811663493210657,1.0811663493210657,0.006895626621729817,0.010792122078910423,1.6496250852079073
2021-12-31,33584000000.0,1741000000,1520000000.0,244718000000,65815000000.0,92561000000.0,6809000000.0,12580000000.0,-227000000.0,-471000000.0,1467000000.0,1458000000.0,82103000000.0,74408000000.0,178903000000.0,59304000000.0,33257000000.0,28676000000.0,0.026452936260730836,0.007114311166322052,0.05184016198189614,0.37458313482610767,1.4063815239687,1.1034162993226535,1.1034162993226535,0.006211230886162849,0.009597413749558014,1.1867757327880026
2022-03-31,35979000000.0,2938000000,2196000000.0,251491000000,66774000000.0,92913000000.0,2427000000.0,6626000000.0,-226000000.0,28000000.0,1467000000.0,1452000000.0,88593000000.0,79554000000.0,184716000000.0,60613000000.0,32300000000.0,26256000000.0,0.043999161350226135,0.011682326604132952,0.08165874537924901,0.18416298396286723,1.3914547578398777,1.1136209367222265,1.1136209367222265,0.008731922812347161,0.013751902158597756,2.0027266530334016
2022-06-30,35759000000.0,1692000000,2116000000.0,253515000000,68260000000.0,93604000000.0,2800000000.0,6498000000.0,-234000000.0,-490000000.0,1465000000.0,1458000000.0,91093000000.0,95520000000.0,185259000000.0,61960000000.0,31644000000.0,26834000000.0,0.024787576911807795,0.006674161292231229,0.047316759417209656,0.18171649095332643,1.3712862584236742,0.9536536850921273,0.9536536850921273,0.008346646155059858,0.013072703009934265,1.1549488054607508
2022-09-30,41888000000.0,3305000000,3391000000.0,260530000000,69767000000.0,112157000000.0,5191000000.0,8188000000.0,-259000000.0,-845000000.0,1457000000.0,1448000000.0,98272000000.0,86004000000.0,190762000000.0,77523000000.0,34634000000.0,30311000000.0,0.047371966689122365,0.01268567919241546,0.07890087853323148,0.19547364400305578,1.6075938480943712,1.1426445281614808,1.1426445281614808,0.01301577553448739,0.01863965172269739,2.268359643102265
2022-12-31,43108000000.0,1998000000,2610000000.0,264036000000,72284000000.0,60036000000.0,5624000000.0,8530000000.0,-268000000.0,-580000000.0,1427000000.0,1422000000.0,100450000000.0,91174000000.0,191753000000.0,60036000000.0,,31303000000.0,0.027640971722649548,0.007567149934099895,0.0463487055766911,0.1978751043889765,0.8305572464169111,1.1017395310066467,1.1017395310066467,0.009885015679680044,0.01972490931076179,1.4001401541695866
2023-03-31,39985000000.0,2396000000,2579000000.0,267004000000,74232000000.0,98067000000.0,3086000000.0,7738000000.0,-234000000.0,-428000000.0,1402000000.0,1396000000.0,98832000000.0,90185000000.0,192773000000.0,61482000000.0,36585000000.0,28208000000.0,0.03227718504149154,0.008973648334856407,0.05992247092659747,0.19352257096411155,1.321087940510831,1.095880689693408,1.095880689693408,0.009659031325373402,0.014968165804792832,1.708987161198288
