report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2020-03-31,1165200000.0,229800000,314600000.0,7485900000,2817800000.0,2782700000.0,236500000.0,532000000.0,-16300000.0,-69600000.0,251000000.0,245600000.0,1828800000.0,1769000000.0,4668100000.0,1810800000.0,971900000.0,1046600000.0,0.08155298459791327,0.030697711697992226,0.1972193614830072,0.4565739787161002,0.9875434736319114,1.0338044092707745,1.0338044092707745,0.042025674935545494,0.056173555932506024,0.9155378486055777
2020-06-30,1194300000.0,189700000,250700000.0,6919000000,2998800000.0,1877200000.0,362100000.0,559600000.0,-16800000.0,-46300000.0,251300000.0,246200000.0,1276700000.0,996600000.0,3920200000.0,1811400000.0,65800000.0,451700000.0,0.06325863678804855,0.027417256829021536,0.15883781294482124,0.46855898852884537,0.625983726824063,1.281055589002609,1.281055589002609,0.036233559762971525,0.051415094339622644,0.754874651810585
2020-09-30,1241000000.0,216200000,273800000.0,7076999999,3210300000.0,1813500000.0,199600001.0,565200000.0,-13900000.0,-45300000.0,253300000.0,247700000.0,1444500000.0,971900000.0,3866700000.0,1811900000.0,1600000.0,549100000.0,0.06734573092857365,0.03054966794270873,0.1742143432715552,0.4554391619661563,0.5649004765909728,1.486264018931989,1.486264018931989,0.03868870991079394,0.05450057725227915,0.8535333596525859
2020-12-31,1295300000.0,150200000,190600000.0,7414500000,3020400000.0,2163900000.0,192099999.0,557400000.0,-14000000.0,-26700000.0,253200000.0,247700000.0,1112400000.0,1388600000.0,4394100000.0,1812500000.0,351400000.0,183100000.0,0.04972851277976427,0.020257603344797356,0.11595769319848684,0.43032502123060296,0.7164282876440207,0.801094627682558,0.801094627682558,0.025706386135275473,0.036764847713288196,0.5932069510268563
2021-03-31,1238900000.0,220700000,302600000.0,7380900000,3211200000.0,2095300000.0,100200000.0,550900000.0,-14000000.0,-70300000.0,249800000.0,245200000.0,1111800000.0,1274300000.0,4169700000.0,1813100000.0,282200000.0,127500000.0,0.06872820129546586,0.029901502526792127,0.17814190007264508,0.4446686576802002,0.6524975087194819,0.872479008082869,0.872479008082869,0.0409977103063312,0.05702440403278997,0.8835068054443554
2021-06-30,1271100000.0,218300000,298700000.0,7368500000,3377200000.0,1946900000.0,244100000.0,552200000.0,-14100000.0,-69000000.0,249800000.0,245200000.0,1128700000.0,1376100000.0,3991300000.0,1513800000.0,433100000.0,149800000.0,0.06463934620395594,0.02962611114880912,0.17174101172213044,0.43442687436078986,0.57648347743693,0.8202165540295037,0.8202165540295037,0.040537422813327,0.05610337897485021,0.8738991192954364
2021-09-30,1311400000.0,230400000,301400000.0,7382000000,3513600000.0,1794100000.0,309300000.0,579200000.0,-13400000.0,-58900000.0,249800000.0,245300000.0,1176800000.0,1584400000.0,3868400000.0,1214800000.0,579300000.0,180000000.0,0.06557377049180328,0.031211053914928205,0.1756901021808754,0.4416653957602562,0.5106158925318761,0.7427417318858874,0.7427417318858874,0.04082904361961528,0.05678542494865949,0.922337870296237
2021-12-31,1368700000.0,158100000,176400000.0,7996500000,3233200000.0,2562900000.0,340200000.0,581200000.0,-13000000.0,-6000000.0,249800000.0,245300000.0,1233400000.0,2075200000.0,4763300000.0,1610700000.0,952200000.0,240600000.0,0.048898923666955335,0.019771149878071655,0.11551106889749398,0.42463651640242567,0.79268217246072,0.5943523515805705,0.5943523515805705,0.022059651097355092,0.030434257517986233,0.6329063250600481
2022-03-31,1297200000.0,204400000,280700000.0,7941200000,3402900000.0,2413900000.0,152800000.0,552500000.0,-16600000.0,-61800000.0,248700000.0,244100000.0,1221800000.0,1871600000.0,4538300000.0,1611200000.0,802700000.0,174400000.0,0.06006641394105028,0.02573918299501335,0.15757015109466543,0.4259173604687018,0.7093655411560728,0.6528104295789698,0.6528104295789698,0.03534730267465874,0.04825677348370238,0.8218737434660234
2022-06-30,1325100000.0,187100000,261600000.0,8444800000,3554400000.0,2807100000.0,157600000.0,545300000.0,-19300000.0,-59400000.0,246400000.0,242600000.0,1750700000.0,1726800000.0,4890400000.0,2103900000.0,703200000.0,639700000.0,0.05263898266936754,0.022155646078059872,0.14119689080069428,0.4115161119915478,0.7897535449020932,1.0138406300671763,1.0138406300671763,0.030977643046608563,0.04112237679792502,0.7593344155844156
2022-09-30,1317300000.0,187100000,253900000.0,8287800000,3687800000.0,2507700000.0,223700000.0,549700000.0,-23700000.0,-47400000.0,246000000.0,242800000.0,1564400000.0,1450600000.0,4600000000.0,2104400000.0,403300000.0,437600000.0,0.05073485546938554,0.022575351721807958,0.1420329461777879,0.4172929476960449,0.6799989153424806,1.0784502964290639,1.0784502964290639,0.030635391780689688,0.040981357436849324,0.760569105691057
2022-12-31,1436000000.0,-164700000,212600000.0,8345600000,3489900000.0,2673500000.0,351100000.0,602500000.0,-26200000.0,59200000.0,244100000.0,242100000.0,1395900000.0,1183800000.0,4855700000.0,2599500000.0,74000000.0,270300000.0,-0.04719332932175707,-0.019734950153374235,-0.11469359331476323,0.4195682451253482,0.7660677956388435,1.1791687785098834,1.1791687785098834,0.02547450153374233,0.034493948145504105,-0.6747234739860712
2023-03-31,1429800000.0,203200000,291900000.0,8266600000,3667700000.0,2418800000.0,273100000.0,622000000.0,-28800000.0,-65600000.0,246800000.0,243800000.0,1334900000.0,1126900000.0,4598900000.0,2400100000.0,18700000.0,202800000.0,0.05540256836709655,0.02458084339389834,0.14211777871030914,0.4350258777451392,0.6594868718815606,1.184577158576626,1.184577158576626,0.03531076863523093,0.04795859689476711,0.8233387358184765
2023-06-30,1454200000.0,221200000,293600000.0,8511000000,3911000000.0,2404900000.0,236100000.0,638900000.0,-27900000.0,-48200000.0,247900000.0,245000000.0,1576400000.0,1121800000.0,4600000000.0,2400900000.0,4000000.0,396900000.0,0.05655842495525441,0.02598989542944425,0.15211112639251823,0.4393480951726035,0.6149066734850422,1.4052415760385095,1.4052415760385095,0.03449653389730936,0.04648585316423629,0.8922952803549818
2023-09-30,1455900000.0,177500000,255800000.0,8702200000,4050500000.0,2405300000.0,285900000.0,646300000.0,-22700000.0,-56500000.0,248700000.0,246000000.0,1744600000.0,1188400000.0,4651700000.0,2401500000.0,3800000.0,573300000.0,0.043821750401185036,0.020397140952862495,0.12191771412871763,0.4439178515007899,0.5938279224787063,1.4680242342645573,1.4680242342645573,0.029394865666153385,0.03962328448836705,0.7137112987535182
2023-12-31,1528000000.0,153700000,216100000.0,8569200000,3855400000.0,2406000000.0,226200000.0,681300000.0,-21200000.0,-41500000.0,247000000.0,244800000.0,1529700000.0,1422000000.0,4713800000.0,2202200000.0,203800000.0,344500000.0,0.03986616174715983,0.017936330112495916,0.10058900523560209,0.44587696335078536,0.6240597603361518,1.0757383966244727,1.0757383966244727,0.025218223404751904,0.03451304820008305,0.6222672064777328
2024-03-31,1503300000.0,227700000,305000000.0,8561500000,4100700000.0,2206800000.0,210600000.0,687000000.0,-21600000.0,-56400000.0,246100000.0,243400000.0,1534300000.0,1151100000.0,4460800000.0,2202800000.0,4000000.0,349700000.0,0.05552710512839271,0.0265958068095544,0.1514667730991818,0.4569946118539214,0.5381520228253712,1.3328989662062376,1.3328989662062376,0.03562459849325469,0.048355132778438364,0.9252336448598131
2024-06-30,1511200000.0,243500000,336900000.0,8762100000,4305500000.0,2213700000.0,163800000.0,712100000.0,-19400000.0,-77000000.0,247000000.0,244300000.0,1755200000.0,1149700000.0,4456600000.0,2207600000.0,6100000.0,491700000.0,0.05655556845894786,0.02779014163271362,0.1611302276336686,0.4712149285336157,0.5141563116943444,1.526659128468296,1.526659128468296,0.03844968671893724,0.051678120014725736,0.9858299595141701
2024-09-30,1510600000.0,-75100000,265600000.0,8666200000,4193700000.0,2211600000.0,457100000.0,683100000.0,-12800000.0,26300000.0,247100000.0,244600000.0,2016700000.0,1246600000.0,4472500000.0,2208200000.0,3400000.0,752100000.0,-0.01790781410210554,-0.008665851238143592,-0.04971534489606779,0.4522044220839402,0.5273624722798483,1.617760308037863,1.617760308037863,0.030647804112529136,0.04146566124927794,-0.3039255362201538
2024-12-31,1582000000.0,189200000,256700000.0,8883100000,4360800000.0,2204600000.0,316500000.0,707900000.0,-14800000.0,-63900000.0,247500000.0,245300000.0,2240600000.0,1315900000.0,4522300000.0,2204600000.0,,964100000.0,0.04338653458081086,0.021298870889666897,0.11959544879898862,0.4474715549936789,0.5055494404696386,1.7027129721103427,1.7027129721103427,0.028897569542164336,0.03909891248058001,0.7644444444444445
