report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,1105600000.0,-69700000,126500001.0,10424400000,2790500000.0,5230200000.0,291599999.0,842900000.0,-50000000.0,4099999.0,-36800000.0,137147000.0,137147000.0,3318500000.0,1738600000.0,7633900000.0,5156300000.0,73900000.0,1237900000.0,-0.024977602580182764,-0.0066862361382909324,-0.06304269175108539,0.7623914616497829,1.874287762049812,1.9087196594961464,1.9087196594961464,0.01213499107862323,0.015771690874861296,-0.5082138143743574,89700001.0,58.3076916576623
2020-06-30,860300000.0,-33900000,12500000.0,10222100000,2666300000.0,5187500000.0,-33399999.0,607100000.0,-48700000.0,10800000.0,-34700000.0,137238000.0,137238000.0,3185700000.0,1981600000.0,7555800000.0,4802500000.0,385000000.0,1038000000.0,-0.012714248209128755,-0.0033163439997652144,-0.03940485877019644,0.7056840636987097,1.9455800172523723,1.6076402906742027,1.6076402906742027,0.001222840707878029,0.0015915862385087473,-0.24701613255803787,-22200000.0,-233.67117117117118
2020-09-30,1776600000.0,220900000,342500000.0,10703200000,2831299999.0,5157100000.0,236100000.0,1166500000.0,-48700000.0,-79200000.0,-36200000.0,137258000.0,137258000.0,3759000000.0,2315600000.0,7871900000.0,4777800000.0,379300000.0,1132400000.0,0.07802069723378685,0.0206386874953285,0.12433862433862433,0.6565912416976247,1.821460107308113,1.6233373639661426,1.6233373639661426,0.03199977576799462,0.04287466827435715,1.6093779597546227,306300000.0,16.836761345086515
2020-12-31,1722900000.0,105200000,238900000.0,10818400000,2961100000.0,5099200000.0,482000000.0,1130000000.0,-46300000.0,-32400000.0,-37000000.0,137397000.0,137397000.0,3846600000.0,2403300000.0,7857300000.0,4660000000.0,439200000.0,1449700000.0,0.035527337813650334,0.009724173630111662,0.061059840965813454,0.6558709153171978,1.7220627469521461,1.600549244788416,1.600549244788416,0.0220827479109665,0.02963909531903279,0.7656644613783415,201900000.0,25.256067360079246
2021-03-31,1114800000.0,116200000,147300000.0,10189100000,2983900000.0,4831800000.0,377600000.0,824900000.0,-46700000.0,-12000000.0,-32900000.0,137700000.0,137700000.0,3236000000.0,1753400000.0,7205200000.0,4674100000.0,157700000.0,1430400000.0,0.03894232380441704,0.011404343857651805,0.10423394330821673,0.7399533548618586,1.6192901906900365,1.8455572031481693,1.8455572031481693,0.01445662521714381,0.018846680399708278,0.8438634713144517,114400000.0,42.23601398601399
2021-06-30,1322200000.0,-22900000,178400000.0,10102200000,2914900000.0,4579100000.0,199500000.0,977200000.0,-44900000.0,-63000000.0,-29700000.0,137700000.0,137700000.0,3616400000.0,2045600000.0,7187300000.0,4388700000.0,190400000.0,1228200000.0,-0.007856187176232462,-0.0022668329670764782,-0.017319618817122975,0.7390712448948722,1.570928676798518,1.767892061008995,1.767892061008995,0.01765951970857833,0.02380571123565519,-0.16630355846042122,148700000.0,30.794216543375924
2021-09-30,1970000000.0,253200000,367900000.0,10230400000,3080100000.0,4165900000.0,108500000.0,1360500000.0,-41500000.0,-68500000.0,-27700000.0,138700000.0,138300000.0,3730400000.0,2450400000.0,7150300000.0,3977400000.0,188500000.0,1181200000.0,0.08220512321028538,0.02474976540506725,0.1285279187817259,0.6906091370558376,1.3525210220447388,1.5223636957231472,1.5223636957231472,0.03596144823271817,0.05077284018768976,1.825522710886806,340200000.0,12.245443856554967
2021-12-31,2013400000.0,82200000,178500000.0,10037800000,3087000000.0,4025100000.0,187000000.0,701700000.0,-41200000.0,-3100000.0,-26500000.0,138700000.0,138300000.0,3728100000.0,2455900000.0,6950800000.0,3824200000.0,200900000.0,1019200000.0,0.02662779397473275,0.008189045408356414,0.040826462699910596,0.34851494983609815,1.3038872691933916,1.518017834602386,1.518017834602386,0.01778278108748929,0.025098072299320876,0.5926459985580389,152000000.0,26.48092105263158
2022-03-31,1163100000.0,61200000,120000000.0,9518700000,3104200000.0,3997800000.0,140000000.0,830000000.0,-39500000.0,-17300000.0,-27100000.0,138700000.0,138300000.0,3255300000.0,2043000000.0,6414500000.0,3737900000.0,259900000.0,1057900000.0,0.019715224534501644,0.006429449399602887,0.052618003611039466,0.7136101796922019,1.287868049739063,1.5933920704845814,1.5933920704845814,0.012606763528633111,0.01689664883131512,0.441240086517664,92900000.0,43.033369214208825
2022-06-30,1339200000.0,142000000,219100000.0,9503000000,3035800000.0,3974000000.0,7800000.0,847000000.0,-39000000.0,-39400000.0,-27200000.0,139200000.0,139000000.0,3085400000.0,2158200000.0,6467200000.0,3739000000.0,235000000.0,628200000.0,0.04677514987812109,0.014942649689571715,0.10603345280764635,0.6324671445639187,1.3090453916595297,1.429617273653971,1.429617273653971,0.023055877091444806,0.03125624126223287,1.0201149425287357,191900000.0,20.708702449192288
