report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,2428871000.0,130261000,178652000.0,7519200000,3877918000.0,975328000.0,78475000.0,746014000.0,-4622000.0,-37910000.0,,143095000.0,142967000.0,3619105000.0,2205834000.0,3641282000.0,865821000.0,109507000.0,617368000.0,0.03359044724514546,0.01732378444515374,0.05363026690178276,0.3071443481354094,0.25150815463349147,1.6406968974093246,1.6406968974093246,0.02375944249388233,0.036810827227797646,0.9103113316328313,,
2020-06-30,1684399000.0,-10797000,8501000.0,7318125000,3900770000.0,625389000.0,-90745000.0,454266000.0,-8489000.0,950000.0,,142350000.0,142350000.0,3409206000.0,2307241000.0,3417355000.0,515802000.0,109587000.0,296110000.0,-0.0027679150526690884,-0.0014753779144248014,-0.006410001430777387,0.2696902574746245,0.16032450003460855,1.47761157156968,1.47761157156968,0.0011616363481082928,0.001878192966707533,-0.07584826132771338,,
2020-09-30,2840146000.0,141697000,194663000.0,7809895000,4086967000.0,625372000.0,261332000.0,754268000.0,-8817000.0,-29005000.0,,143091000.0,142362000.0,3869250000.0,2603807000.0,3722928000.0,515357000.0,110015000.0,533495000.0,0.034670453664049646,0.018143265690511844,0.04989074505324726,0.2655736712126771,0.15301616088409817,1.4859972340499892,1.4859972340499892,0.024925175050368793,0.04130920971517542,0.9902579477395503,,
2020-12-31,3165584000.0,140839000,185184000.0,7772532000,4312084000.0,625609000.0,349938000.0,861452000.0,-9072000.0,-29035000.0,-163000000.0,168492000.0,169349000.0,3791415000.0,2283102000.0,3460448000.0,515773000.0,109836000.0,421185000.0,0.032661469488998826,0.018120092654491483,0.04449068481518734,0.27213051367457,0.14508274885183128,1.6606419686899665,1.6606419686899665,0.023825440667211147,0.03750415426799519,0.835879448282411,22184000.0,28.200910566173818
2021-03-31,2925000000.0,166000000,233000000.0,7779920000,4449629000.0,617637000.0,63000000.0,891000000.0,-4000000.0,-57000000.0,-44000000.0,143397724.0,142298387.0,3570625000.0,2122768000.0,3330291000.0,506461000.0,111176000.0,144538000.0,0.037306481057184766,0.02133698032884657,0.05675213675213675,0.3046153846153846,0.13880640385973753,1.6820608752345994,1.6820608752345994,0.02994889407603163,0.04598140298930429,1.157619489134988,189000000.0,3.267920634920635
2021-06-30,2967000000.0,156000000,211000000.0,8124066000,4610762000.0,716326000.0,159000000.0,891000000.0,-6000000.0,-47000000.0,-45000000.0,141656883.0,140358428.0,3742248000.0,2093641000.0,3513304000.0,706487000.0,9839000.0,167228000.0,0.033833886893316116,0.01920220736759155,0.0525783619817998,0.30030333670374115,0.15535956963295872,1.787435381710618,1.787435381710618,0.025972216375396262,0.039608882000822965,1.1012525243831603,166000000.0,4.315216867469879
2021-09-30,3178000000.0,162000000,211000000.0,8420752000,4718196000.0,715178000.0,211000000.0,912000000.0,-5000000.0,-50000000.0,-44000000.0,141079337.0,139377237.0,3912361000.0,2301405000.0,3702556000.0,705540000.0,9638000.0,119133000.0,0.03433515691166709,0.019238186803268876,0.050975456261799876,0.28697293895531784,0.15157869660353238,1.699988050777677,1.699988050777677,0.02505714454006008,0.038834065168346595,1.148290057529828,167000000.0,4.282502994011976
2021-12-31,3331000000.0,147000000,205000000.0,8481000000,4676000000.0,873000000.0,277000000.0,980000000.0,-6000000.0,-44000000.0,-47000000.0,140957180.0,138329504.0,3844000000.0,2307000000.0,3805000000.0,811000000.0,62000000.0,118000000.0,0.03143712574850299,0.017332861690838343,0.04413089162413689,0.2942059441609126,0.18669803250641573,1.6662332032943217,1.6662332032943217,0.024171677868175923,0.036943593440259506,1.0428698985039286,158000000.0,5.525316455696203
2022-03-31,3179000000.0,181000000,244000000.0,8447000000,4837000000.0,776000000.0,93000000.0,973000000.0,-5000000.0,-57000000.0,-47000000.0,139237472.0,137296581.0,3830000000.0,2144000000.0,3610000000.0,773000000.0,3000000.0,126000000.0,0.037419888360554064,0.021427725819817688,0.056936143441333756,0.30607109153821954,0.16043001860657433,1.7863805970149254,1.7863805970149254,0.028885995027820528,0.0434705148761803,1.299937419145329,197000000.0,3.9390862944162435
2022-06-30,3030000000.0,160000000,220000000.0,8607000000,4671000000.0,1046000000.0,157000000.0,945000000.0,-6000000.0,-52000000.0,-45000000.0,138869064.0,137350488.0,3988000000.0,2151000000.0,3936000000.0,1040000000.0,6000000.0,117000000.0,0.03425390708627703,0.018589520158010922,0.052805280528052806,0.3118811881188119,0.22393491757653608,1.8540213854021386,1.8540213854021386,0.025560590217265016,0.03848172118243834,1.1521644590331508,175000000.0,5.977142857142857
