report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,1353000000.0,203000000,294000000.0,14798000000,5398000000.0,4108000000.0,380000000.0,701000000.0,-24000000.0,-70000000.0,-48000000.0,500329548.0,494592231.0,5270000000.0,5450000000.0,9400000000.0,2962000000.0,1146000000.0,1269000000.0,0.03760652093367914,0.013718070009460738,0.15003695491500368,0.5181079083518108,0.7610226009633198,0.9669724770642202,0.9669724770642202,0.019867549668874173,0.030927835051546393,0.4057325832772923,246000000.0,16.69918699186992
2020-06-30,1398000000.0,241000000,332000000.0,14559000000,5757000000.0,3482000000.0,441000000.0,699000000.0,-25000000.0,-75000000.0,-50000000.0,498220062.0,492296367.0,4716000000.0,4249000000.0,8802000000.0,3482000000.0,0.0,917000000.0,0.0418620809449366,0.016553334707054057,0.17238912732474965,0.5,0.6048289039430259,1.1099082136973406,1.1099082136973406,0.02280376399477986,0.035934624959411195,0.4837219903039553,282000000.0,12.347517730496454
2020-09-30,1413000000.0,264000000,338000000.0,14831000000,6014000000.0,3571000000.0,-4000000.0,715000000.0,-24000000.0,-93000000.0,-51000000.0,502475562.0,492513201.0,4810000000.0,4161000000.0,8817000000.0,3571000000.0,,761000000.0,0.04389757233122714,0.017800552895961164,0.18683651804670912,0.5060155697098372,0.5937811772530761,1.155972122086037,1.155972122086037,0.02279010181376846,0.03526343244653104,0.5253986859563928,287000000.0,12.442508710801393
2020-12-31,1462000000.0,225000000,351000000.0,17979000000,6434000000.0,5541000000.0,435000000.0,788000000.0,-24000000.0,-42000000.0,-53000000.0,501822120.0,493580493.0,7660000000.0,4924000000.0,11545000000.0,5541000000.0,,2940000000.0,0.034970469381411254,0.012514600367094944,0.1538987688098495,0.5389876880984952,0.8612060926328878,1.5556458164094233,1.5556458164094233,0.019522776572668113,0.02931106471816284,0.44836604651863493,298000000.0,18.593959731543624
2021-03-31,1651000000.0,298000000,420000000.0,18490000000,6334000000.0,5890000000.0,394000000.0,851000000.0,-28000000.0,-97000000.0,-63000000.0,501276246.0,494128827.0,5654000000.0,5556000000.0,12156000000.0,5455000000.0,435000000.0,989000000.0,0.047047679191664034,0.01611681990265008,0.18049666868564507,0.5154451847365233,0.9299021155667825,1.017638588912887,1.017638588912887,0.022714981070849107,0.034358638743455495,0.594482587950118,357000000.0,16.49859943977591
2021-06-30,1412000000.0,341000000,409000000.0,17983000000,6671000000.0,5701000000.0,73000000.0,846000000.0,-33000000.0,-113000000.0,-68000000.0,501276246.0,494128827.0,5017000000.0,4895000000.0,11312000000.0,5480000000.0,221000000.0,625000000.0,0.051116774096837056,0.018962353333704055,0.2415014164305949,0.5991501416430595,0.854594513566182,1.024923391215526,1.024923391215526,0.022743702385586387,0.033058519236986744,0.6802636325201015,341000000.0,16.718475073313783
2021-09-30,1357000000.0,288000000,369000000.0,18397000000,6353000000.0,5927000000.0,232000000.0,838000000.0,-33000000.0,-83000000.0,-67000000.0,505087566.0,497698377.0,5496000000.0,5595000000.0,12044000000.0,5447000000.0,480000000.0,488000000.0,0.04533291358413348,0.015654726314072945,0.21223286661753868,0.6175386882829772,0.9329450653234692,0.9823056300268097,0.9823056300268097,0.020057618089905964,0.03004885993485342,0.5701981584713967,302000000.0,19.625827814569536
2021-12-31,1467000000.0,259000000,361000000.0,20115000000,6405000000.0,5830000000.0,384000000.0,886000000.0,-30000000.0,-55000000.0,-81000000.0,505087566.0,497698377.0,7423000000.0,7872000000.0,13710000000.0,4812000000.0,1018000000.0,601000000.0,0.040437158469945354,0.012875963211533682,0.17655078391274712,0.6039536468984322,0.9102263856362217,0.9429623983739838,0.9429623983739838,0.017946805866268952,0.029505516959542295,0.512782371680874,280000000.0,20.821428571428573
2022-03-31,1535000000.0,282000000,420000000.0,20823000000,6022000000.0,5898000000.0,605000000.0,892000000.0,-32000000.0,-91000000.0,-67000000.0,501600000.0,495000000.0,8178000000.0,8851000000.0,14801000000.0,4800000000.0,1098000000.0,711000000.0,0.04682829624709399,0.013542717187725112,0.18371335504885994,0.5811074918566775,0.9794088342743275,0.9239633939667834,0.9239633939667834,0.020170004322143782,0.03523489932885906,0.562200956937799,353000000.0,16.708215297450426
2022-06-30,1552000000.0,307000000,424000000.0,22596000000,5851000000.0,5716000000.0,375000000.0,893000000.0,-32000000.0,-90000000.0,-65000000.0,496500000.0,492300000.0,10218000000.0,10871000000.0,16745000000.0,4696000000.0,1020000000.0,615000000.0,0.05246966330541788,0.013586475482386264,0.19780927835051546,0.5753865979381443,0.9769270210220475,0.9399319289853739,0.9399319289853739,0.018764383076650733,0.03665600414973632,0.6183282980866063,359000000.0,15.92200557103064
