report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,21244000000.0,-2496000000,639000000.0,53460000000,23639000000.0,12963000000.0,217000000.0,2804000000.0,-111000000.0,51000000.0,-342000000.0,441345000.0,441345000.0,11705000000.0,10529000000.0,29821000000.0,10720000000.0,2243000000.0,1221000000.0,-0.1055882228520665,-0.04668911335578002,-0.1174919977405385,0.1319902090001883,0.5483734506535809,1.111691518662741,1.111691518662741,0.011952861952861953,0.017458062400961698,-5.655439622064371,297000000.0,43.64646464646464
2020-06-30,11155000000.0,-141000000,-350000000.0,54518000000,23295000000.0,14446000000.0,764000000.0,1547000000.0,-117000000.0,378000000.0,-343000000.0,438756000.0,438756000.0,12499000000.0,10023000000.0,31223000000.0,12663000000.0,1783000000.0,1890000000.0,-0.006052801030264005,-0.002586301771891852,-0.01264007171671896,0.13868220528910802,0.620133075767332,1.2470318267983638,1.2470318267983638,-0.006419898015334385,-0.009273734135290533,-0.32136312665809696,-693000000.0,-20.845598845598847
2020-09-30,16279000000.0,-799000000,-94000000.0,54281000000,22305000000.0,14526000000.0,491000000.0,1770000000.0,-132000000.0,624000000.0,-352000000.0,438916000.0,438916000.0,12822000000.0,10513000000.0,31976000000.0,12666000000.0,1860000000.0,1462000000.0,-0.0358215646715983,-0.014719699342311305,-0.049081638921309664,0.10872903741016032,0.6512441156691324,1.2196328355369543,1.2196328355369543,-0.0017317293343895655,-0.002552197876788575,-1.820393879466686,-446000000.0,-32.5695067264574
2020-12-31,15451000000.0,-539000000,-1761000000.0,54721000000,21523000000.0,15893000000.0,639000000.0,301000000.0,-139000000.0,197000000.0,-358000000.0,439103000.0,439103000.0,13276000000.0,9518000000.0,33198000000.0,14906000000.0,987000000.0,2514000000.0,-0.025042977280118943,-0.009849966192138302,-0.034884473496861045,0.019480939745000325,0.738419365330112,1.394830846816558,1.394830846816558,-0.03218142943294165,-0.047065426555484284,-1.2275024310924771,-2119000000.0,-7.50023596035866
2021-03-31,21627000000.0,-654000000,-727000000.0,55496000000,20457000000.0,15422000000.0,271000000.0,1562000000.0,-146000000.0,132000000.0,-356000000.0,439504000.0,439504000.0,14418000000.0,11431000000.0,35039000000.0,14906000000.0,516000000.0,1351000000.0,-0.03196949699369409,-0.011784633126711835,-0.030239977805520877,0.0722245341471309,0.7538739795668964,1.261306972268393,1.261306972268393,-0.013100043246360098,-0.02026254912344268,-1.4880410644726783,-1083000000.0,-14.240073868882734
2021-06-30,27002000000.0,296000000,-313000000.0,56977000000,20602000000.0,15413000000.0,1743000000.0,1784000000.0,-143000000.0,-62000000.0,-364000000.0,440905000.0,439943000.0,15780000000.0,14551000000.0,36375000000.0,12924000000.0,2489000000.0,2207000000.0,0.01436753713231725,0.005195078715973112,0.01096215095178135,0.06606918006073624,0.7481312493932628,1.0844615490344307,1.0844615490344307,-0.0054934447233094055,-0.008690823268082744,0.6713464351731099,-677000000.0,-22.766617429837517
2021-09-30,30243000000.0,402000000,672000000.0,56407000000,20597000000.0,14910000000.0,2203000000.0,2714000000.0,-151000000.0,40000000.0,-361000000.0,440368000.0,440193000.0,16019000000.0,13921000000.0,35810000000.0,13421000000.0,1489000000.0,2897000000.0,0.01951740544739525,0.007126775045650363,0.013292332109909731,0.08973977449327117,0.7238918289071224,1.1507075641117737,1.1507075641117737,0.011913415001684188,0.0189258456079083,0.9128728699633034,311000000.0,47.942122186495176
2021-12-31,32604000000.0,1273000000,812000000.0,55594000000,21637000000.0,14448000000.0,1800000000.0,3314000000.0,-141000000.0,-256000000.0,-524000000.0,445559000.0,442236000.0,14697000000.0,12801000000.0,33957000000.0,12959000000.0,1489000000.0,3147000000.0,0.05883440403013357,0.022898154477101845,0.03904428904428905,0.1016439700650227,0.6677450663215788,1.1481134286383876,1.1481134286383876,0.014605892722236212,0.02250242483026188,2.8570851447283077,288000000.0,50.166666666666664
2022-03-31,36179000000.0,582000000,418000000.0,60638000000,22121000000.0,14434000000.0,1136000000.0,2684000000.0,-135000000.0,-171000000.0,-338000000.0,441584000.0,440469000.0,19854000000.0,17603000000.0,38517000000.0,12960000000.0,1474000000.0,3335000000.0,0.026309841327245603,0.009597941884626801,0.01608668011830067,0.07418668288233506,0.6525021472808643,1.1278759302391639,1.1278759302391639,0.0068933671954879774,0.011434824237450417,1.317982535599116,80000000.0,180.425
2022-06-30,48577000000.0,3167000000,3530000000.0,62812000000,24573000000.0,12969000000.0,1783000000.0,5932000000.0,-133000000.0,-924000000.0,-359000000.0,485035000.0,483088000.0,22492000000.0,17608000000.0,38239000000.0,12443000000.0,526000000.0,2809000000.0,0.12888129247548122,0.05042030185314908,0.06519546287337628,0.1221154044094942,0.5277743865217922,1.277373920945025,1.277373920945025,0.05619945233394893,0.09402802194875073,6.5294257115465895,3171000000.0,4.089877010406812
