report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,tax_expense,shares_diluted,shares_basic,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,debt_equity,roi,roic,eps
2020-03-31,1458000000.0,146000000,168000000.0,156197000000,17411000000.0,20782000000.0,-173000000.0,-23000000.0,976110000.0,967446000.0,138786000000.0,13732000000.0,7050000000.0,865000000.0,0.008385503417379817,0.0009347170560254038,0.10013717421124829,1.193613233013612,0.0010755648315908756,0.0043987118058282934,0.14957330628720122
2020-06-30,1710000000.0,187000000,215000000.0,171192000000,17542000000.0,15717000000.0,278000000.0,-30000000.0,972141000.0,967147000.0,153650000000.0,13734000000.0,1983000000.0,1059000000.0,0.010660129973777221,0.0010923407635870836,0.10935672514619883,0.8959639721810512,0.0012558998084022618,0.00646441564689257,0.1923589273572455
2020-09-30,1681000000.0,428000000,484000000.0,170540000000,17722000000.0,13716000000.0,622000000.0,-60000000.0,973988000.0,967804000.0,152818000000.0,12685000000.0,1031000000.0,956000000.0,0.024150773050445773,0.002509675149525038,0.2546103509815586,0.7739532784110146,0.002838043860677847,0.015395381385584325,0.4394304652624057
2020-12-31,1837000000.0,582000000,689000000.0,170336000000,17981000000.0,14688000000.0,946000000.0,-114000000.0,976989000.0,968735000.0,152355000000.0,14468000000.0,220000000.0,1091000000.0,0.03236749902675046,0.0034167762539921097,0.31682090364725096,0.8168622434792281,0.004044946458763855,0.02109033028253084,0.5957078329438714
2021-03-31,1743000000.0,622000000,765000000.0,176203000000,17634000000.0,13524000000.0,-205000000.0,-147000000.0,974807000.0,967783000.0,158569000000.0,12499000000.0,1025000000.0,938000000.0,0.035272768515368036,0.0035300193526784447,0.3568559954102123,0.7669275263695134,0.004341583287458216,0.024552281917966493,0.63807502408169
2021-06-30,1767000000.0,729000000,913000000.0,181115000000,17941000000.0,14145000000.0,453000000.0,-189000000.0,974807000.0,967783000.0,163174000000.0,13211000000.0,934000000.0,792000000.0,0.040633186555933336,0.004025066946415261,0.41256366723259763,0.7884175909926983,0.005040996052232008,0.028454777784703608,0.7478403417291833
2021-09-30,1813000000.0,645000000,808000000.0,187035000000,17510000000.0,14160000000.0,915000000.0,-165000000.0,934729000.0,922970000.0,169525000000.0,13932000000.0,228000000.0,763000000.0,0.036836093660765276,0.0034485524099767424,0.3557639271924986,0.80868075385494,0.004320047050017376,0.025513103883801704,0.690039572967138
2021-12-31,1942000000.0,629000000,768000000.0,186346000000,17423000000.0,12803000000.0,-10000000.0,-141000000.0,934729000.0,922970000.0,168923000000.0,12630000000.0,173000000.0,913000000.0,0.03610170464328761,0.0033754413832333403,0.3238928939237899,0.7348332663720369,0.0041213656316744125,0.025408588632303317,0.6729223122423719
2022-03-31,1690000000.0,448000000,537000000.0,181221000000,15308000000.0,13635000000.0,881000000.0,-90000000.0,933634000.0,922941000.0,165913000000.0,13036000000.0,599000000.0,684000000.0,0.02926574340214267,0.002472119677079367,0.2650887573964497,0.8907107394826235,0.002963232737927724,0.018553709014269427,0.47984542122501966
2022-06-30,1785000000.0,533000000,662000000.0,187008000000,14427000000.0,22660000000.0,-78000000.0,-132000000.0,931808000.0,924302000.0,172581000000.0,19426000000.0,3234000000.0,678000000.0,0.03694461773064393,0.0028501454483230663,0.29859943977591036,1.5706661121508283,0.0035399555099247092,0.017849920457303096,0.5720062502146365
2022-09-30,1879000000.0,542000000,664000000.0,190051000000,13290000000.0,27057000000.0,2081000000.0,-124000000.0,931808000.0,924302000.0,176761000000.0,22833000000.0,4224000000.0,717000000.0,0.040782543265613244,0.0028518660780527333,0.28845130388504525,2.0358916478555305,0.0034937990328911712,0.01645723349939277,0.5816648923383358
2022-12-31,1891010000.0,394020000,470010000.0,189813000000,13454000000.0,28770000000.0,1585000000.0,-76000000.0,934986000.0,925907000.0,176359000000.0,19307000000.0,9463000000.0,887000000.0,0.029286457559090234,0.0020758325299110175,0.20836484206852424,2.138397502601457,0.0024761739185408796,0.011131347101174688,0.42141807470914006
2023-03-31,1626000000.0,273000000,353000000.0,197519000000,14322000000.0,34188000000.0,718000000.0,-81000000.0,933804000.0,926490000.0,183197000000.0,32814000000.0,1374000000.0,784000000.0,0.01906158357771261,0.0013821455151150016,0.16789667896678967,2.3870967741935485,0.0017871698418886284,0.007276850133992991,0.29235257077502347
2023-06-30,1587000000.0,287000000,344000000.0,195037000000,13844000000.0,30722000000.0,582000000.0,-58000000.0,930454000.0,926741000.0,181193000000.0,29020000000.0,1702000000.0,758000000.0,0.020731002600404506,0.001471515661130965,0.1808443604284814,2.219156313204276,0.0017637679004496583,0.007718888839025266,0.30845157310302285
2023-09-30,1558000000.0,303000000,367000000.0,187851000000,13356000000.0,24816000000.0,566000000.0,-65000000.0,931744000.0,927131000.0,174495000000.0,24773000000.0,43000000.0,766000000.0,0.022686433063791554,0.0016129805005030582,0.1944801026957638,1.858041329739443,0.0019536760517644305,0.009614377030283977,0.32519662053096127
2023-12-31,1531000000.0,65000000,57000000.0,188281000000,14637000000.0,22645000000.0,1037000000.0,8000000.0,935034000.0,928506000.0,173644000000.0,19554000000.0,3091000000.0,941000000.0,0.004440800710528114,0.0003452286741625549,0.042455911169170475,1.5471066475370636,0.000302738991188702,0.0015288879351966096,0.06951618871613224
2024-03-31,1445000000.0,180000000,239000000.0,187485000000,14547000000.0,23699000000.0,356000000.0,-59000000.0,937011000.0,929692000.0,172938000000.0,23672000000.0,27000000.0,1247000000.0,0.012373685295937306,0.0009600768061444916,0.1245674740484429,1.6291331546023236,0.0012747686481585194,0.006249019505307744,0.19210019946404044
2024-06-30,1514000000.0,272000000,335000000.0,187450000000,14789000000.0,22186000000.0,-227000000.0,-62000000.0,938487000.0,931726000.0,172661000000.0,22161000000.0,25000000.0,1326000000.0,0.01839204814389073,0.0014510536142971458,0.17965653896961692,1.500169044560146,0.0017871432381968526,0.009060175794455713,0.289828202202055
2024-09-30,683000000.0,-412000000,-506000000.0,189763000000,16852000000.0,18080000000.0,-1192000000.0,95000000.0,948979000.0,948979000.0,172911000000.0,18036000000.0,44000000.0,1276000000.0,-0.024448136719677188,-0.002171129250696922,-0.6032210834553441,1.0728696890576785,-0.002666483982652045,-0.014485285697927402,-0.4341508083951278
2024-12-31,855000000.0,-240000000,-413000000.0,187168000000,18176000000.0,14249000000.0,1727000000.0,169000000.0,987847000.0,987847000.0,168992000000.0,14235000000.0,14000000.0,1743000000.0,-0.013204225352112676,-0.0012822704735852282,-0.2807017543859649,0.7839458626760564,-0.00220657377329458,-0.012737085582112567,-0.24295260298406535
