report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,1290000000.0,488000000,600000000.0,11306000000,805000000.0,6788000000.0,345000000.0,950000000.0,-40000000.0,-77000000.0,-49000000.0,189600000.0,187500000.0,3994000000.0,2351000000.0,10501000000.0,6303000000.0,485000000.0,2231000000.0,0.6062111801242236,0.04316292234211923,0.37829457364341085,0.7364341085271318,8.432298136645963,1.6988515525308379,1.6988515525308379,0.05306916681408102,0.07902015013828527,2.5738396624472575,551000000.0,12.319419237749546
2020-06-30,1435000000.0,509000000,708000000.0,11298000000,1237000000.0,6333000000.0,632000000.0,1073000000.0,-60000000.0,-157000000.0,-58000000.0,189000000.0,187700000.0,3963000000.0,1886000000.0,10061000000.0,6333000000.0,,2199000000.0,0.41147938561034764,0.04505222163214728,0.35470383275261325,0.7477351916376307,5.1196443007275665,2.101272534464475,2.101272534464475,0.06266595857673925,0.09352708058124175,2.693121693121693,650000000.0,9.743076923076924
2020-09-30,1356000000.0,467000000,665000000.0,11672000000,1693000000.0,6363000000.0,511000000.0,992000000.0,-53000000.0,-132000000.0,-56000000.0,189300000.0,187800000.0,4281000000.0,1721000000.0,9979000000.0,6363000000.0,,2588000000.0,0.2758417011222682,0.04001028101439342,0.3443952802359882,0.7315634218289085,3.7584170112226816,2.487507263219059,2.487507263219059,0.05697395476353667,0.08254716981132075,2.4669836238774434,609000000.0,10.448275862068966
2020-12-31,1290000000.0,314000000,474000000.0,12409000000,1763000000.0,6422000000.0,658000000.0,881000000.0,-52000000.0,-86000000.0,-57000000.0,189300000.0,187400000.0,4509000000.0,2222000000.0,10646000000.0,6422000000.0,,2696000000.0,0.1781055019852524,0.02530421468289145,0.2434108527131783,0.6829457364341085,3.6426545660805445,2.0292529252925293,2.0292529252925293,0.03819808203723104,0.0579108124618204,1.6587427363972531,417000000.0,15.400479616306955
2021-03-31,1600000000.0,736000000,855000000.0,12500000000,2225000000.0,6340000000.0,676000000.0,1207000000.0,-7000000.0,-126000000.0,-59000000.0,188600000.0,187200000.0,4695000000.0,2154000000.0,10275000000.0,6340000000.0,,2865000000.0,0.33078651685393257,0.05888,0.46,0.754375,2.849438202247191,2.17966573816156,2.17966573816156,0.0684,0.09982486865148861,3.902439024390244,796000000.0,7.964824120603015
2021-06-30,1553000000.0,577000000,801000000.0,12552000000,2380000000.0,6355000000.0,594000000.0,1188000000.0,-49000000.0,-181000000.0,-60000000.0,188600000.0,187200000.0,4734000000.0,2050000000.0,10172000000.0,6355000000.0,,2897000000.0,0.24243697478991597,0.04596876991714468,0.3715389568576948,0.7649710238248552,2.6701680672268906,2.3092682926829267,2.3092682926829267,0.06381453154875717,0.09170005724098454,3.059384941675504,741000000.0,8.576248313090419
2021-09-30,1526000000.0,474000000,676000000.0,14414000000,2619000000.0,7476000000.0,436000000.0,1132000000.0,-53000000.0,-145000000.0,-61000000.0,187300000.0,186000000.0,4255000000.0,2793000000.0,11795000000.0,6969000000.0,507000000.0,2343000000.0,0.18098510882016036,0.032884695434993755,0.3106159895150721,0.7418086500655308,2.854524627720504,1.5234514858575008,1.5234514858575008,0.04689884834188983,0.06696384348687469,2.530699412706887,615000000.0,12.15609756097561
2021-12-31,1539000000.0,427000000,512000000.0,14680000000,2916000000.0,7413000000.0,299000000.0,1054000000.0,-62000000.0,-89000000.0,-77000000.0,187300000.0,186000000.0,4011000000.0,2496000000.0,11764000000.0,7413000000.0,,1902000000.0,0.14643347050754457,0.029087193460490463,0.2774528914879792,0.6848602988953866,2.542181069958848,1.6069711538461537,1.6069711538461537,0.03487738419618529,0.04956917416981315,2.2797650827549387,435000000.0,17.041379310344826
2022-03-31,1522000000.0,498000000,656000000.0,14739000000,2582000000.0,7786000000.0,470000000.0,1105000000.0,-53000000.0,-111000000.0,-78000000.0,187400000.0,185800000.0,4062000000.0,2988000000.0,12157000000.0,7285000000.0,501000000.0,1853000000.0,0.19287374128582493,0.033787909627518826,0.3272010512483574,0.7260183968462549,3.015491866769946,1.359437751004016,1.359437751004016,0.044507768505326006,0.06327160493827161,2.657417289220918,578000000.0,13.470588235294118
2022-06-30,1381000000.0,327000000,539000000.0,14315000000,2479000000.0,7657000000.0,291000000.0,988000000.0,-55000000.0,-116000000.0,-81000000.0,186100000.0,185100000.0,3820000000.0,2755000000.0,11836000000.0,7158000000.0,499000000.0,1703000000.0,0.1319080274304155,0.02284317149842822,0.23678493845039827,0.7154236060825488,3.0887454618797903,1.3865698729582576,1.3865698729582576,0.03765281173594132,0.0531767955801105,1.7571198280494358,458000000.0,16.71834061135371
