report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,769455000.0,163137000,217500000.0,4510543000,2256431000.0,1376836000.0,239695000.0,449662000.0,-9852000.0,-28518000.0,-8272000.0,145680000.0,144638000.0,1469758000.0,551519000.0,2254112000.0,1364849000.0,11987000.0,352861000.0,0.07229868761774678,0.03616792922714627,0.2120162972493518,0.5843902502420545,0.6101830722942558,2.664927228255056,2.664927228255056,0.04822035839143979,0.05986347824148349,1.119831136738056,209228000.0,6.580553272028601
2020-06-30,770344000.0,177835000,222647000.0,4587376000,2497027000.0,1176120000.0,330265000.0,449373000.0,-8942000.0,-34259000.0,-8220000.0,146254000.0,144783000.0,1523459000.0,602761000.0,2090349000.0,1164133000.0,11987000.0,463156000.0,0.07121869327003673,0.03876617046433517,0.2308514118367898,0.5833406893543663,0.4710081228597048,2.527467769148966,2.527467769148966,0.048534717886652416,0.06061478073161788,1.2159325556907845,214427000.0,5.484943593857117
2020-09-30,751944000.0,178372000,216896000.0,4620844000,2678860000.0,1056423000.0,143999000.0,438661000.0,-6725000.0,-37482000.0,-8243000.0,146100000.0,144900000.0,1542609000.0,590853000.0,1941984000.0,1044435000.0,11988000.0,421414000.0,0.06658503990503423,0.038601606113515194,0.23721447341823326,0.5833692402625728,0.39435543477449364,2.6108169036968585,2.6108169036968585,0.04693861121474778,0.0580668184980897,1.2208898015058178,208653000.0,5.063061638222312
2020-12-31,800011000.0,179514000,230389000.0,4572856000,2864984000.0,825720000.0,169916000.0,462483000.0,-5792000.0,-31078000.0,-7689000.0,146421000.0,145246000.0,1451485000.0,577335000.0,1707872000.0,813732000.0,11988000.0,255865000.0,0.06265794154522329,0.03925642967983247,0.22438941464554862,0.5780958011827337,0.28821103363928036,2.5141122571817056,2.5141122571817056,0.05038186201358626,0.06242413371541039,1.2260126621181389,222700000.0,3.707768298158958
2021-03-31,768767000.0,-78481000,223426000.0,4585724000,2709234000.0,731036000.0,196278000.0,447258000.0,-5823000.0,-296486000.0,-7445000.0,145513000.0,145513000.0,1466150000.0,876541000.0,1876490000.0,719046000.0,11990000.0,230635000.0,-0.02896796659129481,-0.017114200505743478,-0.10208684816075612,0.5817861588751858,0.26983125119498724,1.6726542169733076,1.6726542169733076,0.04872207747348074,0.0649443212306011,-0.5393401276861861,215981000.0,3.3847236562475405
2021-06-30,876103000.0,195100000,241638000.0,4728125000,2885679000.0,655351000.0,226525000.0,490697000.0,-5286000.0,-44111000.0,-7701000.0,147770000.0,145593000.0,1574757000.0,911766000.0,1842446000.0,643351000.0,12000000.0,295278000.0,0.06760973760421723,0.04126371447455387,0.22269071102370383,0.560090537299838,0.22710460865536325,1.7271503872704181,1.7271503872704181,0.05110651685393258,0.0682394670477234,1.3202950531230968,233937000.0,2.801399522093555
2021-09-30,904015000.0,203613000,261913000.0,4729167000,3026049000.0,805668000.0,-65657000.0,506289000.0,-5360000.0,-55175000.0,-7707000.0,146860000.0,145680000.0,1586255000.0,624158000.0,1703118000.0,793668000.0,12000000.0,276149000.0,0.06728674915706917,0.04305472824283854,0.2252318822143438,0.5600449107592241,0.26624420159752865,2.5414318169437866,2.5414318169437866,0.05538248067788683,0.06835395202725045,1.3864428707612693,254206000.0,3.1693508414435536
2021-12-31,894874000.0,201751000,248711000.0,4734742000,3145835000.0,679979000.0,219879000.0,515549000.0,-5948000.0,-35535000.0,-18969000.0,147040000.0,145990000.0,1547240000.0,621064000.0,1588907000.0,667979000.0,12000000.0,194476000.0,0.06413273423431298,0.042610769499161726,0.22545185132208556,0.5761135087174284,0.21615215038296667,2.4912730411036543,2.4912730411036543,0.05252894455495146,0.06500864913976477,1.3720824265505984,229742000.0,2.9597505027378537
2022-03-31,864500000.0,179012000,234265000.0,4905264000,3278804000.0,680702000.0,117439000.0,502179000.0,-5462000.0,-47307000.0,-18712000.0,147040000.0,145990000.0,1704300000.0,667265000.0,1626460000.0,668735000.0,11967000.0,201769000.0,0.054596737102919235,0.03649385639590448,0.20706998264893,0.5808895315211104,0.20760679808857133,2.5541576435149453,2.5541576435149453,0.04775787806731707,0.059165208993243096,1.2174374319912948,215553000.0,3.157933315704258
2022-06-30,914737000.0,195061000,257261000.0,5095853000,3360751000.0,775241000.0,79486000.0,489235000.0,-5542000.0,-43028000.0,25368000.0,147043000.0,146066000.0,1931478000.0,784754000.0,1735102000.0,765325000.0,9916000.0,273710000.0,0.05804089621635164,0.03827838047918572,0.21324271347939353,0.5348367891536037,0.2306749295023642,2.4612528257262785,2.4612528257262785,0.050484384066808836,0.062200555513647025,1.3265575375910448,282629000.0,2.742963390168737
