report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,39072000000.0,931000000.0,1266000000.0,48782000000.0,16999000000.0,5599000000.0,,619000000.0,,5016000000.0,-34000000.0,-330000000.0,,443727000.0,442021000.0,23703000000.0,22695000000.0,31783000000.0,5099000000.0,500000000.0,8715000000.0,,0.05476792752514854,0.019084908367840596,0.02382780507780508,0.12837837837837837,0.32937231601858935,1.044415069398546,1.044415069398546,0.025952195481940058,0.056022656872289585,2.0981369175191054,,,
2020-06-30,37266000000.0,838000000.0,1179000000.0,51732000000.0,17203000000.0,9095000000.0,,1898000000.0,,5017000000.0,-37000000.0,-311000000.0,,443854000.0,442322000.0,25254000000.0,22779000000.0,34529000000.0,7598000000.0,1497000000.0,11774000000.0,,0.04871243387781201,0.016198871104925384,0.022486985455911556,0.1346267375087211,0.5286868569435563,1.1086527064401421,1.1086527064401421,0.02279053583855254,0.04483230663928816,1.8880082189188336,,,
2020-08-31,,,,55556000000.0,18705000000.0,7609000000.0,,,,,,,,,,28120000000.0,24844000000.0,36851000000.0,7514000000.0,95000000.0,13305000000.0,,,,,,0.40678962844159317,1.1318628240218966,1.1318628240218966,,,,,,
2020-09-30,53383000000.0,1389000000.0,1929000000.0,,,0.0,,4242000000.0,,6982000000.0,-51000000.0,-465000000.0,,444342000.0,443026000.0,,,,,,,,,,0.0260195193226308,0.13079070115954516,,,,,inf,3.125970536208596,,,
2020-11-30,43208000000.0,1166000000.0,1430000000.0,60217000000.0,15309000000.0,7625000000.0,,2647000000.0,,5750000000.0,-39000000.0,-239000000.0,,444386000.0,442952000.0,32096000000.0,32667000000.0,44908000000.0,7529000000.0,96000000.0,14423000000.0,,0.07616434776928604,0.01936330272182274,0.0269857433808554,0.13307720792445843,0.4980730289372265,0.9825205865246273,0.9825205865246273,0.02374744673431091,0.06235283858027383,2.6238450356221845,,,
2021-02-28,44769000000.0,951000000.0,1340000000.0,54918000000.0,16129000000.0,7617000000.0,,38000000.0,,5691000000.0,-40000000.0,-348000000.0,,444386000.0,442952000.0,26308000000.0,26564000000.0,38789000000.0,7522000000.0,95000000.0,9254000000.0,,0.05896211792423585,0.01731672675625478,0.021242377538028545,0.1271192119547008,0.47225494450988903,0.990362897154043,0.990362897154043,0.024400014567172876,0.056430556725343216,2.1400314141309584,,,
2021-05-31,45277000000.0,1220000000.0,1663000000.0,57274000000.0,16974000000.0,7587000000.0,,3333000000.0,,5862000000.0,-40000000.0,-417000000.0,,444346000.0,443089000.0,27916000000.0,27982000000.0,40300000000.0,7495000000.0,92000000.0,11126000000.0,,0.07187463178979615,0.021301113943499667,0.02694524813923184,0.12946970868211233,0.4469777306468717,0.9976413408619828,0.9976413408619828,0.02903586269511471,0.067708969504499,2.7456081522057136,,,
2021-08-31,62675000000.0,1670000000.0,2275000000.0,59268000000.0,18078000000.0,7491000000.0,,2940000000.0,,7942000000.0,-52000000.0,-597000000.0,,444346000.0,443089000.0,29505000000.0,29441000000.0,41190000000.0,6692000000.0,799000000.0,12175000000.0,,0.09237747538444518,0.028177093878652897,0.026645392899880334,0.1267171918627842,0.41437105874543645,1.0021738392038313,1.0021738392038313,0.03838496321792536,0.08897493057999922,3.758332470642247,,,
2021-11-30,50363000000.0,1324000000.0,1693000000.0,64149000000.0,19000000000.0,7466000000.0,,3258000000.0,,6411000000.0,-39000000.0,-351000000.0,,444760000.0,443500500.0,33850000000.0,33342000000.0,45149000000.0,6667000000.0,799000000.0,13476000000.0,,0.06968421052631579,0.020639448783301376,0.026289140837519608,0.1272958322578083,0.39294736842105266,1.0152360386299562,1.0152360386299562,0.02639168186565652,0.06396886571450162,2.9768864106484396,,,
2022-02-28,51904000000.0,1299000000.0,1812000000.0,63078000000.0,19976000000.0,6658000000.0,,401000000.0,,6387000000.0,-36000000.0,-481000000.0,,444760000.0,443500500.0,32565000000.0,31545000000.0,43102000000.0,6658000000.0,,12296000000.0,,0.06502803364036844,0.020593550841814894,0.025026972872996302,0.12305409987669544,0.33329995995194234,1.0323347598668569,1.0323347598668569,0.028726338818605535,0.0680333408425321,2.920676319812933,,,
2022-04-30,52596000000.0,1353000000.0,1791000000.0,,,0.0,,,,6241000000.0,-35000000.0,-455000000.0,,444886000.0,443700000.0,,,,,,,,,,0.0257243896874287,0.11865921362841281,,,,,inf,3.0412285394460605,,,
2022-05-31,,,,63852000000.0,20513000000.0,6584000000.0,,1227000000.0,,,,,,,,33008000000.0,31845000000.0,43339000000.0,6507000000.0,77000000.0,11831000000.0,,,,,,0.32096719153707404,1.0365206468833412,1.0365206468833412,,,,,,
