report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,total_liabilities,current_assets,current_liabilities,long_term_debt,short_term_debt,cash,shares_diluted,shares_basic,tax_expense,capex,depreciation,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2024-12-31,10558000000.0,484000000.0,592000000.0,51485000000.0,10593000000.0,318000000.0,571000000.0,921000000.0,8435000000.0,2123000000.0,40892000000.0,34153000000.0,31685000000.0,258000000.0,60000000.0,8205000000.0,280000000.0,276000000.0,629000000.0,-350000000.0,269000000.0,0.04569055036344756,0.009400796348451005,0.045842015533244934,0.20107974995264255,0.030019824412347778,1.0778917468833833,1.0778917468833833,0.01149849470719627,0.05425717166162588,1.7285714285714286,861000000.0,0.05408221254025384,0.3693379790940767
2025-03-31,8032000000.0,254000000.0,43000000.0,51559000000.0,9672000000.0,0.0,975000000.0,1161000000.0,6562000000.0,1470000000.0,41887000000.0,33936000000.0,32677000000.0,,,8107000000.0,279000000.0,275000000.0,68000000.0,-186000000.0,205000000.0,0.026261373035566585,0.0049263950037820746,0.03162350597609562,0.1830179282868526,0.0,1.038528628699085,1.038528628699085,0.0008339960045772804,0.004445822994210091,0.910394265232975,248000000.0,0.1213894422310757,0.0
2025-06-30,9111000000.0,514000000.0,379000000.0,53078000000.0,9947000000.0,0.0,194000000.0,367000000.0,7265000000.0,1846000000.0,43131000000.0,34709000000.0,33761000000.0,,,7892000000.0,276000000.0,272000000.0,153000000.0,-173000000.0,205000000.0,0.05167387151905097,0.009683861486868383,0.056415322138074854,0.20261222697837777,0.0,1.0280797369746157,1.0280797369746157,0.007140434831757037,0.03810194028350256,1.8623188405797102,584000000.0,0.021292942596860938,0.0
2025-09-30,9969000000.0,452000000.0,367000000.0,54398000000.0,9729000000.0,0.0,733000000.0,980000000.0,8071000000.0,1898000000.0,44669000000.0,36278000000.0,35272000000.0,,,7945000000.0,275000000.0,272000000.0,293000000.0,-247000000.0,213000000.0,0.04645903998355432,0.008309129012096033,0.0453405557227405,0.19039020964991474,0.0,1.0285212066228169,1.0285212066228169,0.006746571565131071,0.037722273614965565,1.6436363636363636,580000000.0,0.07352793660347076,0.0
2025-12-31,10956000000.0,3664000000.0,602000000.0,63016000000.0,12296000000.0,328000000.0,1808000000.0,2479000000.0,8634000000.0,2322000000.0,50720000000.0,40216000000.0,40972000000.0,265000000.0,63000000.0,9314000000.0,274000000.0,270000000.0,-2565000000.0,-671000000.0,230000000.0,0.2979830839297333,0.05814396343785705,0.3344286235852501,0.21193866374589265,0.026675341574495772,0.9815483744996583,0.9815483744996583,0.009553129363971055,0.047686945500633716,13.372262773722628,832000000.0,0.16502373128879153,0.3942307692307692
