report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-04-30,4865000000.0,99000000.0,-140000000.0,53623000000.0,34565000000.0,2673000000.0,,1859000000.0,,3611000000.0,52000000.0,,913000000.0,896000000.0,14713000000.0,12843000000.0,19058000000.0,2673000000.0,,9802000000.0,,0.0028641689570374656,0.001846222702944632,0.020349434737923947,0.74224049331963,0.07733256184001157,1.1456046095149108,1.1456046095149108,-0.0026108199839621057,-0.003759600408185187,0.10843373493975904,,,
2020-07-31,5151000000.0,2625000000.0,178000000.0,57780000000.0,38440000000.0,2673000000.0,,429000000.0,,3840000000.0,1786000000.0,,922000000.0,904000000.0,14846000000.0,12963000000.0,19340000000.0,2673000000.0,,9283000000.0,,0.0682882414151925,0.04543094496365525,0.5096097845078625,0.745486313337216,0.06953694068678459,1.1452595849726144,1.1452595849726144,0.003080650744202146,0.004329530805341376,2.8470715835141,,,
2020-10-31,5419000000.0,1081000000.0,224000000.0,59136000000.0,40310000000.0,2672000000.0,,339000000.0,,4025000000.0,-169000000.0,,939000000.0,911000000.0,14946000000.0,12234000000.0,18826000000.0,2672000000.0,,9492000000.0,,0.0268171669560903,0.018279897186147188,0.1994832995017531,0.7427569662299317,0.06628628131977177,1.2216772927905837,1.2216772927905837,0.003787878787878788,0.005211483876971756,1.1512247071352502,,,
2021-01-31,5817000000.0,267000000.0,193000000.0,66301000000.0,41493000000.0,2673000000.0,,2174000000.0,,4338000000.0,-158000000.0,,946000000.0,921000000.0,21889000000.0,17728000000.0,24808000000.0,2673000000.0,,11966000000.0,,0.0064348203311401925,0.00402708858086605,0.04589994842702424,0.7457452294997421,0.06442050466343721,1.2347134476534296,1.2347134476534296,0.0029109666520866955,0.004369877281166508,0.2822410147991543,,,
2021-04-30,5963000000.0,469000000.0,354000000.0,64885000000.0,42567000000.0,2672000000.0,,3228000000.0,,4408000000.0,-135000000.0,,930000000.0,908000000.0,20444000000.0,15323000000.0,22318000000.0,2672000000.0,,15023000000.0,,0.011017924683440223,0.007228172921322339,0.07865168539325842,0.7392252222035888,0.06277163060586839,1.3342034849572537,1.3342034849572537,0.005455806426755028,0.007825106655761622,0.5043010752688172,,,
2021-07-31,6340000000.0,535000000.0,332000000.0,88658000000.0,55520000000.0,10589000000.0,,386000000.0,,4727000000.0,-291000000.0,,930000000.0,908000000.0,16256000000.0,17393000000.0,33138000000.0,10589000000.0,,9650000000.0,,0.009636167146974064,0.006034424417424259,0.08438485804416404,0.7455835962145111,0.19072406340057638,0.9346288736848157,0.9346288736848157,0.003744726928195989,0.005022009106173138,0.5752688172043011,,,
2021-10-31,6863000000.0,468000000.0,38000000.0,87436000000.0,57054000000.0,10591000000.0,,404000000.0,,5019000000.0,169000000.0,,1001000000.0,980000000.0,15957000000.0,15035000000.0,30382000000.0,10591000000.0,,9391000000.0,,0.008202755284467346,0.00535248639004529,0.06819175287775026,0.7313128369517704,0.18563115644827707,1.0613235783172597,1.0613235783172597,0.0004346035957729082,0.0005617562273634415,0.4675324675324675,,,
2022-01-31,7326000000.0,-28000000.0,-176000000.0,95209000000.0,58131000000.0,10596000000.0,,1982000000.0,,5312000000.0,169000000.0,,1001000000.0,980000000.0,22850000000.0,21788000000.0,37078000000.0,10592000000.0,4000000.0,10537000000.0,,-0.0004816707092601194,-0.0002940898444474787,-0.003822003822003822,0.7250887250887251,0.18227795840429376,1.04874242702405,1.04874242702405,-0.001848564736527009,-0.002560856722976414,-0.027972027972027972,,,
2022-04-30,7411000000.0,28000000.0,20000000.0,93022000000.0,58876000000.0,10597000000.0,,3676000000.0,,5366000000.0,57000000.0,,1001000000.0,991000000.0,20411000000.0,19899000000.0,34146000000.0,9595000000.0,1002000000.0,13503000000.0,,0.0004755757863985325,0.000301004063554858,0.003778167588719471,0.7240588314667387,0.17998845030233032,1.0257299361776975,1.0257299361776975,0.00021500290253918428,0.0002878816230765909,0.027972027972027972,,,
2022-07-31,7720000000.0,68000000.0,193000000.0,94148000000.0,60098000000.0,10599000000.0,,334000000.0,,5593000000.0,-113000000.0,,1001000000.0,997000000.0,21246000000.0,20080000000.0,34050000000.0,9416000000.0,1183000000.0,13533000000.0,,0.0011314852407734034,0.0007222670688702893,0.008808290155440414,0.724481865284974,0.17636194216113682,1.0580677290836653,1.0580677290836653,0.0020499638866465567,0.0027299602529103073,0.06793206793206794,,,
