report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,2503625000.0,574781000.0,694114000.0,12938635000.0,4537607000.0,5086338000.0,,541428000.0,,1167007000.0,-54714000.0,,1481650000.0,1453010000.0,9408785000.0,2105661000.0,8401028000.0,5043931000.0,42407000.0,5393136000.0,,0.12667051157140757,0.044423619647667625,0.22957950971091917,0.4661269159718408,1.1209296001174187,4.468328472626886,4.468328472626886,0.053646617282271276,0.07212364576065221,0.3879330476158337,,,
2020-06-30,2791864000.0,696673000.0,755722000.0,14559047000.0,5172494000.0,5810725000.0,,813048000.0,,1280332000.0,-51496000.0,,1474160000.0,1452950000.0,10853535000.0,3162442000.0,9386553000.0,4970848000.0,839877000.0,6710252000.0,,0.13468802477102923,0.04785155237152541,0.2495368685580673,0.45859397162612503,1.1233894133081643,3.4320107688931527,3.4320107688931527,0.05190738102569488,0.06880696815751375,0.4725898138600966,,,
2020-09-30,3177080000.0,823451000.0,961064000.0,15057008000.0,5419185000.0,5827633000.0,,642511000.0,,1506179000.0,-98821000.0,,1472480000.0,1452670000.0,11274883000.0,3406868000.0,9637823000.0,4993495000.0,834138000.0,6657908000.0,,0.1519510775144233,0.054688886397616314,0.25918484898082517,0.47407651050650285,1.075370743017631,3.3094569557728684,3.3094569557728684,0.06382835155563443,0.08545208075741957,0.5592272900141259,,,
2020-12-31,3456237000.0,869229000.0,1009724000.0,15370374000.0,5503033000.0,5825343000.0,,344637000.0,,1603795000.0,-110554000.0,,1459100000.0,1438300000.0,11467952000.0,3591053000.0,9867341000.0,4992496000.0,832847000.0,6042232000.0,,0.1579545316191998,0.056552234838267434,0.2514957741613205,0.4640292317916856,1.0585695197539249,3.1934789043770726,3.1934789043770726,0.06569287123397258,0.08913228162624545,0.5957295593173875,,,
2021-03-31,3847654000.0,1071121000.0,1195308000.0,15284913000.0,5371616000.0,5817047000.0,,1165080000.0,,1780131000.0,-88867000.0,,1446090000.0,1426760000.0,11322270000.0,3612333000.0,9913297000.0,4991613000.0,825434000.0,5789467000.0,,0.19940386654593328,0.07007700992475391,0.2783828795416636,0.4626536065872867,1.082923090555989,3.134337282858474,3.134337282858474,0.07820181900937219,0.10683206742396299,0.7407014777780083,,,
2021-06-30,4145179000.0,1144657000.0,1315927000.0,15892152000.0,6027188000.0,5001682000.0,,1435935000.0,,1915201000.0,-164104000.0,,1459230000.0,1439250000.0,11652387000.0,3527867000.0,9864964000.0,4990333000.0,11349000.0,5729135000.0,,0.18991559579691225,0.07202655751090224,0.27614175407141645,0.4620309521012241,0.8298533246349707,3.3029552984848918,3.3029552984848918,0.08280357499726909,0.11931657549685508,0.784425347614838,,,
2021-09-30,4304465000.0,1179744000.0,1372233000.0,15565552000.0,5820043000.0,4995332000.0,,457524000.0,,1976754000.0,-163632000.0,,1426120000.0,1417430000.0,11144682000.0,3409220000.0,9745509000.0,4988964000.0,6368000.0,4611623000.0,,0.20270365700047233,0.07579197962269504,0.2740744784775808,0.4592333774348264,0.8582981259760452,3.26898293451288,3.26898293451288,0.08815832551264484,0.1268779862002011,0.8272403444310437,,,
2021-12-31,4226604000.0,1194830000.0,1338139000.0,16685428000.0,6475781000.0,4994322000.0,,1440506000.0,,1977916000.0,-161308000.0,,1415300000.0,1406300000.0,12102862000.0,3863151000.0,10209647000.0,4988121000.0,6201000.0,5329134000.0,,0.18450747485129593,0.07160919096591349,0.28269267714694823,0.46796813706701645,0.7712308368673987,3.1328990246562975,3.1328990246562975,0.08019806264484196,0.11666320694766211,0.8442238394686639,,,
2022-03-31,4060416000.0,1021778000.0,1192097000.0,16589031000.0,6026490000.0,5008346000.0,,757710000.0,,1816625000.0,-112917000.0,,1415300000.0,1406300000.0,11888101000.0,4194741000.0,10562541000.0,5000657000.0,7689000.0,4354791000.0,,0.16954777988514044,0.06159359157264822,0.25164367394867915,0.4473987394395057,0.8310552245170904,2.834048872147291,2.834048872147291,0.07186055653280773,0.10803033230398712,0.7219515297110153,,,
2022-06-30,4635554000.0,1208934000.0,1479353000.0,17195632000.0,6278366000.0,5005830000.0,,436359000.0,,2100512000.0,-149971000.0,,1406280000.0,1398990000.0,12285235000.0,4564759000.0,10917266000.0,4998449000.0,7381000.0,3657732000.0,,0.19255551524074896,0.07030471459263608,0.2607960127311644,0.4531307369086845,0.7973141419280112,2.691321710521848,2.691321710521848,0.08603074315616896,0.13109954843038885,0.8596680604147111,,,
