report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-04-30,9253000000.0,666000000.0,1270000000.0,77326000000.0,11865000000.0,50143000000.0,,1284000000.0,,2959000000.0,-342000000.0,-245000000.0,,316200000.0,313200000.0,54868000000.0,31137000000.0,65461000000.0,34324000000.0,15819000000.0,9526000000.0,,0.0561314791403287,0.008612885704678892,0.07197665621960445,0.31978817680752186,4.226127265065318,1.7621479269036837,1.7621479269036837,0.01642397123865194,0.020481228228615662,2.106261859582543,,,
2020-07-31,8925000000.0,811000000.0,1560000000.0,77264000000.0,12891000000.0,48473000000.0,,3281000000.0,,3090000000.0,-290000000.0,-457000000.0,,315800000.0,313000000.0,54479000000.0,24560000000.0,64373000000.0,34037000000.0,14436000000.0,8830000000.0,,0.06291210922348926,0.010496479602402154,0.09086834733893558,0.346218487394958,3.7602203087425337,2.218200325732899,2.218200325732899,0.020190515634706977,0.025422071572909197,2.5680810639645344,,,
2020-10-31,9731000000.0,758000000.0,1394000000.0,75091000000.0,12944000000.0,45998000000.0,,3426000000.0,,3260000000.0,-278000000.0,-330000000.0,,317200000.0,314300000.0,52581000000.0,24000000000.0,62147000000.0,32734000000.0,13264000000.0,7707000000.0,,0.058559950556242274,0.010094418771890106,0.07789538588017675,0.33501181790155177,3.5536155747836835,2.190875,2.190875,0.018564142174162017,0.023650368158528723,2.389659520807062,,,
2021-01-31,9112000000.0,1224000000.0,1799000000.0,75480000000.0,14086000000.0,45965000000.0,,143000000.0,,3307000000.0,-271000000.0,-308000000.0,,316100000.0,313500000.0,53160000000.0,23248000000.0,61394000000.0,32772000000.0,13193000000.0,7629000000.0,,0.08689478915234986,0.016216216216216217,0.13432835820895522,0.362928007023705,3.263169104074968,2.286648313833448,2.286648313833448,0.02383412824589295,0.029957869144560455,3.872192344194875,,,
2021-04-30,12058000000.0,1790000000.0,2580000000.0,78979000000.0,15096000000.0,47363000000.0,,1643000000.0,,4130000000.0,-268000000.0,-530000000.0,,315200000.0,312800000.0,56655000000.0,25232000000.0,63883000000.0,33346000000.0,14017000000.0,7850000000.0,,0.11857445680975093,0.022664252522822524,0.1484491623818212,0.3425111958865483,3.137453630100689,2.2453630310716552,2.2453630310716552,0.032666911457476036,0.04130709745593109,5.678934010152284,,,
2021-07-31,11527000000.0,1667000000.0,2394000000.0,80688000000.0,15733000000.0,47961000000.0,,2528000000.0,,3953000000.0,-244000000.0,-491000000.0,,315600000.0,313100000.0,58437000000.0,27403000000.0,64955000000.0,32280000000.0,15681000000.0,8207000000.0,,0.10595563465327655,0.02065982550069403,0.14461698620629826,0.34293398108788065,3.0484332295175744,2.1325037404663725,2.1325037404663725,0.02966983938132064,0.03758595786102301,5.282002534854246,,,
2021-10-31,11327000000.0,1283000000.0,1823000000.0,84114000000.0,18434000000.0,48412000000.0,,3412000000.0,,3518000000.0,-210000000.0,-330000000.0,,311500000.0,309100000.0,59957000000.0,27872000000.0,65680000000.0,32888000000.0,15524000000.0,8745000000.0,,0.0695996528154497,0.015253108876049172,0.11326917983579059,0.31058532709455283,2.6262341325811,2.1511552812858783,2.1511552812858783,0.021672967639156382,0.02727163929030907,4.118780096308186,,,
2022-01-31,9569000000.0,903000000.0,1380000000.0,79614000000.0,17808000000.0,47310000000.0,,-2553000000.0,,2874000000.0,-229000000.0,-250000000.0,,311500000.0,309100000.0,56640000000.0,25123000000.0,61806000000.0,32838000000.0,14472000000.0,5207000000.0,,0.05070754716981132,0.011342226241615795,0.09436722750548647,0.3003448636221131,2.6566711590296497,2.2545078215181307,2.2545078215181307,0.017333634787851382,0.02119229706072054,2.898876404494382,,,
2022-04-30,13370000000.0,2098000000.0,2739000000.0,84099000000.0,19006000000.0,48866000000.0,,791000000.0,,4452000000.0,-187000000.0,-461000000.0,,311500000.0,309100000.0,60312000000.0,29098000000.0,65093000000.0,32447000000.0,16419000000.0,4560000000.0,,0.11038619383352626,0.024946788903554146,0.1569184741959611,0.33298429319371725,2.571082815952857,2.0727197745549524,2.0727197745549524,0.03256875824920629,0.04035537482319661,6.735152487961477,,,
2022-07-31,14102000000.0,1884000000.0,2835000000.0,86817000000.0,19131000000.0,51228000000.0,,2180000000.0,,4591000000.0,-296000000.0,-654000000.0,,314000000.0,311600000.0,63091000000.0,32082000000.0,67686000000.0,32132000000.0,19096000000.0,5078000000.0,,0.09847890857770111,0.02170081896402778,0.1335980711955751,0.32555665862998157,2.677748157440803,1.966554454211084,1.966554454211084,0.03265489477867238,0.040293352662772355,6.0,,,
