report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,5854000000.0,3084000000.0,3932000000.0,72820000000.0,34585000000.0,17892000000.0,,1467000000.0,,,-118000000.0,-745000000.0,-192000000.0,2676250000.0,2151250000.0,19907000000.0,15942000000.0,38235000000.0,13893000000.0,3999000000.0,12151000000.0,,0.0891716061876536,0.04235100247184839,0.5268192688759822,,0.5173341043805118,1.2487140885710701,1.2487140885710701,0.053996154902499316,0.0749280637231549,1.152358710882765,3740000000.0,,4.783957219251337
2020-06-30,4837000000.0,2373000000.0,3000000000.0,77884000000.0,35524000000.0,20879000000.0,,3002000000.0,,,-142000000.0,-559000000.0,-197000000.0,2662250000.0,2138250000.0,25011000000.0,16100000000.0,42360000000.0,17880000000.0,2999000000.0,16637000000.0,,0.06679990992005405,0.030468388886035643,0.4905933429811867,,0.5877434973539016,1.5534782608695652,1.5534782608695652,0.038518822864773254,0.05318866017765012,0.8913513005916048,2803000000.0,,7.448804851944345
2020-09-30,5101000000.0,2137000000.0,3871000000.0,80919000000.0,36210000000.0,24070000000.0,,2096000000.0,,,-145000000.0,-918000000.0,-196000000.0,,,27645000000.0,14510000000.0,44709000000.0,21071000000.0,2999000000.0,20041000000.0,,0.05901684617508975,0.026409125174557273,0.4189374632425015,,0.6647334990334162,1.9052377670572018,1.9052377670572018,0.047837961418208334,0.06421698739216987,,3675000000.0,,6.549659863945578
2020-12-31,5687000000.0,3126000000.0,3845000000.0,80426000000.0,37679000000.0,21055000000.0,,3513000000.0,,,-136000000.0,-622000000.0,-197000000.0,2648250000.0,2142250000.0,26280000000.0,12390000000.0,42747000000.0,21055000000.0,,18041000000.0,,0.08296398524376974,0.03886802775221943,0.5496746966766309,,0.5587993311924414,2.1210653753026634,2.1210653753026634,0.04780792281103126,0.06546463717778458,1.1804021523647692,3648000000.0,,5.771655701754386
2021-03-31,5729000000.0,3026000000.0,3584000000.0,80195000000.0,37696000000.0,20974000000.0,,3329000000.0,,,-121000000.0,-602000000.0,-201000000.0,2641250000.0,2143250000.0,26901000000.0,12711000000.0,42499000000.0,20974000000.0,,18552000000.0,,0.08027376910016978,0.03773302574973502,0.5281899109792285,,0.5563985568760611,2.11635591220203,2.11635591220203,0.04469106552777605,0.061087438213737855,1.1456696639848556,3383000000.0,,6.1998226426248895
2021-06-30,6130000000.0,2575000000.0,4062000000.0,82671000000.0,37790000000.0,20996000000.0,,4414000000.0,,,-131000000.0,-1814000000.0,-204000000.0,,,28042000000.0,14023000000.0,44881000000.0,20996000000.0,,19240000000.0,,0.06813971950251389,0.031147560813344462,0.4200652528548124,,0.5555967187086531,1.9997147543321685,1.9997147543321685,0.04913452117429328,0.06909808457796074,,3858000000.0,,5.4421980300673924
2021-09-30,6559000000.0,3584000000.0,5046000000.0,82896000000.0,37589000000.0,20977000000.0,,3971000000.0,,,-125000000.0,-714000000.0,-202000000.0,2644250000.0,2143250000.0,27607000000.0,15739000000.0,45307000000.0,19978000000.0,999000000.0,18512000000.0,,0.09534704301790417,0.04323489673808145,0.5464247598719317,,0.5580621990475937,1.754050447931889,1.754050447931889,0.060871453387376956,0.08615920499948776,1.3553937789543349,4844000000.0,,4.3305119735755575
2021-12-31,7059000000.0,3959000000.0,5114000000.0,81929000000.0,36194000000.0,20920000000.0,,4232000000.0,,,-134000000.0,-938000000.0,-198000000.0,2159000000.0,2106586000.0,25906000000.0,18568000000.0,45735000000.0,17673000000.0,3247000000.0,15921000000.0,,0.10938277062496546,0.04832232786925265,0.5608443122255277,,0.5779963529866828,1.395196036191297,1.395196036191297,0.062419900157453405,0.08954021780999405,1.8337193144974526,4916000000.0,,4.2554922701383235
2022-03-31,7189000000.0,3647000000.0,4992000000.0,81808000000.0,35989000000.0,21027000000.0,,3489000000.0,,,-134000000.0,-895000000.0,-207000000.0,2159000000.0,2106586000.0,24091000000.0,18702000000.0,45819000000.0,17479000000.0,3548000000.0,13529000000.0,,0.10133651949206703,0.04457999217680422,0.50730282375852,,0.5842618577898803,1.2881509998930596,1.2881509998930596,0.061020927048699394,0.08755437070296057,1.6892079666512274,4785000000.0,,4.3943573667711595
2022-06-30,7275000000.0,3411000000.0,5043000000.0,85410000000.0,35483000000.0,23795000000.0,,5252000000.0,,,-111000000.0,-418000000.0,-230000000.0,2142000000.0,1654000000.0,28971000000.0,20309000000.0,49927000000.0,20546000000.0,3249000000.0,17356000000.0,,0.09613054138601584,0.039936775553213906,0.4688659793814433,,0.6706028238874954,1.4265104141021223,1.4265104141021223,0.059044608359676856,0.08507372043591215,1.5924369747899159,4813000000.0,,4.943901932266778
2022-09-30,7787000000.0,3940000000.0,5275000000.0,85501000000.0,35581000000.0,22450000000.0,,5876000000.0,,,-159000000.0,-928000000.0,-226000000.0,2188000000.0,2130301000.0,30205000000.0,20853000000.0,49920000000.0,20200000000.0,2250000000.0,18522000000.0,,0.11073325651330766,0.0460813323820774,0.5059714909464492,,0.6309547230263343,1.4484726418261162,1.4484726418261162,0.06169518485163916,0.09089969154417467,1.8007312614259599,5049000000.0,,4.4464250346603285
2022-12-31,7936000000.0,4179000000.0,5609000000.0,85387000000.0,36924000000.0,20487000000.0,,4171000000.0,,,-137000000.0,-798000000.0,-227000000.0,2093000000.0,1879000000.0,27859000000.0,19353000000.0,48463000000.0,20487000000.0,,16119000000.0,,0.11317842053948651,0.04894187639804654,0.5265877016129032,,0.5548423789405265,1.4395184209166538,1.4395184209166538,0.0656891564289646,0.09769904722091585,1.9966555183946488,5382000000.0,,3.806577480490524
2023-03-31,7985000000.0,4257000000.0,5515000000.0,86755000000.0,38565000000.0,20606000000.0,,3860000000.0,,,-142000000.0,-1021000000.0,-234000000.0,2093000000.0,1879000000.0,28657000000.0,19097000000.0,48190000000.0,20606000000.0,,16594000000.0,,0.1103850641773629,0.049069217912512245,0.5331246086412023,,0.5343186827434202,1.50060218882547,1.50060218882547,0.06356982306495303,0.09320444136485778,2.0339225991399905,5281000000.0,,3.9019125165688315
2023-06-30,8123000000.0,4156000000.0,5663000000.0,89234000000.0,38981000000.0,20560000000.0,,5797000000.0,,,-182000000.0,-990000000.0,-235000000.0,2080000000.0,1614000000.0,31670000000.0,21230000000.0,50253000000.0,20560000000.0,,18756000000.0,,0.10661604371360406,0.0465741757626017,0.5116336328942509,,0.5274364433955003,1.4917569477154968,1.4917569477154968,0.06346235739740458,0.09511093196284913,1.998076923076923,5428000000.0,,3.787767133382461
