report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-04-30,861327000.0,109920000,155567000.0,7322466000,4280949000.0,235782000.0,379919000.0,677062000.0,,-246000.0,-10250000.0,154379000.0,150597000.0,1960755000.0,2054197000.0,3041517000.0,114370000.0,121412000.0,856424000.0,0.025676549755673333,0.015011336344887091,0.12761703743177677,0.7860684734136977,0.055077040160954965,0.9545116656289538,0.9545116656289538,0.021245165221661665,0.03444238764717226,0.7120139397197806,145317000.0,1.6225355601891038
2020-07-31,964134000.0,252911000,208621000.0,7663250000,4601317000.0,131352000.0,399423000.0,771126000.0,,16057000.0,-9931000.0,155973000.0,151352000.0,2186015000.0,2056277000.0,3061933000.0,107104000.0,24248000.0,1049922000.0,0.05496491547963333,0.03300309920725541,0.2623193456511232,0.7998120593195551,0.02854660959025427,1.06309363962151,1.06309363962151,0.027223567024434802,0.04408104602286786,1.6215050040712176,198690000.0,0.6610901404197493
2020-10-31,1025439000.0,197455000,195745000.0,8030062000,4912367000.0,127907000.0,202151000.0,800890000.0,,4989000.0,-9284000.0,157968000.0,152347000.0,2549217000.0,2139922000.0,3117695000.0,100823000.0,27084000.0,1235653000.0,0.040195490279940405,0.024589473904435607,0.1925565538271901,0.7810215917280307,0.02603775328675565,1.1912663171835236,1.1912663171835236,0.02437652411650122,0.03883618231865966,1.249968348019852,186461000.0,0.6859718654303044
2021-01-31,970321000.0,162345000,148348000.0,8012838000,4886898000.0,123079000.0,173958000.0,762322000.0,,-15076000.0,-8390000.0,157277000.0,152498000.0,2397724000.0,2171383000.0,3125940000.0,25658000.0,97421000.0,1023074000.0,0.03322046009554527,0.020260611783240845,0.16731061164295113,0.7856389792656244,0.02518550622501227,1.1042381744722143,1.1042381744722143,0.018513789995504713,0.02961051517801379,1.032223402023182,139958000.0,0.8793995341459581
2021-04-30,1024323000.0,195078000,194231000.0,8339565000,5092505000.0,115565000.0,526338000.0,810337000.0,,-21193000.0,-8313000.0,157077000.0,152725000.0,2689800000.0,2255700000.0,3247060000.0,25620000.0,89945000.0,1457918000.0,0.03830688433295598,0.023391867561437556,0.19044578711988308,0.791095191653414,0.022693153958611725,1.192445803963293,1.192445803963293,0.02329030351103445,0.03729423759665289,1.2419259344143319,185918000.0,0.6215912391484418
2021-07-31,1057130000.0,198646000,217074000.0,8485906000,5155136000.0,107222000.0,421767000.0,852064000.0,,-14945000.0,-8570000.0,156907000.0,152635000.0,2763976000.0,2334636000.0,3330770000.0,24754000.0,82468000.0,1530168000.0,0.03853360997653602,0.02340893241098829,0.18791066377834326,0.8060162893873034,0.020799063303082597,1.1839001882948776,1.1839001882948776,0.02558053318054666,0.041250329225035624,1.2660110766250072,208504000.0,0.5142443310440088
2021-10-31,1152419000.0,201447000,208542000.0,8752260000,5298943000.0,100086000.0,370559000.0,917693000.0,,2059000.0,-8646000.0,157158000.0,152619000.0,2808341000.0,2413484000.0,3453317000.0,25094000.0,74992000.0,1580789000.0,0.038016449695722335,0.023016569434637455,0.17480360875688444,0.7963188736041318,0.01888791783568912,1.1636045650188689,1.1636045650188689,0.023827217198757807,0.0386258343861461,1.281811934486313,199896000.0,0.500690358986673
2022-01-31,1270255000.0,313687000,358782000.0,8901346000,5390233000.0,24370000.0,155744000.0,1013271000.0,,-13902000.0,-9000000.0,157243000.0,152932000.0,2947497000.0,2471656000.0,3511113000.0,24370000.0,,1272047000.0,0.058195443499381196,0.035240400721418985,0.24694805373724174,0.7976910147962417,0.0045211403662884335,1.1925191046003165,1.1925191046003165,0.04030648847938278,0.06626192169582885,1.9949186927240004,349782000.0,0.06967196711094338
2022-04-30,1279229000.0,294781000,364012000.0,9210381000,5610946000.0,23775000.0,749957000.0,1026418000.0,,-45896000.0,-6912000.0,157273000.0,153218000.0,3074246000.0,2462658000.0,3599435000.0,23775000.0,,1720521000.0,0.052536773656349574,0.03200529923789255,0.23043645821037514,0.802372366480122,0.004237253397198975,1.2483446747376208,1.2483446747376208,0.03952192640022166,0.06460160139250905,1.8743268075257673,357100000.0,0.06657798935872304
2022-07-31,1247766000.0,222626000,233928000.0,9329547000,5651642000.0,21960000.0,439694000.0,976585000.0,,-16708000.0,-7124000.0,155806000.0,152938000.0,2899028000.0,2545863000.0,3677905000.0,21960000.0,,1531158000.0,0.039391383955317764,0.02386246620548672,0.17841967163714992,0.7826667820729207,0.003885596433744388,1.1387211330696114,1.1387211330696114,0.025073886224057824,0.04123094993268826,1.4288666675224317,226804000.0,0.09682368917655773
2022-10-31,818464000.0,153500000,203213000.0,9418087000,5559190000.0,20824000.0,393505000.0,701427000.0,,-62879000.0,11399000.0,155618000.0,152920000.0,3012669000.0,2774499000.0,3858897000.0,20824000.0,,1565521000.0,0.027611936271291323,0.01629842663377393,0.1875464284317942,0.8570040954764045,0.003745869452204368,1.085842525082907,1.085842525082907,0.02157688711093877,0.03641800898707422,0.986389749257798,214612000.0,0.09703092091774924
2023-01-31,1361340000.0,271536000,296791000.0,9565624000,5678751000.0,20569000.0,114751000.0,1076986000.0,,-10597000.0,-6717000.0,155076000.0,152401000.0,3028399000.0,2724997000.0,3886873000.0,20569000.0,,1301923000.0,0.0478161483044423,0.028386647854860277,0.19946229450394465,0.7911219827522882,0.003622099296130434,1.1113403060627223,1.1113403060627223,0.0310268310776171,0.05207480892457346,1.7509866130155536,290074000.0,0.07090949206064659
2023-04-30,1262744000.0,269948000,286797000.0,9790732000,5872822000.0,20201000.0,702940000.0,1014503000.0,,-23947000.0,-1900000.0,154730000.0,152187000.0,3160935000.0,2748680000.0,3917910000.0,20201000.0,,1695438000.0,0.04596563628184202,0.02757178932075763,0.2137788815468535,0.8034114594882257,0.003439743278444332,1.149982900883333,1.149982900883333,0.029292702527247198,0.048667212057377,1.744639048665417,284897000.0,0.07090632754995665
2023-07-31,1354390000.0,336252000,321955000.0,9923231000,5999881000.0,18165000.0,559522000.0,1093958000.0,,6951000.0,-2014000.0,154947000.0,152023000.0,3268312000.0,2729982000.0,3923350000.0,18165000.0,,1834587000.0,0.05604311152171185,0.03388533432306474,0.24826822407135316,0.8077126972290108,0.003027560046607591,1.1971917763560347,1.1971917763560347,0.03244457374820762,0.05349826172814232,2.170109779472981,319941000.0,0.056776093092163867
2023-10-31,1467383000.0,349190000,422817000.0,10333131000,6184301000.0,18078000.0,326061000.0,1181202000.0,,-60409000.0,-3346000.0,156027000.0,151973000.0,3430624000.0,2905619000.0,4148830000.0,18078000.0,,1585605000.0,0.056463939902019644,0.033793242338648374,0.23796786524036329,0.804971844433253,0.0029232082979143478,1.180686111978205,1.180686111978205,0.04091857540565391,0.06817013278292088,2.23801008799759,419471000.0,0.04309713901556961
2024-01-31,1510989000.0,449112000,352626000.0,10558259000,6706617000.0,16951000.0,-87790000.0,1231796000.0,,-22909000.0,-3529000.0,155334000.0,152311000.0,3407928000.0,2555313000.0,3851642000.0,16951000.0,,1273434000.0,0.06696550585787141,0.04253655834735632,0.29723048943440356,0.8152249950198182,0.0025275038070609965,1.3336636255519383,1.3336636255519383,0.033398119898365816,0.052446260675879236,2.8912665610877206,349097000.0,0.04855670486999315
2024-04-30,1454712000.0,292107000,332072000.0,11011837000,7188841000.0,16960000.0,476590000.0,1154315000.0,-7067000.0,-45437000.0,-4561000.0,155770000.0,152971000.0,4653120000.0,2423800000.0,3822996000.0,16960000.0,,1659700000.0,0.04063339278195192,0.026526636745531195,0.20080057083463942,0.7935007066690863,0.002359212006497292,1.919762356630085,1.919762356630085,0.03015591313238654,0.046083981503236074,1.8752455543429416,327511000.0,0.05178452021458821
2024-07-31,1525749000.0,408055000,360211000.0,11648684000,7745415000.0,15599000.0,455411000.0,1235073000.0,,30712000.0,-4062000.0,156131000.0,153417000.0,5127753000.0,2445081000.0,3903269000.0,15599000.0,,1994246000.0,0.052683426259277265,0.03503013730993132,0.2674456938854294,0.8094863571924347,0.002013965681632295,2.0971710139664084,2.0971710139664084,0.030922892234006863,0.04641287852334759,2.6135424739481588,356149000.0,0.043799084091209015
2024-10-31,1635986000.0,1114106000,310802000.0,13073561000,9023206000.0,15601000.0,562818000.0,1260963000.0,,-62084000.0,-4086000.0,156541000.0,153853000.0,6469666000.0,2555329000.0,4050355000.0,15601000.0,,4050401000.0,0.12347119194663182,0.08521825078874838,0.6809997151564867,0.7707663757513817,0.001728986349197835,2.5318328872720497,2.5318328872720497,0.023773323886277044,0.034385290005639016,7.117023655144658,306716000.0,0.05086464351386951
2025-01-31,1455315000.0,295683000,251839000.0,13041089000,9304901000.0,14220000.0,-67455000.0,1185340000.0,,6294000.0,-4000000.0,156189000.0,154408000.0,6323616000.0,2259284000.0,3736188000.0,14220000.0,,3809369000.0,0.03177712476468046,0.022673183198120953,0.2031745704538193,0.8144903337078228,0.0015282268989213318,2.798946923007466,2.798946923007466,0.019311194026817854,0.027023900644706726,1.8931102702495055,247839000.0,0.05737595777904204
