report_date,revenue,net_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,total_liabilities,long_term_debt,short_term_debt,cash,tax_expense,depreciation,shares_diluted,shares_basic,roe,roa,net_margin,debt_equity,eps,fcf_margin
2024-09-30,20366000000.0,5114000000.0,1922125000000.0,185011000000.0,196365000000.0,4206000000.0,4206000000.0,1737114000000.0,182015000000.0,14350000000.0,185546000000.0,1064000000.0,1783000000.0,,,0.02764159968866716,0.002660596995512779,0.2511047824806049,1.0613693239861413,,0.2065206717077482
2024-12-31,20378000000.0,5079000000.0,1929845000000.0,181066000000.0,186633000000.0,8904000000.0,8904000000.0,1748779000000.0,173062000000.0,13571000000.0,203361000000.0,120000000.0,1984000000.0,3360700000.0,3312800000.0,0.028050545105099797,0.0026318175812047083,0.2492393757974286,1.0307456949399667,1.5112922902966643,0.43694179998037097
2025-03-31,20149000000.0,4894000000.0,1950311000000.0,182906000000.0,188611000000.0,-11037000000.0,-11037000000.0,1767405000000.0,173660000000.0,14951000000.0,177565000000.0,522000000.0,1858000000.0,3321600000.0,3280400000.0,0.026756913387204356,0.0025093433816452864,0.24289046602809072,1.0311908849354312,1.4733863198458574,-0.5477691200555859
2025-06-30,20569000000.0,5494000000.0,1981269000000.0,182954000000.0,210221000000.0,-11216000000.0,-11216000000.0,1798315000000.0,176237000000.0,33984000000.0,194561000000.0,916000000.0,1893000000.0,3267000000.0,3232700000.0,0.030029406298851077,0.0027729702529035683,0.2671009771986971,1.1490374629688338,1.6816651362105908,-0.5452865963342894
2025-09-30,21436000000.0,5589000000.0,2062926000000.0,183012000000.0,214182000000.0,-869000000.0,-869000000.0,1879914000000.0,177773000000.0,36409000000.0,174325000000.0,1300000000.0,1839000000.0,3223500000.0,3182200000.0,0.030538981050422923,0.002709258596769831,0.2607296137339056,1.1703167005442265,1.7338296882270823,-0.04053927971636499
2025-12-31,,,,,0.0,,,,,,,,,3159000000.0,3113800000.0,,,,,,
