report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2020-03-31,10083000000.0,3356000000.0,3081000000.0,166336000000.0,65338000000.0,52288000000.0,,3133000000.0,,8143000000.0,-359000000.0,-849000000.0,5916102000.0,5844430000.0,34737000000.0,33890000000.0,100998000000.0,36281000000.0,16007000000.0,10350000000.0,,0.05136367810462518,0.02017602924201616,0.33283744917187347,0.8075969453535654,0.8002693685144938,1.0249926231926823,1.0249926231926823,0.018522749134282417,0.026193188580755956,0.5672654054984178,2232000000.0,,23.42652329749104
2020-06-30,9864000000.0,3490000000.0,2432000000.0,177935000000.0,64563000000.0,63613000000.0,,3555000000.0,,8038000000.0,-422000000.0,-869000000.0,5922426000.0,5853916000.0,46425000000.0,32722000000.0,113370000000.0,50529000000.0,13084000000.0,11382000000.0,,0.05405572851323513,0.019613903953690955,0.3538118410381184,0.814882400648824,0.9852856899462541,1.4187702463174623,1.4187702463174623,0.013667912439935932,0.018973910872550244,0.5892855394056422,1563000000.0,,40.69929622520793
2020-09-30,10277000000.0,1469000000.0,2450000000.0,178982000000.0,65495000000.0,63148000000.0,,2090000000.0,,8270000000.0,347000000.0,-862000000.0,5937182000.0,5857078000.0,47738000000.0,34154000000.0,113489000000.0,49785000000.0,13363000000.0,10499000000.0,,0.022429193068173144,0.008207529248751271,0.14294054685219423,0.8047095455872336,0.964165203450645,1.3977279381624408,1.3977279381624408,0.013688527337944598,0.019044953864570946,0.24742377781243693,1588000000.0,,39.76574307304786
2020-12-31,11427000000.0,846000000.0,336000000.0,154228000000.0,63473000000.0,39836000000.0,,5627000000.0,,8716000000.0,64000000.0,-769000000.0,4752290000.0,4664576000.0,35066000000.0,25920000000.0,90756000000.0,37133000000.0,2703000000.0,12223000000.0,,0.013328501882690278,0.0054853852737505515,0.07403517983722761,0.7627548787958345,0.6276054385329195,1.3528549382716049,1.3528549382716049,0.0021785927328370983,0.0032523787859721803,0.1780194390493846,-433000000.0,,-92.0
2021-03-31,14516000000.0,4877000000.0,4730000000.0,158819000000.0,68864000000.0,39699000000.0,,4538000000.0,,10359000000.0,-808000000.0,-858000000.0,5662000000.0,5584000000.0,39534000000.0,26652000000.0,89951000000.0,35347000000.0,4352000000.0,13667000000.0,,0.07082074814126393,0.030707912781216352,0.33597409754753377,0.7136263433452742,0.5764840845724907,1.4833408374606034,1.4833408374606034,0.029782330829434767,0.04356917181728581,0.8613564111621336,3872000000.0,,10.252840909090908
2021-06-30,18899000000.0,5564000000.0,5824000000.0,169920000000.0,70313000000.0,39242000000.0,,11299000000.0,,11903000000.0,-1123000000.0,-917000000.0,5662000000.0,5584000000.0,48814000000.0,35664000000.0,99605000000.0,35354000000.0,3888000000.0,21700000000.0,,0.07913188172884104,0.03274482109227872,0.2944071114873803,0.6298216836869676,0.5581044757015061,1.368719156572454,1.368719156572454,0.03427495291902072,0.053160512984345765,0.9826916283998587,4907000000.0,,7.997146932952925
2021-09-30,24035000000.0,8146000000.0,7555000000.0,179188000000.0,75965000000.0,39879000000.0,,10828000000.0,,14103000000.0,328000000.0,-968000000.0,5768000000.0,5616000000.0,57900000000.0,41804000000.0,103222000000.0,36250000000.0,3629000000.0,29696000000.0,,0.1072335944184822,0.04546063352456638,0.338922404826295,0.5867692947784481,0.5249654446126506,1.3850349248875706,1.3850349248875706,0.042162421590731525,0.06521701598701703,1.4122746185852981,6587000000.0,,6.054197662061637
2021-12-31,23838000000.0,3393000000.0,5595000000.0,181475000000.0,77462000000.0,38436000000.0,,5915000000.0,,14102000000.0,-249000000.0,-957000000.0,5768000000.0,5616000000.0,59693000000.0,42672000000.0,104014000000.0,36195000000.0,2241000000.0,31069000000.0,,0.04380212233094937,0.018696790191486432,0.14233576642335766,0.5915764745364545,0.49619168108233713,1.3988798275215597,1.3988798275215597,0.03083069293291087,0.048275207510051946,0.588245492371706,4638000000.0,,8.28719275549806
2022-03-31,25661000000.0,7864000000.0,9598000000.0,183840000000.0,82686000000.0,36301000000.0,,6543000000.0,,15677000000.0,-1172000000.0,-835000000.0,5768000000.0,5616000000.0,54420000000.0,39268000000.0,101155000000.0,35656000000.0,645000000.0,23897000000.0,,0.0951067895411557,0.0427763272410792,0.3064572697868361,0.6109270877986049,0.4390223254238928,1.3858612610777223,1.3858612610777223,0.052208442123585726,0.08066427424844731,1.3633841886269071,8763000000.0,,4.142531096656397
2022-06-30,27742000000.0,9905000000.0,12409000000.0,195289000000.0,87470000000.0,40284000000.0,,8168000000.0,,19094000000.0,-1570000000.0,-822000000.0,5712000000.0,5593000000.0,67466000000.0,47410000000.0,107820000000.0,34294000000.0,5990000000.0,33304000000.0,,0.11323882473991083,0.05071970259461618,0.3570398673491457,0.6882704923942037,0.4605464730764834,1.4230331153765028,1.4230331153765028,0.06354172534039296,0.09713198803951344,1.7340686274509804,11587000000.0,,3.47665487183913
2022-09-30,22638000000.0,8610000000.0,9725000000.0,195352000000.0,92891000000.0,36669000000.0,,5974000000.0,,16575000000.0,-356000000.0,-822000000.0,5718000000.0,5607000000.0,70405000000.0,44313000000.0,102458000000.0,32629000000.0,4040000000.0,36123000000.0,,0.09268928098524076,0.04407428641631517,0.3803339517625232,0.7321759872780281,0.39475299006362297,1.588811409744319,1.588811409744319,0.04978193210205168,0.07506174745291756,1.5057712486883525,8903000000.0,,4.118724025609345
2022-12-31,25135000000.0,4993000000.0,6097000000.0,197203000000.0,95917000000.0,35829000000.0,,8582000000.0,,15487000000.0,-230000000.0,-1131000000.0,5734000000.0,5616000000.0,51259000000.0,51951000000.0,101288000000.0,32884000000.0,2945000000.0,22732000000.0,,0.05205542291773096,0.025319087437817883,0.19864730455540083,0.6161527750149194,0.3735417079349855,0.9866797559238514,0.9866797559238514,0.030917379553049396,0.04627844488637226,0.8707708405999303,4966000000.0,,7.2148610551751915
2023-03-31,18485000000.0,5541000000.0,6573000000.0,195618000000.0,101237000000.0,35892000000.0,,1211000000.0,,13599000000.0,-715000000.0,-1103000000.0,5727000000.0,5634000000.0,50078000000.0,36562000000.0,94381000000.0,31704000000.0,4188000000.0,19972000000.0,,0.05473295336685204,0.028325614207281538,0.29975655937246415,0.7356775764133081,0.354534409356263,1.3696734314315409,1.3696734314315409,0.033601202343342636,0.047932968226997934,0.9675222629649031,5470000000.0,,6.5616087751371115
2023-06-30,13006000000.0,2326000000.0,2440000000.0,220169000000.0,99293000000.0,65341000000.0,,-1209000000.0,,9769000000.0,71000000.0,-1184000000.0,5713000000.0,5646000000.0,73348000000.0,34646000000.0,120873000000.0,61356000000.0,3985000000.0,44785000000.0,,0.023425619127229513,0.010564611730080074,0.1788405351376288,0.7511148700599724,0.6580625018883507,2.117069791606535,2.117069791606535,0.011082395795956742,0.01482075391474422,0.4071416068615438,1256000000.0,,52.02308917197452
2023-09-30,13492000000.0,-2381000000.0,-2948000000.0,215022000000.0,97204000000.0,63596000000.0,,3458000000.0,,4223000000.0,964000000.0,-1179000000.0,5646000000.0,5646000000.0,74012000000.0,31136000000.0,117816000000.0,61048000000.0,2548000000.0,44181000000.0,,-0.024494876754043042,-0.011073285524271935,-0.1764749481174029,0.3130002964719834,0.6542529114028229,2.3770554984583763,2.3770554984583763,-0.013710225000232534,-0.018333333333333333,-0.4217144881331916,-4127000000.0,,-15.409740731766416
2023-12-31,14570000000.0,-3369000000.0,-1872000000.0,226502000000.0,89288000000.0,71888000000.0,,5242000000.0,,7007000000.0,795000000.0,-1267000000.0,5750000000.0,5646000000.0,43334000000.0,56328000000.0,137212000000.0,61538000000.0,10350000000.0,12690000000.0,,-0.03773183406504794,-0.014874040847321437,-0.23122855181880578,0.48091969800960876,0.8051249888002867,0.7693154381479903,0.7693154381479903,-0.008264827683640763,-0.01161463245148161,-0.5859130434782609,-3139000000.0,,-22.901561006690027
2024-03-31,14878000000.0,3115000000.0,4203000000.0,221095000000.0,92558000000.0,69539000000.0,,1091000000.0,,11499000000.0,-293000000.0,-1308000000.0,5697000000.0,5657000000.0,42414000000.0,40497000000.0,128536000000.0,61307000000.0,8232000000.0,11928000000.0,,0.033654573348603035,0.014088966281462719,0.20936953891652105,0.772886140610297,0.7513018863847534,1.0473368397659086,1.0473368397659086,0.019009927859065107,0.025928919103993288,0.5467790064946463,2895000000.0,,24.020379965457686
2024-06-30,13283000000.0,40000000.0,2263000000.0,216191000000.0,87975000000.0,69450000000.0,,-4928000000.0,,9983000000.0,134000000.0,-1307000000.0,5696000000.0,5666000000.0,37824000000.0,43818000000.0,128218000000.0,57506000000.0,11944000000.0,7100000000.0,,0.00045467462347257746,0.00018502157814155075,0.0030113679138748777,0.7515621471053225,0.7894288150042625,0.8632069012734492,0.8632069012734492,0.010467595783358234,0.014375099253612831,0.007022471910112359,956000000.0,,72.64644351464435
2024-09-30,17701000000.0,4465000000.0,5271000000.0,219476000000.0,92558000000.0,66617000000.0,6063000000.0,6714000000.0,5263000000.0,12438000000.0,234000000.0,1755000000.0,5705000000.0,5667000000.0,43223000000.0,43211000000.0,126918000000.0,56918000000.0,9699000000.0,9952000000.0,-651000000.0,0.048240022472395686,0.020343910040277753,0.25224563583978304,0.7026721654143834,0.7197324920590332,1.0002777070653306,1.0002777070653306,0.024016293353259582,0.033114496623213446,0.782646801051709,7026000000.0,0.34252302129823176,9.481497295758611
2024-12-31,17764000000.0,410000000.0,3099000000.0,213396000000.0,88497000000.0,63649000000.0,5804000000.0,6721000000.0,5909000000.0,11855000000.0,-421000000.0,1791000000.0,5703000000.0,5667000000.0,50358000000.0,42995000000.0,124899000000.0,56703000000.0,6946000000.0,20477000000.0,-917000000.0,0.004632925409900901,0.0019213106150068418,0.023080387300157622,0.6673609547399234,0.7192221205238596,1.1712524712175834,1.1712524712175834,0.014522296575380981,0.020368593324832727,0.07189198667368052,4890000000.0,0.32672821436613375,13.016155419222905
2025-03-31,13715000000.0,2967000000.0,4416000000.0,208028000000.0,90637000000.0,61291000000.0,1771000000.0,2335000000.0,2845000000.0,10870000000.0,-189000000.0,1618000000.0,5710000000.0,5675000000.0,45861000000.0,36452000000.0,117391000000.0,56820000000.0,4471000000.0,17316000000.0,-564000000.0,0.03273497578251707,0.014262503124579384,0.21633248268319358,0.7925628873496172,0.6762249412491588,1.258120267749369,1.258120267749369,0.021227911627280945,0.02906639987362435,0.519614711033275,6034000000.0,0.12912869121399928,10.157606894265827
2025-06-30,14653000000.0,2910000000.0,3765000000.0,206095000000.0,89012000000.0,60926000000.0,-1200000000.0,-582000000.0,3778000000.0,10875000000.0,141000000.0,1625000000.0,5706000000.0,5685000000.0,43703000000.0,37726000000.0,117083000000.0,56630000000.0,4296000000.0,13249000000.0,-618000000.0,0.03269222127353615,0.014119702079138262,0.19859414454377944,0.7421688391455674,0.6844695097290253,1.158431850713036,1.158431850713036,0.018268274339503628,0.02511037895663541,0.5099894847528917,5390000000.0,-0.08189449259537296,11.30352504638219
2025-09-30,16654000000.0,3541000000.0,4137000000.0,208731000000.0,93096000000.0,60848000000.0,4001000000.0,4603000000.0,4172000000.0,12482000000.0,-216000000.0,1662000000.0,5714000000.0,5685000000.0,46924000000.0,36596000000.0,115635000000.0,56545000000.0,4303000000.0,14984000000.0,-602000000.0,0.038036005843430434,0.016964418318314002,0.21262159241023176,0.7494896121051999,0.6536048809830712,1.2822166356978906,1.2822166356978906,0.019819768026790464,0.02687340851218625,0.619705985299265,5799000000.0,0.24024258436411672,10.492843593723055
2025-12-31,,,,,,0.0,,,,,,,5686000000.0,5686000000.0,,,,,,,,,,,,,,,,,,,,
