report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-05-31,3228782000.0,4978000,-19533000.0,19972532000,3578310000.0,15291390000.0,1249559000.0,354183000.0,-23958000.0,814000.0,-48825000.0,163537000.0,162673000.0,3283731000.0,1151006000.0,16394222000.0,14851505000.0,439885000.0,658022000.0,0.0013911595138487163,0.0002492423093877131,0.001541757851722414,0.10969554463571712,4.273355299009868,2.852922573818034,2.852922573818034,-0.0009779931758276818,-0.0010351515922351706,0.03043959470945413,-68358000.0,-223.69569033617134
2020-08-31,5372166000.0,296696000,261935000.0,21246306000,3982560000.0,15701573000.0,-359783000.0,752143000.0,-22469000.0,-91645000.0,-48285000.0,165623000.0,163434000.0,4327859000.0,1598942000.0,17263746000.0,15232881000.0,468692000.0,711561000.0,0.07449881483267044,0.013964592244882475,0.05522837529592347,0.14000740111158144,3.942582911494114,2.706701681486883,2.706701681486883,0.01232849606891664,0.013306910698073418,1.791393707395712,213650000.0,73.4920336999766
2020-11-30,5184944000.0,235300000,152633000.0,20932848000,4128476000.0,14927136000.0,-21390000.0,631430000.0,-19462000.0,-75203000.0,-48016000.0,165773000.0,163732000.0,3737097000.0,1437787000.0,16804372000.0,14481000000.0,446136000.0,236643000.0,0.056994396963915984,0.011240706472430317,0.045381396597533166,0.12178145029145927,3.615652846231878,2.599200716100507,2.599200716100507,0.007291554402917367,0.008009871317698954,1.419410881144698,104617000.0,142.6836556200235
2021-02-28,5164257000.0,209945000,85315000.0,21541541000,4364613000.0,15072498000.0,-200626000.0,641369000.0,-20289000.0,-52304000.0,-49230000.0,165599000.0,162893000.0,4116796000.0,1698548000.0,17176928000.0,14619919000.0,452579000.0,132319000.0,0.04810163008724943,0.009746052986645663,0.04065347638585764,0.12419385789669259,3.4533412240672883,2.4237148435016262,2.4237148435016262,0.0039604873207538865,0.004389283983612585,1.2677914721707257,36085000.0,417.69427740058194
2021-05-31,7697599000.0,436756000,320550000.0,22832889000,4703481000.0,15667874000.0,-111883000.0,924509000.0,-20534000.0,-130568000.0,-49890000.0,166295000.0,163151000.0,4690605000.0,2093387000.0,18129408000.0,15160995000.0,506879000.0,377954000.0,0.09285803429417488,0.019128372235331235,0.056739250771571756,0.12010355436805685,3.3311230554561613,2.240677428492677,2.240677428492677,0.014038959327485891,0.015735330320442602,2.626392856069034,270660000.0,57.88765979457622
2021-08-31,7988359000.0,285267000,188409000.0,24453322000,4915179000.0,17153359000.0,-1273438000.0,815484000.0,-22410000.0,-82547000.0,-52789000.0,166295000.0,163151000.0,5371296000.0,1958960000.0,19538143000.0,16630115000.0,523244000.0,58095000.0,0.05803796769151236,0.011665776944335007,0.035710338005590384,0.10208404504604764,3.489874732944619,2.7419120349573243,2.7419120349573243,0.007704842720346953,0.008537448198879328,1.715427403108933,135620000.0,126.48104261908273
2021-11-30,8527759000.0,269438000,206202000.0,25575219000,5109796000.0,18004899000.0,-697324000.0,836560000.0,-24303000.0,-86523000.0,-54428000.0,165133000.0,163183000.0,5955070000.0,2056852000.0,20465423000.0,17458864000.0,546035000.0,62598000.0,0.05272969801534151,0.010535119953420536,0.03159540507652714,0.09809845705067416,3.523604269133249,2.8952350485110254,2.8952350485110254,0.008062570255996635,0.008920818552872967,1.6316423731174265,151774000.0,118.62966647778934
2022-02-28,7686695000.0,159836000,35205000.0,26338264000,5235439000.0,18707291000.0,-466805000.0,710989000.0,-26848000.0,-41411000.0,-54849000.0,165133000.0,163183000.0,6549290000.0,2047457000.0,21102825000.0,18175019000.0,532272000.0,102716000.0,0.03052962702841156,0.006068585234015423,0.020793852234282744,0.09249605974999658,3.5732038898743737,3.1987436121979607,3.1987436121979607,0.0013366484594428852,0.00147038370311155,0.967922825843411,-19644000.0,-952.3157707187945
2022-05-31,9311621000.0,252265000,163003000.0,26338694000,5400637000.0,18420441000.0,530952000.0,875391000.0,-28775000.0,-84337000.0,-55648000.0,161798000.0,160298000.0,6117967000.0,2251751000.0,20938057000.0,17787980000.0,632461000.0,95313000.0,0.046710230663530986,0.00957773380866948,0.027091416199177352,0.0940105917111532,3.410790430832511,2.7169820286523687,2.7169820286523687,0.006188727504864136,0.00684280535079059,1.559135465209706,107355000.0,171.58437892971915
2022-08-31,8144803000.0,125905000,13412000.0,26470543000,5414227000.0,18718514000.0,-51363000.0,737145000.0,-32745000.0,-41670000.0,-57692000.0,160218000.0,158801000.0,21833672000.0,2132189000.0,21056316000.0,18046218000.0,672296000.0,56772000.0,0.02325447381500628,0.0047564192393031,0.01545832354692925,0.09050495143958669,3.457282821721365,10.240026564249229,10.240026564249229,0.0005066764214092624,0.000555759497025224,0.7858355490643998,-44280000.0,-422.7306684733514
2022-11-30,6505956000.0,37580000,-72416000.0,25938941000,5487573000.0,18227537000.0,1182488000.0,576688000.0,-30150000.0,-12413000.0,-57377000.0,158536000.0,158003000.0,4984017000.0,1937052000.0,20451368000.0,17640682000.0,586855000.0,688618000.0,0.00684820047040832,0.0014487869801623743,0.005776245643222918,0.0886400092469116,3.3216026465616038,2.5729908128434342,2.5729908128434342,-0.0027917870664033663,-0.0030535806074692465,0.2370439521622849,-129793000.0,-140.4354395075235
2023-02-28,5722493000.0,69012000,-19602000.0,26182736000,5613077000.0,18354605000.0,-378745000.0,610979000.0,-28728000.0,-13622000.0,-57732000.0,158532000.0,158098000.0,5041367000.0,1938311000.0,20569659000.0,17775137000.0,579468000.0,314758000.0,0.012294860733248448,0.002635782601176592,0.012059778841144935,0.10676797682408698,3.269972067014224,2.6009071815616793,2.6009071815616793,-0.0007486612552637738,-0.0008178513049363722,0.4353190523048974,-77334000.0,-237.34198412082654
2023-05-31,7687063000.0,228298000,199134000.0,26962356000,5823168000.0,18673092000.0,-185285000.0,817390000.0,-30466000.0,-78942000.0,-58419000.0,158561000.0,158116000.0,5363668000.0,2113971000.0,21139188000.0,18159454000.0,513638000.0,264247000.0,0.0392051199621924,0.00846728676084538,0.029698989067736273,0.1063331990384364,3.2066895545517493,2.537247672744801,2.537247672744801,0.007385630543562291,0.008129159308400549,1.4398118074431923,140715000.0,132.70150303805565
