report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2022-09-30,11218000000.0,1606000000.0,2099000000.0,98196000000.0,32734000000.0,39098000000.0,,3687000000.0,,8865000000.0,-601000000.0,-2418000000.0,2149000000.0,2133000000.0,26796000000.0,18930000000.0,65462000000.0,36966000000.0,2132000000.0,9027000000.0,,0.04906213722734771,0.016355045012016782,0.14316277411303263,0.790247816009984,1.1944155923504614,1.4155309033280508,1.4155309033280508,0.021375616114709357,0.029220960017819358,0.7473243369008842,-319000000.0,,-122.56426332288402
2022-12-31,11406000000.0,2022000000.0,1694000000.0,96820000000.0,31118000000.0,39320000000.0,,3916000000.0,,8813000000.0,166000000.0,-2343000000.0,2393000000.0,2075000000.0,27273000000.0,21890000000.0,65702000000.0,35056000000.0,4264000000.0,9253000000.0,,0.06497846905328106,0.020884114852303244,0.17727511835875856,0.7726635104331054,1.2635773507294814,1.2459113750571038,1.2459113750571038,0.01749638504441231,0.02404951872568784,0.8449644797325533,-649000000.0,,-60.58551617873652
2023-03-31,11337000000.0,2262000000.0,2432000000.0,94281000000.0,31886000000.0,37830000000.0,,4034000000.0,,8771000000.0,-503000000.0,-2256000000.0,2113000000.0,2099000000.0,27086000000.0,19085000000.0,62395000000.0,35078000000.0,2752000000.0,9269000000.0,,0.07094022454995923,0.023992108696343908,0.1995236835141572,0.773661462468025,1.1864141002320767,1.419229761592874,1.419229761592874,0.025795229155397163,0.03488438808881749,1.0705158542356839,176000000.0,,214.9431818181818
2023-06-30,11226000000.0,2073000000.0,1901000000.0,93489000000.0,32030000000.0,37676000000.0,,1714000000.0,,8350000000.0,218000000.0,-2257000000.0,2102000000.0,2093000000.0,28074000000.0,20150000000.0,61459000000.0,34656000000.0,3020000000.0,8730000000.0,,0.0647205744614424,0.0221737316689664,0.18466060929983966,0.7438090147871014,1.1762722447705276,1.3932506203473944,1.3932506203473944,0.020333943030730887,0.027271683929647374,0.9862036156041865,-356000000.0,,-105.8314606741573
2023-09-30,10966000000.0,1928000000.0,1959000000.0,91263000000.0,29062000000.0,37604000000.0,,4810000000.0,,8460000000.0,-203000000.0,-2256000000.0,2064000000.0,2057000000.0,27632000000.0,23462000000.0,62201000000.0,32137000000.0,5467000000.0,7685000000.0,,0.06634092629550616,0.02112575742633926,0.17581615903702352,0.7714754696334124,1.2939233363154634,1.1777342085073736,1.1777342085073736,0.021465435061306333,0.02938529385293853,0.9341085271317829,-297000000.0,,-126.61279461279462
2023-12-31,11477000000.0,1762000000.0,1903000000.0,95159000000.0,29485000000.0,39772000000.0,,3969000000.0,,8732000000.0,88000000.0,-2278000000.0,2033000000.0,2027000000.0,31770000000.0,22262000000.0,65674000000.0,36653000000.0,3119000000.0,12280000000.0,,0.059759199593013394,0.018516377851805925,0.15352444018471725,0.7608259998257384,1.3488892657283365,1.4270954990566884,1.4270954990566884,0.019998108429050327,0.027477366908760126,0.8666994589276931,-375000000.0,,-106.05866666666667
2024-03-31,11865000000.0,-11911000000.0,1514000000.0,99031000000.0,16548000000.0,55677000000.0,,3442000000.0,,8933000000.0,-392000000.0,-2357000000.0,2023000000.0,2023000000.0,29036000000.0,25822000000.0,82483000000.0,49487000000.0,6190000000.0,10037000000.0,,-0.7197848682620256,-0.12027546929749271,-1.0038769490096924,0.7528866413822166,3.3645757795503988,1.1244675083262334,1.1244675083262334,0.015288142096919146,0.02096227068189685,-5.8877904102817595,-843000000.0,,-66.04626334519573
2024-06-30,12201000000.0,1680000000.0,1691000000.0,94646000000.0,17069000000.0,52389000000.0,,1986000000.0,,8934000000.0,398000000.0,-2416000000.0,2029000000.0,2027000000.0,27247000000.0,23265000000.0,77577000000.0,48858000000.0,3531000000.0,7010000000.0,,0.09842404358779074,0.017750353950510323,0.13769363166953527,0.7322350626997787,3.0692483449528383,1.1711583924349882,1.1711583924349882,0.017866576506138664,0.02434564772956319,0.8279940857565303,-725000000.0,,-72.26068965517241
2024-09-30,11892000000.0,1211000000.0,2172000000.0,93670000000.0,17200000000.0,49752000000.0,,5424000000.0,,8935000000.0,-461000000.0,-2406000000.0,2031000000.0,2028000000.0,28399000000.0,22638000000.0,76470000000.0,48674000000.0,1078000000.0,8418000000.0,,0.07040697674418604,0.012928365538592933,0.10183316515304407,0.7513454423141608,2.892558139534884,1.2544836116264688,1.2544836116264688,0.023187786911497813,0.03244115186999642,0.5962580009847366,-234000000.0,,-212.6153846153846
2024-12-31,12342000000.0,72000000.0,510000000.0,92603000000.0,16388000000.0,49649000000.0,4061000000.0,4439000000.0,4812000000.0,7530000000.0,99000000.0,1880000000.0,2037000000.0,2029000000.0,29780000000.0,23774000000.0,76215000000.0,47603000000.0,2046000000.0,10859000000.0,-378000000.0,0.004393458628264584,0.0007775126075829077,0.00583373845405931,0.6101118133203695,3.02959482548206,1.2526289223521494,1.2526289223521494,0.005507380970378929,0.007722943198509926,0.035346097201767304,2390000000.0,0.32903905363798414,20.773640167364018
2025-03-31,11201000000.0,2456000000.0,3497000000.0,92427000000.0,17448000000.0,49711000000.0,1694000000.0,1954000000.0,3033000000.0,8168000000.0,509000000.0,1012000000.0,2040000000.0,2031000000.0,30783000000.0,24070000000.0,74979000000.0,46157000000.0,3554000000.0,11782000000.0,-260000000.0,0.14076111875286565,0.026572321940558495,0.21926613695205785,0.729220605303098,2.849094452086199,1.2788948899044454,1.2788948899044454,0.03783526458718773,0.052070459655444545,1.203921568627451,4509000000.0,0.1512364967413624,11.024839210467952
2025-06-30,12269000000.0,1310000000.0,3774000000.0,94676000000.0,17489000000.0,49185000000.0,3556000000.0,3917000000.0,3372000000.0,8897000000.0,460000000.0,1011000000.0,2038000000.0,2035000000.0,33222000000.0,27528000000.0,77187000000.0,44470000000.0,4715000000.0,13603000000.0,-361000000.0,0.07490422551317971,0.013836663990874139,0.10677316814736328,0.7251609748145733,2.812339184630339,1.2068439407149085,1.2068439407149085,0.039862267100426715,0.05660377358490566,0.6427870461236507,4785000000.0,0.28983617246719373,10.278996865203762
2025-09-30,12222000000.0,2201000000.0,3639000000.0,96889000000.0,18600000000.0,48978000000.0,5991000000.0,6311000000.0,3435000000.0,8787000000.0,919000000.0,1011000000.0,2039000000.0,2036000000.0,35630000000.0,28136000000.0,78289000000.0,44469000000.0,4509000000.0,16502000000.0,-320000000.0,0.11833333333333333,0.022716717067985014,0.18008509245622648,0.7189494354442808,2.633225806451613,1.2663491612169462,1.2663491612169462,0.03755844316692297,0.053848885732042974,1.0794507111329084,4650000000.0,0.49018163966617573,10.532903225806452
2025-12-31,12503000000.0,1087000000.0,2813000000.0,90038000000.0,18506000000.0,45111000000.0,1604000000.0,1974000000.0,4097000000.0,8406000000.0,384000000.0,977000000.0,2041000000.0,2036000000.0,29390000000.0,23417000000.0,71532000000.0,42850000000.0,2261000000.0,10673000000.0,-370000000.0,0.05873770668972225,0.012072680423821053,0.08693913460769416,0.6723186435255538,2.43764184588782,1.2550711021907162,1.2550711021907162,0.03124236433505853,0.04421774054105035,0.5325820676139148,3790000000.0,0.12828921058945852,11.902638522427441
