report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,1534000000.0,423000000,539000000.0,11528000000,2753000000.0,6463000000.0,408000000.0,1075000000.0,-53000000.0,-74000000.0,-40000000.0,479000000.0,475600000.0,4772000000.0,1721000000.0,8775000000.0,5963000000.0,500000000.0,1951000000.0,0.15365056302215765,0.03669326856349757,0.2757496740547588,0.7007822685788787,2.347620777333818,2.7728065078442765,2.7728065078442765,0.046755725190839696,0.05848524305555555,0.8830897703549061,499000000.0,12.951903807615231
2020-06-30,1548000000.0,377000000,553000000.0,13069000000,2987000000.0,7695000000.0,438000000.0,1097000000.0,-58000000.0,-106000000.0,-40000000.0,478100000.0,475300000.0,6285000000.0,1811000000.0,10082000000.0,7194000000.0,501000000.0,3353000000.0,0.1262135922330097,0.028846889586043308,0.24354005167958656,0.708656330749354,2.576163374623368,3.4704583103257867,3.4704583103257867,0.04231387252276379,0.051769331585845346,0.7885379627692951,513000000.0,15.0
2020-09-30,1786000000.0,479000000,664000000.0,13725000000,3607000000.0,7696000000.0,562000000.0,1240000000.0,-62000000.0,-118000000.0,-40000000.0,478500000.0,475500000.0,6757000000.0,2400000000.0,10118000000.0,6595000000.0,1101000000.0,3654000000.0,0.1327973385084558,0.034899817850637525,0.26819708846584545,0.6942889137737962,2.1336290546160246,2.8154166666666667,2.8154166666666667,0.04837887067395264,0.058745465805538355,1.0010449320794148,624000000.0,12.333333333333334
2020-12-31,1807000000.0,359000000,513000000.0,13609000000,3773000000.0,7199000000.0,718000000.0,1206000000.0,-58000000.0,-62000000.0,-40000000.0,478676000.0,475608000.0,6611000000.0,2170000000.0,9836000000.0,6595000000.0,604000000.0,3604000000.0,0.0951497482109727,0.02637960173414652,0.19867183176535694,0.667404537908135,1.9080307447654385,3.0465437788018432,3.0465437788018432,0.037695642589462855,0.0467553773240977,0.7499853763297094,473000000.0,15.219873150105709
2021-03-31,1871000000.0,559000000,755000000.0,13796000000,4092000000.0,7191000000.0,400000000.0,1322000000.0,-57000000.0,-129000000.0,-40000000.0,477900000.0,475500000.0,6794000000.0,2066000000.0,9704000000.0,6587000000.0,604000000.0,3602000000.0,0.1366080156402737,0.0405189910118875,0.29877071084981294,0.706574024585783,1.7573313782991202,3.2884801548886737,3.2884801548886737,0.05472600753841693,0.06691482761676859,1.1697007742205483,715000000.0,10.057342657342657
2021-06-30,1948000000.0,512000000,724000000.0,14069000000,4352000000.0,7196000000.0,481000000.0,1380000000.0,-57000000.0,-125000000.0,-41000000.0,477900000.0,475500000.0,7048000000.0,2091000000.0,9717000000.0,6592000000.0,604000000.0,3658000000.0,0.11764705882352941,0.03639206766650082,0.26283367556468173,0.7084188911704312,1.6534926470588236,3.3706360593017695,3.3706360593017695,0.05146065818466131,0.0626948389331486,1.0713538397154216,683000000.0,10.535871156661786
2021-09-30,1990000000.0,552000000,728000000.0,13705000000,4681000000.0,6592000000.0,653000000.0,1404000000.0,-56000000.0,-107000000.0,-40000000.0,476300000.0,474000000.0,6682000000.0,1471000000.0,9024000000.0,6592000000.0,,3274000000.0,0.11792352061525316,0.04027727106895294,0.27738693467336684,0.7055276381909548,1.4082461012604144,4.542488103331067,4.542488103331067,0.05311929952572054,0.06457908276412667,1.1589334453075792,688000000.0,9.581395348837209
2021-12-31,1967000000.0,414000000,596000000.0,13900000000,4544000000.0,6592000000.0,679000000.0,1367000000.0,-54000000.0,-93000000.0,-40000000.0,476300000.0,474000000.0,6930000000.0,1797000000.0,9356000000.0,6592000000.0,,3485000000.0,0.09110915492957747,0.029784172661870504,0.21047280122013218,0.6949669547534316,1.4507042253521127,3.8564273789649417,3.8564273789649417,0.04287769784172662,0.053520114942528736,0.8692000839806845,556000000.0,11.856115107913668
2022-03-31,1986000000.0,595000000,789000000.0,13860000000,4658000000.0,6578000000.0,309000000.0,1417000000.0,-53000000.0,-133000000.0,-41000000.0,475600000.0,473100000.0,6837000000.0,3034000000.0,9202000000.0,5228000000.0,1350000000.0,3135000000.0,0.12773722627737227,0.04292929292929293,0.29959718026183285,0.7134944612286002,1.412194074710176,2.253460777851022,2.253460777851022,0.05692640692640693,0.07022071911712353,1.2510513036164845,748000000.0,8.794117647058824
2022-06-30,2052000000.0,529000000,726000000.0,13770000000,4580000000.0,6573000000.0,336000000.0,1427000000.0,-53000000.0,-141000000.0,-37000000.0,471500000.0,470000000.0,6651000000.0,3051000000.0,9190000000.0,5221000000.0,1352000000.0,2652000000.0,0.11550218340611354,0.03841684822076979,0.2577972709551657,0.6954191033138402,1.4351528384279475,2.1799410029498527,2.1799410029498527,0.052723311546840956,0.06509459338294629,1.1219512195121952,689000000.0,9.539912917271408
