report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,1326400000.0,99900000,177900000.0,17426100000,5585500000.0,9482200000.0,371700000.0,813900000.0,-114900000.0,54100000.0,-248500000.0,514600000.0,480400000.0,2217200000.0,1637400000.0,11840600000.0,8873400000.0,608800000.0,403000000.0,0.017885596634141975,0.005732780140134626,0.07531664656212304,0.6136158021712907,1.6976456897323426,1.3540979601807743,1.3540979601807743,0.010208824693993493,0.011806712371496645,0.1941313641663428,-70600000.0,-134.30878186968837
2020-06-30,1309700000.0,123600000,218600000.0,17028100000,5501300000.0,9326300000.0,501800000.0,798300000.0,-98800000.0,34100000.0,-235400000.0,515600000.0,495400000.0,2135000000.0,2585800000.0,11526800000.0,7730000000.0,1596300000.0,380200000.0,0.022467416792394525,0.007258590212648504,0.09437275711995113,0.6095288997480339,1.6952902041335685,0.8256632376827288,0.8256632376827288,0.012837603725606498,0.014742776983463272,0.23972071373157486,-16800000.0,-555.1369047619048
2020-09-30,1309500000.0,73600000,230500000.0,16770900000,5443700000.0,9177500000.0,455800000.0,807900000.0,-93000000.0,-15200000.0,-232900000.0,535400000.0,512000000.0,2122100000.0,1975200000.0,11327200000.0,8181400000.0,996100000.0,370300000.0,0.013520216029538732,0.004388553983387892,0.056204658266513934,0.6169530355097366,1.6858937854767897,1.074372215471851,1.074372215471851,0.01374404474416996,0.01576477990862583,0.13746731415763916,-2400000.0,-3823.9583333333335
2020-12-31,1352100000.0,36200000,249900000.0,16576100000,5297000000.0,9141000000.0,509700000.0,845800000.0,-86300000.0,19400000.0,-231600000.0,550800000.0,526800000.0,2152500000.0,2522200000.0,11279100000.0,7647800000.0,1493200000.0,372700000.0,0.006834057013403814,0.0021838671340061898,0.026773167665113527,0.6255454478219067,1.7256937889371342,0.8534216160494806,0.8534216160494806,0.015075922563208475,0.01730849148081452,0.06572258533042846,18300000.0,499.5081967213115
2021-03-31,1467100000.0,116000000,300800000.0,16478800000,5337100000.0,8904100000.0,449200000.0,926800000.0,-77100000.0,-28400000.0,-232400000.0,563000000.0,542600000.0,2145200000.0,2409600000.0,11141700000.0,7581200000.0,1322900000.0,282000000.0,0.02173464990350565,0.007039347525305241,0.07906754822438825,0.6317224456410606,1.6683404845327987,0.8902722443559097,0.8902722443559097,0.018253756341481176,0.021121815577338988,0.20603907637655416,68400000.0,130.17690058479533
2021-06-30,1569400000.0,252800000,379300000.0,16277800000,5519900000.0,8527400000.0,629900000.0,1007600000.0,-72000000.0,-44200000.0,-215600000.0,565100000.0,547500000.0,2157100000.0,1089100000.0,10757900000.0,8527400000.0,,279700000.0,0.04579793112194062,0.01553035422477239,0.16108066777112273,0.6420288008155983,1.5448468269352706,1.9806262051234964,1.9806262051234964,0.023301674673481675,0.027001630206516556,0.4473544505397275,163700000.0,52.0916310323763
2021-09-30,1649800000.0,242000000,426500000.0,16215000000,5702900000.0,8200600000.0,611700000.0,1068300000.0,-64700000.0,-22800000.0,-215700000.0,565900000.0,551300000.0,2149100000.0,1121800000.0,10512100000.0,8200600000.0,,255300000.0,0.042434550842553785,0.014924452667283379,0.14668444659958782,0.6475330343071888,1.4379701555349034,1.9157603850953824,1.9157603850953824,0.026302806043786618,0.030675729132952134,0.42763739176532956,210800000.0,38.902277039848194
2021-12-31,1757500000.0,352800000,514700000.0,16047199999,5803300000.0,7868500000.0,853400000.0,1153300000.0,-62000000.0,-88700000.0,-215700000.0,565900000.0,551300000.0,2200500000.0,1218700000.0,10243900000.0,7868500000.0,,315500000.0,0.0607929970878638,0.021985143827084174,0.20073968705547654,0.6562162162162162,1.3558664897558286,1.805612537950275,1.805612537950275,0.03207413131462648,0.03764683509120964,0.6234317017140838,299000000.0,26.316053511705686
2022-03-31,1844200000.0,437900000,558600000.0,16199500000,5894800000.0,7687400000.0,747700000.0,1220400000.0,-57800000.0,-41300000.0,-215500000.0,467900000.0,426700000.0,2452600000.0,1399000000.0,10304700000.0,7687400000.0,,319400000.0,0.07428581122345118,0.027031698509213248,0.2374471315475545,0.6617503524563496,1.3040985275157766,1.753109363831308,1.753109363831308,0.03448254575758511,0.041127357865441534,0.9358837358409917,343100000.0,22.405712620227337
2022-06-30,1963600000.0,507200000,684400000.0,16208400000,5977900000.0,7563900000.0,840400000.0,1309900000.0,-50200000.0,-139400000.0,-167600000.0,565100000.0,555500000.0,2643200000.0,1485400000.0,10230500000.0,7563900000.0,,379100000.0,0.08484584887669583,0.03129241627797932,0.2583010796496231,0.6670910572418007,1.2653105605647468,1.7794533459000943,1.7794533459000943,0.042225019125885346,0.050539810069562395,0.897540258361352,516800000.0,14.636029411764707
