report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,392367000.0,315006000,130924000.0,13450841000,6450592000.0,6145652000.0,266926000.0,319477000.0,-55147000.0,-131559000.0,66195415.0,66043831.0,282347000.0,6923844000.0,7000249000.0,,6145652000.0,271877000.0,0.04883365743795298,0.02341905610214261,0.8028351008112303,0.8142300448304776,0.9527268194919164,0.04077893724930833,0.04077893724930833,0.009733517777810324,0.010393892020510241,4.758728380205789,-635000.0,-9678.192125984251
2020-06-30,370497000.0,84458000,103154000.0,13177411000,6386122000.0,6319412000.0,159184000.0,296709000.0,-54447000.0,-133609000.0,65427935.0,65412407.0,256475000.0,6715663000.0,6791289000.0,,6319412000.0,246204000.0,0.013225240607680216,0.006409301493290298,0.22795866093382672,0.8008404926355679,0.9895539108084688,0.038190570313013025,0.038190570313013025,0.007828093090516795,0.008118824442955329,1.2908553510056522,-30455000.0,-207.49998358233458
2020-09-30,370811000.0,73661000,106285000.0,13401042000,6298201000.0,6610184000.0,227327000.0,294155000.0,-55430000.0,-130202000.0,65241428.0,65232837.0,569075000.0,7027997000.0,7102841000.0,,6610184000.0,558446000.0,0.011695561954913792,0.0054966621252287694,0.19864836803654692,0.793274741040584,1.0495352561787088,0.08097257298203173,0.08097257298203173,0.007931099686128885,0.008233795319863794,1.1290525400516984,-23917000.0,-276.3801480118744
2020-12-31,362073000.0,95745000,89527000.0,12936177000,6215431000.0,6251535000.0,149671000.0,551046000.0,-55609000.0,-130127000.0,65395150.0,65127153.0,84041000.0,1008879000.0,6720746000.0,5607985000.0,643550000.0,73629000.0,0.015404402365660564,0.007401336577259263,0.26443562486018013,1.521919612895742,1.0058087685310961,0.08330136716097768,0.08330136716097768,0.006920669066293697,0.007181137736318523,1.464099401866958,-40600000.0,-153.9786945812808
2021-03-31,355125000.0,168444000,97300000.0,12790204000,6247253000.0,6096709000.0,195266000.0,281027000.0,-51649000.0,-128587000.0,65114933.0,64989620.0,113360000.0,6469750000.0,6542951000.0,,6096709000.0,103442000.0,0.026962890729733534,0.013169766486914517,0.47432312565997886,0.791346708905315,0.975902368609051,0.01752154256346845,0.01752154256346845,0.007607384526470414,0.007882396267908149,2.586872046693191,-31287000.0,-194.8639690606322
2021-06-30,350978000.0,64846000,93422000.0,12747199000,6171729000.0,6045148000.0,232805000.0,278658000.0,-50971000.0,-128736000.0,65114933.0,64989620.0,58176000.0,6503107000.0,6575470000.0,,6045148000.0,48155000.0,0.010506942219919248,0.005087078345603611,0.18475801902113523,0.793947198969736,0.9794901882438455,0.00894587771660531,0.00894587771660531,0.007328825728695378,0.007646962476580553,0.9958698721228816,-35314000.0,-171.1827603783202
2021-09-30,362857000.0,118390000,95074000.0,12788641000,6164597000.0,6088300000.0,271806000.0,,-50019000.0,-130564000.0,65147781.0,65048486.0,60952000.0,6552524000.0,6624044000.0,,6088300000.0,49910000.0,0.01920482393252957,0.00925743399943747,0.32627178199676454,,0.9876233596454075,0.009302064364815756,0.009302064364815756,0.007434253569241642,0.007759307860010576,1.8172529928532792,-35490000.0,-171.5497323189631
2021-12-31,371596000.0,154065000,101465000.0,12997873000,6211174000.0,6287410000.0,205382000.0,,-50486000.0,-132179000.0,65147781.0,65048486.0,58638000.0,459320000.0,6786699000.0,6287410000.0,,48420000.0,0.024804489457226606,0.011853093194555755,0.41460349411726716,,1.012274008102172,0.1276626317164504,0.1276626317164504,0.007806277227050918,0.00811811962059062,2.3648541459915573,-30714000.0,-204.70827635605912
2022-03-31,381905000.0,73254000,109858000.0,12770301000,6177945000.0,6044619000.0,315143000.0,302875000.0,-50377000.0,-133533000.0,65331744.0,65164191.0,108553000.0,1213714000.0,6592356000.0,5308841000.0,735778000.0,98107000.0,0.011857340911905172,0.005736278260003425,0.19181209986776815,0.7930637200350873,0.9784190373983582,0.08943869807878957,0.08943869807878957,0.008602616336138045,0.00898813047736956,1.1212619702911957,-23675000.0,-255.31653643083422
2022-06-30,399978000.0,57054000,128638000.0,12558011000,6039798000.0,699764000.0,194402000.0,320041000.0,-50477000.0,-134517000.0,65339378.0,65275775.0,202976000.0,6449289000.0,6518213000.0,,699764000.0,192269000.0,0.009446342410789234,0.004543235389744443,0.1426428453564946,0.8001465080579432,0.11585884163675672,0.03147261659386019,0.03147261659386019,0.010243501140427413,0.019086997048176128,0.873194721872008,-5879000.0,-119.02772580370811
2022-09-30,409748000.0,92846000,128838000.0,12624330000,5910435000.0,6167001000.0,299190000.0,326114000.0,-51645000.0,-135511000.0,65289604.0,65262517.0,53569000.0,723660000.0,6713895000.0,5947520000.0,219481000.0,42711000.0,0.015708826846078165,0.0073545289136136335,0.22659293028886046,0.7958891806671418,1.0434089876633446,0.07402509465771219,0.07402509465771219,0.010205531699504052,0.010667661579825388,1.4220640701083131,-6673000.0,-924.1721864228982
2022-12-31,415183000.0,199462000,135611000.0,12372905000,5922266000.0,5958184000.0,166914000.0,333729000.0,-52299000.0,-135758000.0,64394770.0,64503377.0,42681000.0,432391000.0,6450639000.0,5906111000.0,52073000.0,33295000.0,0.033680013697459724,0.01612087056354187,0.4804194776761091,0.8038118131041011,1.0060649082631548,0.09870927008193972,0.09870927008193972,0.010960320151169026,0.011414634967530691,3.097487575466144,-147000.0,-40531.86394557823
2023-03-31,412421000.0,153532000,128919000.0,12279774000,5827065000.0,5907305000.0,276919000.0,327107000.0,-51045000.0,-136347000.0,64459689.0,64458535.0,77158000.0,502140000.0,6452709000.0,5906848000.0,457000.0,67712000.0,0.026348084327187014,0.012502835964244945,0.3722700832401842,0.7931385647190613,1.0137702256624905,0.1536583422949775,0.1536583422949775,0.01049848311540587,0.010986444095422251,2.381829673425821,-7428000.0,-795.275309639203
