report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,2785000000.0,23000000,270000000.0,16545000000,2700000000.0,7998000000.0,-708000000.0,570000000.0,-71000000.0,4000000.0,-169000000.0,332326000.0,325346000.0,4241000000.0,4003000000.0,13845000000.0,7476000000.0,522000000.0,801000000.0,0.008518518518518519,0.001390148080991236,0.008258527827648115,0.20466786355475763,2.962222222222222,1.0594554084436671,1.0594554084436671,0.016319129646418858,0.025238362310712283,0.0692091500514555,101000000.0,79.18811881188118
2020-06-30,2801000000.0,94000000,290000000.0,16610000000,2830000000.0,7681000000.0,476000000.0,571000000.0,-67000000.0,-23000000.0,-170000000.0,331717000.0,325994000.0,4010000000.0,4126000000.0,13780000000.0,7158000000.0,523000000.0,643000000.0,0.033215547703180213,0.005659241420830825,0.03355944305605141,0.2038557657979293,2.7141342756183744,0.971885603490063,0.971885603490063,0.017459361830222758,0.027590143659023878,0.2833740809183732,120000000.0,64.00833333333334
2020-09-30,3093000000.0,241000000,382000000.0,16972000000,2953000000.0,7710000000.0,577000000.0,663000000.0,-68000000.0,-73000000.0,-160000000.0,332654000.0,326549000.0,4025000000.0,3764000000.0,14019000000.0,7679000000.0,31000000.0,771000000.0,0.08161192008127328,0.014199858590619844,0.0779178790817976,0.21435499515033948,2.6109041652556724,1.0693411264612114,1.0693411264612114,0.022507659674758426,0.03582481478008065,0.7244764830725018,222000000.0,34.729729729729726
2020-12-31,3102000000.0,227000000,323000000.0,18252000000,3337000000.0,7800000000.0,1087000000.0,654000000.0,-69000000.0,-7000000.0,-169000000.0,334563000.0,327151000.0,4675000000.0,4444000000.0,14915000000.0,7783000000.0,17000000.0,1366000000.0,0.0680251723104585,0.012436993206223976,0.0731785944551902,0.21083172147001933,2.3374288282888824,1.051980198019802,1.051980198019802,0.01769669077361385,0.02900242435126156,0.6784970244767055,154000000.0,50.64935064935065
2021-03-31,3125000000.0,200000000,307000000.0,17979000000,3554000000.0,7707000000.0,-477000000.0,632000000.0,-67000000.0,-32000000.0,-168000000.0,333673000.0,327811000.0,4237000000.0,4984000000.0,14425000000.0,6941000000.0,766000000.0,461000000.0,0.056274620146314014,0.011124089215195506,0.064,0.20224,2.1685424873382106,0.8501203852327448,0.8501203852327448,0.017075476945325102,0.027262232483793624,0.5993892223823923,139000000.0,55.44604316546763
2021-06-30,3459000000.0,202000000,361000000.0,19146000000,3701000000.0,7741000000.0,645000000.0,699000000.0,-66000000.0,-116000000.0,-172000000.0,333546000.0,327604000.0,5029000000.0,5917000000.0,15445000000.0,6970000000.0,771000000.0,571000000.0,0.054579843285598485,0.01055050663323932,0.05839838103498121,0.202081526452732,2.0915968657119697,0.8499239479465945,0.8499239479465945,0.01885511333960096,0.03155042824681,0.6056136185113897,189000000.0,40.957671957671955
2021-09-30,3553000000.0,179000000,379000000.0,20132000000,3765000000.0,8517000000.0,708000000.0,702000000.0,-68000000.0,2000000.0,-175000000.0,331595000.0,325876000.0,5917000000.0,6131000000.0,16367000000.0,7755000000.0,762000000.0,1446000000.0,0.047543160690571046,0.00889131730578184,0.05037996059667886,0.1975795102730087,2.2621513944223106,0.9650954167346273,0.9650954167346273,0.018825750049672164,0.030858166422406776,0.5398151359338953,204000000.0,41.75
2021-12-31,3674000000.0,297000000,386000000.0,19714000000,3685000000.0,7737000000.0,884000000.0,693000000.0,-69000000.0,-10000000.0,-185000000.0,314058000.0,309509000.0,5223000000.0,5953000000.0,16029000000.0,7722000000.0,15000000.0,563000000.0,0.08059701492537313,0.015065435730952623,0.08083832335329341,0.18862275449101795,2.0995929443690637,0.8773727532336637,0.8773727532336637,0.01957999391295526,0.033794431798284015,0.9456851919072273,201000000.0,38.492537313432834
2022-03-31,3716000000.0,446000000,329000000.0,20926000000,3957000000.0,8558000000.0,-804000000.0,700000000.0,-69000000.0,-100000000.0,-185000000.0,328218000.0,322700000.0,6306000000.0,6486000000.0,16969000000.0,8265000000.0,293000000.0,437000000.0,0.11271165024008087,0.021313198891331358,0.12002152852529602,0.1883745963401507,2.162749557745767,0.9722479185938946,0.9722479185938946,0.015722068240466406,0.026288453855373553,1.3588529574855737,144000000.0,59.43055555555556
2022-06-30,4134000000.0,-170000000,360000000.0,20926000000,3533000000.0,9098000000.0,406000000.0,689000000.0,-68000000.0,-1000000.0,-168000000.0,318414000.0,317006000.0,6493000000.0,6483000000.0,17393000000.0,8847000000.0,251000000.0,480000000.0,-0.04811774695726012,-0.008123865048265316,-0.04112239961296565,0.16666666666666666,2.575148598924427,1.0015424957581367,1.0015424957581367,0.017203478925738317,0.028501306309872534,-0.5338961226579233,192000000.0,47.385416666666664
