report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,total_liabilities,current_assets,current_liabilities,long_term_debt,short_term_debt,cash,shares_diluted,shares_basic,tax_expense,capex,depreciation,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2024-12-31,2912000000.0,913000000.0,-3516100000.0,22533200000.0,16409600000.0,1744300000.0,492000000.0,584600000.0,423400000.0,2488600000.0,6123600000.0,9596400000.0,3564600000.0,1657200000.0,87100000.0,6115900000.0,260500000.0,257500000.0,223500000.0,-92600000.0,46500000.0,0.05563816302652106,0.040517991230717344,0.3135302197802198,0.8546016483516483,0.10629753315132605,2.692139370476351,2.692139370476351,-0.15604086414712512,-0.19368290009309294,3.504798464491363,-3469600000.0,0.16895604395604397,-0.5027380677887942
2025-03-31,2770200000.0,646300000.0,1031100000.0,22880500000.0,16496300000.0,1649100000.0,778200000.0,818900000.0,363000000.0,2407200000.0,6384200000.0,10008800000.0,3783200000.0,1649100000.0,,6201200000.0,259500000.0,256900000.0,84100000.0,-40700000.0,48400000.0,0.039178482447579155,0.02824676034177575,0.2333044545520179,0.8689625297812432,0.09996787158332475,2.645591034045253,2.645591034045253,0.045064574637792,0.056824319111179696,2.490558766859345,1079500000.0,0.28091834524583065,1.5276516905974988
2025-06-30,2964700000.0,1032900000.0,1154200000.0,24036700000.0,17175400000.0,1527400000.0,927400000.0,1073100000.0,407500000.0,2557200000.0,6861300000.0,10427900000.0,4138400000.0,1527400000.0,,6382800000.0,258900000.0,256700000.0,250100000.0,-145700000.0,51700000.0,0.06013833738952223,0.04297178897269592,0.3483995007926603,0.8625493304550207,0.08892951546979982,2.519790257104195,2.519790257104195,0.04801823877653755,0.06171268473169793,3.9895712630359212,1205900000.0,0.31281411272641413,1.26660585454847
2025-09-30,3076400000.0,1082900000.0,1238800000.0,24862300000.0,17318800000.0,1834800000.0,1139600000.0,1241400000.0,414800000.0,2661600000.0,7543500000.0,10569600000.0,4475300000.0,1834800000.0,,6287000000.0,257600000.0,255600000.0,215900000.0,-101800000.0,54000000.0,0.06252742684250641,0.04355590592986168,0.35200234039786765,0.8651670784033285,0.10594267501212555,2.3617634571984003,2.3617634571984003,0.0498264440538486,0.06467713641299808,4.203804347826087,1292800000.0,0.3704329736055129,1.4192450495049505
2025-12-31,3190000000.0,1191100000.0,1130300000.0,25643000000.0,18665800000.0,2030500000.0,348600000.0,498000000.0,466000000.0,2724000000.0,6977200000.0,11201000000.0,3861200000.0,1953200000.0,77300000.0,6608100000.0,256100000.0,253900000.0,139900000.0,-149400000.0,55700000.0,0.06381189126638022,0.046449323402098036,0.3733855799373041,0.8539184952978056,0.10878183629954248,2.9009116336890086,2.9009116336890086,0.044078305970440275,0.054613626590260096,4.650917610308473,1186000000.0,0.10927899686520376,1.7120573355817876
